id,publisher_id,title,data,format,last_modified,period_id,schema
6109b3c9-f22d-4451-b85e-552ffc332080,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / January 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/6109b3c9-f22d-4451-b85e-552ffc332080.csv,CSV,2014-01-06T12:16:50.223509,2013-01-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
63a8bbc2-5ff8-4a5b-a9ae-73fb8c58c20c,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / January 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/63a8bbc2-5ff8-4a5b-a9ae-73fb8c58c20c.csv,CSV,2013-06-19T02:44:06.446467,2013-01-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
c799e808-cef8-4df8-8548-da297d982a77,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / January 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/c799e808-cef8-4df8-8548-da297d982a77.csv,CSV,2013-06-19T02:44:06.632447,2013-01-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
409185b7-c5df-47ed-b11b-e99c10eb8a0a,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / February 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/409185b7-c5df-47ed-b11b-e99c10eb8a0a.csv,CSV,2014-01-06T12:17:04.969877,2013-02-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
d2f6cf52-6832-43b4-8645-a33e06d0b092,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / February 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/d2f6cf52-6832-43b4-8645-a33e06d0b092.csv,CSV,2013-06-19T02:44:07.247611,2013-02-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
ceee392d-831e-40da-89f8-e74e74226e6d,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / February 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/ceee392d-831e-40da-89f8-e74e74226e6d.csv,CSV,2013-06-19T02:44:07.569008,2013-02-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
23615ba5-8f20-4568-a23a-1dc565c20b8e,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / March 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/23615ba5-8f20-4568-a23a-1dc565c20b8e.csv,CSV,2014-01-06T12:17:19.888050,2013-03-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
0959556e-a732-4847-b9e7-0e2b230040b4,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / March 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/0959556e-a732-4847-b9e7-0e2b230040b4.csv,CSV,2013-11-23T06:52:47.017872,2013-03-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
8c2bdd8c-81bd-4962-824d-d53037c90c97,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / March 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/8c2bdd8c-81bd-4962-824d-d53037c90c97.csv,CSV,2013-11-23T06:52:44.567725,2013-03-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
ed518d36-efce-4c71-94d9-57265727d810,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / April 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/ed518d36-efce-4c71-94d9-57265727d810.csv,CSV,2013-11-23T06:52:48.308709,2013-04-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
8af310d1-fb5b-4aff-8a56-102dbc5c40f2,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / April 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/8af310d1-fb5b-4aff-8a56-102dbc5c40f2.csv,CSV,2013-11-23T06:52:45.752066,2013-04-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
b4d7d1a5-b423-47d1-afa9-b4f36c403a97,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / April 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/b4d7d1a5-b423-47d1-afa9-b4f36c403a97.csv,CSV,2013-11-23T06:52:54.269155,2013-04-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
cdb93a95-f264-4705-91d2-00725d864882,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / May 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/cdb93a95-f264-4705-91d2-00725d864882.csv,CSV,2013-12-20T16:24:42.479969,2013-05-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
f976a14d-5bc2-4ded-9b2f-32c7c9ccb351,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / May 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/f976a14d-5bc2-4ded-9b2f-32c7c9ccb351.csv,CSV,2013-11-23T06:52:56.835153,2013-05-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
5a34fd26-ffbf-43e4-a36b-337314ae4581,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / May 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/5a34fd26-ffbf-43e4-a36b-337314ae4581.csv,CSV,2013-11-19T16:30:47.353398,2013-05-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
b5aaa297-3783-4391-94ca-102e800c6f64,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / June 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/b5aaa297-3783-4391-94ca-102e800c6f64.csv,CSV,2013-12-20T16:23:00.730843,2013-06-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
ed85a0cb-bcbb-401f-b71b-e98931dd0883,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / June 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/ed85a0cb-bcbb-401f-b71b-e98931dd0883.csv,CSV,2013-11-23T06:53:04.415032,2013-06-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
a1d4801f-12c0-4efd-8892-d7e5a56d3053,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / June 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/a1d4801f-12c0-4efd-8892-d7e5a56d3053.csv,CSV,2013-11-23T06:53:05.957686,2013-06-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
a3b16e55-82c6-4779-b511-02aed0c8553d,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / July 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/a3b16e55-82c6-4779-b511-02aed0c8553d.csv,CSV,2013-12-20T16:22:44.240815,2013-07-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
4d993ca2-f7b9-4714-a31a-ab5c8205f992,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / July 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/4d993ca2-f7b9-4714-a31a-ab5c8205f992.csv,CSV,2013-11-23T06:53:13.829875,2013-07-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
c9cbef8c-18ad-4e8e-8a00-3d7a98f5a3c9,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / July 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/c9cbef8c-18ad-4e8e-8a00-3d7a98f5a3c9.csv,CSV,2013-11-23T06:53:15.598232,2013-07-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
9dfeef98-637e-43b8-93e2-f163adbd9344,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / August 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/9dfeef98-637e-43b8-93e2-f163adbd9344.csv,CSV,2013-11-23T06:53:14.564657,2013-08-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
ba843c45-221a-4dfb-a142-cfcb92ce331b,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / August 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/ba843c45-221a-4dfb-a142-cfcb92ce331b.csv,CSV,2013-11-23T06:53:18.419179,2013-08-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
e52461ee-7cff-4d6c-9795-95588c90fa90,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / August 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/e52461ee-7cff-4d6c-9795-95588c90fa90.csv,CSV,2013-11-19T16:30:33.931315,2013-08-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
b8d720dc-d6b0-4875-b9fe-7d135cb1c14e,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / September 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/b8d720dc-d6b0-4875-b9fe-7d135cb1c14e.csv,CSV,2013-12-21T03:20:24.034641,2013-09-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
494a6442-924b-4a6e-9069-7d6fa3c58944,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / September 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/494a6442-924b-4a6e-9069-7d6fa3c58944.csv,CSV,2013-12-20T16:23:13.107189,2013-09-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
1016b219-7ac4-452e-b64d-06f0d26c22bc,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / September 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/1016b219-7ac4-452e-b64d-06f0d26c22bc.csv,CSV,2013-11-28T11:52:27.773055,2013-09-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
94c31a75-70f4-4c42-ad9f-4d840185d42d,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / October 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/94c31a75-70f4-4c42-ad9f-4d840185d42d.csv,CSV,2013-12-20T16:24:35.808609,2013-10-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
cd8e1d59-7397-44b5-9f8f-2ae3d78640f9,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / October 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/cd8e1d59-7397-44b5-9f8f-2ae3d78640f9.csv,CSV,2014-01-07T16:02:53.062756,2013-10-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
dbecd436-a20d-4e63-8dff-349eab2ffcea,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / October 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/dbecd436-a20d-4e63-8dff-349eab2ffcea.csv,CSV,2014-01-07T16:02:49.269447,2013-10-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
f938e104-79a7-40e1-a3fc-85ab1b56a6f7,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / November 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/f938e104-79a7-40e1-a3fc-85ab1b56a6f7.csv,CSV,2014-01-07T16:02:37.758653,2013-11-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
6bdca720-664a-488e-b1ac-0b527e3999bc,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / November 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/6bdca720-664a-488e-b1ac-0b527e3999bc.csv,CSV,2014-01-28T14:59:55.925111,2013-11-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
5def238e-0ae3-4715-9a08-dd0ff301c1ab,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / November 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/5def238e-0ae3-4715-9a08-dd0ff301c1ab.csv,CSV,2014-01-28T14:59:51.553919,2013-11-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
eb5c692b-9a87-45b3-9681-b4752e2e9859,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / December 2013 MOD transparency data",http://localhost:8000/archive/2015-09-21/eb5c692b-9a87-45b3-9681-b4752e2e9859.csv,CSV,2014-01-28T14:59:59.987983,2013-12-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
3ca7e6c4-e307-499e-b7e2-5c17bfe1f187,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / December 2013 MOD GPC spend",http://localhost:8000/archive/2015-09-21/3ca7e6c4-e307-499e-b7e2-5c17bfe1f187.csv,CSV,2014-03-08T00:49:35.590975,2013-12-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
b896ec03-043a-425f-a6b1-01f1f23be69e,ministry-of-defence,"MOD spending over £500 on a GPC and spending over £25,000, April 2010 to December 2013 / December 2013 MOD GPC spend: travel and stationery",http://localhost:8000/archive/2015-09-21/b896ec03-043a-425f-a6b1-01f1f23be69e.csv,CSV,2014-03-15T01:12:09.983954,2013-12-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
17079639-461c-4089-bf21-4143d2857b42,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for April 2010",http://localhost:8000/archive/2015-09-21/17079639-461c-4089-bf21-4143d2857b42.csv,CSV,2013-06-19T06:27:21.207629,2010-04-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
19a04344-2587-4433-b07a-cd49471ded12,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for May 2010",http://localhost:8000/archive/2015-09-21/19a04344-2587-4433-b07a-cd49471ded12.csv,CSV,2013-06-19T06:27:21.504764,2010-05-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
12f8cba8-7004-4210-9b17-ee565d917461,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for June 2010",http://localhost:8000/archive/2015-09-21/12f8cba8-7004-4210-9b17-ee565d917461.csv,CSV,2013-06-19T06:27:21.298422,2010-06-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
c70bea3f-5540-49f3-ba6b-fdbddc7613c8,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for July 2010",http://localhost:8000/archive/2015-09-21/c70bea3f-5540-49f3-ba6b-fdbddc7613c8.csv,CSV,2013-06-19T06:27:21.300771,2010-07-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
f7e69852-8cc5-4f0e-aa2c-473ad8c006f2,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for August 2010",http://localhost:8000/archive/2015-09-21/f7e69852-8cc5-4f0e-aa2c-473ad8c006f2.csv,CSV,2013-06-19T06:27:22.497946,2010-08-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
498dad9d-bd9b-436e-9323-138cc9ecaa44,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for September 2010",http://localhost:8000/archive/2015-09-21/498dad9d-bd9b-436e-9323-138cc9ecaa44.csv,CSV,2013-06-19T06:27:22.662535,2010-09-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
337d2588-067b-4667-9e0b-0a807753ce05,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for October 2010",http://localhost:8000/archive/2015-09-21/337d2588-067b-4667-9e0b-0a807753ce05.csv,CSV,2013-06-19T06:27:22.780859,2010-10-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
be4921da-71da-409c-92bf-5394f342ea3b,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for November 2010",http://localhost:8000/archive/2015-09-21/be4921da-71da-409c-92bf-5394f342ea3b.csv,CSV,2013-06-19T06:27:22.736399,2010-11-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
8d42acf4-b378-4cf2-bd9e-5c696e37da22,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for December 2010",http://localhost:8000/archive/2015-09-21/8d42acf4-b378-4cf2-bd9e-5c696e37da22.csv,CSV,2013-06-19T06:27:23.705294,2010-12-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
7e6b058a-3029-4807-a48d-1d95689fc81d,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for January 2011",http://localhost:8000/archive/2015-09-21/7e6b058a-3029-4807-a48d-1d95689fc81d.csv,CSV,2013-06-19T06:27:23.865227,2011-01-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
afd14ad1-979a-462a-bb56-c3d2c50e3689,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for February 2011",http://localhost:8000/archive/2015-09-21/afd14ad1-979a-462a-bb56-c3d2c50e3689.csv,CSV,2013-06-19T06:27:24.010826,2011-02-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
2787b11f-e7e1-4435-bcc5-6cdd091c41b3,department-for-education,"Spend over £25,000 by School Food Trust / SFT spend over £25,000 for March 2011",http://localhost:8000/archive/2015-09-21/2787b11f-e7e1-4435-bcc5-6cdd091c41b3.csv,CSV,2013-06-19T06:27:24.097517,2011-03-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
a6e6ea38-b56a-480c-a5ea-6dace1b24508,department-for-education,"Spend over £25,000 by School Food Trust / SFT April 2011",http://localhost:8000/archive/2015-09-21/a6e6ea38-b56a-480c-a5ea-6dace1b24508.csv,CSV,2013-06-19T06:27:25.052426,2011-04-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
cad911fd-a490-4f49-9f74-1d8fac01c381,department-for-education,"Spend over £25,000 by School Food Trust / SFT May 2011",http://localhost:8000/archive/2015-09-21/cad911fd-a490-4f49-9f74-1d8fac01c381.csv,CSV,2013-06-19T06:27:25.123830,2011-05-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
1d50d1c0-6f98-4640-bf5e-645f51b1a52c,department-for-education,"Spend over £25,000 by School Food Trust / SFT June 2011",http://localhost:8000/archive/2015-09-21/1d50d1c0-6f98-4640-bf5e-645f51b1a52c.csv,CSV,2013-06-19T06:27:25.331021,2011-06-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
486b12ff-d3c4-4a04-93c0-f4c7b900fa08,department-for-education,"Spend over £25,000 by School Food Trust / SFT July 2011",http://localhost:8000/archive/2015-09-21/486b12ff-d3c4-4a04-93c0-f4c7b900fa08.csv,CSV,2013-06-19T06:27:25.830745,2011-07-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
b830e180-9b78-495a-a509-b7218fb29603,department-for-education,"Spend over £25,000 by School Food Trust / SFT August 2011",http://localhost:8000/archive/2015-09-21/b830e180-9b78-495a-a509-b7218fb29603.csv,CSV,2013-06-19T06:27:26.302032,2011-08-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
c8a6614a-9b04-4618-b0db-134d8fba54b7,department-for-education,"Spend over £25,000 by School Food Trust / SFT September 2011",http://localhost:8000/archive/2015-09-21/c8a6614a-9b04-4618-b0db-134d8fba54b7.csv,CSV,2013-06-19T06:27:26.581241,2011-09-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
6ca710a5-b6c3-461a-a18c-87b2beb0791c,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for April 2010",http://localhost:8000/archive/2015-09-21/6ca710a5-b6c3-461a-a18c-87b2beb0791c.csv,CSV,2013-06-19T06:27:05.083375,2010-04-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
776d858f-7210-4d5b-acbc-b71b33f4606b,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for May 2010",http://localhost:8000/archive/2015-09-21/776d858f-7210-4d5b-acbc-b71b33f4606b.csv,CSV,2013-06-19T06:27:00.284483,2010-05-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
05fc4852-2790-4ad4-82bc-b23603ebb552,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for June 2010",http://localhost:8000/archive/2015-09-21/05fc4852-2790-4ad4-82bc-b23603ebb552.csv,CSV,2013-06-19T06:27:00.170960,2010-06-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
d8a71f65-9b98-414f-abdb-bed84f8da8c7,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for July 2010",http://localhost:8000/archive/2015-09-21/d8a71f65-9b98-414f-abdb-bed84f8da8c7.csv,CSV,2013-06-19T06:27:00.294779,2010-07-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
7ecbdf06-cac3-44d6-b125-2458f0a85a38,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for August 2010",http://localhost:8000/archive/2015-09-21/7ecbdf06-cac3-44d6-b125-2458f0a85a38.csv,CSV,2013-06-19T06:27:01.489679,2010-08-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
0d08482b-e680-4ba0-8550-8e54ab584007,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for September 2010",http://localhost:8000/archive/2015-09-21/0d08482b-e680-4ba0-8550-8e54ab584007.csv,CSV,2013-06-19T06:27:01.632288,2010-09-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
ba60fab4-f708-4322-8c7a-8f49517139fb,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for October 2010",http://localhost:8000/archive/2015-09-21/ba60fab4-f708-4322-8c7a-8f49517139fb.csv,CSV,2013-06-19T06:27:01.600074,2010-10-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
a551f3da-18fb-4004-880d-2279b0ae8b7e,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for November 2010",http://localhost:8000/archive/2015-09-21/a551f3da-18fb-4004-880d-2279b0ae8b7e.csv,CSV,2013-06-19T06:27:02.742549,2010-11-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
dba2df60-8889-4a4a-958c-b19eb40eb0bc,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS spend over £25,000 for December 2010",http://localhost:8000/archive/2015-09-21/dba2df60-8889-4a4a-958c-b19eb40eb0bc.csv,CSV,2013-06-19T06:27:02.962592,2010-12-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
468e8fb3-51de-4d60-bf80-e76c3ee03958,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS Spend over £25,000 for January 2011",http://localhost:8000/archive/2015-09-21/468e8fb3-51de-4d60-bf80-e76c3ee03958.csv,CSV,2014-01-21T13:24:00.264381,2011-01-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
847a73a8-e59d-4e96-b342-d178145183ea,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS Spend over £25,000 for February 2011",http://localhost:8000/archive/2015-09-21/847a73a8-e59d-4e96-b342-d178145183ea.csv,CSV,2013-06-19T06:27:03.201581,2011-02-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
b6effa88-20bc-4d45-b63e-b3f7550694fc,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS Spend over £25,000 for March 2011",http://localhost:8000/archive/2015-09-21/b6effa88-20bc-4d45-b63e-b3f7550694fc.csv,CSV,2013-06-19T06:27:03.922612,2011-03-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
74f323bb-d63f-4dda-b406-3278b3cc0a12,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS April 2011",http://localhost:8000/archive/2015-09-21/74f323bb-d63f-4dda-b406-3278b3cc0a12.csv,CSV,2013-06-19T06:27:03.971623,2011-04-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
f2fcfa34-6cdc-431f-804a-52b6d2a82fbc,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS May 2011",http://localhost:8000/archive/2015-09-21/f2fcfa34-6cdc-431f-804a-52b6d2a82fbc.csv,CSV,2013-06-19T06:27:04.487917,2011-05-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
e4629a5f-ad4b-4cd6-b9f0-a2ada7fffafa,department-for-education,"Spend over £25,000 by Partnerships for Schools / PfS June 2011",http://localhost:8000/archive/2015-09-21/e4629a5f-ad4b-4cd6-b9f0-a2ada7fffafa.csv,CSV,2013-06-19T06:27:05.128100,2011-06-01,https://raw.githubusercontent.com/okfn/tabular-validator/master/examples/hmt/spend-publishing-schema.json
