id,publisher_id,title,data,format,last_modified,schema,created_at,period_id
ca959d7d-ce5c-49ca-8e4e-c41da27a99ba,department-for-education,"Spend over £25,000 in the Department for Education/Transparency Spend over £25,000: January 2011",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/188097/dfe_20spend_20_20_20january_202011_20rev.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-01-2011/31-01-2011
9a08167e-afab-4156-8f7e-ca0e6ec056e4,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Gangmasters Licensing Authority/October 2010 return",http://data.defra.gov.uk/ops/procurement/gla-over-25k-1010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-10-2010/31-10-2010
2fb5a12b-0e60-4aaf-be56-8e86dc559767,department-of-health,"Spend over £25,000 in the Department of Health/May 2011 return",http://webarchive.nationalarchives.gov.uk/+/https://www.wp.dh.gov.uk/transparency/files/2012/08/April-2011-for-publication.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229376,01-05-2011/31-05-2011
848ef813-b566-4254-9ca1-4623340f1376,department-of-health,"Spend over £25,000 in the Department of Health/January 2012 return",http://webarchive.nationalarchives.gov.uk/+/https://www.wp.dh.gov.uk/transparency/files/2012/08/January-2012-amd1.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229432,01-01-2012/31-01-2012
f2fbcd41-69cb-4912-a76e-a9d10ad1cb92,department-for-education,"Spend over £25,000 by National College/National College December 2010",http://media.education.gov.uk/assets/files/xls/n/national%20college%20spend%20%20december%202010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-12-2010/31-12-2010
a172251e-ae68-4e3e-acd5-50d06d7a0f58,ministry-of-defence,"MOD: spending over £25,000/MOD's government procurement card spending over £500 for January 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/419673/GPC_Transparency_data_Jan2015.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.648670,01-01-2015/31-01-2015
8daac481-4880-45ae-a27f-1200fbd30918,ministry-of-defence,"MOD: spending over £25,000/September 2012 MOD Transparency Data",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/43356/Sep2012Transparency.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.647881,01-09-2012/30-09-2012
fcb254dc-b5ef-4c6a-a718-d24c7e10a9a5,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Consumer Council for Water/July 2012 return",http://data.defra.gov.uk/ops/procurement/CCW/CCW+Over+25K+-+JULY+2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-02-07T15:07:15.341023,01-07-2012/31-07-2012
d3aea412-2159-497c-abc9-53ba3042e8f4,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Rural Payments Agency/October 2010 return",http://data.defra.gov.uk/ops/procurement/rpa-over-25k-1010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-10-2010/31-10-2010
f63fff22-01a8-4ffd-aaea-973ba0cd560d,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Department for Environment, Food and Rural Affairs/October 2012 return",http://data.defra.gov.uk/ops/procurement/Oct12-May13/Over+25K+-+October+2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-06-28T08:38:41.351108,01-10-2012/31-10-2012
30c4d250-c1c7-4a47-96c4-e633901d4eef,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Royal Botanic Gardens, Kew/May 2012 return",http://data.defra.gov.uk/ops/procurement/1205/RBGKew-Over-25k-1205.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-02-07T10:53:51.749554,01-05-2012/31-05-2012
07ce97b5-5113-41be-b925-88e77b15b80d,department-for-education,"Spend over £25,000 by Qualifications and Curriculum Development Agency/QCDA and QCDAe January 2012",http://media.education.gov.uk/assets/files/xls/qcda%20and%20qcdae%20spend%20january%202012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-01-2012/31-01-2012
2ac8c150-c4c3-4e01-bbb2-67cd350dc729,department-of-health,"Spend over £25,000 in the Department of Health/November 2010 return",http://webarchive.nationalarchives.gov.uk/+/https://www.wp.dh.gov.uk/transparency/files/2012/08/November-2010-amd2.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229333,01-11-2010/30-11-2010
202d4ade-5ee4-4ea2-a29d-bbf86cc9f8a0,cabinet-office,"Spend over £25,000 in the Cabinet Office/November 2012 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/136101/November_2012__25k_Transparency_Data.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-03-05T10:01:16.475657,01-11-2012/30-11-2012
cf3a43c0-50e3-4079-b28c-f1b500839fcd,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Marine Management Organisation/October 2011 return",http://data.defra.gov.uk/ops/procurement/mmo-over-25k-1110.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-10-2011/31-10-2011
71a9342b-4afe-41ed-99d9-0ad08bf959cf,ministry-of-defence,"MOD: spending over £25,000/MOD's government procurement card spending over £500 on travel and stationery for February 2016",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/523523/GPC_Transparency_Data_Feb_2016_-_Travel_and_Stationery.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.648945,01-02-2016/29-02-2016
b5c9a955-3857-440c-aa42-0e8e86e51d49,ministry-of-defence,"MOD: spending over £25,000/MOD's spending over £25,000 for January 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/407977/Transparency_Final_File_Jan15.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.648677,01-01-2015/31-01-2015
025a3731-ab4a-4492-9f52-1f23aaa332f8,department-of-health,"Spend over £25,000 in the Department of Health/July 2011 return",http://webarchive.nationalarchives.gov.uk/+/https://www.wp.dh.gov.uk/transparency/files/2012/08/July-2011-amd.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229390,01-07-2011/31-07-2011
f45c0b94-0727-41e6-9621-7fcf1d746e7a,ministry-of-justice,"Spend over £25,000 in the Ministry of Justice/Aug 2011 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219983/moj-aramis-data-aug-11.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-08-2011/31-08-2011
38fd7f7f-329d-47b8-9749-5567eb02ecc2,ministry-of-defence,"MOD: spending over £25,000/November 2012 MOD GPC spend",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/268496/20131212_Transparency_Nov2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.647917,01-11-2012/30-11-2012
67ce6f4a-0698-481c-bb23-f7ce0f913c6b,cabinet-office,"Spend over £25,000 in the Cabinet Office/September 2015 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/501873/092015_September_2015_-_25k.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-02-19T17:11:55.394091,01-09-2015/30-09-2015
8dde172f-8f7d-4dbf-b951-3aa9d3a89237,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Veterinary Medicines Directorate/June 2012 return",http://data.defra.gov.uk/ops/procurement/1206/VMD-Over-25k-1206.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-02-07T11:24:22.831674,01-06-2012/30-06-2012
4ad14907-4f5d-4b42-b473-c0698ac9c850,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Gangmasters Licensing Authority/December 2010 return",http://data.defra.gov.uk/ops/procurement/gla-over-25k-1012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-12-2010/31-12-2010
1296759e-0e9d-4b42-a551-dd4259b21272,department-of-health,"Spend over £25,000 in the Department of Health/October 2013",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/268694/CSV__25K_Nov_Returns_October_Data.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229582,01-10-2013/31-10-2013
37135ffc-5a18-479d-a0a3-d4386df3ec6e,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Royal Botanic Gardens, Kew/August 2011 return",http://data.defra.gov.uk/ops/procurement/1108/kew-over-25K-1108.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-08-2011/31-08-2011
12f8cba8-7004-4210-9b17-ee565d917461,department-for-education,"Spend over £25,000 by School Food Trust/SFT spend over £25,000 for June 2010",http://media.education.gov.uk/assets/files/xls/s/sft%20spend%20%20june%202010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-06-2010/30-06-2010
acb6a201-7eb0-4199-ac62-e75b6d8c92c2,ministry-of-defence,"MOD: spending over £25,000/MOD: spending over £25,000, January to December 2016",https://data.gov.uk/dataset/edit/mod-spending-over-25-000-january-to-december-2016#tab-additional_resources,,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.648910,31-01-2016/31-12-2016
220400cb-9e32-4cc7-b4a1-ac3a832876fa,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Veterinary Medicines Directorate/March 2012 return",http://data.defra.gov.uk/ops/procurement/1203/vmd-over-25k-1203.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-08-24T14:57:06.912081,01-03-2012/31-03-2012
d0d1ef79-4931-4ab7-89c7-71a2b4c23ce8,department-for-culture-media-and-sport,Spend over £25k: DCMS/Transactions over £25k: September 2013,https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/286986/DCMS_Spend_over_GBP25k_September_2013.CSV,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2014-03-06T16:56:02.336240,01-09-2013/30-09-2013
2ea9f19a-8b03-4cd5-9f27-ee62eb90bf9d,cabinet-office,"Spend over £25,000 in the Cabinet Office/February 2012 return with descriptions ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/85816/CO-February-2012-expenditure-over-25k.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-07-13T10:34:10.361839,01-02-2012/29-02-2012
b943492a-3617-4daa-becb-73ae0a4666f6,hm-treasury,"Spend over £25,000 in HM Treasury/August 2011 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/184353/transparency_aug11.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:05:09.071013,01-08-2011/31-08-2011
bc7bdf21-2266-4f52-b104-965ef09ab1b2,hm-treasury,"Spend over £25,000 in HM Treasury/September 2013",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/254872/25k_data_September_2013_final.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:05:09.071316,01-09-2013/30-09-2013
e61ded8d-82a3-43ab-89d8-1603e6174f87,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Centre for Environment, Fisheries & Aquaculture Science/July 2010 return",http://data.defra.gov.uk/ops/procurement/cefas-over-25k-1007.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-07-2010/31-07-2010
7ce3a4c6-e6e6-4070-9f3b-3255fead495f,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Consumer Council for Water/December 2011 return",http://data.defra.gov.uk/ops/procurement/CCW/CCW+Over+25K+-+December+2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-12-2011/31-12-2011
ecd2128f-b66d-4a23-8daf-c7a685590d09,department-of-health,"Spend over £25,000 in the Department of Health/April 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/315701/CSV__25k_April_Data.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229625,01-04-2014/30-04-2014
cf3bc24e-bab2-45f0-9e44-2b072072e238,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Consumer Council for Water/August 2012 return",http://data.defra.gov.uk/ops/procurement/CCW/CCW+Over+25K+-+AUGUST+2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-02-07T15:07:15.341028,01-08-2012/31-08-2012
48156182-4420-4806-ad76-3feeb8d78a5e,department-for-business-innovation-and-skills,"Spend over £25,000 in the Department for Business, Innovation and Skills/January 2015 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/417160/BIS-spending-over-25000-January-2015.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-03-30T11:16:31.074043,01-01-2015/31-01-2015
2c77e942-15a2-456d-9590-39fd714a21cd,cabinet-office,"Spend over £25,000 in the Cabinet Office/January 2015 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/495405/January_2015__25k_transparency_spend_data_.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-01-27T13:16:26.957239,01-01-2015/31-01-2015
7c401843-0883-46db-84f5-3d185ff7b6a5,home-office,"Spend over £25,000 in the Home Office/March 2012",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/98182/march-2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-07-30T16:07:45.277929,01-03-2012/31-03-2012
7e99ac4d-d53a-4a36-a199-a509b9f51763,foreign-and-commonwealth-office,"Spend over £25,000 in the Foreign and Commonwealth Office/April 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/434732/April_2015_Spend_Report_-_for_publishing.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-08-18T16:08:42.487519,01-04-2015/30-04-2015
8ad07701-8eb6-4495-a528-2a675a498b6d,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Food and Environment Research Agency/May 2012 return",http://data.defra.gov.uk/ops/procurement/1205/FERA-Over-25k-1205.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-02-07T15:15:53.927723,01-05-2012/31-05-2012
0753f0c5-d2a7-471a-a306-d7cee89a8f03,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Marine Management Organisation/March 2012 return",http://data.defra.gov.uk/ops/procurement/1203/mmo-over-25k-1203.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-08-24T14:42:47.479491,01-03-2012/31-03-2012
7bbf7c99-10a9-42e9-abdb-de7130a6d5ec,ministry-of-justice,"Spend over £25,000 in the Ministry of Justice/May 2014 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/326224/mojhq-spend-may-14.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-02-16T15:32:01.649291,01-05-2014/31-05-2014
689c0918-1b3d-47cc-8367-23b2873943be,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Consumer Council for Water/June 2011 return",http://data.defra.gov.uk/ops/procurement/CCW/CCW+Over+25K+-+JUNE+2011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-06-2011/30-06-2011
c9da05cb-bd00-44a9-8041-34bb02d30968,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Centre for Environment, Fisheries & Aquaculture Science/February 2011 return",http://data.defra.gov.uk/ops/procurement/cefas-over-25k-1102.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-02-2011/28-02-2011
443cfc94-2070-414f-bad9-27412867e810,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Department for Environment, Food and Rural Affairs/December 2015 return ",http://data.defra.gov.uk/ops/procurement/Defra_25k_Dec15.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-02-26T18:01:43.480905,01-12-2015/31-12-2015
8367f3d6-4dd5-4882-9adb-f66ed8613b56,uk-export-finance,"Spend over £25,000 in Export Credits Guarantee Department/October 2010",http://webarchive.nationalarchives.gov.uk/+/http://www.ecgd.gov.uk/assets/bispartners/ecgd/files/publications/operational-data/spend-data/spend-data-october-2010.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:56:51.766364,01-10-2010/31-10-2010
dbcaa75d-994b-4d77-8c42-b7348130f4ab,ministry-of-defence,"MOD: spending over £25,000/MOD's spending over £25,000 for January 2014",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/381435/Transparency_data_Jan2014.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.648220,01-01-2014/31-01-2014
30b328ab-78b7-439a-a9cf-bc02836dcf31,ministry-of-defence,"MOD: spending over £25,000/February 2013 MOD GPC spend",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/200854/GPC_Transparency_data_1_28_Feb_2013.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.647994,01-02-2013/28-02-2013
fc043aaa-b176-4f7a-bd24-662003d6f198,ministry-of-justice,"Spend over £25,000 in the Ministry of Justice/February 2014 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/307744/moj-spend-feb-14.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-02-16T15:32:01.649277,01-02-2014/28-02-2014
69b38657-60ed-4b85-ba96-f9e8964643da,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in Animal Health and Veterinary Laboratories Agency/September 2011 return",http://data.defra.gov.uk/ops/procurement/ah-vla-over 25k-1109.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,9/10/2011,01-09-2011/30-09-2011
24d08da7-e0f2-4a10-9131-a5d09e02208b,department-of-health,"Spend over £25,000 in the Department of Health/April 2010 return",http://webarchive.nationalarchives.gov.uk/+/https://www.wp.dh.gov.uk/transparency/files/2012/08/DH-April-2010-amnd.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229263,01-04-2010/30-04-2010
36c26d6c-382f-4d4b-96d0-bf33d053f536,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Department for Environment, Food and Rural Affairs/October 2011 return",http://data.defra.gov.uk/ops/procurement/defra-over-25k-1110.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-10-2011/31-10-2011
ab0706e6-a5fb-46df-a8d6-f798d65d660c,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Veterinary Medicines Directorate/March 2011 return",http://data.defra.gov.uk/ops/procurement/vmd-over-25k-1103.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-03-2011/31-03-2011
9c09013a-0109-48e1-bd5b-dadb0ec3af9b,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the National Forest Company/August 2010 return",http://data.defra.gov.uk/ops/procurement/nfc-over-25k-1008.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-08-2010/31-08-2010
084689ef-4df7-4f36-be2d-c63845371ba4,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Joint Nature Conservation Committee/January 2012 return ",http://data.defra.gov.uk/ops/procurement/jncc-spend-over-25k-2012-01.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-01-2012/31-01-2012
79c83e15-424a-4b8e-ae61-3e6b1303212c,department-of-health,"Spend over £25,000 in the Department of Health/September 2010 return ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/320767/dh-september-2010-amnd6.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T12:02:36.229319,01-09-2010/30-09-2010
ff160a7a-0514-407b-afb1-c9d8e77497bc,department-for-business-innovation-and-skills,"Spend over £25,000 in the Department for Business, Innovation and Skills/January 2013 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/158046/BIS_Monthly_Spend_January_2013.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-03-25T09:41:54.834044,01-01-2013/31-01-2013
d6fcf3ce-65fc-459a-a9a4-10f919186bfc,department-for-education,"Spend over £25,000 in the Department for Education/Transparency Spend over £25,000: July 2012",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/193877/DfE_spend_04jul_2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2012-07-24T13:30:21.370570,01-07-2012/31-07-2012
aa8b9ae1-5fa3-4386-b0a3-fde1c08c31cc,ministry-of-justice,"Spend over £25,000 in the Ministry of Justice/June 2011 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219985/moj-aramis-data-june-11.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-06-2011/30-06-2011
423be3bc-1dd8-41d7-83d4-731e8e826661,home-office,"Spend over £25,000 in the Home Office/February 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/432863/HO_FY1415_AP11_ProcSpend25K_CSV.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-06-10T09:31:29.403880,01-02-2015/28-02-2015
7f0ad566-9296-4ea8-8ebd-fd3f942e106b,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Veterinary Medicines Directorate/January 2012 return",http://data.defra.gov.uk/ops/procurement/vmd-spend-over-25k-1201.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-01-2012/31-01-2012
5df7ed19-0758-4222-888c-b41a91304525,ministry-of-justice,"Spend over £25,000 in the Ministry of Justice/July 2014 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/356025/moj-spend-jul14.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-02-16T15:32:01.649301,01-07-2014/31-07-2014
4008cb55-d303-4c21-beec-c5347b424bb9,ministry-of-defence,"MOD: spending over £25,000/June 2012 GPC Spend",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/28894/june2012_gpc_spend.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.647817,01-06-2012/30-06-2012
0adff6e6-2a05-4394-9acc-56ecf80ed0fd,ministry-of-defence,"MOD: spending over £25,000/December 2012 MOD GPC spend: travel and stationery",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/168014/GPC_transparency_data_travel_stationery_contracts_dec2012.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.647952,01-12-2012/31-12-2012
b1be1801-0f3a-4c52-934f-5ca11ef4b221,department-for-work-and-pensions,"Spend over £25,000 in the Department for Work and Pensions/September 2013",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/253210/dwp-payments-sep2013.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-09-24T12:12:49.697205,01-09-2013/30-09-2013
b172ed79-c0e9-43dd-89cf-54a93f70bd75,ministry-of-justice,"Spend over £25,000 in the Ministry of Justice/June 2010 return ",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/219997/moj-aramis-data-june-10.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,19/11/2010,01-06-2010/30-06-2010
839ce3b4-1509-492b-bbe0-622790ff3854,cabinet-office,"Spend over £25,000 in the Cabinet Office/September 2014 return with descriptions",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/486396/September_2014__25k_Transparency_Data__CSV_.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2015-12-18T13:06:47.106154,01-09-2014/30-09-2014
57a2dfd5-50c0-4f49-b87b-ae351f1dd6d8,department-for-business-innovation-and-skills,"Spend over £25,000 in the Department for Business, Innovation and Skills/April 2013 return",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/208078/April-2013.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2013-08-20T14:52:27.677290,01-04-2013/30-04-2013
486b12ff-d3c4-4a04-93c0-f4c7b900fa08,department-for-education,"Spend over £25,000 by School Food Trust/SFT July 2011",http://media.education.gov.uk/assets/files/csv/updated%2020110725%20142617/sft%20spend%20-%20july%202011.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,29/10/2010,01-07-2011/31-07-2011
27a29925-3e18-4481-899a-9e3f8e26adbb,ministry-of-defence,"MOD: spending over £25,000/MOD's government procurement card spending over £500 for September 2015",https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/481248/GPC_Transparency_Data_Sept_2015.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,2016-07-13T13:05:46.648832,01-09-2015/30-09-2015
92b5cd7d-a069-448f-8887-0c1878002207,department-for-environment-food-and-rural-affairs,"Spend over £25,000 in the Royal Botanic Gardens, Kew/September 2011 return",http://data.defra.gov.uk/ops/procurement/kew-over-25K-1109.csv,csv,,https://raw.githubusercontent.com/okfn/goodtables/master/examples/hmt/spend-publishing-schema.json,22/12/2010,01-09-2011/30-09-2011
