Organisation,,Partnerships for Schools,,,,,,
Submitted By,,Management Accountant,,,,,,
Spend Tolerance,,"£25,000",,,,,,
Month,,01.08.2011 to 31.08.2011,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,383736,410141.93,
DfE,PfS,19/08/2011,"Furniture, Fixtures & Fittings - Capital Programme",Schools Capital and Revenue Grants,DISCOVERY NEW SCHOOL,383742,78316.09,
DfE,PfS,19/08/2011,ICT - Capital Programme,Schools Capital and Revenue Grants,DISCOVERY NEW SCHOOL,383742,86143.31,
DfE,PfS,19/08/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,DISCOVERY NEW SCHOOL,383742,23612.41,
DfE,PfS,19/08/2011,Technical Costs - Capital,Free School Technical Advice,TURNER & TOWNSEND,384000,-19183.91,764 2441 32
DfE,PfS,19/08/2011,Technical Costs - Capital,Free School Technical Advice,TURNER & TOWNSEND,384000,214754.18,764 2441 32
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,384006,446275.09,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,384010,114553.85,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,384014,74297.38,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,384016,37800,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,LICHFIELD DIOCESAN EDUCATION COUNCIL BARCHESTER,384018,48034.42,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,384020,119959.3,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,384022,78994.25,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,384024,162538.68,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,ST MONICAS ROMAN CATHOLIC PRIMARY SCHOOL,384026,37472.75,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTER DIOCESAN BOARD OF EDUCATION,384028,39495.42,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,GUILDFORD DIOCESAN BOARD OF FINANCE SCHO,384032,39211,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,384034,29160,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,384036,293391.64,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,BRENTWOOD ROMAN CATHOLIC DIOCESAN TRUSTEES SCHOOL BUILDINGS ACCOUNT,384038,168645.39,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,PETERBOROUGH DIOCESEN BOARD OF FINANCE (PROPERTY ACCOUNT),384040,64237.85,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 5,384042,75747.63,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,384046,265419.2,
DfE,PfS,19/08/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,384052,251566.19,
DfE,PfS,19/08/2011,Revenue Grant,Schools Capital and Revenue Grants,CARDINAL HEENAN SCHOOL SERVICES LTD JARVIS,384060,59525.69,
DfE,PfS,19/08/2011,Revenue Grant,Schools Capital and Revenue Grants,JEWISH FREE SCHOOL - UNITARY CHARGE ACCOUNT,384062,234975.45,
DfE,PfS,19/08/2011,Technical Costs - Capital,Schools Capital and Revenue Grants,HARRIS FEDERATION,384064,26923,
DfE,PfS,19/08/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,HARRIS FEDERATION,384064,5384.6,
DfE,PfS,24/08/2011,Capital Grant,Schools Capital and Revenue Grants,ROCHESTER DIOCESAN BOARD OF EDUCATION,384261,38824.4,
DfE,PfS,24/08/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,384267,155922.96,
DfE,PfS,24/08/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,384269,96650.74,
DfE,PfS,24/08/2011,Capital Grant,Schools Capital and Revenue Grants,CLIFTON CATHOLIC DIOCESAN TRUSTEES REGISTERED,384271,35910,
DfE,PfS,24/08/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,384273,131541.08,
DfE,PfS,24/08/2011,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DIOCESAN EDUCATION BOARD,384275,107700.55,
DfE,PfS,24/08/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,384279,76156.75,
DfE,PfS,24/08/2011,Aquisition of New Leases - Capital,Free School Legal Advice,DICKINSON DEES,384285,3635.59,
DfE,PfS,24/08/2011,Construction Advice - Capital,Free School Legal Advice,DICKINSON DEES,384285,10248,
DfE,PfS,24/08/2011,Misc Advice - Capital,Free School Legal Advice,DICKINSON DEES,384285,3309.44,
DfE,PfS,24/08/2011,Procurement Advice - Capital,Free School Legal Advice,DICKINSON DEES,384285,3316.8,
DfE,PfS,24/08/2011,Property Advice - Capital,Free School Legal Advice,DICKINSON DEES,384285,5712.8,
DfE,PfS,24/08/2011,IT Maintenance & Support,Information Systems,I-RAS SOLUTIONS LTD,384289,55705.77,
DfE,PfS,24/08/2011,Building Work - Capital Programme,Schools Capital and Revenue Grants,LANGLEY HALL PRIMARY ACADEMY TRUST,384327,618924,
DfE,PfS,24/08/2011,ICT - Capital Programme,Schools Capital and Revenue Grants,LANGLEY HALL PRIMARY ACADEMY TRUST,384327,21375.8,
DfE,PfS,24/08/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,LANGLEY HALL PRIMARY ACADEMY TRUST,384327,128059.96,
DfE,PfS,24/08/2011,"Furniture, Fixtures & Fittings - Capital Programme",Schools Capital and Revenue Grants,ALDBOROUGH E-ACT FREE SCHOOL,384329,61832.1,
DfE,PfS,24/08/2011,ICT - Capital Programme,Schools Capital and Revenue Grants,ALDBOROUGH E-ACT FREE SCHOOL,384329,35658.92,
DfE,PfS,24/08/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,ALDBOROUGH E-ACT FREE SCHOOL,384329,19498.2,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,384527,128203.19,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,384529,83719.37,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,DERBY DIOCESAN COUNCIL OF EDUCATION,384531,75648.49,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,ELY DIOCESAN BOARD OF EDUCATION BARCHEST,384533,43875,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,384537,26175.79,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,384539,163502.74,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,384541,77901.61,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,384543,56465.91,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,CANON PALMER SCHOOL GOVERNORS LETTINGS,384547,31996.08,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 5,384553,105062.68,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,384555,195764.81,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,OUR LADY OF LOURDES SCHOOL GOVERNORS ACCOUNT,384557,43875,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,384559,54214.51,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,384561,191513.44,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,CHELMSFORD DIOCESAN BOARD OF FINANCE,384563,44724.03,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,BUCKINGHAMSHIRE COUNTY COUNCIL ST BERNARD'S CHURCH SCHOOL,384567,58820.04,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,384569,94750.41,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH DIOCESAN CHURCH SCHOOL GOVERNORS FUND,384571,41835.25,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,384573,980852.05,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,PLYMOUTH RC DIOCESE TRUSTEES  ST MARYS SCHOOL,384579,47651.9,
DfE,PfS,26/08/2011,Capital Grant,Schools Capital and Revenue Grants,AL-FURQAN EDUCATIONAL TRUST,384581,152517.27,
DfE,PfS,26/08/2011,Building Work - Capital Programme,Schools Capital and Revenue Grants,ST LUKE'S CHURCH OF ENGLAND SCHOOL,386206,151045,
DfE,PfS,26/08/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,ST LUKE'S CHURCH OF ENGLAND SCHOOL,386206,30209,
DfE,PfS,26/08/2011,Building Work - Capital Programme,Schools Capital and Revenue Grants,CUCKOO HALL ACADEMY,386210,132000,
DfE,PfS,26/08/2011,Building Work - Capital Programme,Schools Capital and Revenue Grants,BRADFORD SCIENCE ACADEMY,386212,191723.16,
DfE,PfS,26/08/2011,VAT Debtor - Academy Trusts,Schools Capital and Revenue Grants,BRADFORD SCIENCE ACADEMY,386212,38344.63,
