Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount
DEFRA,Core Dept,06-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,U N E P - W C M C,173,"Ł25,181.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments E,Strategy and Evidence Group,U N E P - W C M C,154,"Ł49,835.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,U N E P - W C M C,175,"Ł105,000.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,U N E P - W C M C,174,"Ł105,000.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,United Nations Institute for T,CWNINV2010032,"Ł32,745.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments E,Strategy and Evidence Group,University Of Aberdeen,GRSI00025000,"Ł149,799.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments E,Strategy and Evidence Group,University Of Birmingham,212SCIA1290,"Ł48,218.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,University Of Cambridge,EWM13412242691,"Ł51,187.25"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (R&D) (E),Food and Farming Group,University Of Edinburgh,Z0019156,"Ł262,287.50"
DEFRA,Core Dept,23-Apr-10,Other Current Payments E,Environment and Rural Group,University Of Leeds,90139521,"Ł26,774.96"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Food and Farming Group,University Of Nottingham,7637664,"Ł1,476,879.25"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Strategy and Evidence Group,University Of Reading,94991,"Ł162,905.00"
DEFRA,Core Dept,07-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,University Of Salford,15068642,"Ł25,682.40"
DEFRA,Core Dept,23-Apr-10,Other Current Payments E,Environment and Rural Group,University Of Southampton,44057588,"Ł27,500.00"
DEFRA,Core Dept,13-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,University Of St Andrews,RG033278,"Ł51,500.00"
DEFRA,Core Dept,09-Apr-10,Other Current Payments (R&D) (E),Environment and Rural Group,University Of Surrey,10089664,"Ł25,000.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (R&D) (E),Strategy and Evidence Group,University Of Surrey,85002463,"Ł910,000.00"
DEFRA,Core Dept,09-Apr-10,Consultancy Non-Scheme,Strategy and Evidence Group,Veredus,91610292,"Ł32,535.69"
DEFRA,Core Dept,06-Apr-10,Other Current Payments E,Strategy and Evidence Group,Vertex Data Science Ltd,FI0405474,"Ł26,369.96"
DEFRA,Core Dept,07-Apr-10,Other Current Payments (GB),Food and Farming Group,Veterinary Laboratories Agency,3000006367,"Ł87,187.34"
DEFRA,Core Dept,23-Apr-10,Other Current Payments (GB),Food and Farming Group,Veterinary Laboratories Agency,3000006369,"Ł87,361.25"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (GB),Food and Farming Group,Veterinary Laboratories Agency,3000006358,"Ł144,284.22"
DEFRA,Core Dept,16-Apr-10,Other Current Payments (GB),Food and Farming Group,Veterinary Laboratories Agency,3000006368,"Ł144,502.97"
DEFRA,Core Dept,13-Apr-10,Payments to Agencies GB,Food and Farming Group,Veterinary Laboratories Agency,3000006352,"Ł182,833.00"
DEFRA,Core Dept,06-Apr-10,Payments to Agencies GB,Food and Farming Group,Veterinary Laboratories Agency,3000006353,"Ł265,896.00"
DEFRA,Core Dept,06-Apr-10,Other Current Payments (GB),Food and Farming Group,Veterinary Medicines Directora,FI00014511,"Ł1,010,867.00"
DEFRA,Core Dept,16-Apr-10,Agency Recharge,Law and Corporate Services,Walter Lilly & Co Ltd,1364A018,"Ł250,816.97"
DEFRA,Core Dept,09-Apr-10,Agency Recharge,Law and Corporate Services,Walter Lilly & Co Ltd,1383008,"Ł706,809.50"
DEFRA,Core Dept,16-Apr-10,Overhead Incidental Expenses,Environment and Rural Group,Waterwise,INV001024,"Ł29,375.00"
DEFRA,Core Dept,06-Apr-10,Current Grants GB,Strategy and Evidence Group,Waterwise Project,INV001000,"Ł27,172.00"
DEFRA,Core Dept,20-Apr-10,Other Current Payments E,Environment and Rural Group,Waveney District Council,140410,"Ł399,905.00"
DEFRA,Core Dept,20-Apr-10,Capital Grant to NDPB,Environment and Rural Group,Waveney District Council,1.40E+13,"Ł970,650.00"
DEFRA,Core Dept,09-Apr-10,Office Eqpt Hire,Law and Corporate Services,Xerox (UK) Ltd,AF184125,"Ł45,455.97"
DEFRA,Core Dept,06-Apr-10,Current Grants E,Environment and Rural Group,Yorkshire Dales National Autho,230310,"Ł1,568,043.00"
