DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,HMCS,16-Jun-10,FZ999-Midlands Region,222001-Maintenance,EC HARRIS LLP,1246209,"£94,536.06"
Ministry of Justice,HMCS,16-Jun-10,FZ999-Midlands Region,222001-Maintenance,EMCOR FACILITIES SERVICES LTD,1246231,"£128,237.63"
Ministry of Justice,HMCS,16-Jun-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,HOWELL BROOKS,1246385,"£124,898.69"
Ministry of Justice,HMCS,16-Jun-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,DH FATHERS LTD,1246176,"£38,571.37"
Ministry of Justice,HMCS,16-Jun-10,GZ999-North West Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1246036,"£28,100.64"
Ministry of Justice,HMCS,16-Jun-10,GZ999-North West Region,222001-Maintenance,DTZ DEBENHAM TIE LEUNG,1246199,"£66,320.03"
Ministry of Justice,HMCS,16-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,WORKMAN,1247898,"£89,747.97"
Ministry of Justice,HMCS,16-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON & CAPITAL PROPERTIES LTD,1246492,"£134,745.92"
Ministry of Justice,HMCS,16-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON & CAPITAL PROPERTIES LTD,1246492,"£135,283.92"
Ministry of Justice,HMCS,16-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,SMITH & SONS,1247718,"£25,964.27"
Ministry of Justice,HMCS,16-Jun-10,HZ999-North East and Yorkshire,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1246036,"£30,780.37"
Ministry of Justice,HMCS,16-Jun-10,HZ999-North East and Yorkshire,222002-Other Property Costs,MITIE SECURITY LTD,1246559,"£419,646.47"
Ministry of Justice,HMCS,16-Jun-10,HZ999-North East and Yorkshire,222002-Other Property Costs,RENTOKIL INITIAL UK LIMITED,1247629,"£53,967.64"
Ministry of Justice,HMCS,16-Jun-10,HZ999-North East and Yorkshire,262000-SCA Costs,MODERN COURTS (HUMBERSIDE) LTD,1246561,"£405,080.07"
Ministry of Justice,HMCS,16-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,MORDEN COLLEGE,1246566,"£56,253.13"
Ministry of Justice,HMCS,16-Jun-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,GVA GRIMLEY LLP,1246319,"£61,099.58"
Ministry of Justice,HMCS,16-Jun-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,BERKLEY ESTATES LONDON LTD,1245992,"£1,058,220.24"
Ministry of Justice,HMCS,16-Jun-10,IZ999-RCJ Group,710800-Creditor <1 yr - Third Party Monies,THE OFFICIAL RECEIVER,127743,"£115,420.00"
Ministry of Justice,HMCS,16-Jun-10,IZ999-RCJ Group,710800-Creditor <1 yr - Third Party Monies,THE OFFICIAL RECEIVER,127743,"£156,000.00"
Ministry of Justice,HMCS,16-Jun-10,IZ999-RCJ Group,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1246202,"£152,847.65"
Ministry of Justice,HMCS,16-Jun-10,IZ999-RCJ Group,261000-Fuel and Utilities,EDF ENERGY LTD,1246214,"£36,470.15"
Ministry of Justice,MoJ HQ,16-Jun-10,ZZ900-MoJ HQ,246000-Current Grants,CRIMINAL CASES REVIEW COMMISSION,6167,"£720,000.00"
Ministry of Justice,MoJ HQ,16-Jun-10,ZZ900-MoJ HQ,264000-Consultancy,PORTCULLIS COMPUTER SECURITY LTD,1022551,"£54,990.00"
Ministry of Justice,Tribunals,16-Jun-10,TR130-Finance & Resources,211000-Judicial Salaries - Salaried,JUDICIAL PENSIONS SCHEME,1210,"£1,344,468.02"
Ministry of Justice,HMCS,17-Jun-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,129087,"£43,188.11"
Ministry of Justice,HMCS,17-Jun-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,129936,"£30,403.69"
Ministry of Justice,HMCS,17-Jun-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,130584,"£26,293.98"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6168,"£21,800,000.00"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,264000-Consultancy,TRIBAL CONSORTIUM,1022808,"£32,077.50"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,222001-Maintenance,ASSOCIATED SERVICES (ESSEX) LTD,1022569,"£99,931.49"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,222002-Other Property Costs,CARLISLE SECURITY SERVICES LTD,1022604,"£119,946.12"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,M J FERGUSON LTD,1022707,"£327,865.67"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,M J FERGUSON LTD,1022707,"£322,757.88"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,M J FERGUSON LTD,1022707,"£322,757.88"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1022570,"£85,160.48"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,212001-Agency staff,CAPGEMINI UK PLC,1022600,"£47,000.00"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1022570,"£413,034.12"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,CABLE & WIRELESS,1022597,"£199,345.02"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,CABLE & WIRELESS,1022597,"£199,345.02"
Ministry of Justice,MoJ HQ,17-Jun-10,ZZ900-MoJ HQ,223000-Other Expenditure,SPEAKEASY PRODUCTIONS LTD,1022791,"£41,290.21"
Ministry of Justice,HMCS,18-Jun-10,AA499-HMCS Change Programme,265000-IT & Telecommunications,LOGICA UK LTD,1248925,"£132,259.18"
Ministry of Justice,HMCS,18-Jun-10,AA499-HMCS Change Programme,265000-IT & Telecommunications,LOGICA UK LTD,1248925,"£132,259.18"
Ministry of Justice,HMCS,18-Jun-10,AG999-Estates Directorate HMCS HQ,222001-Maintenance,MICHELMORES SOLICITORS,1248955,"£50,078.16"
Ministry of Justice,HMCS,18-Jun-10,AV322-CP Change Management SUPS,532000-Tangible GBV - Additions,ATOS ORIGIN IT SERVICES UK LTD,1248620,"£28,825.10"
Ministry of Justice,HMCS,18-Jun-10,AV327-CP E-Working Project,512000-Intangible GBV - Additions,ADOBE SYSTEMS SOFTWARE IRELAND LTD,1248595,"£389,997.55"
Ministry of Justice,HMCS,18-Jun-10,AW999-Operations & Performance Dir.,264000-Consultancy,PRICEWATERHOUSECOOPERS SERVICES,1249943,"£51,226.48"
Ministry of Justice,HMCS,18-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,GREAT CAPITAL PARTNERSHIP (GP) LTD,1248817,"£327,531.25"
Ministry of Justice,HMCS,18-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,GREAT CAPITAL PARTNERSHIP (GP) LTD,1248817,"£198,281.25"
Ministry of Justice,HMCS,18-Jun-10,BZ999-London Region,222001-Maintenance,SYKES & SON LTD,1250042,"£56,131.12"
Ministry of Justice,HMCS,18-Jun-10,BZ999-London Region,532000-Tangible GBV - Additions,METSHAPE LTD,1248954,"£96,196.17"
Ministry of Justice,HMCS,18-Jun-10,BZ999-London Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1248669,"£30,162.21"
Ministry of Justice,HMCS,18-Jun-10,BZ999-London Region,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1248620,"£75,662.95"
Ministry of Justice,HMCS,18-Jun-10,CZ999-South East Region,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1248754,"£412,055.87"
Ministry of Justice,HMCS,18-Jun-10,CZ999-South East Region,222002-Other Property Costs,MITIE SECURITY LTD,1248961,"£566,064.11"
Ministry of Justice,HMCS,18-Jun-10,CZ999-South East Region,222001-Maintenance,BAILEY MAINTENANCE LTD,1248625,"£46,117.58"
Ministry of Justice,HMCS,18-Jun-10,CZ999-South East Region,222001-Maintenance,NORLAND MANAGED SERVICES LTD,1248982,"£43,745.97"
Ministry of Justice,HMCS,18-Jun-10,CZ999-South East Region,222001-Maintenance,NORLAND MANAGED SERVICES LTD,1248982,"£36,856.95"
Ministry of Justice,HMCS,18-Jun-10,DZ999-South West Region,262000-SCA Costs,SERVICES SUPPORT (AVON & SOMERSET) LTD,1249996,"£762,681.74"
Ministry of Justice,HMCS,18-Jun-10,EZ999-Wales Region,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1248754,"£130,840.06"
Ministry of Justice,HMCS,18-Jun-10,EZ999-Wales Region,532000-Tangible GBV - Additions,KIER BUILDING SERVICES ENG,130872,"£105,701.86"
Ministry of Justice,HMCS,18-Jun-10,FZ999-Midlands Region,222002-Other Property Costs,REGENT OFFICE CARE LTD,1249962,"£258,980.06"
Ministry of Justice,HMCS,18-Jun-10,FZ999-Midlands Region,222002-Other Property Costs,REGENT OFFICE CARE LTD,1249962,"£30,150.17"
Ministry of Justice,HMCS,18-Jun-10,FZ999-Midlands Region,222001-Maintenance,EC HARRIS LLP,1248755,"£94,536.06"
Ministry of Justice,HMCS,18-Jun-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,BODILL & SONS (CONTRACTORS) LTD,1248657,"£88,454.79"
Ministry of Justice,HMCS,18-Jun-10,FZ999-Midlands Region,532000-Tangible GBV - Additions,DSM DEMOLITION LTD,1248749,"£120,455.65"
Ministry of Justice,HMCS,18-Jun-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1248977,"£137,804.00"
Ministry of Justice,HMCS,18-Jun-10,GZ999-North West Region,222002-Other Property Costs,MITIE SECURITY LTD,1248961,"£437,518.42"
Ministry of Justice,HMCS,18-Jun-10,GZ999-North West Region,262000-SCA Costs,UK COURT SERVICES LTD,1250070,"£183,335.80"
Ministry of Justice,HMCS,18-Jun-10,GZ999-North West Region,262000-SCA Costs,UK COURT SERVICES LTD,1250070,"£228,660.08"
Ministry of Justice,HMCS,18-Jun-10,GZ999-North West Region,610400-Debtors <1 year - Prepayments & Accrued Income,CBRE RICHARD ELLIS,1248697,"£143,008.83"
Ministry of Justice,HMCS,18-Jun-10,HZ999-North East and Yorkshire,222002-Other Property Costs,RENTOKIL INITIAL UK LIMITED,1249963,"£53,967.64"
Ministry of Justice,HMCS,18-Jun-10,HZ999-North East and Yorkshire,532000-Tangible GBV - Additions,HURD ROLLAND PARTNERSHIP,1248864,"£63,884.39"
Ministry of Justice,HMCS,18-Jun-10,HZ999-North East and Yorkshire,262000-SCA Costs,PALECASTLE LTD,1249915,"£106,368.71"
Ministry of Justice,HMCS,18-Jun-10,IZ999-RCJ Group,262000-SCA Costs,IRON MOUNTAIN UK LTD,1248873,"£174,421.84"
Ministry of Justice,Tribunals,18-Jun-10,TR160-Operational Support,266000-Judicial Costs,HAMMICKS LEGAL BOOKSHOPS,15341,"£651,837.64"
Ministry of Justice,Tribunals,18-Jun-10,TR160-Operational Support,266000-Judicial Costs,SWEET & MAXWELL LTD,1034378,"£159,670.00"
Ministry of Justice,Tribunals,18-Jun-10,TR200-Regional South,222002-Other Property Costs,NB REAL ESTATE,1034320,"£41,807.31"
Ministry of Justice,Tribunals,18-Jun-10,TR190-Regional North,221000-Property Rent and Rates,MARDAN NORWICH LTD,15345,"£141,000.00"
Ministry of Justice,Tribunals,18-Jun-10,TR120-Corporate,223000-Other Expenditure,EXPOTEL HOTEL RESERVATIONS LTD,1034244,"£59,858.16"
Ministry of Justice,Tribunals,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1211,"£264,903.01"
Ministry of Justice,Tribunals,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1211,"£1,326,516.66"
Ministry of Justice,Tribunals,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1211,"£694,593.66"
Ministry of Justice,Tribunals,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1212,"£1,245,588.59"
Ministry of Justice,Tribunals,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1212,"£2,058,259.89"
Ministry of Justice,HMCS,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1585,"£2,493,107.53"
Ministry of Justice,HMCS,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1585,"£2,901,660.93"
Ministry of Justice,HMCS,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1586,"£25,368.19"
Ministry of Justice,HMCS,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1586,"£28,283.18"
Ministry of Justice,HMCS,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1586,"£3,585,742.81"
Ministry of Justice,HMCS,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1586,"£2,560,496.36"
Ministry of Justice,HMCS,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1587,"£446,023.58"
Ministry of Justice,HMCS,18-Jun-10,WW000-Balance Sheet,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1587,"£722,437.76"
Ministry of Justice,MoJ HQ,18-Jun-10,ZZ900-MoJ HQ,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1467,"£119,098.49"
Ministry of Justice,MoJ HQ,18-Jun-10,ZZ900-MoJ HQ,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1467,"£74,999.11"
Ministry of Justice,MoJ HQ,18-Jun-10,ZZ900-MoJ HQ,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1468,"£1,409,343.34"
Ministry of Justice,MoJ HQ,18-Jun-10,ZZ900-MoJ HQ,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1468,"£1,800,147.14"
Ministry of Justice,MoJ HQ,18-Jun-10,ZZ900-MoJ HQ,811000-Interdepartmental - MoJHQ,HMRC,1468,"£101,102.58"
Ministry of Justice,MoJ HQ,18-Jun-10,ZZ900-MoJ HQ,811000-Interdepartmental - MoJHQ,HMRC,1468,"£112,005.32"
Ministry of Justice,MoJ HQ,18-Jun-10,ZZ900-MoJ HQ,631000-Bank,YOUTH JUSTICE BOARD FOR ENGLAND & WALES,1022855,"£5,214,349.89"
Ministry of Justice,HMCS,18-Jun-10,WW010-Balance Sheet HMCS,611000-Debtors <1 year - Other Debtors,B T,1248582,"£54,704.27"
Ministry of Justice,Tribunals,18-Jun-10,TR120-Corporate,710100-Creditors < 1 year - Other Taxation & Social Security,HMRC,1211,"£455,829.72"
Ministry of Justice,HMCS,18-Jun-10,WW030-Balance sheet - FMG,611000-Debtors <1 year - Other Debtors,WORKMAN,1248589,"£125,693.48"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS ABRAHAM & CO#DX 26678,131089,"£26,019.27"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS ABV SOLICITORS#DX 44650,131090,"£73,525.75"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS BARK & CO#DX 447,131100,"£44,123.87"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS HORWICH COHEN COGHLAN#M3 3JE,131163,"£177,463.63"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS I B B SOLICITORS#DX 45105,131166,"£39,848.07"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS JONES DAY#DX 67,131173,"£1,717,513.37"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS KENNEDYS#DX 766,131181,"£100,382.55"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS NORTON ROSE SOLICITORS#DX 85,131203,"£1,145,934.49"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS PATTINSON & BREWER#DX 394,131208,"£28,085.36"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS S J BERWIN LLP#DX 255,131224,"£2,030,630.73"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,FRISBY SOLICITORS LTD T/A FRISBY & CO#DX 14564,1250137,"£235,000.00"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS BLACKFORDS LLP#DX 2958,1250169,"£42,182.39"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS CHRIS SALTRESE# PR8 6PU,1250180,"£134,651.19"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS MURRIA#DX 23521,1250229,"£46,285.88"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS PANNONE LLP#WC1R 4BF,1250232,"£2,675,142.10"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS SHEARMAN BOWEN & CO#DX 218,1250251,"£68,953.95"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS STUART MILLER & CO#DX 35654,1250261,"£98,242.58"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,OLIVER & CO#DX 19977,1250295,"£41,008.02"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,RUSSELL JONES & WALKER#DX202,1250305,"£1,527,341.84"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,RUSSELL JONES & WALKER#DX202,1250305,"£32,094.66"
Ministry of Justice,HMCS,21-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS RICHARD SLADE & ASSOCIATES# DX 141,131220,"£31,081.05"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,262000-SCA Costs,LIBERATA UK LTD,1022974,"£401,170.82"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,264000-Consultancy,SERCO LTD,13825,"£36,583.10"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,264000-Consultancy,ERNST & YOUNG LLP,1022921,"£37,976.00"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,223000-Other Expenditure,ARVAL UK LTD,1022865,"£40,773.37"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,261000-Fuel and Utilities,DEPARTMENT FOR BUSINESS INNOVATION & SKILLS (BIS),1022912,"£41,112.61"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,222001-Maintenance,DTZ DEBENHAM TIE LEUNG,13810,"£50,972.55"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,222001-Maintenance,M J FERGUSON LTD,1022979,"£64,968.10"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,222002-Other Property Costs,CALIBRE CONSULTANCY LTD,1022888,"£34,687.97"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,222002-Other Property Costs,CALIBRE CONSULTANCY LTD,1022888,"£39,264.04"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,212001-Agency staff,ALPINE RESOURCING LTD,1022858,"£45,825.00"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,212001-Agency staff,ALPINE RESOURCING LTD,1022858,"£27,788.75"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1022867,"£453,177.53"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,HOME OFFICE,1022953,"£870,190.64"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,PA CONSULTING GROUPS,1023006,"£56,400.00"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,212001-Agency staff,PARITY RESOURCES LTD,1023009,"£26,878.13"
Ministry of Justice,MoJ HQ,21-Jun-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,CABLE & WIRELESS,1022887,"£199,345.02"
Ministry of Justice,HMCS,22-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS HUGH JAMES#DX 33000,131958,"£114,992.58"
Ministry of Justice,HMCS,22-Jun-10,AU999-National Taxing Teams,311200-Criminal Legal Aid,MESSRS VEJA & CO#DX 51756,131983,"£36,888.46"
Ministry of Justice,HMCS,22-Jun-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS RALLI SOLICITORS#DX 14359,1251672,"£109,151.97"
Ministry of Justice,MoJ HQ,22-Jun-10,ZZ900-MoJ HQ,246000-Current Grants,WOMEN IN PRISON#RC35111005,1023122,"£80,200.00"
Ministry of Justice,Tribunals,22-Jun-10,TR190-Regional North,222002-Other Property Costs,JONES LANG LASALLE LTD,1034660,"£47,377.14"
Ministry of Justice,Tribunals,22-Jun-10,TR200-Regional South,221000-Property Rent and Rates,FERNEX LTD,1034638,"£161,709.37"
Ministry of Justice,HMCS,23-Jun-10,AU999-National Taxing Teams,226000-Court Costs,CLARKE WILLMOTT,1253716,"£49,913.65"
Ministry of Justice,HMCS,23-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1254066,"£62,108.97"
Ministry of Justice,HMCS,23-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1254066,"£166,209.04"
Ministry of Justice,HMCS,23-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1254066,"£89,273.84"
Ministry of Justice,HMCS,23-Jun-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1254066,"£147,297.59"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1251742,"£43,556.42"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1251742,"£28,918.46"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1251742,"£44,268.00"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1251742,"£28,825.58"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CROYDON COUNCIL,1251757,"£65,534.00"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,CROYDON COUNCIL,1251757,"£35,788.39"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF BRENT,1251824,"£37,243.10"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF BROMLEY,1251825,"£32,333.00"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF GREENWICH,1251829,"£63,780.52"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF HAMMERSMITH & FULHAM,1251830,"£43,147.20"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF HARINGEY,1251831,"£51,646.00"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF HARROW,1251832,"£47,107.58"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF HOUNSLOW,1251834,"£60,799.30"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1251835,"£47,306.00"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF NEWHAM,1251838,"£30,380.00"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF REDBRIDGE,1251839,"£43,379.98"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF SOUTHWARK,1251841,"£42,098.00"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF SOUTHWARK,1251841,"£109,142.32"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF SOUTHWARK,1251841,"£81,938.46"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF SOUTHWARK,1251841,"£50,578.68"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF TOWER HAMLETS,1251843,"£40,820.00"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,222002-Other Property Costs,MITIE SECURITY LTD,1254130,"£36,509.34"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1254128,"£68,725.22"
Ministry of Justice,HMCS,23-Jun-10,BZ999-London Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1254128,"£68,725.22"
