Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Amount 
DFID,DFID,30/11/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",DEVELOPMENT INITIATIVES,400131275,"45,572.00"
DFID,DFID,30/11/2010,Technical & Advisory services,Policy and Research Directorate,Triple Line Consulting Limited,400131277,"26,078.56"
DFID,DFID,30/11/2010,Technical & Advisory services,Policy and Research Directorate,Triple Line Consulting Limited,400131277,"21,660.50"
DFID,DFID,30/11/2010,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS,400131278,"51,407.11"
DFID,DFID,30/11/2010,Aid to international organisations,East and Central Africa,IBRD HSBC T,400131281,"1,875,000.00"
DFID,DFID,30/11/2010,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400131285,"86,844.14"
DFID,DFID,30/11/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",ACTIONAID,400131288,"231,629.00"
DFID,DFID,30/11/2010,Aid to civil society organisations / NGOs,East and Central Africa,ACTION AGAINST HUNGER UK,400131289,"209,000.00"
DFID,DFID,30/11/2010,Technical & Advisory services,Communications Division,BRITISH COUNCIL,400131353,"18,495.84"
DFID,DFID,30/11/2010,Technical & Advisory services,Communications Division,BRITISH COUNCIL,400131353,"51,538.90"
DFID,DFID,30/11/2010,Technical & Advisory services,East and Central Africa,COFFEY INTERNATIONAL DEVELOPMENT LTD,400131354,"27,015.25"
DFID,DFID,30/11/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400131369,"20,000,000.00"
DFID,DFID,30/11/2010,Emergency / Humanitarian Assistance,Western Asia and Stabilisation Division,THE CROWN AGENTS,400131377,"102,153.84"
DFID,DFID,30/11/2010,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400131382,"114,373.27"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Travel Group,6000034,"4,169.95"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Travel Group,6000034,"2,664.57"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Communications Division,Hogg Robinson Travel Group,6000034,218.19
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,East and Central Africa,Hogg Robinson Travel Group,6000034,"19,459.17"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Travel Group,6000034,"2,309.17"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Travel Group,6000034,"6,254.89"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Travel Group,6000034,"9,322.02"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Travel Group,6000034,"1,508.73"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Travel Group,6000034,"4,156.67"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Travel Group,6000034,"5,563.24"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Travel Group,6000034,"38,188.22"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Travel Group,6000034,"19,736.19"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Travel Group,6000034,"4,578.17"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Travel Group,6000034,"19,615.34"
DFID,DFID,19/11/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Travel Group,6000034,"18,819.37"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Travel Group,6000035,"19,551.86"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Travel Group,6000035,"8,837.46"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Central Department Division,Hogg Robinson Travel Group,6000035,37.33
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Communications Division,Hogg Robinson Travel Group,6000035,"4,409.83"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,East and Central Africa,Hogg Robinson Travel Group,6000035,"10,506.55"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Travel Group,6000035,"6,156.17"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Travel Group,6000035,"11,597.91"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Travel Group,6000035,"19,877.65"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Travel Group,6000035,"13,179.32"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Travel Group,6000035,"3,060.16"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Travel Group,6000035,"14,638.80"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Travel Group,6000035,"66,697.91"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Travel Group,6000035,"52,510.99"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Travel Group,6000035,"45,248.34"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Travel Group,6000035,"28,961.36"
DFID,DFID,26/11/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Travel Group,6000035,"53,566.57"
DFID,DFID,01/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400126255,"16,321.95"
DFID,DFID,01/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400126255,310.05
DFID,DFID,01/11/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400126255,"3,139.64"
DFID,DFID,01/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400126255,"3,671.74"
DFID,DFID,02/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400126565,429.47
DFID,DFID,02/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400126565,219.31
DFID,DFID,02/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400126565,"2,558.55"
DFID,DFID,02/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400126565,"4,978.13"
DFID,DFID,02/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400126565,"1,166.51"
DFID,DFID,02/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400126565,"34,123.75"
DFID,DFID,02/11/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400126565,355.17
DFID,DFID,02/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400126565,-405.2
DFID,DFID,02/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400126565,"20,198.51"
DFID,DFID,02/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400126565,"2,476.85"
DFID,DFID,02/11/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400126565,"1,196.27"
DFID,DFID,02/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400126565,699.96
DFID,DFID,02/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400126565,61.92
DFID,DFID,02/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400126565,"1,378.87"
DFID,DFID,02/11/2010,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400126565,931.7
DFID,DFID,02/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400126565,"2,718.08"
DFID,DFID,02/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400126565,35.11
DFID,DFID,02/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400126565,"6,370.48"
DFID,DFID,23/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400129901,453.48
DFID,DFID,23/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400129901,130.71
DFID,DFID,23/11/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400129901,497.52
DFID,DFID,23/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400129901,-9.03
DFID,DFID,23/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400129901,349.41
DFID,DFID,23/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400129901,"1,048.16"
DFID,DFID,23/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400129901,"2,879.72"
DFID,DFID,23/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400129901,"2,170.28"
DFID,DFID,23/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400129901,"74,252.96"
DFID,DFID,23/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400129901,815.48
DFID,DFID,23/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400129901,340.16
DFID,DFID,23/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400129901,"2,770.23"
DFID,DFID,23/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130090,20.19
DFID,DFID,23/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130090,42.89
DFID,DFID,23/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400130090,"6,332.68"
DFID,DFID,23/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130090,"12,480.50"
DFID,DFID,23/11/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400130090,16.97
DFID,DFID,23/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130090,"12,220.28"
DFID,DFID,23/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130090,"8,710.22"
DFID,DFID,23/11/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400130090,470.52
DFID,DFID,23/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130090,"15,348.26"
DFID,DFID,23/11/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400130090,"5,748.51"
DFID,DFID,23/11/2010,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400130090,631.69
DFID,DFID,23/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400130090,14.19
DFID,DFID,23/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400130090,"28,901.04"
DFID,DFID,24/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130219,39.99
DFID,DFID,24/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130219,183.05
DFID,DFID,24/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130219,613.19
DFID,DFID,24/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400130219,221.28
DFID,DFID,24/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400130219,20.51
DFID,DFID,24/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400130219,"15,289.83"
DFID,DFID,24/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130219,687.94
DFID,DFID,24/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130219,"1,555.64"
DFID,DFID,24/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130219,844.3
DFID,DFID,24/11/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400130219,19.37
DFID,DFID,24/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130219,"4,882.25"
DFID,DFID,24/11/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400130219,32.02
DFID,DFID,24/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400130219,32.02
DFID,DFID,24/11/2010,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400130219,172.19
DFID,DFID,24/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400130219,"2,092.74"
DFID,DFID,25/11/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400130535,"1,104.55"
DFID,DFID,25/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400130535,17.07
DFID,DFID,25/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400130535,604.23
DFID,DFID,25/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400130535,"1,497.37"
DFID,DFID,25/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400130535,90.16
DFID,DFID,25/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130535,"1,730.20"
DFID,DFID,25/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400130535,"4,811.43"
DFID,DFID,25/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400130535,"1,650.60"
DFID,DFID,25/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400130535,365.94
DFID,DFID,30/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400131172,"2,477.67"
DFID,DFID,30/11/2010,FCO Post Account,Finance and Corporate Performance Division,FOREIGN AND COMMONWEALTH OFFICE,400131172,70.63
DFID,DFID,30/11/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400131172,74.55
DFID,DFID,30/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400131172,211.9
DFID,DFID,30/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400131172,"3,619.65"
DFID,DFID,30/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400131172,"3,037.31"
DFID,DFID,30/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400131172,"24,500.72"
DFID,DFID,30/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400131172,657.81
DFID,DFID,30/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400131172,783.34
DFID,DFID,30/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400131208,"21,870.92"
DFID,DFID,30/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400131208,"4,236.15"
DFID,DFID,30/11/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400131208,"3,139.64"
DFID,DFID,30/11/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400131208,"10,148.96"
DFID,DFID,30/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400131208,646.93
DFID,DFID,30/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400131208,39.67
DFID,DFID,30/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400131272,"1,110.05"
DFID,DFID,30/11/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400131272,16.61
DFID,DFID,30/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400131272,273.85
DFID,DFID,30/11/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400131272,"1,333.19"
DFID,DFID,30/11/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400131272,9.93
DFID,DFID,30/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400131272,"14,830.29"
DFID,DFID,30/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400131272,152.71
DFID,DFID,30/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400131272,"18,092.31"
DFID,DFID,30/11/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400131272,"1,634.66"
DFID,DFID,30/11/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400131272,"4,177.48"
DFID,DFID,30/11/2010,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400131272,150.76
DFID,DFID,30/11/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400131272,33.35
DFID,DFID,30/11/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400131272,"4,577.98"
DFID,DFID,05/11/2010,Accomodation costs,Human Resources Division,Natwest Government Procurement Card,100033,481.48
DFID,DFID,05/11/2010,Accomodation costs,International Relations Division,Natwest Government Procurement Card,100033,305.14
DFID,DFID,05/11/2010,Books & Publications,Business Solutions Division Level,Natwest Government Procurement Card,100033,111.6
DFID,DFID,05/11/2010,Books & Publications,East and Central Africa,Natwest Government Procurement Card,100033,134.04
DFID,DFID,05/11/2010,Books & Publications,Finance and Corporate Performance Division,Natwest Government Procurement Card,100033,87
DFID,DFID,05/11/2010,Books & Publications,Human Resources Division,Natwest Government Procurement Card,100033,28.34
DFID,DFID,05/11/2010,Books & Publications,Policy and Research Directorate,Natwest Government Procurement Card,100033,182.28
DFID,DFID,05/11/2010,Books & Publications,West and Southern Africa,Natwest Government Procurement Card,100033,40.27
DFID,DFID,05/11/2010,Communications,Business Solutions Division Level,Natwest Government Procurement Card,100033,212.59
DFID,DFID,05/11/2010,Communications,Policy and Research Directorate,Natwest Government Procurement Card,100033,23.49
DFID,DFID,05/11/2010,Communications,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100033,7.99
DFID,DFID,05/11/2010,Communications,West and Southern Africa,Natwest Government Procurement Card,100033,987
DFID,DFID,05/11/2010,Consumables,Asia Division,Natwest Government Procurement Card,100033,"2,573.00"
DFID,DFID,05/11/2010,Consumables,Business Solutions Division Level,Natwest Government Procurement Card,100033,"4,717.72"
DFID,DFID,05/11/2010,Consumables,East and Central Africa,Natwest Government Procurement Card,100033,738
DFID,DFID,05/11/2010,Consumables,West and Southern Africa,Natwest Government Procurement Card,100033,"5,000.00"
DFID,DFID,05/11/2010,Contract & Agency Staff,Communications Division,Natwest Government Procurement Card,100033,"3,616.24"
DFID,DFID,05/11/2010,Contract & Agency Staff,International Finance Division,Natwest Government Procurement Card,100033,"2,283.01"
DFID,DFID,05/11/2010,Contract & Agency Staff,International Relations Division,Natwest Government Procurement Card,100033,"1,957.98"
DFID,DFID,05/11/2010,Contract & Agency Staff,Policy and Research Directorate,Natwest Government Procurement Card,100033,"25,558.72"
DFID,DFID,05/11/2010,Contract & Agency Staff,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100033,"10,259.58"
DFID,DFID,05/11/2010,Contract & Agency Staff,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100033,"8,693.96"
DFID,DFID,05/11/2010,Energy Costs,West and Southern Africa,Natwest Government Procurement Card,100033,83.33
DFID,DFID,05/11/2010,Entertainment & Hospitality,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100033,162.62
DFID,DFID,05/11/2010,Entertainment & Hospitality,Top Management Group,Natwest Government Procurement Card,100033,138.5
DFID,DFID,05/11/2010,Entertainment & Hospitality,West and Southern Africa,Natwest Government Procurement Card,100033,9.64
DFID,DFID,05/11/2010,Furniture & Fittings,Human Resources Division,Natwest Government Procurement Card,100033,"3,003.66"
DFID,DFID,05/11/2010,Furniture & Fittings,West and Southern Africa,Natwest Government Procurement Card,100033,780.84
DFID,DFID,05/11/2010,Hardware,Business Solutions Division Level,Natwest Government Procurement Card,100033,"5,940.35"
DFID,DFID,05/11/2010,Hardware,East and Central Africa,Natwest Government Procurement Card,100033,568.65
DFID,DFID,05/11/2010,Office Equipment,Business Solutions Division Level,Natwest Government Procurement Card,100033,33.77
DFID,DFID,05/11/2010,Office Equipment,Communications Division,Natwest Government Procurement Card,100033,285.51
DFID,DFID,05/11/2010,Office Equipment,Human Resources Division,Natwest Government Procurement Card,100033,617.23
DFID,DFID,05/11/2010,Office Equipment,West and Southern Africa,Natwest Government Procurement Card,100033,"3,180.78"
DFID,DFID,05/11/2010,"Printing, Stationary & Postage",East and Central Africa,Natwest Government Procurement Card,100033,285
DFID,DFID,05/11/2010,"Printing, Stationary & Postage",Human Resources Division,Natwest Government Procurement Card,100033,"3,160.64"
DFID,DFID,05/11/2010,"Printing, Stationary & Postage",Policy and Research Directorate,Natwest Government Procurement Card,100033,120.46
DFID,DFID,05/11/2010,"Printing, Stationary & Postage",Top Management Group,Natwest Government Procurement Card,100033,364.12
DFID,DFID,05/11/2010,"Printing, Stationary & Postage",West and Southern Africa,Natwest Government Procurement Card,100033,"1,512.40"
DFID,DFID,05/11/2010,"Printing, Stationary & Postage",Western Asia and Stabilisation Division,Natwest Government Procurement Card,100033,"3,867.39"
DFID,DFID,05/11/2010,"Property Repairs, Maintenance & Alterations",West and Southern Africa,Natwest Government Procurement Card,100033,20.83
DFID,DFID,05/11/2010,Recruitment costs,Policy and Research Directorate,Natwest Government Procurement Card,100033,205
DFID,DFID,05/11/2010,Software,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100033,21.7
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Natwest Government Procurement Card,100033,914.2
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Natwest Government Procurement Card,100033,635.35
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,Human Resources Division,Natwest Government Procurement Card,100033,66.1
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,International Finance Division,Natwest Government Procurement Card,100033,"1,079.97"
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,International Relations Division,Natwest Government Procurement Card,100033,340.65
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Natwest Government Procurement Card,100033,"2,128.23"
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100033,510.65
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,Top Management Group,Natwest Government Procurement Card,100033,51.7
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,West and Southern Africa,Natwest Government Procurement Card,100033,"3,179.56"
DFID,DFID,05/11/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100033,"1,260.96"
DFID,DFID,05/11/2010,Staff training & Conferences,Asia Division,Natwest Government Procurement Card,100033,30
DFID,DFID,05/11/2010,Staff training & Conferences,Business Solutions Division Level,Natwest Government Procurement Card,100033,"3,593.57"
DFID,DFID,05/11/2010,Staff training & Conferences,Communications Division,Natwest Government Procurement Card,100033,146.88
DFID,DFID,05/11/2010,Staff training & Conferences,Evaluation Department,Natwest Government Procurement Card,100033,477.64
DFID,DFID,05/11/2010,Staff training & Conferences,Finance and Corporate Performance Division,Natwest Government Procurement Card,100033,365
DFID,DFID,05/11/2010,Staff training & Conferences,Human Resources Division,Natwest Government Procurement Card,100033,575.75
DFID,DFID,05/11/2010,Staff training & Conferences,Policy and Research Directorate,Natwest Government Procurement Card,100033,"3,919.78"
DFID,DFID,05/11/2010,Staff training & Conferences,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100033,120
DFID,DFID,05/11/2010,Subscriptions,Business Solutions Division Level,Natwest Government Procurement Card,100033,95
DFID,DFID,05/11/2010,Subscriptions,Finance and Corporate Performance Division,Natwest Government Procurement Card,100033,140
DFID,DFID,05/11/2010,Subscriptions,West and Southern Africa,Natwest Government Procurement Card,100033,13.22
DFID,DFID,05/11/2010,Subscriptions,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100033,255.51
DFID,DFID,05/11/2010,Vehicle Running Costs,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100033,118.01
