Department,Entity,Date,Expense Type,Expense Area,Supplier,Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,13/05/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,205791,Cost of other material consumed,"3,342.41"
Ministry of Defence,Ministry of Defence,24/05/2013,Estate management,Land Forces,SODEXO LTD,M50 0AL,210279,Estate + facilities management services - accommodation inventory + service,"3,324.26"
Ministry of Defence,Ministry of Defence,07/05/2013,Payment of utilities,Land Forces,CALOR GAS LIMITED,CV34 6RL,202909,Utilities consumed - gas,"3,312.01"
Ministry of Defence,Ministry of Defence,22/05/2013,Payment of utilities,Land Forces,BRITISH GAS TRADING LIMITED,OX4 2JY,208884,Utilities consumed - electricity,"3,305.54"
Ministry of Defence,Ministry of Defence,21/05/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,XMA LTD,NG11 7EP,208809,Cost of other material consumed,"3,284.62"
Ministry of Defence,Ministry of Defence,17/05/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,C F ANDERSON & SON LIMITED,C06 1HD,207304,Consumption of general inventory,"3,284.40"
Ministry of Defence,Ministry of Defence,29/05/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,211095,Cost of other material consumed,"3,272.59"
Ministry of Defence,Ministry of Defence,09/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,AIRBORNE SYSTEMS LTD,CF32 8PL,204008,Equipment support non-project costs,"3,270.92"
Ministry of Defence,Ministry of Defence,16/05/2013,Fees for professional services,Navy Command,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,207155,Fees for professional services excluding legal fees,"3,256.00"
Ministry of Defence,Ministry of Defence,20/05/2013,Research and development,Defence Equipment & Support,SERCO LIMITED,RG27 9UY,208200,Feasibility studies covering concept/assessment phase costs,"3,255.71"
Ministry of Defence,Ministry of Defence,16/05/2013,Food and clothing,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,206713,Cost of food services,"3,253.64"
Ministry of Defence,Ministry of Defence,15/05/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"3,249.27"
Ministry of Defence,Ministry of Defence,16/05/2013,Design services and minor equipment purchases,Land Forces,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,206778,Equipment support project costs,"3,240.00"
Ministry of Defence,Ministry of Defence,21/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,RH1 1SH,208375,Freight movement costs,"3,226.80"
Ministry of Defence,Ministry of Defence,20/05/2013,Estate management,Land Forces,ASPIRE DEFENCE LIMITED,SP9 7QD,207844,Works - estate management,"3,195.00"
Ministry of Defence,Ministry of Defence,03/05/2013,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,202215,Freight movement costs,"3,189.04"
Ministry of Defence,Ministry of Defence,21/05/2013,Estate management,Defence Infrastructure Organisation ,VEOLIA ES (UK) LIMITED,WS11 8JP,208794,Estate + facilities management services - accommodation inventory + service,"3,188.91"
Ministry of Defence,Ministry of Defence,13/05/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,205791,Cost of other material consumed,"3,173.19"
Ministry of Defence,Ministry of Defence,31/05/2013,"Adminstration, claims, compensation and awards",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,211952,Cost of claims/compensation and related expenses against MOD,"3,164.53"
Ministry of Defence,Ministry of Defence,24/05/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,210407,Cost of other material consumed,"3,164.18"
Ministry of Defence,Ministry of Defence,31/05/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,212357,Cost of other material consumed,"3,159.20"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000152183 - 00163555,,"3,157.84"
Ministry of Defence,Ministry of Defence,03/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,RFD BEAUFORT LIMITED,CH41 1HQ,202634,Equipment support non-project costs,"3,156.00"
Ministry of Defence,Ministry of Defence,28/05/2013,Food and clothing,Navy Command,SODEXO LTD,M50 0AL,210974,Cost of food purchases,"3,144.89"
Ministry of Defence,Ministry of Defence,09/05/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"3,144.27"
Ministry of Defence,Ministry of Defence,22/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,"3,130.23"
Ministry of Defence,Ministry of Defence,22/05/2013,Food and clothing,Defence Equipment & Support,TURNER VIRR & CO. LTD,LS25 2DY,209231,Cost of purchasing and repairing clothing,"3,128.32"
Ministry of Defence,Ministry of Defence,03/05/2013,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,202157,Cost of other material consumed,"3,126.29"
Ministry of Defence,Ministry of Defence,17/05/2013,Spend on Inventory - General,Air Command,L WHITAKER SERVICES LIMITED,BB1 2QE,207471,Spend on Inventory - General,"3,114.48"
Ministry of Defence,Ministry of Defence,03/05/2013,Design services and minor equipment purchases,Land Forces,CANON (UK) LIMITED,RH2 8BF,202157,Equipment support non-project costs,"3,111.56"
Ministry of Defence,Ministry of Defence,02/05/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,202031,Cost of other material consumed,"3,090.59"
Ministry of Defence,Ministry of Defence,23/05/2013,IT and communication services,Land Forces,RICOH UK.LIMITED,NN4 7YL,209676,Computer equipment costing below the capitalisation threshold,"3,066.00"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Other Services & Office costs,Operations,BARCLAYCARD,,G - 9000152183 - 00163556,,"3,062.49"
Ministry of Defence,Ministry of Defence,01/05/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"3,041.80"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Staff Training,Corporate,BARCLAYCARD,,G - 9000152184 - 00163558,,"3,039.00"
Ministry of Defence,Ministry of Defence,02/05/2013,Spend on Inventory - General,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,201534,Spend on Inventory - General,"3,024.17"
Ministry of Defence,Ministry of Defence,07/05/2013,Payment of utilities,Joint Forces Command,GB OILS LIMITED,FK5 4RB,203049,Utilities consumed - heating oil,"3,019.68"
Ministry of Defence,Ministry of Defence,17/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"3,007.42"
Ministry of Defence,Ministry of Defence,24/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,"3,006.66"
Ministry of Defence,Ministry of Defence,08/05/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,203981,Cost of other material consumed,"3,003.98"
Ministry of Defence,Ministry of Defence,23/05/2013,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,209796,Cost of other material consumed,"2,994.90"
Ministry of Defence,Ministry of Defence,16/05/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,206683,Consumption of medical dental and veterinary inventory,"2,991.97"
Ministry of Defence,Ministry of Defence,03/05/2013,Estate management,Defence Infrastructure Organisation ,ARAMARK LTD,LS16 6QY,202071,Estate + facilities management services - accommodation inventory + service,"2,983.82"
Ministry of Defence,Ministry of Defence,20/05/2013,Purchase of inventory and services ,Air Command,WILLIAMS LEA LIMITED,NR3 1PD,208275,Cost of other material consumed,"2,919.19"
Ministry of Defence,Ministry of Defence,29/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,211278,Cost of other material consumed,"2,917.82"
Ministry of Defence,Ministry of Defence,24/05/2013,Estate management,Joint Forces Command,SODEXO LTD,M50 0AL,210279,Estate + facilities management services - accommodation inventory + service,"2,905.43"
Ministry of Defence,Ministry of Defence,13/05/2013,Spend on Inventory - General,Joint Forces Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,205359,Spend on Inventory - General,"2,903.59"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,211074,Cost of other material consumed,"2,902.22"
Ministry of Defence,Ministry of Defence,16/05/2013,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,207177,Cost of purchasing and repairing clothing,"2,891.70"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Staff Expenditure,Operations,BARCLAYCARD,,G - 9000152184 - 00163558,,"2,887.68"
Ministry of Defence,Ministry of Defence,13/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Army leave travel long term detached duty including warrants and get you home scheme,"2,886.07"
Ministry of Defence,Ministry of Defence,22/05/2013,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,209260,Cost of other material consumed,"2,870.84"
Ministry of Defence,Ministry of Defence,17/05/2013,Spend on Inventory - General,Defence Equipment & Support,MACTAGGART  SCOTT & COMPANY LTD,EH20 9SP,207489,Spend on Inventory - General,"2,867.64"
Ministry of Defence,Ministry of Defence,31/05/2013,Fuel for military use,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Oil and lubricants consumed excluding those from the inventory system,"2,863.25"
Ministry of Defence,Ministry of Defence,10/05/2013,Spend on Inventory - General,Joint Forces Command,BUNZL UK LIMITED,W1H 7JT,176941,Spend on Inventory - General,"2,861.54"
Ministry of Defence,Defence Support Group,23/05/2013,Payroll Processing Costs,Corporate,EQUINITI ICS LTD,,10193333,Indirect Agency,"2,861.43"
Ministry of Defence,British Defence Staff - United States,22/05/2013,Medical-Non Hospital Treatment,Air Command,MERITAIN HEALTH,,338100,Medical-non hospital treatment,"2,847.52"
Ministry of Defence,Ministry of Defence,13/05/2013,Spend on Inventory - General,Head Office & Corporate Services,FORBO FLOORING UK LIMITED,DE5 3NT,205453,Spend on Inventory - General,"2,844.77"
Ministry of Defence,Ministry of Defence,15/05/2013,Spend on Inventory - General,Air Command,BUNZL UK LIMITED,W1H 7JT,177021,Spend on Inventory - General,"2,832.65"
Ministry of Defence,Ministry of Defence,07/05/2013,Payment of utilities,Defence Infrastructure Organisation ,CALOR GAS LIMITED,CV34 6RL,202909,Utilities consumed - gas,"2,829.31"
Ministry of Defence,Ministry of Defence,29/05/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,211077,Consumption of medical dental and veterinary inventory,"2,822.65"
Ministry of Defence,Ministry of Defence,20/05/2013,Estate management,Land Forces,ARAMARK LTD,LS16 6QY,207835,Estate + facilities management services - accommodation inventory + service,"2,820.69"
Ministry of Defence,Ministry of Defence,22/05/2013,Spend on Inventory - General,Land Forces,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,209061,Spend on Inventory - General,"2,816.47"
Ministry of Defence,Ministry of Defence,15/05/2013,Purchase of general transport equipment,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Transport other asset - in year capital addition,"2,811.96"
Ministry of Defence,Ministry of Defence,31/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,WILLIAMS LEA LIMITED,NR3 1PD,212350,Cost of other material consumed,"2,802.72"
Ministry of Defence,Ministry of Defence,10/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,204654,Cost of other material consumed,"2,799.59"
Ministry of Defence,Ministry of Defence,15/05/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,206593,Cost of clothing and textile services received,"2,793.68"
Ministry of Defence,Ministry of Defence,09/05/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,204464,Civilian short term detached duty,"2,788.00"
Ministry of Defence,Ministry of Defence,07/05/2013,Food and clothing,Defence Infrastructure Organisation ,SODEXO LTD,M50 0AL,203359,Cost of food services,"2,782.06"
Ministry of Defence,Ministry of Defence,16/05/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,207215,Cost of other material consumed,"2,779.00"
Ministry of Defence,Ministry of Defence,08/05/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"2,761.25"
Ministry of Defence,British Defence Staff - United States,16/05/2013,Medical-Non Hospital Treatment,Air Command,MERITAIN HEALTH,,337631,Medical-non hospital treatment,"2,747.06"
Ministry of Defence,Ministry of Defence,17/05/2013,Administration,Land Forces,ROYAL MAIL GROUP LIMITED,S49 1HQ,207674,General administration,"2,737.24"
Ministry of Defence,Ministry of Defence,31/05/2013,Design services and minor equipment purchases,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Purchase of medical support equipment excluding that supplied from the inventory system,"2,733.81"
Ministry of Defence,Ministry of Defence,24/05/2013,Transport hire charges,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Transport other hire charge,"2,728.10"
Ministry of Defence,Ministry of Defence,15/05/2013,Spend on Inventory - General,Defence Equipment & Support,BUNZL UK LIMITED,W1H 7JT,177021,Spend on Inventory - General,"2,715.72"
Ministry of Defence,Ministry of Defence,07/05/2013,"Adminstration, claims, compensation and awards",Joint Forces Command,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,202966,Cost of claims/compensation and related expenses against MOD,"2,698.90"
Ministry of Defence,Ministry of Defence,13/05/2013,Food and clothing,Defence Equipment & Support,ARAMARK LTD,LS16 6QY,205293,Cost of food purchases,"2,698.50"
Ministry of Defence,Ministry of Defence,03/05/2013,Property leases,Defence Equipment & Support,FALCON SUPPORT SERVICES LIMITED,RG10 9JU,202332,Property dwellings private finance initiative - service concession arrangement service charge,"2,697.00"
Ministry of Defence,Ministry of Defence,29/05/2013,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000019223,Aviation fuel casual uplift consumed,"2,689.61"
Ministry of Defence,Ministry of Defence,03/05/2013,Estate management,Land Forces,SODEXO LTD,M50 0AL,202679,Estate + facilities management services - accommodation inventory + service,"2,684.76"
Ministry of Defence,Ministry of Defence,03/05/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,202349,Cost of ground diesel fuel consumed,"2,674.08"
Ministry of Defence,Ministry of Defence,07/05/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,202873,Cost of other material consumed,"2,673.71"
Ministry of Defence,Ministry of Defence,17/05/2013,"Adminstration, claims, compensation and awards",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"2,670.46"
Ministry of Defence,Ministry of Defence,03/05/2013,Purchase of inventory and services ,Joint Forces Command,CANON (UK) LIMITED,RH2 8BF,202157,Cost of other material consumed,"2,670.01"
Ministry of Defence,Ministry of Defence,03/05/2013,Fuel for military use,Defence Equipment & Support,GB OILS LIMITED,FK5 4RB,202349,Cost of ground unleaded fuel consumed,"2,668.02"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,211074,Cost of other material consumed,"2,667.70"
Ministry of Defence,Ministry of Defence,17/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,207279,Cost of other material consumed,"2,656.61"
Ministry of Defence,Ministry of Defence,21/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,208676,Civilian short term detached duty,"2,649.60"
Ministry of Defence,Ministry of Defence,03/05/2013,Spend on Inventory - General,Air Command,HELMET INTEGRATED SYSTEMS LTD,SG6 2TU,202391,Spend on Inventory - General,"2,648.04"
Ministry of Defence,Ministry of Defence,30/05/2013,Rent and rates,Defence Infrastructure Organisation ,ACIS GROUP LIMITED,DN21 1GG,211294,Rent land - non civil estate property + married quarter property,"2,640.00"
Ministry of Defence,Ministry of Defence,03/05/2013,Payment of utilities,Air Command,WATSON PETROLEUM LTD,SN15 5DN,202794,Utilities consumed - heating oil,"2,636.79"
Ministry of Defence,Ministry of Defence,01/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of other material consumed,"2,635.17"
Ministry of Defence,Ministry of Defence,16/05/2013,Spend on Inventory - General,Defence Equipment & Support,YAMAHA MOTOR (U K) LTD,KT13 0UZ,207216,Spend on Inventory - General,"2,632.80"
Ministry of Defence,Ministry of Defence,02/05/2013,Fees for professional services,Land Forces,CASTLEROCK RECRUITMENT GROUP LIMITED,WA9 1UA,201535,Fees for professional services excluding legal fees,"2,620.22"
Ministry of Defence,Defence Support Group,23/05/2013,Indirect Agency,Business Stream 2,MPI AVIATION LTD,,10193381,Indirect Agency,"2,612.86"
Ministry of Defence,Defence Support Group,23/05/2013,Indirect Agency,Business Stream 2,MPI AVIATION LTD,,10193381,Indirect Agency,"2,612.86"
Ministry of Defence,Ministry of Defence,20/05/2013,Spend on Inventory - General,Defence Infrastructure Organisation ,FORBO FLOORING UK LIMITED,DE5 3NT,207982,Spend on Inventory - General,"2,611.20"
Ministry of Defence,Ministry of Defence,15/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,FR AVIATION LIMITED,BH23 6NE,206389,Equipment support project costs,"2,611.20"
Ministry of Defence,British Defence Staff - United States,20/05/2013,Army Perm Posting LTDD,Air Command,OAKWOOD CORPORATE HOUSING,,337981,Army permanent posting long term detached duty,"2,607.84"
Ministry of Defence,Ministry of Defence,14/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"2,596.26"
Ministry of Defence,Ministry of Defence,03/05/2013,IT and communication services,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,"2,564.25"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of inventory and services ,Defence Equipment & Support,XMA LTD,NG11 7EP,211074,Cost of other material consumed,"2,551.73"
Ministry of Defence,Ministry of Defence,02/05/2013,Spend on Inventory - General,Air Command,BUNZL UK LIMITED,W1H 7JT,176837,Spend on Inventory - General,"2,547.71"
Ministry of Defence,Ministry of Defence,23/05/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,209796,Cost of other material consumed,"2,531.51"
Ministry of Defence,Ministry of Defence,16/05/2013,Estate management,Joint Forces Command,DEBUT SERVICES (SOUTH WEST)LIMITED,BA1 5AB,206822,Estate core services charge,"2,528.05"
Ministry of Defence,Ministry of Defence,09/05/2013,General services and support,Air Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,204292,Purchase of defence support equipment below capitalisation threshold of £25k.,"2,516.80"
Ministry of Defence,Defence Science and Technology Laboratory,17/05/2013,Staff Training,Programme Office,BARCLAYCARD,,G - 9000152184 - 00163558,,"2,513.11"
Ministry of Defence,Ministry of Defence,31/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,XMA LTD,NG11 7EP,212357,Cost of other material consumed,"2,512.62"
Ministry of Defence,Ministry of Defence,28/05/2013,Purchase of inventory and services ,Defence Infrastructure Organisation ,WILLIAMS LEA LIMITED,NR3 1PD,211069,Cost of other material consumed,"2,486.13"
Ministry of Defence,Ministry of Defence,08/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"2,480.06"
Ministry of Defence,Ministry of Defence,29/05/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,211095,Cost of other material consumed,"2,472.64"
Ministry of Defence,Ministry of Defence,13/05/2013,Service and civilian recruitment,Air Command,M-INTEGRATED SOLUTIONS PLC,TW8 9LY,205519,Service recruitment excluding recruitment related external assistance,"2,468.00"
Ministry of Defence,Ministry of Defence,24/05/2013,Medical treatment & stores and welfare services,Joint Forces Command,HAYS SPECIALIST RECRUITMENT LIMITED,SW1W 0NT,210022,Medical health services,"2,467.38"
Ministry of Defence,Ministry of Defence,24/05/2013,Fees for professional services,Joint Forces Command,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,210337,Fees for professional services excluding legal fees,"2,464.00"
Ministry of Defence,Ministry of Defence,29/05/2013,Official entertainment and hospitality,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Entertainment + hospitality,"2,453.43"
Ministry of Defence,Ministry of Defence,24/05/2013,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,209854,Cost of other material consumed,"2,442.40"
Ministry of Defence,Ministry of Defence,31/05/2013,Purchase of inventory and services ,Defence Equipment & Support,CANON (UK) LIMITED,RH2 8BF,211907,Cost of other material consumed,"2,421.47"
Ministry of Defence,Ministry of Defence,28/05/2013,Building maintenance and accommodation stores,Defence Equipment & Support,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,210730,Building maintenance accommodation inventory,"2,407.30"
Ministry of Defence,Ministry of Defence,14/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"2,406.50"
Ministry of Defence,Ministry of Defence,22/05/2013,International contributions,Head Office & Corporate Services,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Defence military assistance fund international subscriptions and other payments,"2,391.25"
Ministry of Defence,Ministry of Defence,23/05/2013,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,209327,Cost of other material consumed,"2,389.55"
Ministry of Defence,Ministry of Defence,22/05/2013,Spend on Inventory - General,Defence Equipment & Support,L WHITAKER SERVICES LIMITED,BB1 2QE,209038,Spend on Inventory - General,"2,383.35"
Ministry of Defence,Ministry of Defence,29/05/2013,Purchase of inventory and services ,Head Office & Corporate Services,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,211095,Cost of other material consumed,"2,367.57"
Ministry of Defence,Ministry of Defence,30/05/2013,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,211370,Cost of other material consumed,"2,339.37"
Ministry of Defence,Ministry of Defence,29/05/2013,"Transportation of personnel, freight and travel expenses",Head Office & Corporate Services,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,211126,Freight movement costs,"2,312.32"
Ministry of Defence,Ministry of Defence,28/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,210926,Civilian short term detached duty,"2,301.60"
Ministry of Defence,Ministry of Defence,09/05/2013,Estate management,Defence Equipment & Support,ELIOR UK PLC,SK11 6ET,204176,Estate + facilities management services - accommodation inventory + service,"2,286.30"
Ministry of Defence,Ministry of Defence,02/05/2013,Payment of utilities,Defence Infrastructure Organisation ,CALOR GAS LIMITED,CV34 6RL,201525,Utilities consumed - liquid petroleum gas,"2,280.73"
Ministry of Defence,Ministry of Defence,28/05/2013,"Transportation of personnel, freight and travel expenses",Defence Equipment & Support,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,210926,Military short term detached duty,"2,264.90"
Ministry of Defence,Ministry of Defence,08/05/2013,Service and civilian recruitment,Defence Equipment & Support,HAVAS PEOPLE LTD,EC1M 5NR,203701,Civilian recruitment excluding recruitment related external assistance,"2,247.74"
Ministry of Defence,Ministry of Defence,17/05/2013,Spend on Inventory - General,Defence Equipment & Support,JOSEPH GLEAVE & SON LTD,M32 0NB,207465,Spend on Inventory - General,"2,239.02"
Ministry of Defence,Ministry of Defence,31/05/2013,Estate management,Land Forces,ELLIOTT GROUP LTD,PE4 7AP,211986,Estate + facilities management services - accommodation inventory + service,"2,235.00"
Ministry of Defence,Ministry of Defence,10/05/2013,Design services and minor equipment purchases,Defence Equipment & Support,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,204701,Post design services which are not capitalised,"2,232.00"
Ministry of Defence,Ministry of Defence,21/05/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,208676,Civilian short term detached duty,"2,224.00"
Ministry of Defence,Ministry of Defence,16/05/2013,Purchase of inventory and services ,Defence Equipment & Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,206782,Cost of other material consumed,"2,205.16"
Ministry of Defence,Ministry of Defence,16/05/2013,Spend on Inventory - General,Defence Equipment & Support,SELEX ES LTD,SS14 3EL,207106,Spend on Inventory - General,"2,199.78"
Ministry of Defence,Ministry of Defence,13/05/2013,IT and communication services,Defence Infrastructure Organisation ,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,205507,Information technology services,"2,196.75"
Ministry of Defence,Ministry of Defence,24/05/2013,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,210407,Cost of other material consumed,"2,187.19"
Ministry of Defence,Ministry of Defence,13/05/2013,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,205665,Military short term detached duty,"2,181.70"
Ministry of Defence,Ministry of Defence,14/05/2013,Purchase of inventory and services ,Joint Forces Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,205842,Cost of other material consumed,"2,148.44"
Ministry of Defence,Ministry of Defence,10/05/2013,Purchase of inventory and services ,Defence Equipment & Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,204654,Cost of other material consumed,"2,146.39"
Ministry of Defence,Ministry of Defence,10/05/2013,Research and development,Head Office & Corporate Services,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,204755,Research and development at the pre main gate stage of a project,"2,146.36"
Ministry of Defence,Ministry of Defence,17/05/2013,Purchase of inventory and services ,Navy Command,AAH PHARMACEUTICALS LTD,CV2 2TX,207221,Consumption of medical dental and veterinary inventory,"2,127.21"
Ministry of Defence,Ministry of Defence,16/05/2013,Fees for professional services,Joint Forces Command,THE DISCLOSURE AND BARRING SERVICE,L69 3JA,207155,Fees for professional services excluding legal fees,"2,112.00"
Ministry of Defence,Ministry of Defence,09/05/2013,General services and support,Joint Forces Command,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,SS14 4AR,204292,Purchase of defence support equipment below capitalisation threshold of £25k.,"2,100.02"
Ministry of Defence,Ministry of Defence,13/05/2013,"Transportation of personnel, freight and travel expenses",Land Forces,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,205665,Civilian short term detached duty,"2,095.80"
Ministry of Defence,Ministry of Defence,03/05/2013,"Transportation of personnel, freight and travel expenses",Navy Command,DSV AIR & SEA LIMITED,M22 4NY,202303,Freight movement costs,"2,086.35"
