Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Amount,VAT Registration Number
DFID,DFID,02/06/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400101225,128.56
DFID,DFID,02/06/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400101225,157.01
DFID,DFID,02/06/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400101225,2867.61
DFID,DFID,02/06/2010,Aid to civil society organisations / NGOs,East and Central Africa,The Centre for Humanitarian Dialogue,400101193,45143
DFID,DFID,02/06/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400101225,1014.36
DFID,DFID,02/06/2010,FCO Post Account,Finance and Corporate Performance Division,FOREIGN AND COMMONWEALTH OFFICE,400101225,26.86
DFID,DFID,03/06/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400101492,518.14
DFID,DFID,03/06/2010,Aid to civil society organisations / NGOs,Asia Division,UCEP - Underpriveliged Childrens Education Programs,400101351,700000
DFID,DFID,03/06/2010,Aid to civil society organisations / NGOs,Asia Division,UCEP - Underpriveliged Childrens Education Programs,400101351,300000
DFID,DFID,03/06/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400101404,38687.71
DFID,DFID,03/06/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400101492,4140.82
DFID,DFID,03/06/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400101492,18476.3
DFID,DFID,03/06/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400101492,5526.8
DFID,DFID,03/06/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400101404,46183.52
DFID,DFID,03/06/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400101492,598
DFID,DFID,03/06/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400101492,425.14
DFID,DFID,03/06/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400101492,588.65
DFID,DFID,03/06/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400101492,1416.9
DFID,DFID,03/06/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400101492,241.32
DFID,DFID,03/06/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400101492,4015.22
DFID,DFID,03/06/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400101492,22.42
DFID,DFID,03/06/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",MERLIN,400101586,630632
DFID,DFID,03/06/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400101404,1548.46
DFID,DFID,03/06/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400101492,456.55
DFID,DFID,03/06/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400101492,5284.55
DFID,DFID,03/06/2010,Aid to civil society organisations / NGOs,Communications Division,THE CROWN AGENTS,400101345,32574.5
DFID,DFID,03/06/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400101404,7890.16
DFID,DFID,03/06/2010,Energy Costs,Human Resources Division,EDF ENERGY,400101583,24.83
DFID,DFID,03/06/2010,Energy Costs,Human Resources Division,EDF ENERGY,400101583,28709.03
DFID,DFID,03/06/2010,Energy Costs,Human Resources Division,EDF ENERGY,400101583,28740.08
DFID,DFID,03/06/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400101492,890.38
DFID,DFID,03/06/2010,Aid to international organisations,East and Central Africa,Swedish International Development Cooperation Agency (SIDA),400101558,566500
DFID,DFID,03/06/2010,Aid to civil society organisations / NGOs,East and Central Africa,REFUGEE LAW PROJECT,400102908,143484
DFID,DFID,04/06/2010,Technical & Advisory services,East and Central Africa,KPMG EAST AFRICA LTD,400101856,112324
DFID,DFID,04/06/2010,Technical & Advisory services,International Relations Division,COFFEY INTERNATIONAL DEVELOPMENT LTD,400101757,54260.02
DFID,DFID,04/06/2010,Aid to civil society organisations / NGOs,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",PRACTICAL ACTION LTD,400101590,126029.53
DFID,DFID,04/06/2010,Research & Development,Policy and Research Directorate,University of Cape Town,400101663,129480.4
DFID,DFID,04/06/2010,Technical & Advisory services,Asia Division,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,400101759,131179.79
DFID,DFID,04/06/2010,Technical & Advisory services,Asia Division,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,400101760,49191.59
DFID,DFID,04/06/2010,Technical & Advisory services,Asia Division,INFRASTRUCTURE PROFESSIONALS ENTERPRISE,400101761,73788.49
DFID,DFID,04/06/2010,Technical & Advisory services,International Relations Division,PUBLIC ADMINISTRATION INTERN,400101963,49956.36
DFID,DFID,04/06/2010,Aid to civil society organisations / NGOs,Finance and Corporate Performance Division,ICAR (UK),400101543,60000
DFID,DFID,04/06/2010,Technical & Advisory services,West and Southern Africa,MALARIA CONSORTIUM,400101658,173967.56
DFID,DFID,04/06/2010,Aid to civil society organisations / NGOs,Communications Division,MALARIA NO MORE UK,400101644,61221
DFID,DFID,04/06/2010,Technical & Advisory services,Policy and Research Directorate,HLSP LIMITED,400101865,18000
DFID,DFID,04/06/2010,Technical & Advisory services,Policy and Research Directorate,HLSP LIMITED,400101865,15173.05
DFID,DFID,04/06/2010,Technical & Advisory services,East and Central Africa,OXFORD POLICY MANAGEMENT,400101652,26083.39
DFID,DFID,04/06/2010,Technical & Advisory services,East and Central Africa,OXFORD POLICY MANAGEMENT,400101959,28139.95
DFID,DFID,04/06/2010,Technical & Advisory services,West and Southern Africa,THE CROWN AGENTS,400101660,153274.53
DFID,DFID,04/06/2010,Aid to international organisations,East and Central Africa,UNDP CONTRIBUTIONS GBP,400101629,787500
DFID,DFID,07/06/2010,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",INTER AMERICAN DEVELOPMENT BANK,400101769,2000000
DFID,DFID,07/06/2010,Technical & Advisory services,Asia Division,HEALTH PARTNERS INTERNATIONAL,400102329,30806.9
DFID,DFID,07/06/2010,Technical & Advisory services,Policy and Research Directorate,THE IDL GROUP,400102301,25772.88
DFID,DFID,07/06/2010,Technical & Advisory services,Policy and Research Directorate,THE IDL GROUP,400102301,24824.27
DFID,DFID,07/06/2010,Aid to international organisations,East and Central Africa,IBRD (HSBC)  C/O THE WORLD BANK,400101829,1500000
DFID,DFID,07/06/2010,Technical & Advisory services,Policy and Research Directorate,INSTITUTE OF DEVELOPMENT STUDIES,400102304,34135
DFID,DFID,07/06/2010,Technical & Advisory services,Policy and Research Directorate,HEALTH PARTNERS INTERNATIONAL,400102380,30000
DFID,DFID,07/06/2010,Technical & Advisory services,Policy and Research Directorate,HEALTH PARTNERS INTERNATIONAL,400102380,2400
DFID,DFID,07/06/2010,Technical & Advisory services,Policy and Research Directorate,HEALTH PARTNERS INTERNATIONAL,400102384,85171.3
DFID,DFID,07/06/2010,Research & Development,Policy and Research Directorate,University Of Sussex,400102291,86969.9
DFID,DFID,07/06/2010,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS,400102039,50760
DFID,DFID,07/06/2010,Emergency / Humanitarian Assistance,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS,400102044,27882.75
