Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier,Account Description
FCO,FCO,08/01/2014,4556128,27754.57,NATIONAL JUDGES COLLEGE TRAINING CENTRE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,31/01/2014,4581749,27699.16,G4S SECURITY SERVICES KENYA LTD,"Local Guards, Recharge Suspense Account (Oracle PA Control Account)"
FCO,FCO,08/01/2014,4553309,27677.10,AL NAHDHA INVESTMENT SHINING TOWERS,Rental Payments - residential
FCO,FCO,29/01/2014,4577079,27525.00,YOUTH INITIATIVE FOR HUMAN RIGHTS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/01/2014,4579508,27521.83,SEONGSU KIM,"Language Students: Accomodation, Expenses & Travel"
FCO,FCO,21/01/2014,4566142,27419.29,INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Rematching / Reinstatement"
FCO,FCO,22/01/2014,4564567,27372.88,ELEKTROPROJEKT,Rental Payments - non residential
FCO,FCO,08/01/2014,4554649,27361.00,TORCHLIGHT SOLUTIONS LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/01/2014,4560632,27267.64,TRADE PARTNERSHIP WORLDWIDE LLC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/01/2014,4574557,27225.00,INSTITUTE FOR PUBLIC POLICY IN BISHKEK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/01/2014,4566091,27172.66,INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Residential Property Services, Waste Disposal"
FCO,FCO,28/01/2014,4571383,27148.01,CENTRO DE INVESTIGACION Y DESARROLLO ac,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/01/2014,4553081,27055.48,N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,29/01/2014,4576528,27037.22,FCO SERVICES,Legal Charges
FCO,FCO,23/01/2014,4572650,26928.73,ARTICLE 19,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/01/2014,4571330,26666.00,BULLET MARKETING LTD,General Information Services
FCO,FCO,29/01/2014,4579118,26410.00,COGENT ELECTRICAL SERVICES LTD FORM WES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,10/01/2014,4559166,26373.75,SECURITAS SAC,Local Guards
FCO,FCO,17/01/2014,4566910,26366.15,LONDON ENERGY,Electricity Non-Residential
FCO,FCO,08/01/2014,4553295,26359.14,SOROUH REAL ESTATE PJSC,Rental Payments - residential
FCO,FCO,28/01/2014,4571670,26316.71,ASSOCIATION FOR BEHAVIOUR AND KNOWLEDGE TRANSFORMATION (ABKT),Programme Spend (Oracle Projects Control Account)
FCO,FCO,03/01/2014,4552005,26265.00,CROWN AGENTS BANK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/01/2014,4567992,26201.00,ATHENA INFONOMICS INDIA PVT LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,31/01/2014,4582359,26040.00,PACE FUELCARE LIMITED,Fuel Oil Non-Residential
FCO,FCO,31/01/2014,4582664,25832.94,N A MOVING SERVICES LTD,Personal Car Freight
FCO,FCO,28/01/2014,4576205,25700.00,WOMEN EMPOWERMENT LITERACY AND DEVELOPMENT ORGANIZATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/01/2014,4575478,25685.50,THE NEW EURASIA FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/01/2014,4579313,25683.18,IA MEMO RU,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/01/2014,4553451,25654.55,FCO SERVICES,Air Freight Dip Bags - Freight & Clearance Charges
FCO,FCO,14/01/2014,4559172,25597.85,NEW ERA OIL AND GAS,Fuel Oil Non-Residential
FCO,FCO,23/01/2014,4573694,25386.66,NEW ERA OIL AND GAS,Fuel Oil Non-Residential
FCO,FCO,14/01/2014,4560938,25301.68,G4S SECURITY SERVICES OY,Local Guards
FCO,FCO,21/01/2014,4566096,25267.11,INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,22/01/2014,4564469,25230.09,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,10/01/2014,4553134,25217.00,POWER ELECTRICS BRISTOL LTD,Assets Under Construction (Oracle PA Control Account)
