Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend,
Home Office ,Home Office ,24/04/2012,"Building, Construction Service.Building, Construction Service - PROG",SSD - Shared Services Directorate,MANSELL CONSTRUCTION SERVICES LTD,1001247065,"44,620.46",
Home Office ,Home Office ,03/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,MARTIN & HAMILTON LTD,1001238588,"47,467.33",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Seconded in Staff costs.ADMN,SSD - Shared Services Directorate,MERSEYSIDE PROBATION TRUST,1001238593,"25,798.42",
Home Office ,Home Office ,03/04/2012,Professional & Admin Services.Consultant - Imp & Del - PROG,SSD - Shared Services Directorate,PA CONSULTING SERVICES LTD,1001238617,"61,440.00",
Home Office ,Home Office ,02/04/2012,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Services Directorate,SAVVIS UK LTD,6200024935,"145,489.52",
Home Office ,Home Office ,23/04/2012,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Services Directorate,SAVVIS UK LTD,1001246441,"56,861.54",
Home Office ,Home Office ,02/04/2012,"IT, Broadcasting & Telecomms.IT Run Cost – Info Support",SSD - Shared Services Directorate,SAVVIS UK LTD,6200024935,"-432,000.00",
Home Office ,Home Office ,17/04/2012,"Building, Construction Service.Interior finishing - PROG",SSD - Shared Services Directorate,SODEXO PROPERTY SOLUTIONS LTD,1001244462,"210,075.49",
Home Office ,Home Office ,25/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance - PROG",SSD - Shared Services Directorate,SPECIALIST COMPUTER CENTRES PLC,1001247675,"276,600.00",
Home Office ,Home Office ,25/04/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",SSD - Shared Services Directorate,SPECIALIST COMPUTER CENTRES PLC,1001247675,"183,148.60",
Home Office ,Home Office ,17/04/2012,"IT, Broadcasting & Telecomms.IT Run Costs other -Prog",SSD - Shared Services Directorate,THALES UK LTD,1001244467,"213,666.00",
Home Office ,Home Office ,03/04/2012,"Transport, Storage & Mail Serv.File (Archive) Storage - ADMN",SSD - Shared Services Directorate,TNT UK LTD,1001238686,"32,406.79",
Home Office ,Home Office ,20/04/2012,"Transport, Storage & Mail Serv.File (Archive) Storage",SSD - Shared Services Directorate,TNT UK LTD,1001245937,"115,519.07",
Home Office ,Home Office ,20/04/2012,"Transport, Storage & Mail Serv.File (Archive) Storage",SSD - Shared Services Directorate,TNT UK LTD,1001245937,"50,778.00",
Home Office ,Home Office ,03/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,WATES INTERIORS LTD,1001238704,"135,103.44",
Home Office ,Home Office ,03/04/2012,"Building, Construction Service.General building construction.",SSD - Shared Services Directorate,WATES INTERIORS LTD,1001238704,"87,861.02",
Home Office ,Home Office ,30/04/2012,Building Maintenance Reactive (77063).Building Maintenance,SSD - Shared Services Directorate,WATES INTERIORS LTD,4000004138,"334,438.02",
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
