Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£)
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,607.09
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001920,794.47
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,UNITED NATIONS DEVELOPMENT PROGRAMME,1005435,"39,163.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172295,"517,500.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172295,"90,562.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1172317,"31,573.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1172317,"20,636.25"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1172317,"9,136.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1172317,-0.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1172317,"-20,636.25"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1172317,"-31,573.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1172317,"-9,136.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1172317,0.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1172317,"31,573.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,IT/IS Consultancy,DG CENTRAL GROUP,FUJITSU SERVICES LIMITED,1172317,"20,636.25"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1172317,"9,136.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FUJITSU SERVICES LIMITED,1172317,-0.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,Rent and Condominium Charges Non-Residential,DG CHANGE & DELIVERY,SAVILLS (L&P) LTD,2000090,"23,310.21"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,16-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,SAVILLS (L&P) LTD,2000090,"4,079.29"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GILBERT-ASH FITOUT LIMITED,1172398,"279,979.37"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,GILBERT-ASH FITOUT LIMITED,1172398,"48,996.39"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,550.11
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"1,805.32"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"13,565.04"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,965
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,478.86
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,158.77
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"19,265.67"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"1,899.47"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"3,718.37"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"1,433.42"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"1,020.02"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"1,145.73"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"1,410.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"1,779.04"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,470
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"4,230.29"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,416.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,939.62
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"1,393.34"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"15,222.06"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,"2,714.54"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,17-Sep-10,Home Office Visa Fees: Post Collection-Payment In UK,DG CHANGE & DELIVERY,HOME OFFICE,1172404,942.1
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Sep-10,Rent and Condominium Charges Non-Residential,DG CHANGE & DELIVERY,NATIONAL HOTEL COMPLEX,1002680,"90,291.44"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Sep-10,Rates Taxes Residential,DG CHANGE & DELIVERY,CITY OF WESTMINSTER,1172454,"450,079.68"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Sep-10,General Information Services,DG CHANGE & DELIVERY,WEBER SHANDWICK LTD,1172487,"25,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,WEBER SHANDWICK LTD,1172487,"4,375.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172506,"569,606.52"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172506,"77,020.98"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172506,"1,701.44"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172506,"24,701.55"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172506,"-24,701.55"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172506,"1,427.88"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Sep-10,Programme Spend (Oracle Projects Control Account),DG CENTRAL GROUP,BRITISH COUNCIL,1172506,"23,273.67"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,21-Sep-10,Rent and Condominium Charges Non-Residential,DG CHANGE & DELIVERY,COLLIERS MEREDITH & GREW / TECHNOLOGY AGENCY ACCT,40000000057,"39,049.54"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,EDENRED,1172660,"29,533.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,EDENRED,1172660,"1,476.65"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,EDENRED,1172660,258.41
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1172692,"36,255.83"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1172692,"6,344.77"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1172692,"-36,255.83"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,Electricity Non-Residential,DG CHANGE & DELIVERY,LONDON ENERGY,1172692,"36,255.83"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,Rent and Condominium Charges Non-Residential,DG CHANGE & DELIVERY,SAVILLS (L&P) LTD,1172719,"40,535.37"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,SAVILLS (L&P) LTD,1172719,"7,093.69"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,22-Sep-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FISCAL CRIME LIAISON OFFICE,300002973,"35,189.58"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Maintenance M and E,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,"2,731.51"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Minor New Works <10K,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,"1,170.64"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Grounds Mainteance,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,515.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,"5,185.74"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Cleaning,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,260.23
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Miscellaneous Expenditure,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,99.7
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Waste Disposal,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,333.65
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Reception Services,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,"2,456.81"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Contract Porterage,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,"3,666.67"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Stationery - General,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,614.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Property and Construction Consultancy,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,"1,508.53"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Rematching / Reinstatement,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,227.97
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Contract Fees,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,"1,994.47"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,"4,360.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,FM Interserve Overseas Reclaimable Tax,DG CHANGE & DELIVERY,INTERSERVE FM LTD,1001948,-0.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,"28,085.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,451.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,240
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,"1,511.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,"7,200.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,"5,300.28"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,"-7,200.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,"7,200.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,THE TAYLOR CLARKE PARTNERSHIP LTD,1172828,"1,260.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,24-Sep-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNODC,10131,"135,078.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1172907,"27,086.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1172907,"4,336.26"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1172907,"5,498.90"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,CONCILIATION RESOURCES,1172914,"63,208.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,"4,032.30"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,358.4
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,"-4,032.30"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,-358.4
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,"4,032.30"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,430.08
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,"30,645.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,"2,111.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,"5,732.32"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1172926,780.91
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Sep-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,UNIVERSITY OF OXFORD,1172963,"36,033.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Sep-10,General Information Services,DG CHANGE & DELIVERY,BULLET MARKETING LTD,1172980,"26,572.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,28-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,BULLET MARKETING LTD,1172980,"4,650.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Rent and Condominium Charges Non-Residential,DG CHANGE & DELIVERY,INVESTEC BANK (UK) LTD,1002690,"203,597.23"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Rent and Condominium Charges Non-Residential,DG CHANGE & DELIVERY,INVESTEC BANK (UK) LTD,1002690,10.37
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1173137,"202,287.05"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1173137,"35,400.23"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1173159,84
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1173159,276
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1173159,14
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1173159,"23,420.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1173159,540
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,RADA ENTERPRISES LIMITED,1173159,"1,080.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,RADA ENTERPRISES LIMITED,1173159,"4,447.45"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,UNIVERSITY OF CAMBRIDGE,1173180,"55,669.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Wdhs/Wsds,DG CHANGE & DELIVERY,BUYING SOLUTIONS,3000222,"110,178.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Wdhs/Wsds,DG CHANGE & DELIVERY,BUYING SOLUTIONS,3000222,"19,281.28"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,CFER Payments to The Exchequer,NON CASH & UNALLOCATED COSTS,H M EXCHEQUER,4007029,"1,795,299.26"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,DFID DEPARTMENT FOR INTERNATIONAL DEVELOPMENT,2000000896,"37,479.81"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,29-Sep-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,IFES,2000000897,"48,465.27"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1000116,"97,052.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1000116,"16,984.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Information Systems Under Â£3000,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1000117,"130,000.70"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1000117,"25,465.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1000117,"27,206.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1000181,"25,685.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1000181,451.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1000181,240
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,THE TAYLOR CLARKE PARTNERSHIP LTD,1000181,"4,615.84"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1173227,"97,052.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1173227,"16,984.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Information Systems Under Â£3000,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1173228,"130,000.70"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1173228,"25,465.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1173228,"27,206.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1173286,"25,685.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1173286,451.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,Training Course: Fees,DG CHANGE & DELIVERY,THE TAYLOR CLARKE PARTNERSHIP LTD,1173286,240
Foreign & Commonwealth Office,Foreign & Commonwealth Office,30-Sep-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,THE TAYLOR CLARKE PARTNERSHIP LTD,1173286,"4,615.84"
