Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-476403-65930,32665,,HTA - Public Health (Disease Prevention),Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-476412-65938,38407,,HTA Topic Areas & Genetics Technology,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,WARWICK UNIVERSITY OF,PUBLIC,CV4 7AL,ERS-476412-65938,26028,,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-476414-65939,27032,,HTA - Medical Device Assessment,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-476414-65939,1650.3,,HTA Pragmatic Trials,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-476463-65965,7500,,vCJD research,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,EDINBURGH UNIVERSITY OF,PUBLIC,EH1 1HT,ERS-476463-65965,559500,,vCJD research,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-476467-65968,105536,,UKCRC Translational Infection Research Initiavtive,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-476467-65968,87387,,UKCRC Translational Infection Research Initiavtive,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-476470-65966,219251.58,,vCJD research,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-476471-65967,98972.19,,vCJD research,Programme
Department of Health,Department of Health,13/11/2012,Outsourcing Contract,Public Health,FAMILY PLANNING ASSOCIATION,VCS,EC1Y 8QU,584940,84483.6,,Specialist sexual health information services - New contract from 2012/13,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,ICNARC VOLUNTARY ORGANISATION,VCS,WC1V 6AZ,ERS-476381-65927,30663,,Health Tech Assessment,Programme
Department of Health,Department of Health,13/11/2012,Grants to non profit institutions (CUR),Social Care,BRITISH INSTITUTE OF HUMAN RIGHTS,VCS,WC2B 4LL,ERS-476446-65941,25167.18,,2010/017 The British Institute of Human Rights - project: Human rights and third sector health and social care,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-476465-65970,72838.5,,NHS Cancer Research,Programme
Department of Health,Department of Health,13/11/2012,Research & development,Research & Development,CANCER RESEARCH UK,VCS,WC2A 3PX,ERS-476466-65971,60000,,NHS Cancer Research,Programme
Department of Health,Department of Health,13/11/2012,Outsourcing Contract,External Relations,BROOK ADVISORY CENTRES,VCS,EC1Y 8QU,SI10233,57000,,Brook contact centre provision - specialist sexual health advice.,Programme
Department of Health,Department of Health,14/11/2012,Outsourcing Contract,External Relations,NHS EMPLOYERS LTD,SME,SW1E 5DD,10435,760827,,NHS Employers Core contract,Programme
Department of Health,Department of Health,14/11/2012,Outsourcing Contract,External Relations,NHS EMPLOYERS LTD,SME,SW1E 5DD,10435,0,,QIPP - Reducing Sickness  in the NHS - CV18,Programme
Department of Health,Department of Health,14/11/2012,Outsourcing Contract,External Relations,NHS EMPLOYERS LTD,SME,SW1E 5DD,10436,236000,,QIPP - NHSE work on Agency Reduction,Programme
Department of Health,Department of Health,14/11/2012,Outsourcing Contract,External Relations,NHS EMPLOYERS LTD,SME,SW1E 5DD,10437,427130,,QIPP - Reducing Sickness  in the NHS - CV18,Programme
Department of Health,Department of Health,14/11/2012,Outsourcing Contract,External Relations,NHS EMPLOYERS LTD,SME,SW1E 5DD,10437,0,,NHS Employers Core contract,Programme
Department of Health,Department of Health,14/11/2012,Professional fees,NHS Finance Operations & Performance,DELOITTE LLP,LARGE,MK9 1FD,1110860299,31264,,"West Midlands Ambulance Service NHS Trust.  HDD / WCR Stage 1, 2, & 3.",Programme
Department of Health,Department of Health,14/11/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2939001-19-NOV-12,13304.12,,,Other
Department of Health,Department of Health,14/11/2012,Printing,External Relations,PROMOTIONAL LOGISTICS LTD,SME,CO10 1RE,IN316760,136356.81,,Estimated monthly call off charges for storage and distribution for October 2012,Admin
Department of Health,Department of Health,14/11/2012,Raw materials & consumables,Strategy Finance & NHS,RANBAXY UK LTD,LARGE,,37400079,187418.88,,,
Department of Health,Department of Health,14/11/2012,Raw materials & consumables,Strategy Finance & NHS,RANBAXY UK LTD,LARGE,,37409761,39012.92,,,
Department of Health,Department of Health,14/11/2012,Raw materials & consumables,Strategy Finance & NHS,RANBAXY UK LTD,LARGE,,37412858,62399.52,,,
Department of Health,Department of Health,14/11/2012,Raw materials & consumables,Strategy Finance & NHS,RANBAXY UK LTD,LARGE,,37413078,56181.6,,,
Department of Health,Department of Health,14/11/2012,Raw materials & consumables,Strategy Finance & NHS,RANBAXY UK LTD,LARGE,,37414984,133607.76,,,
Department of Health,Department of Health,14/11/2012,Raw materials & consumables,Strategy Finance & NHS,RANBAXY UK LTD,LARGE,,37415058,131592.24,,,
Department of Health,Department of Health,14/11/2012,Publicity & advertising,External Relations,CREATIVE CHOICE CIC,VCS,SW1H 0DJ,282,39008.88,,Radio Production - Stoptober,Programme
Department of Health,Department of Health,14/11/2012,Publicity & advertising,External Relations,CREATIVE CHOICE CIC,VCS,SW1H 0DJ,282,22695.84,,Press Production - Stoptober,Programme
Department of Health,Department of Health,14/11/2012,Publicity & advertising,External Relations,CREATIVE CHOICE CIC,VCS,SW1H 0DJ,282,76717.2,,Dare Fees,Programme
Department of Health,Department of Health,15/11/2012,Legal / Prof Fees,INFORMATICS,NHS BUSINESS SERVICES AUTHORITY,,,15680054,155456,,,
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PUBLIC,L12 2AP,ERS-476580-65981,84848,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,BRIGHTON & SUSSEX UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,BN2 3EW,ERS-476582-65998,127273,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-476583-65983,460262,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,M13 0JR,ERS-476584-65997,233333,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PUBLIC,SE1 9RT,ERS-476585-65987,239410,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,PUBLIC,W12 0HS,ERS-476586-65999,461829,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,EC1V 2PD,ERS-476588-65989,225516,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,OXFORD UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,OX3 9DX,ERS-476589-65995,158594,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,PUBLIC,EX2 5DW,ERS-476590-65984,243443,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,S5 7AU,ERS-476592-65986,117639,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-476593-65996,201019,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,THE CHRISTIE HOSPITAL NHS FOUNDATION TRUST,PUBLIC,M20 4BX,ERS-476594-65982,190909,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,THE NEWCASTLE UPON TYNE NHS FOUNDATION TRUST,PUBLIC,NE7 7DN,ERS-476596-65994,169697,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PUBLIC,SM2  5PT,ERS-476597-65990,119302,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,NW1 2BX,ERS-476598-65993,233333,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PUBLIC,B15 2PR,ERS-476599-65992,524825,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,PUBLIC,M23 9LT,ERS-476600-65988,106061,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,SO52 9AB,ERS-476601-65985,392177,,CRF's CRII,Programme
Department of Health,Department of Health,15/11/2012,ENDPBs Admin Revenue Grant in Aid,Strategy Finance & NHS,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,MONITOR FUNDING FOR NOVEMBER2012,2258000,,Monitor Transition funding for 2012-2013,Programme
Department of Health,Department of Health,15/11/2012,ENDPBs Admin Revenue Grant in Aid,Strategy Finance & NHS,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS,PUBLIC,SW1Y 4RB,MONITOR FUNDING FOR NOVEMBER2012,2618000,,Monitor BAU funding for 2012-2013.,Admin
Department of Health,Department of Health,15/11/2012,Research & development,Research & Development,ASHRIDGE CONSULTING LTD,SME,HP4 1NS,14596,123590.28,,NIHR Faculty Management,Programme
Department of Health,Department of Health,15/11/2012,Outsourcing Contract,External Relations,TNS UK LTD,LARGE,W5 1UA,260112767,83420,,Bowel cancer tracking research phase 2,Programme
Department of Health,Department of Health,15/11/2012,Expense clearing GPC (ST),CENTRAL TECHNICAL,BARCLAYCARD BUSINESS,SME,TS17 6YG,2939001-19-NOV-12,3634.48,,,Other
Department of Health,Department of Health,15/11/2012,Publicity & advertising,External Relations,FREUD COMMUNICATIONS LTD,SME,W1T 3EB,SI11735,21787,,C4L alcohol - PR activity for Feb 13,Programme
Department of Health,Department of Health,15/11/2012,Outsourcing Contract,External Relations,CARDIFF UNIVERSITY,PUBLIC,CF24 0DE,1043436,62250,,Provision of services to meet the MoU to deliver the activity of the UKFPO.,Programme
Department of Health,Department of Health,15/11/2012,Outsourcing Contract,Strategy Finance & NHS,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,CURTHP0/20091063,29167,,Funding for 12/13 for the Centre for Health Economics,Programme
Department of Health,Department of Health,16/11/2012,Policy Payments,NHS Medical,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,PUBLIC,WF3 1we,7213966,99995,,2012/13 lead organisation funding for palliative care pilot site in accordance with the MOU signed on 23/8/12,Programme
Department of Health,Department of Health,16/11/2012,Research & development,Research & Development,LGC LTD,LARGE,TW11 0LY,50191345,760519,,Central Commissioning Function,Programme
Department of Health,Department of Health,16/11/2012,Contractor/Staff Substitution,Goverance Operations & Assurance,GRANT THORNTON LTD,LARGE,NW1 2EP,6703255,28739.56,,DH Internal Audit review work,Admin
Department of Health,Department of Health,16/11/2012,Contractor/Staff Substitution,Goverance Operations & Assurance,GRANT THORNTON LTD,LARGE,NW1 2EP,6703255,22868.3,,DH ALBs Audit Review work,Admin
Department of Health,Department of Health,16/11/2012,Contractor/Staff Substitution,Goverance Operations & Assurance,GRANT THORNTON LTD,LARGE,NW1 2EP,6703255,2589.64,,DH Internal Audit review work,Admin
Department of Health,Department of Health,16/11/2012,Printing Costs,INFORMATICS,DST OUTPUT (NOTTINGHAM) LTD,,,15746346,67859.21,,,
Department of Health,Department of Health,16/11/2012,Grants to non profit institutions (CUR),Social Care,NEUROLOGICAL COMMISSIONING SUPPORT LTD,VCS,NW2 6ND,ERS-476703-66001,49500,,2011-12 IESD Payment - Providing Better Value Project - 3 Year,Programme
Department of Health,Department of Health,19/11/2012,ENDPBs Admin Revenue Grant in Aid,Public Health,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY (MHRA),PUBLIC,SW8 5NQ,1417187,900000,,MHRA 2012/13 revenue allocation,Other
Department of Health,Department of Health,19/11/2012,Other programme expenditure,Public Health,NHS DIRECT NHS TRUST,PUBLIC,MK14 6DY,701405,1842112.74,,NHS Direct recharge in 2012/13 for British Telecom NPFS dormancy and contract management costs (existing 5 yr contract),Programme
Department of Health,Department of Health,19/11/2012,Other programme expenditure,Public Health,NHS DIRECT NHS TRUST,PUBLIC,MK14 6DY,701406,307018.79,,NHS Direct recharge in 2012/13 for British Telecom NPFS dormancy and contract management costs (existing 5 yr contract),Programme
Department of Health,Department of Health,19/11/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,OXFORD HEALTH NHS FOUNDATION TRUST,PUBLIC,OX4 4XN,HAFS-14451,5000000,,,Other
Department of Health,Department of Health,19/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,CROYDON HEALTH SERVICES NHS TRUST,PUBLIC,CR7 7YE,HAFS-14452,408000,,,Other
Department of Health,Department of Health,19/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CW1 4QJ,HAFS-14453,1000000,,,Other
Department of Health,Department of Health,19/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,NORTH WEST LONDON HOSPITALS NHS TRUST,PUBLIC,HA1 3UJ,HAFS-14454,5000000,,,Other
Department of Health,Department of Health,19/11/2012,Additions-PDC permanent,CENTRAL TECHNICAL,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-14455,551000,,,Other
Department of Health,Department of Health,19/11/2012,Addition Clearing - SW LIC,INFORMATICS,MICROTEST LTD,SME,PL31 1EX,78466,248388.26,,Capital: Microtest FY 2012/13 Capital Budget Requirements,Programme
Department of Health,Department of Health,19/11/2012,Utilities,Goverance Operations & Assurance,EDF ENERGY PLC,LARGE,PL3 5XQ,0007/01/11/2012,25051.8,,Wellington House - EDF Electricity Charges for 2012 – 2013,Admin
Department of Health,Department of Health,19/11/2012,Utilities,Goverance Operations & Assurance,EDF ENERGY PLC,LARGE,PL3 5XQ,0007SKH-01NOV12,35568.65,,Skipton House - EDF Electricity Charges for 2012 - 2013,Admin
Department of Health,Department of Health,19/11/2012,Publicity & advertising,External Relations,M AND C SAATCHI UK LTD,LARGE,W1F 9EE,101831,41336,,Games4Life - Design/Artwork,Programme
Department of Health,Department of Health,19/11/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,308254,465223.95,,Revenue: Spine FY 2012/13 Revenue Cash Requirements,Programme
Department of Health,Department of Health,19/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201308740,28300.77,,Managed Print Click charges from 1 October 2012 - 31 March 2013,Admin
Department of Health,Department of Health,19/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201308741,28300.77,,Managed Print Click charges from 1 October 2012 - 31 March 2013,Admin
Department of Health,Department of Health,19/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201308742,0,,Managed Print Click charges from 1 October 2012 - 31 March 2013,Admin
Department of Health,Department of Health,19/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201308742,22115.93,,Quarter 2 True Up Charge Jul - Sep 2012 remaining balance.,Admin
Department of Health,Department of Health,19/11/2012,Outsourcing Contract,Goverance Operations & Assurance,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201308754,26038.89,,IMS2.1 deployment pre IMS3 - Other ALBs,Admin
Department of Health,Department of Health,19/11/2012,Professional fees,NHS Finance Operations & Performance,KPMG LLP,LARGE,WD17 1DE,5500608700,47760,,"East of England Ambulance Service NHS Trust.  HDD / WCR stage 1, 2 & 3.",Programme
Department of Health,Department of Health,19/11/2012,Hotels Accomodation (UK),Goverance Operations & Assurance,EXPOTEL HOTEL RESERVATIONS LTD,LARGE,SK4 2RZ,833988,69459.79,,DH - Bulk Conference / Seminar Bookings for period 01/04/2012 to 31/03/13,Admin
Department of Health,Department of Health,19/11/2012,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,851200,85740.96,,Channel Flip media partnership,Programme
Department of Health,Department of Health,19/11/2012,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,851200,1.87,,Channel Flip media partnership,Programme
Department of Health,Department of Health,19/11/2012,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,851237,60131.27,,Dementia press spend,Programme
Department of Health,Department of Health,19/11/2012,Printing,Goverance Operations & Assurance,XEROX BUSINESS SERVICES,LARGE,UB8 1HS,900096877,29171.89,,Xerox - Reprographics - Copy Charges Fee 2012 - 2013,Admin
Department of Health,Department of Health,19/11/2012,Professional fees,Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2903646,459957.24,,Block buy agreement with DWP for legal services 2012/13,Admin
Department of Health,Department of Health,19/11/2012,Professional fees,Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2903646,0,,Law charges payable for  to DWP for external legal Counsel 2012/13,Admin
Department of Health,Department of Health,19/11/2012,Professional fees,Goverance Operations & Assurance,DEPARTMENT FOR WORK AND PENSIONS (DWP),PUBLIC,FY5 3TA,2903646,178251.8,,Legal services for transition activity 2012/13,Admin
Department of Health,Department of Health,19/11/2012,Capital Grants to Other Bodies,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/018,13413.42,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Capital),Programme
Department of Health,Department of Health,19/11/2012,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/018,17941.92,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HPC.,Programme
Department of Health,Department of Health,19/11/2012,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/018,182166.33,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Revenue),Admin
Department of Health,Department of Health,19/11/2012,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/020,34031.95,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Revenue),Admin
Department of Health,Department of Health,19/11/2012,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/021,42777.11,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Revenue),Admin
Department of Health,Department of Health,19/11/2012,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/023,42186.98,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Revenue),Admin
Department of Health,Department of Health,19/11/2012,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/024,59122.82,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Revenue),Admin
Department of Health,Department of Health,19/11/2012,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/025,77531.4,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Revenue),Admin
Department of Health,Department of Health,19/11/2012,Policy Payments,External Relations,THE HEALTH AND CARE PROFESSIONS COUNCIL,PUBLIC,SE11 4BU,HPC/026,31116.5,,Reimbursement for expenses incurred through facilitating the transfer of the regulatory function of the GSCC to the HCPC (Revenue),Admin
Department of Health,Department of Health,19/11/2012,Grants to non profit institutions (CUR),Social Care,CRISIS DEPOSIT ACCOUNT,VCS,E1 6LT,ERS-476822-66021,50200.5,,"IESD award ref 2010/024 Crisis project ""Improving Access to Mental Health Provision for Single Homeless People""",Programme
Department of Health,Department of Health,19/11/2012,Grants to non profit institutions (CUR),Social Care,THE TERRENCE HIGGINS TRUST,VCS,WC1X 8DP,ERS-476838-66041,37500,,2010/049 Terrence Higgins Trust - Project - National HIV long term condition management programme,Programme
Department of Health,Department of Health,20/11/2012,Policy Payments,NHS Medical,ROYAL FREE LONDON NHS FOUNDATION TRUST,PUBLIC,NW3 2QG,1317207,150000,,CSO funding for the IQIPS Accreditation Programme 12-13. RFH-MRC,Programme
Department of Health,Department of Health,20/11/2012,Outsourcing Contract,Public Health,BIRMINGHAM WOMENS NHS FOUNDATION TRUST,PUBLIC,B29 6JS,OP/I122340,405000,,WMPHO Core Funding - 1 April 2012 to 31 March 2013,Admin
Department of Health,Department of Health,20/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259125RI,35372.83,,"CQC Buildings - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£31,875.08 mthly",Admin
Department of Health,Department of Health,20/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259127RI,45752.5,,"Maple Street - Fixed Building Maintenance Costs from 01/04/12 - 31/03/2013 @13,107.33 mthly",Admin
Department of Health,Department of Health,20/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259128RI,94450.37,,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£36,259.76mthly",Admin
Department of Health,Department of Health,20/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259129RI,125992.01,,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance@£35,756.01 mthly",Admin
Department of Health,Department of Health,20/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259130RI,75518.02,,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance@£26,814.04 mthly.",Admin
Department of Health,Department of Health,20/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259132RI,28508.25,,"Accommodation Central - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£50,048.95 mthly",Admin
Department of Health,Department of Health,20/11/2012,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259132RI,26925.89,,"Accommodation Central - FM Fixed Costs from Apr 2012 - Mar 2013 @£5,385.19 mthly",Admin
Department of Health,Department of Health,20/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259209RI,64355.91,,DH - FM Variable Operational Works 2012 - 2013,Admin
Department of Health,Department of Health,20/11/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00259210RI,22695,,CQC Buildings - FM Variable Operational Works 2012 – 2013 (Re:DH - PO.494329),Admin
Department of Health,Department of Health,20/11/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201306538,90378.37,,Prisons -  Core Contract costs for Offender Health. April 2012 to March 2013  ,Programme
Department of Health,Department of Health,20/11/2012,Service charge,INFORMATICS,CSC COMPUTER SCIENCES LTD,LARGE,PR1 8UQ,5201307135,28267.79,,Revenue: PACS NWWM cluster store increment charges to be paid for between April 2012 and March 2013,Programme
Department of Health,Department of Health,20/11/2012,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,851678,54268.48,,C4L Alcohol Search and Display,Programme
Department of Health,Department of Health,20/11/2012,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,851679,59036.29,,ATL Campaign September and October - Stoptober,Programme
Department of Health,Department of Health,20/11/2012,Publicity & advertising,External Relations,FREUD COMMUNICATIONS LTD,SME,W1T 3EB,SI11760,33953,,Youth campaign key messaging,Programme
Department of Health,Department of Health,20/11/2012,Grants to non profit institutions (CUR),Social Care,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-476918-66081,340000,,2012/056 University College LONDON UCL - project - DH Social determinants programme - policy grant,Programme
Department of Health,Department of Health,21/11/2012,Policy Payments,NHS Medical,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,PUBLIC,WC1N 3JH,X0094557,50000,,2012/13 lead organisation funding for palliative care pilot site in accordance with the MOU signed on 29/8/12,Programme
Department of Health,Department of Health,21/11/2012,SYS VAT Non Recoverable,INFORMATICS,MCKESSON INFORMATION SOLUTIONS UK LTD,,,15819075,-0.01,,,
Department of Health,Department of Health,21/11/2012,Contr Other External,INFORMATICS,MCKESSON INFORMATION SOLUTIONS UK LTD,,,15819075,515364.35,,,
Department of Health,Department of Health,21/11/2012,Outsourcing Contract,External Relations,BT PLC,LARGE,B3 1JX,2911140547,24840.68,,BT services - inbound calls to the current contact centre real estate PP 5.14 ,Programme
Department of Health,Department of Health,21/11/2012,Publicity & advertising,External Relations,EMERY MCLAVEN ORR LTD,LARGE,BS8 1PD,121046351,100000,,EMO Q3 regional marketing fees,Programme
Department of Health,Department of Health,21/11/2012,Other Admin expenditure,Strategy Finance & NHS,TSUNAMI AXIS LTD,SME,WC1E 7HJ,13602,32240.68,,GSCC 48-9 removals,Admin
Department of Health,Department of Health,21/11/2012,Publicity & advertising,External Relations,IDS UK LTD,SME,SO32 2EJ,24060,52400,,Distribution of S4L Healthy Habits leaflet and poster to GP surgeries over 6 months. Contact: Paul Pitman. ERG: M00368,Programme
Department of Health,Department of Health,21/11/2012,Contractor/Staff Substitution,Strategy Finance & NHS,NORTHGATE UK LTD,LARGE,HP2 4NW,91236445,135076.55,,Proms Lot1 - Data collection for Proms - CCN / Add to PO for 2012/13 ,Programme
