Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Spend 
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,"-15,975.22"
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,-18.34
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,"-15,975.20"
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,-18.33
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.33
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,"15,883.48"
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.34
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,"15,883.46"
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.33
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.33
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.34
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,"30,132.66"
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.33
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.33
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,"15,883.48"
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.34
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,"15,883.46"
Home Office,Home Office,10/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,6200061730,18.33
Home Office,Home Office,12/08/2016,"IT, TelecommsManaged Service",UKBF - UK Border Force,FINCORE LTD,1001900871,"28,450.80"
Home Office,Home Office,12/08/2016,Healthcare Services,UKBF - UK Border Force,OVERSEAS HEALTHCARE LIMITED,7000011617,"59,695.10"
Home Office,Home Office,15/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,1001901357,-0.67
Home Office,Home Office,15/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,1001901357,-584.05
Home Office,Home Office,15/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,1001901357,-0.67
Home Office,Home Office,15/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,1001901357,-584.05
Home Office,Home Office,15/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,INCHCAPE FLEET SOLUTIONS LTD,1001901357,-0.67
Home Office,Home Office,15/08/2016,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,VOH SUPPORT VESSELS LTD T/A VROON OFFSHORE SERVICES LTD,1001901392,"33,582.80"
Home Office,Home Office,16/08/2016,Contingent Labour,UKBF - UK Border Force,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001901848,"-65,061.60"
Home Office,Home Office,16/08/2016,Contingent Labour,UKBF - UK Border Force,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001901848,"-42,108.00"
Home Office,Home Office,16/08/2016,Contingent Labour,UKBF - UK Border Force,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001901848,"120,918.00"
Home Office,Home Office,16/08/2016,Contingent Labour,UKBF - UK Border Force,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001901848,"65,061.60"
Home Office,Home Office,16/08/2016,Contingent Labour,UKBF - UK Border Force,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001901848,"38,530.20"
Home Office,Home Office,17/08/2016,"IT, TelecommsSoftware (COTS)",UKBF - UK Border Force,ORACLE CORPORATION UK LIMITED,1001902375,"43,200.00"
Home Office,Home Office,17/08/2016,"IT, TelecommsSoftware (COTS)",UKBF - UK Border Force,ORACLE CORPORATION UK LIMITED,1001902375,"36,000.00"
Home Office,Home Office,19/08/2016,"IT, Telecomms Application Consultancy & Development",UKBF - UK Border Force,KAINOS,1001903222,"44,496.00"
Home Office,Home Office,19/08/2016,"IT, Telecomms Application Consultancy & Development",UKBF - UK Border Force,KAINOS,1001903222,"38,070.00"
Home Office,Home Office,19/08/2016,Laboratory & Scientific Equipment,UKBF - UK Border Force,L3 COMMUNICATIONS (UK) LTD,1001903224,"119,107.20"
Home Office,Home Office,19/08/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,SHRED STATION LTD,1001903255,"133,412.84"
Home Office,Home Office,19/08/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,SHRED STATION LTD,1001903255,"75,732.04"
Home Office,Home Office,19/08/2016,"IT, Broadcasting & Telecomms Components",UKBF - UK Border Force,SOPRA STERIA LTD,1001903265,"71,740.00"
Home Office,Home Office,19/08/2016,"IT, TelecommsSoftware (COTS)",UKBF - UK Border Force,SPECIALIST COMPUTER CENTRES PLC,1001903266,"123,984.01"
Home Office,Home Office,19/08/2016,Law Enforcement & Safety Equipment,UKBF - UK Border Force,TNT UK LTD,1001903280,"239,852.16"
Home Office,Home Office,22/08/2016,Grant,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011647,"620,859.00"
Home Office,Home Office,22/08/2016,"IT, Broadcasting & Telecomms Components",UKBF - UK Border Force,UK CLOUD LTD,1001903825,"77,852.96"
Home Office,Home Office,23/08/2016,"IT, Broadcasting & Telecomms Components",UKBF - UK Border Force,FUJITSU SERVICES LTD,1001904178,"91,627.96"
Home Office,Home Office,23/08/2016,"IT, Broadcasting & Telecomms Components",UKBF - UK Border Force,FUJITSU SERVICES LTD,1001904178,"98,914.43"
Home Office,Home Office,24/08/2016,"IT, TelecommsManaged Service",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001904485,"662,249.66"
Home Office,Home Office,24/08/2016,Contingent Labour,UKBF - UK Border Force,JSSC T/A SKILLS FOR JUSTICE,1001904488,"28,800.00"
Home Office,Home Office,25/08/2016,Staff Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052670,"4,078.74"
Home Office,Home Office,25/08/2016,Staff Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052670,"15,660.30"
Home Office,Home Office,25/08/2016,Staff Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052670,"12,594.42"
Home Office,Home Office,25/08/2016,Staff Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052670,"1,466.23"
Home Office,Home Office,25/08/2016,Staff Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052670,"-3,288.27"
Home Office,Home Office,25/08/2016,Staff Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052670,"-12,625.31"
Home Office,Home Office,25/08/2016,Staff Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052670,"-10,153.61"
Home Office,Home Office,25/08/2016,"Transport, Storage & Mail Services",UKBF - UK Border Force,HEALIX INTERNATIONAL LTD,1001904790,"104,830.52"
Home Office,Home Office,25/08/2016,Security Guard Services Other costs,UKBF - UK Border Force,WAGTAIL UK LTD,1001904847,"81,947.96"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKBF - UK Border Force,COMPUTER APPLICATION SERVICES LTD,1001905286,"31,680.00"
Home Office,Home Office,26/08/2016,"IT, Broadcasting & Telecomms Components",UKBF - UK Border Force,COMPUTER APPLICATION SERVICES LTD,1001905286,"-31,680.00"
Home Office,Home Office,26/08/2016,"IT, Telecomms Application Consultancy & Development",UKBF - UK Border Force,NETBUILDER LTD,1001905336,"27,300.00"
Home Office,Home Office,26/08/2016,Education & Training Services,UKBF - UK Border Force,PROFILE AWARE LTD,1001905347,"44,460.00"
Home Office,Home Office,01/08/2016,Public Administration Services,UKVI - UK Visa & Immigration,TECH CITY UK LTD,1001896105,"65,280.00"
Home Office,Home Office,01/08/2016,Office Machinery,UKVI - UK Visa & Immigration,CANON (UK) LTD,1001895999,"69,087.88"
Home Office,Home Office,01/08/2016,Law Enforcement & Safety Equipment,UKVI - UK Visa & Immigration,SECURITY SERVICES GROUP,3000052584,"95,709.42"
Home Office,Home Office,01/08/2016,Banking & Monetary Services,UKVI - UK Visa & Immigration,MANCHESTER CITY COUNCIL,1001896062,"84,206.15"
Home Office,Home Office,01/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001896095,"132,219.85"
Home Office,Home Office,02/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052589,"422,827.50"
Home Office,Home Office,02/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052589,"225,301.87"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"12,979.07"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"1,580,357.90"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"15,403.30"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"478,545.12"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"213,365.57"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"21,078.00"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"2,870,077.15"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"36,330.77"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"373,161.60"
Home Office,Home Office,02/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SERCO LTD,1001896622,"236,145.91"
Home Office,Home Office,03/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,6POINT6 LTD,1001897064,"97,020.00"
Home Office,Home Office,03/08/2016,"IT,Telecomms Managed Service",UKVI - UK Visa & Immigration,AMAZON WEB SERVICES,7000011585,"116,233.18"
Home Office,Home Office,03/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,MASTEK (UK) LTD,1001897128,"470,388.00"
Home Office,Home Office,03/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,MASTEK (UK) LTD,1001897128,"253,815.76"
Home Office,Home Office,03/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,UK CLOUD LTD,1001897164,"391,689.49"
Home Office,Home Office,04/08/2016,Professional & Admin Services,UKVI - UK Visa & Immigration,TELEPERFORMANCE LTD,1001897666,"-2,322,708.82"
Home Office,Home Office,04/08/2016,Professional & Admin Services,UKVI - UK Visa & Immigration,TELEPERFORMANCE LTD,1001897666,"819,808.50"
Home Office,Home Office,04/08/2016,Professional & Admin Services,UKVI - UK Visa & Immigration,TELEPERFORMANCE LTD,1001897666,"4,711,288.62"
Home Office,Home Office,04/08/2016,Public Administration Services,UKVI - UK Visa & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000052602,"279,629.48"
Home Office,Home Office,04/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001897660,"269,554.29"
Home Office,Home Office,04/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001897660,"1,310,000.00"
Home Office,Home Office,04/08/2016,Advertising & Publishing Media,UKVI - UK Visa & Immigration,WILLIAMS LEA,1001897693,"53,412.31"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,LIVERPOOL CITY COUNCIL 1 (G),1001897924,"80,964.00"
Home Office,Home Office,05/08/2016,Professional & Admin Services,UKVI - UK Visa & Immigration,TELEPERFORMANCE LTD,1001898219,"885,584.40"
Home Office,Home Office,05/08/2016,Professional & Admin Services,UKVI - UK Visa & Immigration,VF WORLDWIDE HOLDINGS LTD,7000011599,"101,822.74"
Home Office,Home Office,05/08/2016,Professional & Admin Services,UKVI - UK Visa & Immigration,VF WORLDWIDE HOLDINGS LTD,7000011599,"5,379,012.17"
Home Office,Home Office,05/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,ATOS IT SERVICES UK LTD,1001898136,"177,033.11"
Home Office,Home Office,05/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001898169,"499,719.10"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,BUCKINGHAMSHIRE COUNTY COUNCIL 1 (G),1001897913,"73,688.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,CROYDON COUNCIL (G),1001897917,"407,850.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,EAST SUSSEX COUNTY COUNCIL (G),1001897919,"44,463.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,GLASGOW CITY COUNCIL 1 (G),1001897921,"185,333.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,KENT COUNTY COUNCIL 1 (G),1001897923,"4,960,750.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF HILLINGDON (G),1001897927,"182,100.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,OXFORDSHIRE COUNTY COUNCIL 1 (G),1001897932,"252,053.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,PORTSMOUTH CITY COUNCIL (G),1001897933,"116,130.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,SOUTH LANARKSHIRE COUNCIL (G),1001897936,"38,420.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,SURREY COUNTY COUNCIL 1 (G),1001897937,"546,033.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,WEST BERKSHIRE DISTRICT COUNCIL (LA) (G),1001897938,"52,770.00"
Home Office,Home Office,05/08/2016,Grant,UKVI - UK Visa & Immigration,WEST SUSSEX COUNTY COUNCIL (G),1001897939,"254,617.00"
Home Office,Home Office,05/08/2016,Banking & Monetary Services,UKVI - UK Visa & Immigration,WORLDPAY UK LTD T/A STREAMLINE,1001898225,"46,617.48"
Home Office,Home Office,08/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052608,"198,329.19"
Home Office,Home Office,08/08/2016,Healthcare Services,UKVI - UK Visa & Immigration,HEALIX INTERNATIONAL LTD,1001898842,"103,083.07"
Home Office,Home Office,08/08/2016,Contingent Labour,UKVI - UK Visa & Immigration,ADVANTAGE TECHNICAL RESOURCING,1001898760,"36,437.25"
Home Office,Home Office,08/08/2016,"IT,Telecomms Managed Service",UKVI - UK Visa & Immigration,AMAZON WEB SERVICES,7000011603,"152,307.01"
Home Office,Home Office,08/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,KAINOS,1001898853,"186,419.20"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,BEDFORD BOROUGH COUNCIL (G),1001898567,"91,181.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,BIRMINGHAM CITY COUNCIL (G),1001898568,"312,992.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,CARDIFF COUNTY COUNCIL 1 (G),1001898572,"53,108.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,CENTRAL BEDFORDSHIRE COUNCIL (G),1001898574,"157,827.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,CITY OF WAKEFIELD METROPOLITAN DISTRICT COUNCIL (G),1001898576,"95,201.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,CORPORATION OF LONDON (G),1001898577,"34,381.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,COVENTRY CITY COUNCIL 1 (G),1001898578,"58,548.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,CROYDON COUNCIL (G),1001898579,"3,060,618.50"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,ESSEX COUNTY COUNCIL 1 (G),1001898582,"430,417.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,ESSEX COUNTY COUNCIL 1 (G),1001898582,"52,050.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,GLOUCESTERSHIRE COUNTY COUNCIL 1 (G),1001898583,"58,308.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,HAMMERSMITH & FULHAM COMMUNITY (G),1001898584,"84,534.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,HEREFORDSHIRE COUNCIL (G),1001898585,"27,450.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,HERTFORDSHIRE COUNTY COUNCIL 1 (G),1001898586,"297,504.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,KENT COUNTY COUNCIL 1 (G),1001898588,"548,200.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LB OF BRENT CHILDRENS DIRECTORATE (G),1001898589,"293,117.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LEEDS CITY COUNCIL 1 (G),1001898590,"98,271.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LEICESTERSHIRE COUNTY COUNCIL 1 (G),1001898591,"88,093.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LINCOLNSHIRE COUNTY COUNCIL 1 (G),1001898592,"172,344.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH HAVERING (G),1001898593,"72,606.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF BARKING & DAGENHAM (G),1001898594,"114,966.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF BARNET (G),1001898595,"166,851.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF BEXLEY (G),1001898596,"130,714.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF BROMLEY (G),1001898597,"85,954.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF CAMDEN (G),1001898598,"82,689.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF EALING 1 (G),1001898599,"102,061.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF ENFIELD 1 (G),1001898600,"308,354.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF HACKNEY (G),1001898601,"95,894.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF HARINGEY (G),1001898602,"131,101.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF HARROW 1 (G),1001898603,"127,888.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF HILLINGDON (G),1001898604,"516,334.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF HOUNSLOW (G),1001898605,"157,957.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF ISLINGTON (G),1001898606,"249,144.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF KENSINGTON & CHELSEA (G),1001898607,"149,957.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF LAMBETH 1 (G),1001898608,"50,241.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF LEWISHAM (G),1001898609,"94,740.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF MERTON 2 (G),1001898610,"78,188.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF NEWHAM (G),1001898611,"167,033.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF REDBRIDGE (G),1001898612,"96,391.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF RICHMOND UPON THAMES (G),1001898613,"114,938.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF SOUTHWARK 1 (G),1001898614,"51,972.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF SUTTON 1 (G),1001898615,"75,260.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF WALTHAM FOREST (G),1001898616,"91,783.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF WANDSWORTH (G),1001898617,"83,283.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH TOWER HAMLETS (G),1001898618,"97,101.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,LUTON BOROUGH COUNCIL (G),1001898619,"53,294.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,NEWPORT COUNTY BOROUGH COUNCIL 1 (G),1001898620,"40,773.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,NORTH SOMERSET DISTRICT COUNCIL 1 (G),1001898622,"25,986.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,NORTHAMPTONSHIRE COUNTY COUNCIL (G),1001898625,"516,618.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,NORTHAMPTONSHIRE COUNTY COUNCIL (G),1001898625,"59,250.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,NOTTINGHAM CITY COUNCIL (G),1001898626,"64,289.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,PLYMOUTH CITY COUNCIL 1 (G),1001898628,"34,577.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,ROYAL BOROUGH OF GREENWICH (G),1001898629,"54,734.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,ROYAL BOROUGH OF KINGSTON-UPON-THAMES (G),1001898630,"98,937.00"
Home Office,Home Office,08/08/2016,Asylum Services,UKVI - UK Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001898894,"180,000.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,SOLIHULL MBC (G),1001898631,"311,901.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,STAFFORDSHIRE COUNTY COUNCIL 1 (G),1001898632,"269,608.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,SUFFOLK COUNTY COUNCIL (G),1001898634,"155,200.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,SURREY COUNTY COUNCIL 1 (G),1001898635,"94,800.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,THURROCK COUNCIL (G),1001898636,"202,340.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,WARWICKSHIRE COUNTY COUNCIL (G),1001898638,"355,438.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,WEST SUSSEX COUNTY COUNCIL (G),1001898639,"27,000.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,WESTMINSTER CITY COUNCIL (G),1001898640,"135,085.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,WILTSHIRE COUNTY COUNCIL 1 (G),1001898641,"36,473.00"
Home Office,Home Office,08/08/2016,Grant,UKVI - UK Visa & Immigration,WORCESTERSHIRE COUNTY COUNCIL 1 (G),1001898642,"72,072.00"
Home Office,Home Office,09/08/2016,Grant,UKVI - UK Visa & Immigration,LONDON BOROUGH OF HILLINGDON (G),1001899233,"90,738.00"
Home Office,Home Office,10/08/2016,"IT, Broadcasting & Telecomms Components",UKVI - UK Visa & Immigration,CAMBRIDGE INTELLIGENCE LTD,1001899791,"136,800.00"
Home Office,Home Office,11/08/2016,Advertising & Publishing Media,UKVI - UK Visa & Immigration,WILLIAMS LEA,1001900442,"31,728.24"
Home Office,Home Office,11/08/2016,Advertising & Publishing Media,UKVI - UK Visa & Immigration,WILLIAMS LEA,1001900442,"430,780.68"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"843,692.13"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"1,916,509.56"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"32,943.70"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"85,083.83"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"7,932.53"
Home Office,Home Office,12/08/2016,Legal Services,UKVI - UK Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052623,"23,755.79"
