Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,24/04/2014,4673825,"26,705.36",INTERSERVE FM LTD,"Building Fabric Services, Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Estates Management Services, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Residential Property Services, Waste Disposal"
FCO,FCO,03/04/2014,4661589,"26,666",BULLET MARKETING LTD,General Information Services
FCO,FCO,14/04/2014,4671167,"26,559.54",INTERNATIONAL GOVERNANCE AND RISK LIMITED GOVRISK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/04/2014,4665482,"26,407",UNIVERSITY OF CAMBRIDGE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,25/04/2014,4680703,"26,322",TORCHLIGHT SOLUTIONS LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/04/2014,4675531,"26,241.79",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,23/04/2014,4675523,"26,159.26",FCO SERVICES,Costs Associated with the Disposal of Capitalised Assets
FCO,FCO,09/04/2014,4664180,"26,051.81",TERRESTRIAL JERUSALEM YERUSHALAYIM D'LEMATA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/04/2014,4668321,"26,027.22",DIPSERVICE,Rental Payments - non residential
FCO,FCO,16/04/2014,4667397,"25,976.26",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,23/04/2014,4676218,"25,885",FCO SERVICES,Security: Works Non-Residential
FCO,FCO,15/04/2014,4671251,"25,850.55",AVON BARRIER CORPORATION LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,02/04/2014,4660548,"25,592.73",CAPITA GROUP PLC,Specialist Training (Devolved)
FCO,FCO,25/04/2014,4681196,"25,500",IOM INTERNATIONAL ORGANIZATION FOR MIGRATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/04/2014,4677854,"25,387.67",FRANKEN LIMITED,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,22/04/2014,4677873,"25,387.67",FRANKEN LIMITED,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,07/04/2014,4664262,"25,380",INSTITUT FRANCAIS,Language Tuition: Essential
FCO,FCO,29/04/2014,4681656,"25,240",FERGHANA VALLEY LAWYERS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/04/2014,4673816,"25,083.92",INTERSERVE FM LTD,"Building Mechanical and Engineering Services, Cleaning & Waste, Contract Fees, Grounds Maintenance, Mail & Porterage Services, Minor New Works <10K, Miscellaneous Expenditure: inc subscriptions and equipment maintenance, Office Support Services, Reception Services, Rematching / Reinstatement, Residential Property Services, Waste Disposal"
FCO,FCO,02/04/2014,4661360,"25,000",THE BRITISH LIBRARY,Library And Information Services
FCO,FCO,24/04/2014,4678881,"-26,761.36",MACE INTERNATIONAL UK LIMITED,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,16/04/2014,4668454,"-33,478.15",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/04/2014,4677433,"-114,810",G4S RISK MANAGEMENT LTD FORMALLY ARMOURGROUP SERVICES LTD,UK Mobile Guarding Contract overseas
,,,,,,
,,,,,,
