Organisation,,Partnerships for Schools,,,,,,
Submitted By,,,,,,,,
Spend Tolerance,,"25,000",,,,,,
Month,,01.12.2010 to 31.12.2010,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BUCKINGAMSHIRE COUNTY COUNCIL,298716,4979961.62
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,MILTON KEYNES COUNCIL,298718,3885221.03
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,DERBYSHIRE COUNTY COUNCIL,298720,5815371.58
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,DERBY CITY COUNCIL,298722,7419351.14
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,DORSET COUNTY COUNCIL,298724,3161717.84
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,POOLE BOROUGH COUNCIL,298726,2674060.15
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BOURNEMOUTH BOROUGH COUNCIL,298728,3381955.62
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,DURHAM COUNTY COUNCIL,298730,11508747.59
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,DARLINGTON BOROUGH COUNCIL,298732,2715556.14
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,EAST SUSSEX COUNTY COUNCIL,298734,5510204.97
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,BRIGHTON AND HOVE CITY COUNCIL,298736,11136878.05
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,HAMPSHIRE COUNTY COUNCIL,298738,11579051.34
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH CITY COUNCIL,298740,2248259.74
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,SOUTHAMPTON CITY COUNCIL,298742,8080380.14
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE COUNTY COUNCIL,298744,6456820.39
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,RUTLAND COUNTY COUNCIL,298748,2942523.69
DfE,PfS,13/12/2010,Capital Grant,Schools Capital and Revenue Grants,STAFFORDSHIRE COUNTY COUNCIL,298750,13766658.36
