Department Family                                                                                                                                     v         h,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Spend 
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001648925,"29,000.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001648925,"714,067.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001648926,"65,058.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001648927,"680,600.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001648927,"27,984.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR GWENT (G),1001648928,"25,546.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001648929,"787,819.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001648930,"510,642.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001648931,"606,197.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001648932,"38,196.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001648932,"173,584.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001648933,"1,685,752.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001648933,"978,932.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001648934,"155,500.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001648934,"68,221.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001648935,"1,202,104.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001648936,"224,575.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001648937,"4,035,945.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,SOUTH YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001648938,"265,265.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001648939,"326,256.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,THE ROYAL HOUSEHOLD (G),1001648940,"150,000.00"
Home Office,Home Office,24/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001648942,"6,999,908.00"
Home Office,Home Office,27/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,LEBARA LTD (G),1001649678,"42,372.00"
Home Office,Home Office,27/10/2014,Professional & Administration Services,OSCT - Office of Security and Counter-Terrorism,PA CONSULTING SERVICES LTD,1001649933,"385,897.78"
Home Office,Home Office,27/10/2014,Professional & Administration Services,OSCT - Office of Security and Counter-Terrorism,PA CONSULTING SERVICES LTD,1001649933,"439,468.72"
Home Office,Home Office,27/10/2014,Delivery of Consultancy programmes,OSCT - Office of Security and Counter-Terrorism,PA CONSULTING SERVICES LTD,1001649933,"125,732.10"
Home Office,Home Office,27/10/2014,Delivery of Consultancy programmes,OSCT - Office of Security and Counter-Terrorism,PA CONSULTING SERVICES LTD,1001649933,"168,407.96"
Home Office,Home Office,27/10/2014,Grant,OSCT - Office of Security and Counter-Terrorism,TAMESIDE MBC (G),1001649684,"170,323.48"
Home Office,Home Office,27/10/2014,"IT, Broadcasting & Telecomms",OSCT - Office of Security and Counter-Terrorism,VODAFONE LTD,1001649965,"89,799.53"
Home Office,Home Office,27/10/2014,"IT, Broadcasting & Telecomms",OSCT - Office of Security and Counter-Terrorism,VODAFONE LTD,1001649965,"102,174.84"
Home Office,Home Office,29/10/2014,Property Management,OSCT - Office of Security and Counter-Terrorism,DEPARTMENT FOR ENVIRONMENT FOOD AND RURAL AFFAIRS(DEFRA),3000049109,"26,460.00"
Home Office,Home Office,29/10/2014,Public Order & Security Service,OSCT - Office of Security and Counter-Terrorism,DIGITAL BARRIERS SERVICES LTD,1001651055,"38,176.92"
Home Office,Home Office,29/10/2014,Animal Material & Supplies,OSCT - Office of Security and Counter-Terrorism,QINETIQ LTD,1001651103,"96,000.00"
Home Office,Home Office,30/10/2014,Advertising Media,OSCT - Office of Security and Counter-Terrorism,RAINEY KELLY CAMPBELL ROALFE/Y&R,1001651703,"188,655.60"
Home Office,Home Office,01/10/2014,IT & Telecoms Components,UKBF - UK Border Force,INDIGOBLUE CONSULTING LTD,1001639056,"36,720.00"
Home Office,Home Office,03/10/2014,Law Enforcement & Safety Equipment,UKBF - UK Border Force,G4S CASH SOLUTIONS (UK) LTD,1001639911,"30,682.78"
Home Office,Home Office,06/10/2014,"Travel, Food & Lodging",UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL,1001640633,"69,732.00"
Home Office,Home Office,06/10/2014,Public Order & Security Service,UKBF - UK Border Force,NYLON CACTUS LTD T/A TAYLORMADE SECURE SOLUTIONS,1001640676,"35,719.85"
Home Office,Home Office,07/10/2014,Contingent Labour,UKBF - UK Border Force,CAPITA RESOURCING LTD,1001641292,"27,000.00"
Home Office,Home Office,07/10/2014,Contingent Labour,UKBF - UK Border Force,CAPITA RESOURCING LTD,1001641292,"25,650.00"
Home Office,Home Office,07/10/2014,IT & Telecoms Components,UKBF - UK Border Force,NUCTECH COMPANY LTD,7000008936,"536,985.60"
Home Office,Home Office,09/10/2014,Public Administration Services,UKBF - UK Border Force,ECS (EAMUS CORK) SOLUTIONS,7000008941,"269,295.44"
Home Office,Home Office,10/10/2014,Overseas Posting Costs,UKBF - UK Border Force,CAPITA TRAVEL AND EVENTS LTD,1001643117,"36,955.35"
Home Office,Home Office,10/10/2014,Law Enforcement & Safety Equipment,UKBF - UK Border Force,SHRED STATION LTD,1001643221,"61,332.65"
Home Office,Home Office,13/10/2014,Law Enforcement & Safety Equipment,UKBF - UK Border Force,TNT UK LTD,1001643958,"236,189.65"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"48,128.40"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"50,598.00"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"67,692.57"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"27,077.02"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"26,400.00"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"31,682.36"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"26,400.00"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"44,413.12"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"25,642.38"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"27,393.30"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"40,899.54"
Home Office,Home Office,15/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001645278,"61,816.80"
Home Office,Home Office,16/10/2014,"Science, Technical & Research",UKBF - UK Border Force,NUCTECH COMPANY LTD,7000008967,"106,800.00"
Home Office,Home Office,17/10/2014,Uniforms & Protective Clothes,UKBF - UK Border Force,HUNTER APPAREL SOLUTIONS LTD,1001646416,"58,152.34"
Home Office,Home Office,17/10/2014,Uniforms & Protective Clothes,UKBF - UK Border Force,HUNTER APPAREL SOLUTIONS LTD,1001646416,"97,845.48"
Home Office,Home Office,20/10/2014,Law Enforcement & Safety Equipment,UKBF - UK Border Force,ASSOCIATED BRITISH PORTS,1001646957,"271,026.00"
Home Office,Home Office,20/10/2014,Overseas Posting Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000049066,"4,500.00"
Home Office,Home Office,20/10/2014,Overseas Posting Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000049066,"18,000.00"
Home Office,Home Office,20/10/2014,Overseas Posting Costs,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000049066,"9,000.00"
Home Office,Home Office,21/10/2014,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,METHODS ADVISORY LTD,1001647573,"34,524.00"
Home Office,Home Office,22/10/2014,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001648050,"124,020.98"
Home Office,Home Office,22/10/2014,IT & Telecoms Components,UKBF - UK Border Force,INDIGOBLUE CONSULTING LTD,1001648051,"110,460.00"
Home Office,Home Office,22/10/2014,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,INSIGHT DIRECT (UK) LTD,1001648052,"40,767.98"
Home Office,Home Office,22/10/2014,"Science, Technical & Research",UKBF - UK Border Force,L3 COMMUNICATIONS (UK) LTD,1001648053,"42,231.53"
Home Office,Home Office,22/10/2014,Overseas Posting Costs,UKBF - UK Border Force,PARIS APPARTMENTS SERVICES (PAS),7000008982,"2,679.05"
Home Office,Home Office,22/10/2014,Overseas Posting Costs,UKBF - UK Border Force,PARIS APPARTMENTS SERVICES (PAS),7000008982,"106,955.88"
Home Office,Home Office,22/10/2014,Overseas Posting Costs,UKBF - UK Border Force,PARIS APPARTMENTS SERVICES (PAS),7000008982,"74,283.01"
Home Office,Home Office,23/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001648543,"152,806.60"
Home Office,Home Office,23/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001648543,"321,475.60"
Home Office,Home Office,23/10/2014,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001648543,"63,016.80"
Home Office,Home Office,27/10/2014,Business Process Outsourcing,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001649903,"78,053.76"
Home Office,Home Office,27/10/2014,"IT, Broadcasting & Telecomms",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001649912,"699,982.57"
Home Office,Home Office,29/10/2014,Law Enforcement & Safety Equipment,UKBF - UK Border Force,GATWICK AIRPORT LTD,1001651066,"57,996.30"
Home Office,Home Office,29/10/2014,Law Enforcement & Safety Equipment,UKBF - UK Border Force,GATWICK AIRPORT LTD,1001651066,"-38,254.86"
Home Office,Home Office,30/10/2014,"Building, Construction & Refurbishment Services",UKBF - UK Border Force,CAVENDISH NUCLEAR LIMITED,1001651611,"94,038.31"
Home Office,Home Office,30/10/2014,Parking,UKBF - UK Border Force,GATWICK AIRPORT LTD,1001651642,"34,960.75"
Home Office,Home Office,30/10/2014,Parking,UKBF - UK Border Force,GATWICK AIRPORT LTD,1001651642,108.91
Home Office,Home Office,30/10/2014,Parking,UKBF - UK Border Force,GATWICK AIRPORT LTD,1001651642,"1,415.86"
Home Office,Home Office,30/10/2014,IT & Telecoms Components,UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001651653,"458,589.13"
Home Office,Home Office,30/10/2014,IT & Telecoms Components,UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001651653,"137,397.85"
Home Office,IPCC - Independent Police Complaints Commission,26/08/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,PA Consulting Services Ltd,20004221,"102,276.47"
Home Office,IPCC - Independent Police Complaints Commission,25/09/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,CAPITA RESOURCING LIMITED T/A VEREDUS,20004324,"26,803.20"
Home Office,IPCC - Independent Police Complaints Commission,25/09/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,Actica Consulting Limited,20004565,"40,800.00"
Home Office,IPCC - Independent Police Complaints Commission,30/09/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,HRG,20004360,"35,031.87"
Home Office,IPCC - Independent Police Complaints Commission,30/09/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,STERIA,20004373,"350,131.72"
Home Office,IPCC - Independent Police Complaints Commission,30/09/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,STERIA,20004374,"51,819.00"
Home Office,IPCC - Independent Police Complaints Commission,30/09/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,TMP WORLDWIDE LTD,20004703,"56,319.47"
Home Office,IPCC - Independent Police Complaints Commission,31/10/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,STERIA,20004602,"353,636.45"
Home Office,IPCC - Independent Police Complaints Commission,31/10/2014,Professional & Administration Services,IPCC - Independent Police Complaints Commission,STERIA,20004561,"50,059.40"
Home Office,SIA - Security Industry Authority,08/10/2014,Licensing costs,SIA - Security Industry Authority,Post Office,1000/90000005,"27,825.00"
Home Office,SIA - Security Industry Authority,15/10/2014,"Science, Technical & Research",SIA - Security Industry Authority,IFF,12323,"26,220.00"
Home Office,SIA - Security Industry Authority,15/10/2014,Licensing costs,SIA - Security Industry Authority,DBS,950788,"260,837.00"
Home Office,SIA - Security Industry Authority,23/10/2014,"IT, Broadcasting & Telecomms",SIA - Security Industry Authority,BT,366600,"584,813.76"
Home Office,SIA - Security Industry Authority,29/10/2014,Licensing costs,SIA - Security Industry Authority,Post Office,1000/90002704,"29,559.60"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,IT & Telecoms Components,UK V&I Asylum Support,EQUAL EXPERTS UK LTD,1001639040,"98,820.00"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Asylum Provision,UK V&I Asylum Support,POST OFFICE LTD,1001639088,"119,078.40"
Home Office,UK V&I - UK Visa & Immigration,01/10/2014,Legal Services,UK V&I Asylum Support,TREASURY SOLICITORS OFFICE,3000048984,"126,361.83"
Home Office,UK V&I - UK Visa & Immigration,02/10/2014,IT & Telecoms Components,UK V&I Asylum Support,IBM DIRECT UNITED KINGDOM LTD,1001639157,"76,791.94"
Home Office,UK V&I - UK Visa & Immigration,02/10/2014,IT & Telecoms Components,UK V&I Asylum Support,IBM DIRECT UNITED KINGDOM LTD,1001639157,"99,143.85"
Home Office,UK V&I - UK Visa & Immigration,02/10/2014,IT & Telecoms Components,UK V&I Asylum Support,IBM DIRECT UNITED KINGDOM LTD,1001639157,"54,465.73"
Home Office,UK V&I - UK Visa & Immigration,03/10/2014,Legal Services,UK V&I Asylum Support,TREASURY SOLICITORS OFFICE,3000048995,"190,225.30"
Home Office,UK V&I - UK Visa & Immigration,06/10/2014,IT & Telecoms Components,UK V&I Asylum Support,IBM DIRECT UNITED KINGDOM LTD,1001640660,"402,550.57"
Home Office,UK V&I - UK Visa & Immigration,06/10/2014,IT & Telecoms Components,UK V&I Asylum Support,IBM DIRECT UNITED KINGDOM LTD,1001640660,"105,179.59"
Home Office,UK V&I - UK Visa & Immigration,07/10/2014,IT & Telecoms Components,UK V&I Asylum Support,REPLY LTD,1001641352,"231,660.00"
Home Office,UK V&I - UK Visa & Immigration,07/10/2014,Asylum Provision,UK V&I Asylum Support,SODEXO MOTIVATION SOLUTIONS UK LTD,1001641366,"203,519.01"
Home Office,UK V&I - UK Visa & Immigration,07/10/2014,Asylum Provision,UK V&I Asylum Support,SODEXO MOTIVATION SOLUTIONS UK LTD,1001641366,"166,986.01"
Home Office,UK V&I - UK Visa & Immigration,07/10/2014,Asylum Provision,UK V&I Asylum Support,SODEXO MOTIVATION SOLUTIONS UK LTD,1001641366,"1,255,151.51"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Grant,UK V&I Asylum Support,BUCKINGHAMSHIRE COUNTY COUNCIL 1 (G),1001641691,"46,283.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Grant,UK V&I Asylum Support,CITY OF WAKEFIELD METROPOLITAN DISTRICT COUNCIL (G),1001641692,"35,139.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Grant,UK V&I Asylum Support,COVENTRY CITY COUNCIL 1 (G),1001641693,"27,363.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Grant,UK V&I Asylum Support,CROYDON COUNCIL (G),1001641694,"1,443,241.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,IT & Telecoms Components,UK V&I Asylum Support,EQUAL EXPERTS UK LTD,1001641943,"230,580.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,IT & Telecoms Components,UK V&I Asylum Support,EQUAL EXPERTS UK LTD,1001641943,"95,310.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,IT & Telecoms Components,UK V&I Asylum Support,EQUAL EXPERTS UK LTD,1001641943,"222,390.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Grant,UK V&I Asylum Support,ESSEX COUNTY COUNCIL 1 (G),1001641695,"134,624.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Grant,UK V&I Asylum Support,GLASGOW CITY COUNCIL 1 (G),1001641696,"76,902.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Grant,UK V&I Asylum Support,HAMPSHIRE COUNTY COUNCIL 1 (G),1001641697,"57,899.00"
Home Office,UK V&I - UK Visa & Immigration,08/10/2014,Grant,UK V&I Asylum Support,LB OF BRENT CHILDRENS DIRECTORATE (G),1001641699,"84,006.00"
