MODGPC42575,01-Oct-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł900.00,42575
MODGPC42576,10-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł690.00,42576
MODGPC42577,04-Oct-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,322.10",42577
MODGPC42578,01-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł939.67,42578
MODGPC42579,09-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł525.36,42579
MODGPC42580,09-Oct-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,151.85",42580
MODGPC42581,10-Oct-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł1,764.00",42581
MODGPC42582,03-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł655.08,42582
MODGPC42583,05-Oct-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł929.95,42583
MODGPC42584,04-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,464.60",42584
MODGPC42585,04-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł876.00,42585
MODGPC42586,05-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,476.00",42586
MODGPC42587,05-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,476.08",42587
MODGPC42588,03-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,067.28",42588
MODGPC42589,04-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł966.00,42589
MODGPC42590,02-Oct-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,080.00",42590
MODGPC42591,04-Oct-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł540.00,42591
MODGPC42592,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł554.00,42592
MODGPC42593,11-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,618.02",42593
MODGPC42594,08-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł14,178.10",42594
MODGPC42595,09-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł850.50,42595
MODGPC42596,09-Oct-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,320.00",42596
MODGPC42597,05-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,121.28",42597
MODGPC42598,01-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł731.96,42598
MODGPC42599,02-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,089.91",42599
MODGPC42600,04-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,649.88",42600
MODGPC42601,04-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł13,285.33",42601
MODGPC42602,04-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,887.50",42602
MODGPC42603,08-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,649.40",42603
MODGPC42604,03-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł723.60,42604
MODGPC42605,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł544.10,42605
MODGPC42606,08-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł554.76,42606
MODGPC42607,09-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,035.00",42607
MODGPC42608,04-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,143.36",42608
MODGPC42609,04-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,692.40",42609
MODGPC42610,03-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,346.16",42610
MODGPC42611,11-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,183.20",42611
MODGPC42612,01-Oct-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł9,675.24",42612
MODGPC42613,01-Oct-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł6,676.37",42613
MODGPC42614,11-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,275.36",42614
MODGPC42615,04-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,707.18",42615
MODGPC42616,05-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,707.18",42616
MODGPC42617,08-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,601.61",42617
MODGPC42618,09-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł886.38,42618
MODGPC42619,04-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,000.00",42619
MODGPC42620,04-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,248.92",42620
MODGPC42621,01-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł759.96,42621
MODGPC42622,02-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł565.21,42622
MODGPC42623,10-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł581.60,42623
MODGPC42624,05-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,423.20",42624
MODGPC42625,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł768.00,42625
MODGPC42626,04-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,847.76",42626
MODGPC42627,05-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,494.42",42627
MODGPC42628,11-Oct-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,297.46",42628
MODGPC42629,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł816.00,42629
MODGPC42630,01-Oct-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł996.00,42630
MODGPC42631,09-Oct-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł753.60,42631
MODGPC42632,11-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,072.18",42632
MODGPC42633,02-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł718.80,42633
MODGPC42634,02-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł2,005.02",42634
MODGPC42635,02-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,557.64",42635
MODGPC42636,04-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł774.80,42636
MODGPC42637,04-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł621.20,42637
MODGPC42638,04-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł798.80,42638
MODGPC42639,09-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł600.00,42639
MODGPC42640,10-Oct-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł786.60,42640
MODGPC42641,05-Oct-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł698.40,42641
MODGPC42642,05-Oct-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,905.60",42642
MODGPC42643,03-Oct-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,615.80",42643
MODGPC42644,04-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,594.00",42644
MODGPC42645,03-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł509.18,42645
MODGPC42646,11-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,388.90",42646
MODGPC42647,02-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,298.40",42647
MODGPC42648,11-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,548.38",42648
MODGPC42649,02-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,458.41",42649
MODGPC42650,09-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł883.64,42650
MODGPC42651,04-Oct-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł611.18,42651
MODGPC42652,04-Oct-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł1,032.00",42652
MODGPC42653,08-Oct-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł5,870.40",42653
MODGPC42654,08-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,016.40",42654
MODGPC42655,08-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł513.60,42655
MODGPC42656,08-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł630.00,42656
MODGPC42657,02-Oct-12,Miscellaneous Industrial/Commercial, PETROLEUM/PETROLEUM PRODUCTS,"Ł1,424.75",42657
MODGPC42658,03-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,059.60",42658
MODGPC42659,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł776.40,42659
MODGPC42660,05-Oct-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł999.02,42660
MODGPC42661,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł833.06,42661
MODGPC42662,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł598.79,42662
MODGPC42663,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł598.79,42663
MODGPC42664,01-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł598.79,42664
MODGPC42665,02-Oct-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł598.79,42665
MODGPC42666,05-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,290.60",42666
MODGPC42667,09-Oct-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł685.20,42667
MODGPC42668,10-Oct-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł796.38,42668
MODGPC42669,10-Oct-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł745.55,42669
MODGPC42670,09-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,272.00",42670
MODGPC42671,05-Oct-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł670.20,42671
MODGPC42672,03-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł855.88,42672
MODGPC42673,04-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,539.77",42673
MODGPC42674,08-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł886.80,42674
MODGPC42675,10-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,533.86",42675
MODGPC42676,09-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,316.02",42676
MODGPC42677,08-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł2,933.82",42677
MODGPC42678,09-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł11,644.44",42678
MODGPC42679,09-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł5,622.96",42679
MODGPC42680,02-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł7,523.52",42680
MODGPC42681,02-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,847.04",42681
MODGPC42682,02-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,551.90",42682
MODGPC42683,02-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,055.12",42683
MODGPC42684,02-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,679.40",42684
MODGPC42685,02-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,685.02",42685
MODGPC42686,09-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,399.92",42686
MODGPC42687,02-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł978.77,42687
MODGPC42688,04-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł998.68,42688
MODGPC42689,03-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł734.02,42689
MODGPC42690,03-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,987.67",42690
MODGPC42691,10-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł514.08,42691
MODGPC42692,04-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł540.64,42692
MODGPC42693,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,140.00",42693
MODGPC42694,04-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł604.32,42694
MODGPC42695,05-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł804.02,42695
MODGPC42696,05-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,548.96",42696
MODGPC42697,04-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł915.65,42697
MODGPC42698,01-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł31,445.52",42698
MODGPC42699,09-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł12,482.40",42699
MODGPC42700,08-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,845.00",42700
MODGPC42701,08-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,972.28",42701
MODGPC42702,08-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł809.44,42702
MODGPC42703,10-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,581.89",42703
MODGPC42704,03-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł960.29,42704
MODGPC42705,09-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł2,429.04",42705
MODGPC42706,08-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł2,244.62",42706
MODGPC42707,02-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł546.12,42707
MODGPC42708,03-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł546.12,42708
MODGPC42709,08-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł546.12,42709
MODGPC42710,09-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł806.27,42710
MODGPC42711,11-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł865.30,42711
MODGPC42712,05-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł745.39,42712
MODGPC42713,09-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł596.04,42713
MODGPC42714,10-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł983.23,42714
MODGPC42715,04-Oct-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł548.04,42715
MODGPC42716,03-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł900.00,42716
MODGPC42717,08-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł5,768.40",42717
MODGPC42718,08-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł717.54,42718
MODGPC42719,08-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,656.00",42719
MODGPC42720,08-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł3,230.40",42720
MODGPC42721,11-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,987.20",42721
MODGPC42722,11-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł698.40,42722
MODGPC42723,11-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł690.00,42723
MODGPC42724,04-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł2,106.00",42724
MODGPC42725,09-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł2,385.00",42725
MODGPC42726,09-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,084.80",42726
MODGPC42727,09-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,614.60",42727
MODGPC42728,01-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł6,510.00",42728
MODGPC42729,02-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł727.80,42729
MODGPC42730,11-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł615.60,42730
MODGPC42731,04-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł2,143.20",42731
MODGPC42732,04-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł3,720.60",42732
MODGPC42733,04-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,576.80",42733
MODGPC42734,10-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł576.00,42734
MODGPC42735,08-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,338.60",42735
MODGPC42736,08-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,441.62",42736
MODGPC42737,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł4,771.29",42737
MODGPC42738,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł3,418.47",42738
MODGPC42739,04-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,225.74",42739
MODGPC42740,11-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,976.88",42740
MODGPC42741,11-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł921.59,42741
MODGPC42742,01-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,490.17",42742
MODGPC42743,01-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł881.41,42743
MODGPC42744,05-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł3,630.88",42744
MODGPC42745,05-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł819.79,42745
MODGPC42746,02-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł4,685.68",42746
MODGPC42747,02-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,410.85",42747
MODGPC42748,02-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł3,912.70",42748
MODGPC42749,08-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł2,945.28",42749
MODGPC42750,08-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł4,378.44",42750
MODGPC42751,11-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,253.06",42751
MODGPC42752,05-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,423.39",42752
MODGPC42753,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł991.80,42753
MODGPC42754,10-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł691.71,42754
MODGPC42755,05-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł500.00,42755
MODGPC42756,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł618.00,42756
MODGPC42757,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł2,000.00",42757
MODGPC42758,03-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,500.00",42758
MODGPC42759,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,000.00",42759
MODGPC42760,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,000.00",42760
MODGPC42761,01-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł500.00,42761
MODGPC42762,02-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł500.00,42762
MODGPC42763,03-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,545.00",42763
MODGPC42764,03-Oct-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,000.00",42764
MODGPC42765,02-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł802.80,42765
MODGPC42766,04-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł927.60,42766
MODGPC42767,09-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł945.00,42767
MODGPC42768,05-Oct-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł4,678.80",42768
MODGPC42769,11-Oct-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł2,400.00",42769
MODGPC42770,09-Oct-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"Ł2,297.28",42770
MODGPC42771,09-Oct-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"Ł1,349.86",42771
MODGPC42772,07-Oct-12,Print and Advertising              , PHOTOFINISH LABS/DEV,"Ł34,672.78",42772
MODGPC42773,03-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł2,792.05",42773
MODGPC42774,10-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,360.54",42774
MODGPC42775,03-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,306.57",42775
MODGPC42776,08-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,798.80",42776
MODGPC42777,08-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł675.00,42777
MODGPC42778,03-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,060.70",42778
MODGPC42779,03-Oct-12,Print and Advertising              , COMMERCIAL PHOTO/ART/GRAPH,Ł841.89,42779
MODGPC42780,03-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,656.32",42780
MODGPC42781,09-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,568.30",42781
MODGPC42782,01-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł914.07,42782
MODGPC42783,02-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł690.00,42783
MODGPC42784,04-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,310.96",42784
MODGPC42785,04-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł3,000.00",42785
MODGPC42786,01-Oct-12,Print and Advertising              , TYPESETTING/PLATE MAKING ETC,Ł652.74,42786
MODGPC42787,04-Oct-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł12,000.00",42787
MODGPC42788,01-Oct-12,Print and Advertising              , ADVERTISING SERVICES,"Ł1,560.00",42788
MODGPC42789,03-Oct-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł533.52,42789
MODGPC42790,02-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł2,220.00",42790
MODGPC42791,04-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,422.00",42791
MODGPC42792,11-Oct-12,Professional Services              , VETERINARY SERVICES,"Ł1,491.95",42792
MODGPC42793,11-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł3,189.84",42793
MODGPC42794,03-Oct-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,Ł696.00,42794
MODGPC42795,10-Oct-12,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,140.00",42795
MODGPC42796,02-Oct-12,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł588.00,42796
MODGPC42797,02-Oct-12,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł514.03,42797
MODGPC42798,09-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,935.00",42798
MODGPC42799,04-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,Ł957.60,42799
MODGPC42800,11-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,909.20",42800
MODGPC42801,02-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,909.20",42801
MODGPC42802,02-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,449.60",42802
MODGPC42803,02-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł2,810.40",42803
MODGPC42804,02-Oct-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł2,810.40",42804
