Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,18/05/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,GVA GRIMLEY LIMITED,B1 2JB,12296,Rent buildings - non civil estate property and married quarter property,"£2,538.61"
Ministry of Defence,Ministry of Defence,28/05/2015,Externally delivered education and training,Air Command,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,16200,External military training ,"£2,538.00"
Ministry of Defence,Ministry of Defence,28/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,16241,Freight movement costs,"£2,537.69"
Ministry of Defence,Ministry of Defence,21/05/2015,"Transportation of personnel, freight and travel expenses",JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Line + telephone rental including commercial charge for use of radio frequencies,"£2,530.43"
Ministry of Defence,Ministry of Defence,19/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,TERBERG DTS (UK) LIMITED,HX5 9DA,13546,Equipment support non-project costs,"£2,526.81"
Ministry of Defence,Ministry of Defence,14/05/2015,Spend on Inventory - General,JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,10933,Freight movement costs,"£2,515.67"
Ministry of Defence,Ministry of Defence,20/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,14104,Freight movement costs,"£2,507.14"
Ministry of Defence,Ministry of Defence,19/05/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,13621,Spend on Inventory - General,"£2,505.60"
Ministry of Defence,Ministry of Defence,29/05/2015,Spend on Inventory - General,Land Forces,WILLIAMS LEA LIMITED,NR3 1PD,17094,Cost of other material consumed,"£2,501.18"
Ministry of Defence,Ministry of Defence,14/05/2015,Spend on Inventory - General,Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,10933,Freight movement costs,"£2,491.00"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,15174,Consumption of medical dental and veterinary inventory,"£2,490.71"
Ministry of Defence,Ministry of Defence,27/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,15751,Freight movement costs,"£2,489.81"
Ministry of Defence,Ministry of Defence,22/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,14934,Freight movement costs,"£2,487.90"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,XMA LTD,NG11 7EP,13624,Cost of other material consumed,"£2,477.15"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,HO+CS,WILLIAMS LEA LIMITED,NR3 1PD,13001,Cost of other material consumed,"£2,475.73"
Ministry of Defence,Ministry of Defence,27/05/2015,Food and clothing,Land Forces,XMA LTD,NG11 7EP,16139,Cost of other material consumed,"£2,471.51"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Defence Equipment + Support,ANIXTER LIMITED,GL2 2FR,11896,Spend on Inventory - General,"£2,458.14"
Ministry of Defence,Ministry of Defence,27/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,15660,Cost of food services,"£2,458.01"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,14717,Cost of other material consumed,"£2,453.88"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Defence Equipment + Support,AAH PHARMACEUTICALS LTD,CV2 2TX,11838,Consumption of medical dental and veterinary inventory,"£2,453.59"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,Land Forces,REXEL UK LTD,EN6 9EB,14536,Spend on Inventory - General,"£2,442.57"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Air Command,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,11995,Freight movement costs,"£2,439.99"
Ministry of Defence,Ministry of Defence,19/05/2015,Purchase of inventory and services ,Land Forces,VISION SUPPORT SERVICES LIMITED,BB1 2QE,13608,Spend on Inventory - General,"£2,437.25"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",Navy Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,13466,Military short term detached duty,"£2,435.10"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,Land Forces,SERCO LIMITED,RG27 9UY,14560,Military short term detached duty,"£2,433.45"
Ministry of Defence,Ministry of Defence,27/05/2015,Design services and minor equipment purchases,Land Forces,BOC LIMITED,M28 2UT,15694,Cost of industrial gas fuel consumed,"£2,430.79"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,HENRY SCHEIN UK HOLDINGS LIMITED,ME8 0SB,12314,Consumption of medical dental and veterinary inventory,"£2,420.75"
Ministry of Defence,Ministry of Defence,15/05/2015,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,EASTERN SHIRES PURCHASING ORGANISATION,LE19 1ES,11384,Building maintenance accommodation inventory,"£2,417.04"
Ministry of Defence,Ministry of Defence,21/05/2015,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,14580,Computer equipment costing below the capitalisation threshold,"£2,411.14"
Ministry of Defence,Ministry of Defence,18/05/2015,Externally delivered education and training,DEFENCE INFRASTRUCTURE ORGANISATION,COMPASS GROUP UK AND IRELAND LIMITED,B45 9PZ,12095,External military training ,"£2,407.25"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,WILLIAMS LEA LIMITED,NR3 1PD,13001,Cost of other material consumed,"£2,407.07"
Ministry of Defence,Ministry of Defence,15/05/2015,Fuel for military use,DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,11362,Freight movement costs,"£2,397.33"
Ministry of Defence,Ministry of Defence,14/05/2015,Food and clothing,Navy Command,COMPASS CONTRACT SERVICES (U K)LIMITED,B45 9PZ,10914,Cost of food purchases,"£2,390.00"
Ministry of Defence,Ministry of Defence,19/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,13058,Estate + facilities management services - accommodation inventory + service,"£2,386.36"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,14202,Cost of other material consumed,"£2,384.69"
Ministry of Defence,Ministry of Defence,19/05/2015,Purchase of inventory and services ,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,13586,Spend on Inventory - General,"£2,362.63"
Ministry of Defence,Ministry of Defence,29/05/2015,Estate management,DES Bespoke Trading Entity,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,16744,Freight movement costs,"£2,362.46"
Ministry of Defence,Ministry of Defence,18/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,AGILITY LOGISTICS LIMITED,RG1 2LG,11860,Movement of service personnel,"£2,362.00"
Ministry of Defence,Ministry of Defence,28/05/2015,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,16553,Cost of purchasing and repairing clothing,"£2,359.16"
Ministry of Defence,Ministry of Defence,22/05/2015,"Transportation of personnel, freight and travel expenses",Air Command,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,14800,Freight movement costs,"£2,358.42"
Ministry of Defence,Ministry of Defence,20/05/2015,"Transportation of personnel, freight and travel expenses",JFC,AGILITY LOGISTICS LIMITED,RG1 2LG,13639,Movement of service personnel,"£2,356.92"
Ministry of Defence,Ministry of Defence,22/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,15056,Movement of service personnel,"£2,347.58"
Ministry of Defence,Ministry of Defence,13/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,10518,Cost of ground diesel fuel consumed,"£2,347.50"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Air Command,XMA LTD,NG11 7EP,13013,Computer equipment costing below the capitalisation threshold,"£2,333.87"
Ministry of Defence,Ministry of Defence,27/05/2015,Design services and minor equipment purchases,Land Forces,XMA LTD,NG11 7EP,16139,Cost of other material consumed,"£2,320.55"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,12247,Spend on Inventory - General,"£2,319.90"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,13090,Cost of other material consumed,"£2,318.58"
Ministry of Defence,Ministry of Defence,15/05/2015,Spend on Inventory - General,Navy Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,11530,Spend on Inventory - General,"£2,313.90"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of inventory and services ,Navy Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,10518,Cost of ground diesel fuel consumed,"£2,312.92"
Ministry of Defence,Ministry of Defence,18/05/2015,IT and communication services,Defence Equipment + Support,CAPITA SECURE INFORMATION SOLUTIONS LIMITED,DL1 9HN,12041,Equipment support project costs,"£2,309.08"
Ministry of Defence,Ministry of Defence,22/05/2015,Fuel for military use,Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,14934,Freight movement costs,"£2,306.35"
Ministry of Defence,Ministry of Defence,20/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,XMA LTD,NG11 7EP,14139,Cost of other material consumed,"£2,294.46"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,14754,Spend on Inventory - General,"£2,285.12"
Ministry of Defence,Ministry of Defence,27/05/2015,Food and clothing,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,15720,Cost of other material consumed,"£2,281.98"
Ministry of Defence,Ministry of Defence,20/05/2015,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,14139,Cost of other material consumed,"£2,281.28"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,10775,IT Services -internal costs,"£2,280.52"
Ministry of Defence,Ministry of Defence,15/05/2015,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000026,Funeral expenses,"£2,277.76"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Land Forces,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,11995,Freight movement costs,"£2,273.54"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Navy Command,WILLIAMS LEA LIMITED,NR3 1PD,10834,Cost of other material consumed,"£2,268.82"
Ministry of Defence,Ministry of Defence,13/05/2015,"Transportation of personnel, freight and travel expenses",Navy Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,10518,Cost of ground diesel fuel consumed,"£2,268.35"
Ministry of Defence,Ministry of Defence,27/05/2015,Food and clothing,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,16100,Cost of purchasing and repairing clothing,"£2,259.50"
Ministry of Defence,Ministry of Defence,18/05/2015,Externally delivered education and training,JFC,CAPITA BUSINESS SERVICES LTD,SW1H 0XA,12038,External training - civilian,"£2,259.00"
Ministry of Defence,Ministry of Defence,26/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,15551,Estate + facilities management services - accommodation inventory + service,"£2,254.91"
Ministry of Defence,Ministry of Defence,18/05/2015,IT and communication services,JFC,BOC LIMITED,M28 2UT,11982,Cost of industrial gas fuel consumed,"£2,253.86"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,14282,Cost of claims/compensation and related expenses against MOD,"£2,236.42"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,Land Forces,BRITISH GAS TRADING LIMITED,OX4 2JY,14218,Utilities consumed - electricity,"£2,235.79"
Ministry of Defence,Ministry of Defence,29/05/2015,Payment of utilities,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,16739,Cost of claims/compensation and related expenses against MOD,"£2,225.60"
Ministry of Defence,Ministry of Defence,13/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,10546,Spend on Inventory - General,"£2,224.92"
Ministry of Defence,Ministry of Defence,13/05/2015,Purchase of inventory and services ,HO+CS,WILLIAMS LEA LIMITED,NR3 1PD,10834,Cost of other material consumed,"£2,223.88"
Ministry of Defence,Ministry of Defence,15/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,11362,Freight movement costs,"£2,222.29"
Ministry of Defence,Ministry of Defence,28/05/2015,Purchase of inventory and services ,Air Command,LGC LTD,TW11 0LY,16340,Fees for professional services excluding legal fees,"£2,217.79"
Ministry of Defence,Ministry of Defence,14/05/2015,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000015,Utilities consumed - electricity,"£2,210.98"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,Air Command,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,14934,Freight movement costs,"£2,206.05"
Ministry of Defence,Ministry of Defence,21/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,CATERPILLAR SHREWSBURY LIMITED,SY1 3NX,14246,Equipment support non-project costs,"£2,205.00"
Ministry of Defence,Ministry of Defence,20/05/2015,Purchase of inventory and services ,Defence Equipment + Support,NSAF LIMITED,NG7 2TD,13990,Post design services which are not capitalised,"£2,203.34"
Ministry of Defence,Ministry of Defence,15/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,11470,Estate + facilities management services - accommodation inventory + service,"£2,200.67"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,10064,Cost of other material consumed,"£2,197.56"
Ministry of Defence,Ministry of Defence,13/05/2015,Medical treatment & stores and welfare services,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,10667,Spend on Inventory - General,"£2,196.96"
Ministry of Defence,Ministry of Defence,21/05/2015,Purchase of inventory and services ,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,14580,Computer equipment costing below the capitalisation threshold,"£2,185.15"
Ministry of Defence,Ministry of Defence,18/05/2015,IT and communication services,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,11955,Cost of other material consumed,"£2,182.72"
Ministry of Defence,Ministry of Defence,20/05/2015,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,AGILITY LOGISTICS LIMITED,RG1 2LG,13639,Movement of service personnel,"£2,180.88"
Ministry of Defence,Ministry of Defence,28/05/2015,Transport hire charges,Land Forces,CRONOS CONTAINERS LTD,SL7 1PB,16224,Freight movement costs,"£2,173.60"
Ministry of Defence,Ministry of Defence,26/05/2015,Spend on Inventory - General,Defence Equipment + Support,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,15412,Freight movement costs,"£2,171.45"
Ministry of Defence,Ministry of Defence,14/05/2015,Medical treatment & stores and welfare services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000016,Schools + community relations initiatives,"£2,171.30"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Defence Equipment + Support,SELEX ES LTD,SS14 3EL,12783,Spend on Inventory - General,"£2,168.40"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,AGILITY LOGISTICS LIMITED,RG1 2LG,10507,Movement of service personnel,"£2,167.88"
Ministry of Defence,Ministry of Defence,29/05/2015,Spend on Inventory - General,Defence Equipment + Support,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,16887,Freight movement costs,"£2,159.35"
Ministry of Defence,Ministry of Defence,28/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ELIOR UK PLC,SK11 6ET,16256,Cost of clothing and textile services received,"£2,158.74"
Ministry of Defence,Ministry of Defence,18/05/2015,IT and communication services,JFC,FORBO FLOORING UK LIMITED.,KY1 2SB,12245,Spend on Inventory - General,"£2,148.96"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,VISION SUPPORT SERVICES LIMITED,BB1 2QE,12977,Spend on Inventory - General,"£2,144.52"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,14248,Computer equipment costing below the capitalisation threshold,"£2,142.00"
Ministry of Defence,Ministry of Defence,10/05/2015,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,10063,Cost of other material consumed,"£2,132.30"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Air Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,12460,Spend on Inventory - General,"£2,131.20"
Ministry of Defence,Ministry of Defence,10/05/2015,Spend on Inventory - General,Defence Equipment + Support,T.W.KEMPTON (CORPORATE CLOTHING) LTD,LE4 0DG,10433,Raw materials and consumable clothing and textiles inventory purchased,"£2,131.01"
Ministry of Defence,Ministry of Defence,21/05/2015,Spend on Inventory - General,Defence Equipment + Support,TURNER VIRR & CO. LTD,LS25 2DY,14630,Spend on Inventory - General,"£2,124.89"
Ministry of Defence,Ministry of Defence,10/05/2015,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,10407,Information technology services,"£2,122.10"
Ministry of Defence,Ministry of Defence,18/05/2015,Fuel for military use,Air Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,11955,Cost of other material consumed,"£2,120.95"
Ministry of Defence,Ministry of Defence,15/05/2015,Fees for professional services,Land Forces,GOVERNMENT LEGAL DEPARTMENT,WC2B 4TS,11429,Fees for professional services excluding legal fees,"£2,120.90"
Ministry of Defence,Ministry of Defence,15/05/2015,Design services and minor equipment purchases,Defence Equipment + Support,VISION SUPPORT SERVICES LIMITED,BB1 2QE,11809,Spend on Inventory - General,"£2,119.68"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,12061,Cost of other material consumed,"£2,112.00"
Ministry of Defence,Ministry of Defence,21/05/2015,Fuel for military use,Land Forces,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,14248,Cost of other material consumed,"£2,112.00"
Ministry of Defence,Ministry of Defence,21/05/2015,Food and clothing,Land Forces,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,14169,Cost of ground diesel fuel consumed,"£2,109.45"
Ministry of Defence,Ministry of Defence,26/05/2015,Purchase of buildings and military equipment ,Land Forces,ACCIDON'T LIMITED,G84 7RR,15179,External military training ,"£2,106.00"
Ministry of Defence,Ministry of Defence,18/05/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,12460,Spend on Inventory - General,"£2,103.82"
Ministry of Defence,Ministry of Defence,18/05/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,12460,Spend on Inventory - General,"£2,103.82"
Ministry of Defence,Ministry of Defence,13/05/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,ROCKWELL COLLINS UK LIMITED,RG6 1LA,10746,Equipment support non-project costs,"£2,103.74"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,12054,Equipment support non-project costs,"£2,097.72"
Ministry of Defence,Ministry of Defence,19/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,13090,Cost of other material consumed,"£2,091.10"
Ministry of Defence,Ministry of Defence,10/05/2015,Design services and minor equipment purchases,DES Bespoke Trading Entity,PETARDS JOYCE-LOEBL LIMITED,NE11 0TU,10347,Equipment support project costs,"£2,087.70"
Ministry of Defence,Ministry of Defence,21/05/2015,Purchase of inventory and services ,HO+CS,SERCO LIMITED,RG27 9UY,14560,Military short term detached duty,"£2,084.69"
Ministry of Defence,Ministry of Defence,29/05/2015,Purchase of inventory and services ,Land Forces,REXEL UK LTD,NR3 2BE,16970,Spend on Inventory - General,"£2,084.45"
Ministry of Defence,Ministry of Defence,21/05/2015,IT and communication services,JFC,SERCO LIMITED,RG27 9UY,14560,Military short term detached duty,"£2,069.96"
Ministry of Defence,Ministry of Defence,27/05/2015,"Purchase of major spares armaments, medical & general stores",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,15751,Freight movement costs,"£2,067.00"
Ministry of Defence,Ministry of Defence,27/05/2015,Design services and minor equipment purchases,Air Command,BOC LIMITED,M28 2UT,15694,Cost of industrial gas fuel consumed,"£2,065.41"
Ministry of Defence,Ministry of Defence,26/05/2015,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,15333,Spend on Inventory - General,"£2,063.36"
Ministry of Defence,Ministry of Defence,18/05/2015,Administration,JFC,ROYAL MAIL GROUP LIMITED,S49 1HQ,12744,General administration,"£2,060.57"
Ministry of Defence,Ministry of Defence,18/05/2015,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,REXEL UK LTD,EN6 9EB,12719,Spend on Inventory - General,"£2,060.46"
Ministry of Defence,Ministry of Defence,20/05/2015,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,JOSEPH GLEAVE & SON LTD,M32 0NB,13863,Spend on Inventory - General,"£2,053.44"
Ministry of Defence,Ministry of Defence,10/05/2015,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,10495,Cost of other material consumed,"£2,052.40"
Ministry of Defence,Ministry of Defence,14/05/2015,Fuel for military use,Land Forces,KASHKET & PARTNERS LIMITED,N15 4QA,11022,Cost of purchasing and repairing clothing,"£2,052.00"
Ministry of Defence,Ministry of Defence,13/05/2015,Fuel for military use,Land Forces,CANON (UK) LIMITED,RH2 8BF,10567,Plant + machinery operating lease,"£2,042.80"
Ministry of Defence,Ministry of Defence,18/05/2015,Fuel for military use,HO+CS,PRICEWATERHOUSECOOPERS LLP,E14 9SQ,12677,Fees for professional services excluding legal fees,"£2,042.50"
Ministry of Defence,Ministry of Defence,18/05/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,REXEL UK LTD,EN6 9EB,12719,Spend on Inventory - General,"£2,035.25"
Ministry of Defence,Ministry of Defence,27/05/2015,Purchase of inventory and services ,DES Bespoke Trading Entity,BRIDGEHEAD CONTAINER SERVICES LTD,L3 1DS,15699,Freight movement costs,"£2,030.50"
Ministry of Defence,Ministry of Defence,29/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,SODEXO LTD,M50 0AL,17001,Estate + facilities management services - accommodation inventory + service,"£2,028.28"
Ministry of Defence,Ministry of Defence,19/05/2015,"Transportation of personnel, freight and travel expenses",Navy Command,M & S SHIPPING (INTERNATIONAL)  LIMITED,E18 1HB,13319,Movement of service personnel,"£2,024.07"
Ministry of Defence,Ministry of Defence,14/05/2015,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,10897,Equipment support non-project costs,"£2,018.17"
Ministry of Defence,Ministry of Defence,20/05/2015,IT and communication services,Land Forces,SOFTWARE BOX LIMITED,YO61 1ET,14054,Computer equipment costing below the capitalisation threshold,"£2,006.04"
Ministry of Defence,Ministry of Defence,19/05/2015,Food and clothing,Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,13185,Freight movement costs,"£2,005.98"
Ministry of Defence,Ministry of Defence,22/05/2015,Purchase of inventory and services ,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,15137,Cost of purchasing and repairing clothing,"£2,004.14"
Ministry of Defence,Ministry of Defence,15/05/2015,Fuel for military use,DEFENCE INFRASTRUCTURE ORGANISATION,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,11356,Fees for professional services excluding legal fees,"£2,001.20"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,12821,Computer equipment costing below the capitalisation threshold,"£2,000.24"
Ministry of Defence,Ministry of Defence,15/05/2015,Externally delivered education and training,Navy Command,UNIVERSITY OF LINCOLN,LN6 7TS,11796,External military training ,"£2,000.00"
Ministry of Defence,Ministry of Defence,10/05/2015,Externally delivered education and training,JFC,CABINET OFFICE,FY5 3TA,10091,External training - civilian,"£2,000.00"
Ministry of Defence,Ministry of Defence,10/05/2015,IT and communication services,JFC,MICROSOFT LTD,,10298,Information technology services,"£2,000.00"
Ministry of Defence,Ministry of Defence,13/05/2015,"Transportation of personnel, freight and travel expenses",Land Forces,CRONOS CONTAINERS LTD,SL7 1PB,10594,Freight movement costs,"£1,983.69"
Ministry of Defence,Ministry of Defence,18/05/2015,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,12245,Spend on Inventory - General,"£1,982.98"
Ministry of Defence,Ministry of Defence,18/05/2015,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,12054,Cost of other material consumed,"£1,981.95"
Ministry of Defence,Ministry of Defence,18/05/2015,"Transportation of personnel, freight and travel expenses",JFC,RAPID RESPONSE SOLUTIONS LIMITED,PO2 5SD,12707,Freight movement costs,"£1,980.00"
Ministry of Defence,Ministry of Defence,27/05/2015,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,16139,Cost of other material consumed,"£1,976.56"
Ministry of Defence,Ministry of Defence,20/05/2015,IT and communication services,HO+CS,SOFTWARE BOX LIMITED,YO61 1ET,14054,IT Services -internal costs,"£1,973.94"
Ministry of Defence,Ministry of Defence,26/05/2015,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,15634,Fiscal asset under construction - capital in year addition,"£1,972.53"
Ministry of Defence,Ministry of Defence,21/05/2015,Purchase of inventory and services ,Air Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,14169,Cost of ground diesel fuel consumed,"£1,970.36"
