Department,Entity,Posted Date,Internal Voucher Number,Invoice Line Amount Net GBP,Supplier Name,Account Code
FCO,FCO,01/12/2016,8562428,51040.63,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,28/12/2016,8794431,51000.31,ROYAL UNITED SERVICES INSTITUTE FOR DEFENCE AND SECURITY STUDIES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8744540,50946.76,FERIEL OULD AOUDIA,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,13/12/2016,8664452,50938.9,SERVEST MULTI SERVICE GROUP,Manned Guarding Services
FCO,FCO,12/12/2016,8639066,50676.52,PENAL REFORM INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/12/2016,8586742,50607.32,S MACNEILLIE & SON LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,06/12/2016,8586745,50607.32,S MACNEILLIE & SON LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,06/12/2016,8586747,50607.32,S MACNEILLIE & SON LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,19/12/2016,8722684,50591.18,BRITISH COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/12/2016,8803470,50569,HOME OFFICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2016,8580097,50475.73,TEAM LEYLAND INTERNATIONAL LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,12/12/2016,8635199,50455.39,ARM ECOSYSTEM ACCELERATOR,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8766449,50435.53,ASSOCIATION OF COLLEGES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8761494,50068.57,ARSHAD JAMIL,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,14/12/2016,8677342,50000.52,BLUE DRAGON CHILDREN FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8625578,50000,UNITED NATIONS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8788533,50000,BRITISH COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,01/12/2016,8568444,49951.5,OSCE ORG SECURITY COOPORATION EUROPE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712261,49937.37,INTERSERVE FM LTD,Multiple Accounts
FCO,FCO,13/12/2016,8665440,49848.99,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,08/12/2016,8617435,49722,DSTL - DEFENCE SCIENCE & TECHNOLOGY LABORATORY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8744566,49695.6,NATIONAL SPACE ACADEMY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8618430,49672,HYDROGRAPHIC OFFICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8758791,49641,UNESCO,Programme Spend (Oracle Projects Control Account)
FCO,FCO,07/12/2016,8602469,49500,OECD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8761442,49489.06,STABILISATION NETWORK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8740434,49216.02,NATIONAL HEALTH DEVELOPMENT RESEARCH CENTER,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8679440,49185.01,IPE GLOBAL LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8777498,49085,HARDWIRED INC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/12/2016,8584599,49042.56,BRITISH EDUCATION INC,Schooling for Children at Post
FCO,FCO,09/12/2016,8625517,48972.25,FCO SERVICES,Energy Saving Measures
FCO,FCO,01/12/2016,8559498,48637.56,NAJMI SONS AND BROTHERS LTD,Fuel Oil Residential
FCO,FCO,21/12/2016,8762518,48609.97,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,01/12/2016,8568442,48526.53,OSCE ORG SECURITY COOPORATION EUROPE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,07/12/2016,8599447,48313.25,COMPUTACENTER UK LTD,Information Systems Implementation
FCO,FCO,08/12/2016,8618439,48146,HYDROGRAPHIC OFFICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8650438,48117.26,ISS FACILITY SERVICES LTD FCO OP,Multiple Accounts
FCO,FCO,20/12/2016,8742626,48107,BSI STANDARDS INSTITUTION & TRAINING,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722957,48102.58,SANLAM PROVIDENT FUND,Multiple Accounts
FCO,FCO,29/12/2016,8798517,48055.8,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Multiple Accounts
FCO,FCO,08/12/2016,8607641,47973.14,BUR CASHBOX TOP UP,Interbank Transfers/Withdrawals
FCO,FCO,16/12/2016,8709632,47965.36,GF FUTURES CO LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8764457,47883.22,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,21/12/2016,8758827,47776.71,RICARDO AEA LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8775446,47707.94,TNT EXPRESS,Specialist Contractors
FCO,FCO,02/12/2016,8574545,47631.67,INTEGRITY RESEARCH AND CONSULTANCY LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8626441,47574.87,MARBLE FURNISHING LIMITED,"Purchase of Furniture, Fittings and Domestic Appliances"
FCO,FCO,15/12/2016,8695502,47470,INTERNATIONAL GOVERNANCE AND RISK LIMITED GOVRISK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8717502,47464,CLIMATE PARLIAMENT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712229,47357.55,INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,20/12/2016,8742483,47102.52,PRICEWATERHOUSE COOPERS LLP,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8774590,46958.24,MAKARIM AND TAIRA S,Costs Associated with the Disposal of Capitalised Assets
FCO,FCO,20/12/2016,8742433,46848,VIVID ECONOMICS LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8764441,46829.19,TORCHLIGHT SOLUTIONS LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8788477,46827,NOTTINGHAM CITY COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/12/2016,8803516,46796.83,FCO SERVICES,Air Freight Dip Bags - Freight & Clearance Charges
FCO,FCO,19/12/2016,8722962,46753.99,SOUTH REVENUE SERVICE,Multiple Accounts
FCO,FCO,07/12/2016,8599455,46737,COMPUTACENTER UK LTD,IT/IS Consultancy
FCO,FCO,09/12/2016,8624761,46716,OPEN UNIVERSITY WORLDWIDE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/12/2016,8783479,46525.26,COLLIERS INTERNATIONAL,Multiple Accounts
FCO,FCO,29/12/2016,8799482,46305,G4S SECURITY SERVICES KENYA LTD,UK Guarding Contracts Overseas
FCO,FCO,20/12/2016,8744526,46117.02,RAPPLER INC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8705548,45870.08,BRR LE STAFF PAY,Multiple Accounts
FCO,FCO,13/12/2016,8660820,45656.85,SISTERS FOR CHANGE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8627565,45650,FRP OTHER DEBTORS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712331,45572.25,ISS FACILITY SERVICES LTD FCO OP - POE,Multiple Accounts
FCO,FCO,05/12/2016,8579981,45531.51,ECORYS GROUP UK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8695648,45525,ATKINS LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8695616,45470.24,CASE MATRIX NETWORK,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8644691,45447.45,FUNDACION ACCION CONTRA EL HAMBRE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8644692,45437.1,AKTIS STRATEGY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8760485,45350.12,FCO SERVICES,Security: Works Non-Residential
FCO,FCO,07/12/2016,8599575,45340,KOIZA INTERNATIONAL LTD,"Purchase of Furniture, Fittings and Domestic Appliances"
FCO,FCO,01/12/2016,8218648,44927.99,QATAR CORAL FOR REAL ESTATE DEVELOPMENT LLC,Multiple Accounts
FCO,FCO,29/12/2016,8800544,44857.03,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,22/12/2016,8773514,44696,NATURAL RESOURCES DEFENSE COUNCIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,07/12/2016,8599471,44691.25,GOVERNMENT OF BELIZE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8746481,44691.25,GOVERNMENT OF BELIZE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2016,8664444,44689.5,BRIGHT HORIZONS FAMILY SOLUTION LTD,FCO KCS Nursery
FCO,FCO,21/12/2016,8762486,44663.99,BRITCHAM BUSINESS SERVICES,Miscellaneous Expenditure: inc subscriptions and equipment maintenance
FCO,FCO,16/12/2016,8718480,44650,ARUP LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8643425,44647.95,FUTURE CITIES CATAPULT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722936,44566.94,IRAQ ELECTRICITY BOARD,Electricity Non-Residential
FCO,FCO,08/12/2016,8607721,44333.98,NATIONAL DEBT ASSOCIATION OF CHINA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712286,44294.75,INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,15/12/2016,8695698,44100,TRUCOST PLC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2016,8664461,43997,INTERNATIONAL ENERGY AGENCY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8742617,43995,BSI STANDARDS INSTITUTION & TRAINING,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/12/2016,8784520,43815.71,ENI GAS AND POWER NV SA,Multiple Accounts
FCO,FCO,08/12/2016,8617441,43763.09,HYDROGRAPHIC OFFICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/12/2016,8799468,43409,OVE ARUP PARTNERS INTERNATIONAL LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8629431,43403.17,OVERSEAS SUPPLY SERVICES LTD,UK Guarding Contracts Overseas
FCO,FCO,19/12/2016,8736477,43390.09,CIUDADANOS POR UNA CAUSA EN COMUN,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2016,8580069,43364.4,GLOBAL PARTNERS GOVERNANCE PRACTICE LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8794470,43351.39,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,08/12/2016,8617439,43194,OECD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8639583,43121.02,SNF LE STAFF PAY,Multiple Accounts
FCO,FCO,12/12/2016,8645477,43067.14,CAUSEWAY INSTITUTE FOR PEACE BUILDING AND CONFLICT RESOLUTION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8764453,43030.5,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,29/12/2016,8796430,42895.98,NAJMI SONS AND BROTHERS LTD,Fuel Oil Residential
FCO,FCO,15/12/2016,8697447,42510,IOM INTERNATIONAL ORG FOR MIGRATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8788464,42485,INTER MEDIATE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8740538,42460.47,PRICEWATERHOUSECOOPERS MANAGEMENT CONSULTING (SHANGHAI) LIMITED BEIJING BRANCH,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8772612,42416,IREX,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8624498,42376.27,NORWEGIAN CHURCH AID,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8677372,42228.38,VIET CHAMBER COMMERCE AND INDUSTRY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2016,8661499,42133.92,SBB LE STAFF PAY,Multiple Accounts
FCO,FCO,07/12/2016,8599535,42126.2,BUNDESVERMOEGENSAMT,Multiple Accounts
FCO,FCO,16/12/2016,8717490,41845.84,SSK,Multiple Accounts
FCO,FCO,22/12/2016,8772698,41770.45,SOCIAL SECURITY CONTRIBTN AUTHORITY,Multiple Accounts
FCO,FCO,15/12/2016,8692485,41742.06,INTERNATIONAL GRAINS COUNCIL,Protocol - General VAT Refunds to Other Organisations
FCO,FCO,09/12/2016,8629477,41718.46,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Specialist Contractors
FCO,FCO,15/12/2016,8697600,41574.1,SECURITY SERVICES GROUP,Misc Security Payments
FCO,FCO,12/12/2016,8650478,41549.76,ISS FACILITY SERVICES LTD FCO OP,Multiple Accounts
FCO,FCO,16/12/2016,8712325,41465.08,ISS FACILITY SERVICES LTD FCO OP - POE,Multiple Accounts
FCO,FCO,21/12/2016,8760459,41391.14,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,19/12/2016,8735441,41158.63,QUE FUNCIONA PARA EL DESARROLLO AC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,23/12/2016,8784426,41058.32,UCL CONSULTANTS LIMITED,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8744532,41010,CRANFIELD UNIVERSITY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,29/12/2016,8802448,40832,COMPUTACENTER UK LTD,Specialist Contractors
FCO,FCO,02/12/2016,8574605,40830,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Information Systems Implementation
FCO,FCO,29/12/2016,8799493,40801.59,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,21/12/2016,8761512,40751.71,CONFLICT ARMAMENT RESEARCH,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8787627,40740,NOMURA RESEARCH INSTITUTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8610486,40684,IIZUKA,Information Systems Maintenance
FCO,FCO,23/12/2016,8783520,40684,IIZUKA,Information Systems Maintenance
FCO,FCO,28/12/2016,8787513,40629.1,GULF MASTER INTERNATIONAL,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,16/12/2016,8717517,40624.12,PRODUCERS ALLIANCE FOR CINEMA + TELEVISION LTD PACT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8618442,40566,HYDROGRAPHIC OFFICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8760495,40486.65,FCO SERVICES,Specialist Contractors
FCO,FCO,20/12/2016,8756466,40362.67,INSTITUTO ABRADEE DA ENERGIA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8788542,40148.35,RICARDO AEA LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8750795,40134,COMPUTACENTER UK LTD,IT/IS Consultancy
FCO,FCO,12/12/2016,8636664,40117.35,AETNA,Multiple Accounts
FCO,FCO,20/12/2016,8756763,40000,UNITED NATIONS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8650435,39962.21,ISS FACILITY SERVICES LTD FCO OP,Multiple Accounts
FCO,FCO,09/12/2016,8624495,39841.69,NAJMI SONS AND BROTHERS LTD,Fuel Oil Residential
FCO,FCO,28/12/2016,8788483,39806.41,ADAM SMITH INTERNATIONAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8623526,39677.78,NEW ERA OIL AND GAS,Fuel Oil Residential
FCO,FCO,21/12/2016,8758427,39648.57,"NATIONAL CENTER FOR SCHOOLING DEVELOPMENT PROGRAMME, MINISTRY OF EDUCATION",Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722724,39600.41,BANKING AND FINANCIAL INST DEPRTMT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8759517,39577.98,METROPOLITAN POLICE AUTHORITY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8723473,39485.44,HOLDING IMMOBILIARE PALLAVICINI SPA,Rental Payments - residential
FCO,FCO,20/12/2016,8756472,39343.91,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,07/12/2016,8599546,39296.04,KOLEKTIV DOO,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8794545,39274.85,THE ROYAL BANK OF SCOTLAND,Multiple Accounts
FCO,FCO,20/12/2016,8740551,39222.66,BRIGHT TREE FUTURE SCHOOL EDUCATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8771495,39215.64,NAJMI SONS AND BROTHERS LTD,Fuel Oil Residential
FCO,FCO,19/12/2016,8722464,39120.49,COLUMBUS TRAVELS AND TOURS LTD,Post - Air Travel
FCO,FCO,22/12/2016,8778431,39034,CITY OF WESTMINSTER,Rates Taxes Non-Residential
FCO,FCO,05/12/2016,8580353,38931,GENDER PERSPECTIVES,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8709467,38899.71,CENTER OF HUBEI COOPERATIVE INNOVATION FOR EMISSIONS TRADING SYSTEM,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/12/2016,8586545,38889.3,IOM INTERNATIONAL ORG FOR MIGRATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8618445,38838.81,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,07/12/2016,8596605,38832.52,LA PLATINE,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,07/12/2016,8597581,38816.74,CARBON TRUST ADVISORY LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8777478,38807.22,HEALIX INTERNATIONAL LTD,Hospital/Specialist Treatment
FCO,FCO,08/12/2016,8617440,38805,HYDROGRAPHIC OFFICE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2016,8580112,38602.8,MABEY BRIDGE LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,06/12/2016,8590441,38600.61,THE ROYAL BANK OF SCOTLAND,Multiple Accounts
FCO,FCO,08/12/2016,8618456,38596.7,DX NETWORK SERVICES,Postal Services
FCO,FCO,21/12/2016,8762480,38580.3,AMEC FOSTER WHEELER INTERNATIONAL INGENIERIA Y CONSTRUCCION  LTDA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8709810,38427,SEARCH FOR COMMON GROUND,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8717536,38380.57,RICARDO AEA LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8628571,38320,OXO,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8679457,38295.97,MERCER HUMAN RESOURCE CONSULTING LTD,Local Staff Pension Contributions
FCO,FCO,16/12/2016,8712318,38292.87,ISS FACILITY SERVICES LTD FCO OP - POE,Multiple Accounts
FCO,FCO,16/12/2016,8709786,38203.67,CHONGQING UNIVERSITY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8650484,38146.24,ISS FACILITY SERVICES LTD FCO OP,Multiple Accounts
FCO,FCO,20/12/2016,8756488,38007.84,PLATAFORMA INTEGRAL DE DESARROLLO SUSTE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,20/12/2016,8742510,37987.63,CLIMATE BONDS INITIATIVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722934,37949.12,IRAQ ELECTRICITY BOARD,Electricity Non-Residential
FCO,FCO,12/12/2016,8650444,37930.41,ISS FACILITY SERVICES LTD FCO OP,Multiple Accounts
FCO,FCO,20/12/2016,8744486,37919.23,UNIVERSITY OF EAST ANGLIA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712220,37898.27,INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,23/12/2016,8783445,37814.95,BRICKELL BAY TOWER LTD,Multiple Accounts
FCO,FCO,01/12/2016,8563484,37738.87,G4S SECURITY SERVICE DRC SPRL,Local Guards
FCO,FCO,01/12/2016,8564515,37738.87,G4S SECURITY SERVICE DRC SPRL,Local Guards
FCO,FCO,05/12/2016,8579930,37738.87,G4S SECURITY SERVICE DRC SPRL,Local Guards
FCO,FCO,21/12/2016,8764451,37689,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,21/12/2016,8761506,37673.14,COMPUTACENTER UK LTD,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,14/12/2016,8687650,37593.28,EUROPEAN SPACE AGENCY,Protocol - General VAT Refunds to Other Organisations
FCO,FCO,21/12/2016,8762475,37539.17,TURNER AND TOWNSEND PROPERTY SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,28/12/2016,8794554,37257.35,DIPLOMATIC MISSION SUPPLIES LTD,"Purchase of Furniture, Fittings and Domestic Appliances"
FCO,FCO,02/12/2016,8575590,37158.07,TOYOTA JAMAICA LTD,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,22/12/2016,8772618,37146.77,IDEAS BERHAD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8634792,37087,CAPTAIN ANDY'S FISHING SUPPLY LTD,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,05/12/2016,8579900,36994.29,ATKINS LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8714476,36949.17,CENTRE FOR ASIA PACIFIC AVIATION PRIVATE LIMITED,Exhibitions
FCO,FCO,07/12/2016,8599528,36892.87,SECURITAS SAC,Local Guards
FCO,FCO,29/12/2016,8800737,36846.33,ETHICAL TRADING INITIATIVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8778438,36810.13,WRI BRASIL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712320,36748.32,ISS FACILITY SERVICES LTD FCO OP - POE,Multiple Accounts
FCO,FCO,20/12/2016,8756431,36708.19,IBLF,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/12/2016,8803538,36700.28,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,09/12/2016,8624768,36616.58,COLLEGE OF POLICING,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,28/12/2016,8794488,36583.68,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Specialist Contractors
FCO,FCO,22/12/2016,8772659,36492.7,FOUNTAINHEAD ENTERTAINMENT PVT LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8715571,36467.03,INSTITUTO DE GESTAO FINANCEIRA DA SEGURANCA SOCIAL,Multiple Accounts
FCO,FCO,13/12/2016,8660563,36463.02,ARTICLE 19,Programme Spend (Oracle Projects Control Account)
FCO,FCO,14/12/2016,8679447,36463.02,ARTICLE 19,Programme Spend (Oracle Projects Control Account)
FCO,FCO,01/12/2016,8557437,36451.58,INSTITUTO ETHOS DE EMPRESAS E RESPONSABILIDADE SOCIAL,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8634443,36437.41,ZY CROWDFUNDING INDUSTRIAL PARK (GUIYANG),Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8729465,36432.5,COLLEGE OF POLICING,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,19/12/2016,8728470,36343.06,WIENER GEBIETSKRANKENKASSE,Multiple Accounts
FCO,FCO,22/12/2016,8772584,36319.91,UNDP,Programme Spend (Oracle Projects Control Account)
FCO,FCO,16/12/2016,8712317,36307.63,ISS FACILITY SERVICES LTD FCO OP - POE,Multiple Accounts
FCO,FCO,22/12/2016,8777510,36278,THE ASIA FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,09/12/2016,8628538,36227.92,NGO MOST,Programme Spend (Oracle Projects Control Account)
FCO,FCO,15/12/2016,8705440,36207,AXIOM INTERNATIONAL LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,28/12/2016,8793474,36186.58,DIPSERVICE,Rental Payments - non residential
FCO,FCO,19/12/2016,8722877,36158.67,IBTC PENSION MANAGERS LTD,Multiple Accounts
FCO,FCO,19/12/2016,8722705,36100.91,ZML LE STAFF PAY,Multiple Accounts
FCO,FCO,20/12/2016,8756518,36082,UNITED NATIONS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8722945,36047.43,IRAQ ELECTRICITY BOARD,Electricity Non-Residential
FCO,FCO,16/12/2016,8712240,36034.07,INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,14/12/2016,8687469,35978.7,SAHAN FOUNDATION LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,21/12/2016,8758426,35959.18,PRICEWATERHOUSECOOPERS MANAGEMENT CONSULTING (SHANGHAI) LIMITED BEIJING BRANCH,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8644515,35863.5,UNIVERSITY OF NOTTINGHAM,Programme Spend (Oracle Projects Control Account)
FCO,FCO,19/12/2016,8723461,35645,AXIOM INTERNATIONAL LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,12/12/2016,8646587,35621.25,SECURITY SERVICES GROUP,Misc Security Payments
FCO,FCO,19/12/2016,8722499,35612.67,ZHENGJIE MANAGEMENT CONSULTING COMPANY LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2016,8579931,35580.08,PNP IMPREST,Interbank Transfers/Withdrawals
FCO,FCO,21/12/2016,8762435,35563.49,UNIVERSIDAD DE CHILE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,22/12/2016,8772569,35481.16,IESCO,Multiple Accounts
FCO,FCO,06/12/2016,8586494,35459.98,KPMG FAS CO LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/12/2016,8660635,35430.12,CENTER FOR REGULATORY RESEARCH,Programme Spend (Oracle Projects Control Account)
FCO,FCO,08/12/2016,8609506,35418.21,INDEPENDENT DIPLOMATS,Programme Spend (Oracle Projects Control Account)
FCO,FCO,05/12/2016,8579574,35318.1,ANHUI MEDICAL UNIVERSITY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/12/2016,8803537,35260.25,PNP IMPREST,Interbank Transfers/Withdrawals
FCO,FCO,19/12/2016,8722765,35232.9,CENTER OF DEVELOPMENT AND DEMOCRACY,Programme Spend (Oracle Projects Control Account)
FCO,FCO,30/12/2016,8803567,35121.28,FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,01/12/2016,8353477,35094.64,CHINA-BRITAIN BUSINESS COUNCIL,O'Seas Conferences
FCO,FCO,14/12/2016,8684449,35021,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,Information Systems Implementation
FCO,FCO,19/12/2016,8726457,35000,THE DEATH PENALTY PROJECT LIMTED,Human Rights : Prisoners
FCO,FCO,15/12/2016,8692432,34999.52,INSTITUTE OF ROCK AND SOIL MECHANICS CHINESE ACADEMY OF SCIENCES,Programme Spend (Oracle Projects Control Account)
