UniqueRef,TRANSACTION DATE,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC36046,05-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,"Ł1,992.00",36046
MODGPC36047,06-Jul-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł601.74,36047
MODGPC36048,02-Jul-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł2,934.00",36048
MODGPC36049,03-Jul-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł4,896.00",36049
MODGPC36050,12-Jul-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł2,003.30",36050
MODGPC36051,03-Jul-12,Medical Supplies and Services      , OPTICIANS,"Ł2,686.99",36051
MODGPC36052,03-Jul-12,Medical Supplies and Services      , OPTICIANS,"Ł4,994.57",36052
MODGPC36053,04-Jul-12,Medical Supplies and Services      , ORTHOPEDIC GOODS,Ł640.79,36053
MODGPC36054,11-Jul-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł948.63,36054
MODGPC36055,10-Jul-12,Medical Supplies and Services      , OPTICIANS,Ł686.20,36055
MODGPC36056,04-Jul-12,Medical Supplies and Services      , OPTICIANS,Ł694.05,36056
MODGPC36057,02-Jul-12,Medical Supplies and Services      , OPTICIANS,Ł510.00,36057
MODGPC36058,09-Jul-12,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł3,655.72",36058
MODGPC36059,02-Jul-12,Medical Supplies and Services      , HOSPITALS,"Ł1,815.00",36059
MODGPC36060,10-Jul-12,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł840.00,36060
MODGPC36061,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36061
MODGPC36062,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36062
MODGPC36063,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36063
MODGPC36064,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36064
MODGPC36065,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36065
MODGPC36066,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36066
MODGPC36067,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36067
MODGPC36068,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36068
MODGPC36069,04-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł708.00,36069
MODGPC36070,11-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36070
MODGPC36071,11-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36071
MODGPC36072,11-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36072
MODGPC36073,11-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36073
MODGPC36074,11-Jul-12,Medical Supplies and Services      , HEARING AID/SALES/SERVICE,Ł588.00,36074
MODGPC36075,09-Jul-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,Ł528.00,36075
MODGPC36076,09-Jul-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,Ł580.80,36076
MODGPC36077,10-Jul-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,"Ł2,174.40",36077
MODGPC36078,10-Jul-12,Medical Supplies and Services      , MEDICAL/DENTAL LABS,"Ł1,080.00",36078
MODGPC36079,09-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł827.94,36079
MODGPC36080,04-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,178.00",36080
MODGPC36081,05-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł850.65,36081
MODGPC36082,03-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł981.02,36082
MODGPC36083,03-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,374.14",36083
MODGPC36084,11-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,700.06",36084
MODGPC36085,11-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł703.44,36085
MODGPC36086,04-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł1,729.08",36086
MODGPC36087,05-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,100.40",36087
MODGPC36088,02-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł829.20,36088
MODGPC36089,05-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł863.81,36089
MODGPC36090,03-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł756.66,36090
MODGPC36091,02-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł543.05,36091
MODGPC36092,04-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł524.50,36092
MODGPC36093,09-Jul-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł602.00,36093
MODGPC36094,09-Jul-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,104.00",36094
MODGPC36095,06-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł684.00,36095
MODGPC36096,04-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,419.00",36096
MODGPC36097,06-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,497.84",36097
MODGPC36098,10-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,150.00",36098
MODGPC36099,04-Jul-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł1,356.83",36099
MODGPC36100,04-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł937.58,36100
MODGPC36101,10-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł598.39,36101
MODGPC36102,10-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł752.09,36102
MODGPC36103,03-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł843.95,36103
MODGPC36104,03-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł758.36,36104
MODGPC36105,05-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł691.80,36105
MODGPC36106,04-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł1,077.41",36106
MODGPC36107,05-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł979.66,36107
MODGPC36108,12-Jul-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,382.40",36108
MODGPC36109,02-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł708.00,36109
MODGPC36110,06-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł2,352.00",36110
MODGPC36111,03-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł8,160.00",36111
MODGPC36112,03-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł2,172.60",36112
MODGPC36113,09-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł642.60,36113
MODGPC36114,09-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł885.00,36114
MODGPC36115,09-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł765.00,36115
MODGPC36116,11-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł673.20,36116
MODGPC36117,11-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,224.00",36117
MODGPC36118,09-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł634.95,36118
MODGPC36119,05-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,"Ł4,000.00",36119
MODGPC36120,10-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,816.80",36120
MODGPC36121,11-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł654.15,36121
MODGPC36122,11-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł4,296.00",36122
MODGPC36123,04-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł3,642.00",36123
MODGPC36124,04-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł748.80,36124
MODGPC36125,09-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,000.00",36125
MODGPC36126,03-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł955.44,36126
MODGPC36127,05-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł668.21,36127
MODGPC36128,04-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł731.62,36128
MODGPC36129,04-Jul-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł2,760.00",36129
MODGPC36130,07-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł666.25,36130
MODGPC36131,06-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,740.00",36131
MODGPC36132,02-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,863.72",36132
MODGPC36133,02-Jul-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł755.75,36133
MODGPC36134,05-Jul-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł540.00,36134
MODGPC36135,10-Jul-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł600.00,36135
MODGPC36136,04-Jul-12,Miscellaneous Industrial/Commercial, TOOL HIRE,"Ł4,781.36",36136
MODGPC36137,09-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł792.00,36137
MODGPC36138,03-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł750.00,36138
MODGPC36139,05-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,159.80",36139
MODGPC36140,05-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,648.94",36140
MODGPC36141,06-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł858.90,36141
MODGPC36142,09-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł701.76,36142
MODGPC36143,03-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,117.32",36143
MODGPC36144,06-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,890.00",36144
MODGPC36145,11-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł903.04,36145
MODGPC36146,11-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł849.92,36146
MODGPC36147,11-Jul-12,Miscellaneous Industrial/Commercial, METAL SERVICE CENTERS,Ł613.99,36147
MODGPC36148,02-Jul-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł580.13,36148
MODGPC36149,05-Jul-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,560.42",36149
MODGPC36150,04-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł868.32,36150
MODGPC36151,10-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,155.01",36151
MODGPC36152,11-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł587.52,36152
MODGPC36153,06-Jul-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł10,649.03",36153
MODGPC36154,04-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,225.34",36154
MODGPC36155,06-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł608.08,36155
MODGPC36156,10-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł608.08,36156
MODGPC36157,09-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł728.70,36157
MODGPC36158,03-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł1,524.00",36158
MODGPC36159,04-Jul-12,Miscellaneous Industrial/Commercial, PETROLEUM/PETROLEUM PRODUCTS,"Ł1,266.12",36159
MODGPC36160,09-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł8,231.45",36160
MODGPC36161,10-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł756.00,36161
MODGPC36162,04-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,Ł500.16,36162
MODGPC36163,10-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł675.00,36163
MODGPC36164,05-Jul-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł667.08,36164
MODGPC36165,04-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,439.52",36165
MODGPC36166,02-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł50,498.74",36166
MODGPC36167,02-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł501.60,36167
MODGPC36168,02-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł50,526.34",36168
MODGPC36169,10-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł5,880.00",36169
MODGPC36170,02-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,092.64",36170
MODGPC36171,11-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,800.00",36171
MODGPC36172,12-Jul-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,408.92",36172
MODGPC36173,04-Jul-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,Ł906.24,36173
MODGPC36174,03-Jul-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,670.40",36174
MODGPC36175,06-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,600.00",36175
MODGPC36176,12-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,053.00",36176
MODGPC36177,10-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,252.00",36177
MODGPC36178,09-Jul-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,375.34",36178
MODGPC36179,11-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,111.84",36179
MODGPC36180,05-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,215.05",36180
MODGPC36181,10-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł756.00,36181
MODGPC36182,03-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,404.00",36182
MODGPC36183,05-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł585.94,36183
MODGPC36184,03-Jul-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł561.60,36184
MODGPC36185,02-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,200.00",36185
MODGPC36186,06-Jul-12,Miscellaneous Industrial/Commercial, TOOL HIRE,Ł841.58,36186
MODGPC36187,03-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł660.00,36187
MODGPC36188,09-Jul-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł2,784.00",36188
MODGPC36189,10-Jul-12,Miscellaneous Industrial/Commercial, DURABLE GOODS - DEFAULT,"Ł2,634.84",36189
MODGPC36190,04-Jul-12,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł616.33,36190
MODGPC36191,11-Jul-12,Miscellaneous Industrial/Commercial, CHEMICALS/ALLIED PRODS - DEF,"Ł1,481.50",36191
MODGPC36192,03-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,682.16",36192
MODGPC36193,11-Jul-12,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł5,567.25",36193
MODGPC36194,11-Jul-12,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł576.00,36194
MODGPC36195,10-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł600.00,36195
MODGPC36196,05-Jul-12,Miscellaneous Industrial/Commercial, NON-DURABLE GOODS - DEFAULT,Ł505.70,36196
MODGPC36197,02-Jul-12,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,Ł529.47,36197
MODGPC36198,09-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł695.66,36198
MODGPC36199,04-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł965.82,36199
MODGPC36200,02-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł779.44,36200
MODGPC36201,04-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,321.94",36201
MODGPC36202,04-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł543.12,36202
MODGPC36203,11-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,978.34",36203
MODGPC36204,12-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł4,454.40",36204
MODGPC36205,12-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł2,837.20",36205
MODGPC36206,12-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,754.11",36206
MODGPC36207,03-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł772.89,36207
MODGPC36208,10-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł672.00,36208
MODGPC36209,10-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł570.95,36209
MODGPC36210,10-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł997.84,36210
MODGPC36211,12-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł998.68,36211
MODGPC36212,10-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł2,672.28",36212
MODGPC36213,04-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł507.16,36213
MODGPC36214,11-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł508.52,36214
MODGPC36215,06-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł3,960.00",36215
MODGPC36216,02-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł672.80,36216
MODGPC36217,05-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł2,436.96",36217
MODGPC36218,03-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł6,038.28",36218
MODGPC36219,05-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł3,675.97",36219
MODGPC36220,04-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł3,046.20",36220
MODGPC36221,05-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł610.38,36221
MODGPC36222,04-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł855.70,36222
MODGPC36223,02-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł2,264.16",36223
MODGPC36224,03-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,192.04",36224
MODGPC36225,04-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,148.00",36225
MODGPC36226,06-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł739.39,36226
MODGPC36227,06-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł592.51,36227
MODGPC36228,09-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł617.64,36228
MODGPC36229,12-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł1,076.04",36229
MODGPC36230,02-Jul-12,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł705.46,36230
MODGPC36231,03-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,616.54",36231
MODGPC36232,12-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,080.00",36232
MODGPC36233,03-Jul-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł982.80,36233
MODGPC36234,04-Jul-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,404.00",36234
MODGPC36235,04-Jul-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,530.00",36235
MODGPC36236,04-Jul-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,311.60",36236
MODGPC36237,10-Jul-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,Ł586.80,36237
MODGPC36238,03-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,799.26",36238
MODGPC36239,05-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł3,300.28",36239
MODGPC36240,05-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł549.84,36240
MODGPC36241,03-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł532.79,36241
MODGPC36242,12-Jul-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,166.98",36242
MODGPC36243,04-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł500.00,36243
MODGPC36244,04-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł2,000.00",36244
MODGPC36245,11-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,Ł900.00,36245
MODGPC36246,06-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł2,000.00",36246
MODGPC36247,09-Jul-12,"Office Stationery, Equipment and Su", STATIONERY/OFFICE SUPPLIES,"Ł1,000.00",36247
MODGPC36248,06-Jul-12,"Office Stationery, Equipment and Su", STATIONERY STORES,"Ł1,545.92",36248
MODGPC36249,04-Jul-12,"Office Stationery, Equipment and Su", OFFICE/PHOTO EQUIPMENT,"Ł1,809.07",36249
MODGPC36250,09-Jul-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,Ł833.70,36250
MODGPC36251,10-Jul-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,Ł908.99,36251
MODGPC36252,12-Jul-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,Ł535.92,36252
MODGPC36253,05-Jul-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,Ł698.04,36253
MODGPC36254,03-Jul-12,Personal Services                  , DETECTIVE/PROTECTIVE AGEN,"Ł4,746.77",36254
MODGPC36255,03-Jul-12,Print and Advertising              , ADVERTISING SERVICES,Ł764.00,36255
MODGPC36256,12-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,530.00",36256
MODGPC36257,05-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,608.00",36257
MODGPC36258,04-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,558.80",36258
MODGPC36259,09-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł3,298.90",36259
MODGPC36260,03-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł749.80,36260
MODGPC36261,05-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,030.20",36261
MODGPC36262,10-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł2,525.00",36262
MODGPC36263,09-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,716.00",36263
MODGPC36264,12-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł2,119.20",36264
MODGPC36265,06-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł972.12,36265
MODGPC36266,05-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł621.26,36266
MODGPC36267,12-Jul-12,Print and Advertising              , ADVERTISING SERVICES,"Ł1,200.00",36267
MODGPC36268,04-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,074.00",36268
MODGPC36269,12-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł684.00,36269
MODGPC36270,09-Jul-12,Print and Advertising              , MISC PUBLISHING & PRINTING,Ł961.63,36270
MODGPC36271,03-Jul-12,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł1,104.00",36271
MODGPC36272,06-Jul-12,Professional Services              , VETERINARY SERVICES,"Ł5,590.95",36272
MODGPC36273,12-Jul-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,422.00",36273
MODGPC36274,12-Jul-12,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,Ł948.00,36274
