Organisation,,Partnerships for Schools,,,,,
Submitted By,,Management Accountant,,,,,
Spend Tolerance,,"£25,000",,,,,
DfE,PfS,20/06/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,360728,90000
DfE,PfS,20/06/2011,Board Remuneration,Board,PARTNERSHIPS UK,360746,27500
DfE,PfS,20/06/2011,Technical Costs - Capital,Free School Technical Advice,TURNER & TOWNSEND,360764,58880.99
DfE,PfS,24/06/2011,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,360985,34104.9
DfE,PfS,24/06/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,360989,37497.6
DfE,PfS,24/06/2011,Capital Grant,Schools Capital and Revenue Grants,ISLAMIA PRIMARY SCHOOL,361003,127522.3
DfE,PfS,27/06/2011,Events,Director Communications,JM CREATIVE LTD,361105,42000
DfE,PfS,27/06/2011,External Audit Fess,Finance,NATIONAL AUDIT OFFICE,361119,54000
DfE,PfS,27/06/2011,Office Lease Costs,Corporate Overheads,DEPARTMENT OF HEALTH,361121,163500
DfE,PfS,27/06/2011,Technical Costs - Capital,Free School Technical Advice,TURNER & TOWNSEND,361153,176387.98
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,361318,29036.6
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,CANTERBURY DIOCESAN BOARD OF EDUCATION,361326,126639.25
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,YORK DIOCESAN BOARD OF FINANCE,361334,35100
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,361338,29510.86
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE CATHOLIC SCHOOLS COUNCIL,361340,55308.71
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,361344,26153.27
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,ST TERESAS ROMAN CATHOLIC PRIMARY SCHOOL GOVERNORS ACCO,361350,48237.83
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,BLESSED ROBERT WIDMERPOOL PRIMARY SCHOOL,361356,33414.84
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,BRENTWOOD URSULINE CONVENT HIGH SCHOOL ACCOUNT,361358,198509.4
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,361360,130778.63
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,361362,41762.93
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,361364,61306.04
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,361372,223500.7
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,URSULINE HIGH SCHOOL PUBLIC FUNDS,361376,33693.84
DfE,PfS,27/06/2011,Capital Grant,Schools Capital and Revenue Grants,EDUCATIONAL DEVELOPMENT LTD - SCHOOLS ACCOUNT,361378,33660.15
DfE,PfS,29/06/2011,Aquisition of Freeholds - Capital,Free School Legal Advice,DICKINSON DEES,361457,3424.4
DfE,PfS,29/06/2011,Aquisition of New Leases - Capital,Free School Legal Advice,DICKINSON DEES,361457,2650.01
DfE,PfS,29/06/2011,Construction Advice - Capital,Free School Legal Advice,DICKINSON DEES,361457,18370.4
DfE,PfS,29/06/2011,Misc Advice - Capital,Free School Legal Advice,DICKINSON DEES,361457,2520
DfE,PfS,29/06/2011,Procurement Advice - Capital,Free School Legal Advice,DICKINSON DEES,361457,648
DfE,PfS,29/06/2011,Property Advice - Capital,Free School Legal Advice,DICKINSON DEES,361457,3057.28
DfE,PfS,27/06/2011,Revenue Grant,Schools Capital and Revenue Grants,INGLBY BARWICK COMMUNITY CAMPUS TRUSTEE ACCOUNT,361492,71353.79
DfE,PfS,27/06/2011,Revenue Grant,Schools Capital and Revenue Grants,JEWISH FREE SCHOOL - UNITARY CHARGE ACCOUNT,361494,234975.45
DfE,PfS,27/06/2011,Revenue Grant,Schools Capital and Revenue Grants,REDCAR PRIVATE FINANCE INITIATIVE,361496,181164.24
DfE,PfS,08/06/2011,Rail and Tube Costs,Academies Programme Management,THE TRAINLINE,374903,2862.56
DfE,PfS,08/06/2011,Rail and Tube Costs,Central & West Director,THE TRAINLINE,374903,611.76
DfE,PfS,08/06/2011,Rail and Tube Costs,Co-location Programme Team,THE TRAINLINE,374903,477.13
DfE,PfS,08/06/2011,Rail and Tube Costs,Design Management,THE TRAINLINE,374903,258.06
DfE,PfS,08/06/2011,Rail and Tube Costs,Director Commercial Team,THE TRAINLINE,374903,1458.42
DfE,PfS,08/06/2011,Rail and Tube Costs,Education ICT Strategic Director,THE TRAINLINE,374903,1099.01
DfE,PfS,08/06/2011,Rail and Tube Costs,Education PE & Sports,THE TRAINLINE,374903,291.53
DfE,PfS,08/06/2011,Rail and Tube Costs,Education Strategic Director,THE TRAINLINE,374903,887.19
DfE,PfS,08/06/2011,Rail and Tube Costs,Finance,THE TRAINLINE,374903,17707.6
DfE,PfS,08/06/2011,Rail and Tube Costs,North Director,THE TRAINLINE,374903,927.95
DfE,PfS,08/06/2011,Rail and Tube Costs,One Conversation Team,THE TRAINLINE,374903,148.38
DfE,PfS,08/06/2011,Rail and Tube Costs,Primary Capital Programme Team,THE TRAINLINE,374903,45.13
DfE,PfS,08/06/2011,Rail and Tube Costs,South Director,THE TRAINLINE,374903,-68.56
DfE,PfS,08/06/2011,Rail and Tube Costs,Strategic Director,THE TRAINLINE,374903,1437.31
