Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,19/06/2014,"4,732,848","34,668.81",COFFEY INTERNATIONAL DEVELOPMENT,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/06/2014,"4,720,020","34,329.40",LAND ROVER PEABODY,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,27/06/2014,"4,741,328","33,389.25",EMIRATES INTERNATIONAL PROPERTY SERVICES,Rental Payments - residential
FCO,FCO,18/06/2014,"4,731,062","33,190.81",ELECTORAL REFORM INTERNATIONAL SERVICES LTD,Programme Spend (Oracle Projects Control Account)
FCO,FCO,13/06/2014,"4,727,308","33,164.56",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,23/06/2014,"4,735,867","33,024.03",PLATAFORMA INTEGRAL DE DESARROLLO SUSTENTABLE PIDES AC,Programme Spend (Oracle Projects Control Account)
FCO,FCO,04/06/2014,"4,717,197","32,533.11",INTERSERVE FM LTD,FM Interserve Grounds Maintenance
FCO,FCO,17/06/2014,"4,730,938","32,397.16",ICLEI - BRASIL ENERGIA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,11/06/2014,"4,718,583","32,262.85",FCO SERVICES,Assets Under Construction (Oracle PA Control Account)
FCO,FCO,19/06/2014,"4,732,351","31,489.63",VODAFONE LTD CABLE AND WIRELESS UK,Telephone line and equipment rental charges
FCO,FCO,26/06/2014,"4,740,436","31,470",LONDON SCHOOL OF ECONOMICS AND POLITICAL SCIENCE,Specialist Training (Devolved)
FCO,FCO,11/06/2014,"4,722,448","31,350",THE INSTITUTE OF COMPANY SECRETARY OF INDIA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,10/06/2014,"4,723,613","30,881.88",SUPPLY PLUS,Estates - Other Machinery and Equipment
FCO,FCO,20/06/2014,"4,732,276","30,693.43",ERNST & YOUNG GLOBAL SERVICES LTD,Recharge Suspense Account (Oracle PA Control Account)
FCO,FCO,04/06/2014,"4,716,602","30,686.32",INTERSERVE FM LTD,Construction Project more than £10k
FCO,FCO,11/06/2014,"4,723,458","30,606.36",CHARKHA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,26/06/2014,"4,739,666","30,440.91",ISS FACILITY SERVICES LTD FCO OP - POE,Rental Payments - non residential
FCO,FCO,10/06/2014,"4,722,781","30,440.17",GAUDI EVENTOS LTDA,UKTI HQ Allocation- Marketing
