DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,ARVAL UK LTD,1026076,"£50,562.88"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,HMRC,1026179,"£34,869.77"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,KINEO LTD,1026198,"£48,630.90"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1026210,"£45,253.95"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,222002-Other Property Costs,CABLE & WIRELESS,1026105,"£43,290.86"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,CABLE & WIRELESS,1026105,"£62,279.99"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1026077,"£43,447.98"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1026077,"£46,853.11"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,246000-Current Grants,NATIONAL POLICING IMPROVEMENT AGENCY (NPIA/NCALT),1026228,"£100,000.00"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,223000-Other Expenditure,NATIONAL CENTRE FOR SOCIAL RESEARCH (NATCEN),1026227,"£51,232.26"
Ministry of Justice,MoJ HQ,29-Jul-10,ZZ900-MoJ HQ,710600-Creditor < 1 year - Payable to Consolidated Fund,HM TREASURY - CFER PAYOVER,1474,"£3,792,514.12"
Ministry of Justice,HMCS,30-Jul-10,AA499-HMCS Change Programme,265000-IT & Telecommunications,LOGICA UK LTD,1294638,"£132,259.18"
Ministry of Justice,HMCS,30-Jul-10,AU999-National Taxing Teams,226000-Court Costs,CLARKE WILLMOTT,1294432,"£42,155.70"
Ministry of Justice,HMCS,30-Jul-10,BZ999-London Region,222001-Maintenance,EC HARRIS LLP,1294494,"£102,712.55"
Ministry of Justice,HMCS,30-Jul-10,BZ999-London Region,222001-Maintenance,NORLAND MANAGED SERVICES LTD,1294705,"£107,224.26"
Ministry of Justice,HMCS,30-Jul-10,BZ999-London Region,532000-Tangible GBV - Additions,METSHAPE LTD,1294674,"£197,277.81"
Ministry of Justice,HMCS,30-Jul-10,BZ999-London Region,226000-Court Costs,SELLERS LEGAL SERVICES LTD,1294814,"£51,205.72"
Ministry of Justice,HMCS,30-Jul-10,CZ999-South East Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1294388,"£55,965.99"
Ministry of Justice,HMCS,30-Jul-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,DTZ DEBENHAM TIE LEUNG,1294484,"£28,484.51"
Ministry of Justice,HMCS,30-Jul-10,CZ999-South East Region,222001-Maintenance,CARILLION CONSTRUCTION LTD T/A CARILLION PROPERTY SERVICES,1294416,"£57,666.06"
Ministry of Justice,HMCS,30-Jul-10,CZ999-South East Region,532000-Tangible GBV - Additions,PROCARE BUILDING SERVICES LTD,1294765,"£34,696.14"
Ministry of Justice,HMCS,30-Jul-10,DZ999-South West Region,222001-Maintenance,ATKINS,1294329,"£115,917.38"
Ministry of Justice,HMCS,30-Jul-10,DZ999-South West Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1294388,"£30,502.36"
Ministry of Justice,HMCS,30-Jul-10,DZ999-South West Region,223001-Printing Postage and Office expenditure,ROYAL MAIL,1294801,"£56,763.73"
Ministry of Justice,HMCS,30-Jul-10,DZ999-South West Region,532000-Tangible GBV - Additions,HAMPSHIRE COUNTY COUNCIL,1294556,"£65,448.11"
Ministry of Justice,HMCS,30-Jul-10,EZ999-Wales Region,222001-Maintenance,KIER BUILDING SERVICES ENG,163888,"£50,020.06"
Ministry of Justice,HMCS,30-Jul-10,EZ999-Wales Region,222001-Maintenance,KIER BUILDING SERVICES ENG,163888,"£29,842.99"
Ministry of Justice,HMCS,30-Jul-10,FZ999-Midlands Region,222001-Maintenance,EC HARRIS LLP,1294494,"£94,536.06"
Ministry of Justice,HMCS,30-Jul-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1294680,"£37,709.77"
Ministry of Justice,HMCS,30-Jul-10,GZ999-North West Region,610300-Debtors < 1 Year - Deposits & Advances,NEOPOST LTD,1294700,"£141,753.00"
Ministry of Justice,HMCS,30-Jul-10,GZ999-North West Region,261000-Fuel and Utilities,CORONA ENERGY,1294446,"£184,535.45"
Ministry of Justice,HMCS,30-Jul-10,HZ999-North East and Yorkshire,222001-Maintenance,DTZ DEBENHAM TIE LEUNG,1294486,"£58,164.34"
Ministry of Justice,HMCS,30-Jul-10,IZ999-RCJ Group,222002-Other Property Costs,VICTORIA MEDICAL & GENERAL CLEANING SERVICES LTD,1294894,"£65,716.73"
Ministry of Justice,MoJ HQ,30-Jul-10,ZZ900-MoJ HQ,710200-Creditors < 1 year - Trade & Other Creditors,COMPANY BARCLAYCARD CORPORATE,6187,"£1,438,100.80"
Ministry of Justice,Tribunals,30-Jul-10,TR120-Corporate,222002-Other Property Costs,MACLELLAN INTERNATIONAL LTD,1039774,"£29,857.56"
