Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001907661," 1,452,090.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001907661," 325,811.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR WARWICKSHIRE (G),1001907661," 2,586,294.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001907662," 59,907.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001907662," 185,486.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001907662," 10,775,905.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001907662," 1,205,590.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001907662," 14,293,902.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001907663," 25,521.10 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001907663," 281,035.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001907663," 6,157,532.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001907663," 992,159.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001907663," 11,768,452.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001907664," 113,452.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001907664," 48,794.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001907664," 3,730,629.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001907664," 525,779.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001907664," 5,123,415.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001907665," 32,994.05 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001907665," 66,666.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001907665," 3,210,983.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001907665," 572,352.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001907665," 3,846,026.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001907666," 112,834.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001907666," 3,142,611.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001907666," 612,165.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001907666," 5,176,803.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001907667," 199,354.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001907667," 5,259,901.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001907667," 1,089,093.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DEVON & CORNWALL (G),1001907667," 8,560,797.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001907668," 422,095.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR DYFED POWYS (G),1001907668," 2,670,990.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001907669," 177,748.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001907669," 4,661,035.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001907669," 916,030.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001907669," 8,565,203.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001907670," 93,063.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001907670," 1,627,678.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001907670," 40,578.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001907670," 373,207.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001907670," 2,865,833.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR GWENT (G),1001907671," 3,532,774.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001907672," 209,995.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001907672," 5,261,625.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001907672," 868,681.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001907672," 10,001,027.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001907673," 55,695.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001907673," 138,358.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001907673," 56,442.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001907673," 3,030,731.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001907673," 56,594.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001907673," 545,275.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR HERTFORDSHIRE (G),1001907673," 5,949,576.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001907674," 142,841.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001907674," 6,596,244.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001907674," 926,054.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001907674," 8,379,619.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001907675," 88,222.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001907675," 1,693,729.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001907675," 481,241.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001907675," 3,200,270.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001907676," 406,479.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001907676," 3,857,465.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001907677," 51,630.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001907677," 127,685.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001907677," 2,253,387.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001907677," 478,842.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001907677," 3,473,529.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001907678," 7,288,551.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001907679," 97,555.34 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001907679," 105,745.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001907679," 6,455,390.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001907679," 799,270.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001907679," 8,383,107.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001907679," 1,136,724.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001907680," 205,069.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001907680," 2,434,853.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001907680," 563,209.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SURREY (G),1001907680," 5,180,407.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001907681," 73,873.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001907681," 181,293.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001907681," 4,490,980.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001907681," 844,969.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001907681," 8,152,372.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001907682," 33,524.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001907682," 82,546.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001907682," 1,723,573.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001907682," 320,166.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001907682," 3,123,735.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001907683," 62,578.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001907683," 1,943,933.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001907683," 323,866.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001907683," 3,361,255.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001907684," 75,994.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001907684," 32,426.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001907684," 8,947,634.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001907684," 572,223.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001907684," 9,177,235.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001907685," 66,627.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001907685," 164,640.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001907685," 3,615,671.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001907685," 766,660.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001907685," 5,529,029.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001907686," 66,444.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001907686," 165,945.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001907686," 15,023,010.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001907686," 1,419,533.00 "
Home Office,Home Office,05/09/2016,Grants,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001907686," 20,901,975.00 "
Home Office,Home Office,07/09/2016,Grants,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),3000052712," 18,211,225.00 "
Home Office,Home Office,07/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001908633," 53,547.00 "
Home Office,Home Office,07/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001908633," 132,904.00 "
Home Office,Home Office,07/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001908633," 53,914.00 "
Home Office,Home Office,07/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001908633," 3,328,111.00 "
Home Office,Home Office,07/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001908633," 54,726.00 "
Home Office,Home Office,07/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001908633," 701,956.00 "
Home Office,Home Office,07/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001908633," 5,540,552.00 "
Home Office,Home Office,08/09/2016,Fire & Resilience Prog.,CPG - Crime & Policing Group,DEPARTMENT FOR COMMUNITIES & LOCAL GOVERNMENT,3000052720," 2,672,350.00 "
Home Office,Home Office,09/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,FUJITSU SERVICES LTD,1001909503," 30,401.89 "
Home Office,Home Office,12/09/2016,Education & Training Services,CPG - Crime & Policing Group,CAPITA BUSINESS SERVICES LTD,1001910103," 36,069.50 "
Home Office,Home Office,12/09/2016,Grants,CPG - Crime & Policing Group,COMMUNITIES & LOCAL GOVERNMENT (G),3000052726," 7,902,021.00 "
Home Office,Home Office,12/09/2016,Grants,CPG - Crime & Policing Group,DERBYSHIRE COUNTY COUNCIL (G),1001909921," 39,634.00 "
Home Office,Home Office,12/09/2016,Grants,CPG - Crime & Policing Group,HAMPSHIRE COUNTY COUNCIL 1 (G),1001909923," 31,981.63 "
Home Office,Home Office,12/09/2016,Grants,CPG - Crime & Policing Group,NORTH LINCOLNSHIRE COUNCIL 1 (G),1001909926," 33,759.00 "
Home Office,Home Office,12/09/2016,Grants,CPG - Crime & Policing Group,NORTH YORKSHIRE COUNTY COUNCIL (G),1001909927," 35,658.00 "
Home Office,Home Office,12/09/2016,Grants,CPG - Crime & Policing Group,WORCESTERSHIRE COUNTY COUNCIL 1 (G),1001909937," 38,031.18 "
Home Office,Home Office,15/09/2016,"Messenger, Portering and Reception Services",CPG - Crime & Policing Group,FORENSIC ARCHIVE LTD,1001911486," 259,200.00 "
Home Office,Home Office,15/09/2016,Grants,CPG - Crime & Policing Group,GANGMASTERS LICENSING AUTHORITY (G),1001911271," 381,303.00 "
Home Office,Home Office,15/09/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001911601," 26,928.00 "
Home Office,Home Office,15/09/2016,Grants,CPG - Crime & Policing Group,OFFICE OF THE POLICE & CRIME COMMISSIONER FOR SUFFOLK (G),1001911321," 40,000.00 "
Home Office,Home Office,15/09/2016,Grants,CPG - Crime & Policing Group,REFUGE (G),1001911324," 40,000.00 "
Home Office,Home Office,15/09/2016,Grants,CPG - Crime & Policing Group,SOLACE WOMEN'S AID (G),1001911332," 40,000.00 "
Home Office,Home Office,15/09/2016,Grants,CPG - Crime & Policing Group,WOMENS AID (G),1001911344," 62,500.00 "
Home Office,Home Office,16/09/2016,Professional & Admin Services,CPG - Crime & Policing Group,"DEPARTMENT FOR BUSINESS, INNOVATION & SKILLS",3000052745," 56,574.27 "
Home Office,Home Office,19/09/2016,Legal Services.Legal Fees,CPG - Crime & Policing Group,SOPHIE CARTWRIGHT,1001912758," 25,080.00 "
Home Office,Home Office,21/09/2016,Grants,CPG - Crime & Policing Group,CHAMBERLAIN OF LONDON (G),1001913550," 58,124.43 "
Home Office,Home Office,21/09/2016,Grants,CPG - Crime & Policing Group,COLLEGE OF POLICING (G),1001913551," 1,500,000.00 "
Home Office,Home Office,21/09/2016,Grants,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR CHESHIRE (G),1001913553," 124,563.89 "
Home Office,Home Office,22/09/2016,"IT, Telecomms ApplicationConsultancy&Development",CPG - Crime & Policing Group,BRAVOSOLUTION UK LTD,1001914002," 71,040.00 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 1,265,980.40 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 325,208.69 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 134,020.28 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 245,879.57 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493,"-37,206.98 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 340,709.52 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 64,260.13 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 173,403.76 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 39,555.19 "
Home Office,Home Office,23/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,AIRWAVE SOLUTIONS LTD,1001914493," 28,071.53 "
Home Office,Home Office,23/09/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001914594," 32,927.87 "
Home Office,Home Office,23/09/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001914594," 28,814.90 "
Home Office,Home Office,23/09/2016,"Science, Technical & Research",CPG - Crime & Policing Group,LEONARDO MW LTD,1001914594," 25,080.00 "
Home Office,Home Office,26/09/2016,Consultancy & Contingent Labour,CPG - Crime & Policing Group,ATOS IT SERVICES UK LTD,1001915111," 26,978.40 "
Home Office,Home Office,26/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,BRAVOSOLUTION UK LTD,1001915115," 77,328.00 "
Home Office,Home Office,26/09/2016,Grants,CPG - Crime & Policing Group,SUPERINTENDENTS ASSOCIATION (G),1001915006," 150,272.00 "
Home Office,Home Office,27/09/2016,Grants,CPG - Crime & Policing Group,GLOUCESTERSHIRE COUNTY COUNCIL 1 (G),1001915506," 48,193.30 "
Home Office,Home Office,28/09/2016,"IT, Broadcasting & Telecomms",CPG - Crime & Policing Group,EE LTD,1001916194," 44,507.40 "
Home Office,Home Office,28/09/2016,Professional & Admin Services,CPG - Crime & Policing Group,"KELLOGG, BROWN AND ROOT LTD",1001916212," 1,231,246.09 "
Home Office,Home Office,01/09/2016,"IT,Telecomms Network Telephony",CSG - Corporate Services Group,LEVEL 3 COMMUNICATIONS,1001906831," 28,433.29 "
Home Office,Home Office,01/09/2016,"IT,Telecomms Network Telephony",CSG - Corporate Services Group,LEVEL 3 COMMUNICATIONS,1001906831," 46,249.30 "
Home Office,Home Office,01/09/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE,1001906849," 300,000.00 "
Home Office,Home Office,02/09/2016,"IT, Broadcasting & Telecomms",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001907300," 235,110.54 "
Home Office,Home Office,02/09/2016,"IT, Broadcasting & Telecomms",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001907300," 240,953.68 "
Home Office,Home Office,02/09/2016,"IT, Broadcasting & Telecomms",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001907300," 36,910.11 "
Home Office,Home Office,02/09/2016,"IT, Broadcasting & Telecomms",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001907300," 40,563.64 "
Home Office,Home Office,02/09/2016,"IT, Broadcasting & Telecomms",CSG - Corporate Services Group,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001907305," 660,892.50 "
Home Office,Home Office,02/09/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,SOPRA STERIA LTD,1001907360," 37,439.58 "
Home Office,Home Office,02/09/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,UNIFY ENTERPRISE COMMUNICATIONS LTD,1001907369," 144,999.60 "
Home Office,Home Office,05/09/2016,General building construction,CSG - Corporate Services Group,TURNER & TOWNSEND PROJECT MANAGEMENT,1001907840," 247,998.18 "
Home Office,Home Office,05/09/2016,General building construction,CSG - Corporate Services Group,TURNER & TOWNSEND PROJECT MANAGEMENT,1001907840," 78,757.01 "
Home Office,Home Office,06/09/2016,"IT, Telecomms ApplicationConsultancy&Development",CSG - Corporate Services Group,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,1001908217, 901.52 
