Department Family,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,Spend,
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£36,235.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£303,830.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£133,235.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£2,635,743.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£548,171.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£890,069.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£51,990.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£739,304.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£33,458.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£1,006,109.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£1,102,456.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£33,473.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£100,275.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£619,342.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£278,935.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£36,925.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£152,931.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£129,650.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£74,266.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£626,027.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£300,000.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£388,102.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£597,050.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£4,159,368.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001297069,"£1,547,072.00",
Home Office,Home Office,29/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001301940,"£123,184.00",
Home Office,Home Office,29/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001301940,"£34,961.00",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£6,388.25",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£10,025.66",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£6,376.10",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£5,548.94",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£5,253.30",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£4,117.61",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£9,210.54",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£9,811.32",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£4,259.83",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£6,501.36",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£7,919.44",
Home Office,Home Office,21/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,MAYORS OFFICE FOR POLICING AND CRIME (G),1001298404,"£6,648.94",
Home Office,Home Office,15/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,NOMS - NATIONAL OFFENDER MANAGEMENT SERVICE (G),3000045216,"£817,329.00",
Home Office,Home Office,16/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,NPIA - NATIONAL POLICING IMPROVEMENT AGENCY (G),1001297071,"£1,049,920.00",
Home Office,Home Office,29/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,NPIA - NATIONAL POLICING IMPROVEMENT AGENCY (G),1001301943,"£1,801,129.00",
Home Office,Home Office,08/08/2012,Facilities management Services.Residential Rental,OSCT - Office of Security and Counter-Terrorism,THE FOOD AND ENVIRONMENT RESEARCH AGENCY,1001293418,"£36,927.14",
Home Office,Home Office,29/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,WEST MIDLANDS POLICE AUTHORITY 1 (G),1001301952,"£44,929.00",
Home Office,Home Office,29/08/2012,Grants,OSCT - Office of Security and Counter-Terrorism,WEST YORKSHIRE POLICE (G),1001301954,"£75,900.00",
Home Office,Home Office,02/08/2012,Business Process Outsourcing,CSL - Civil Service Learning,CAPITA BUSINESS SERVICES LTD,1001290779,"£80,448.80",
Home Office,Home Office,02/08/2012,Business Process Outsourcing,CSL - Civil Service Learning,CAPITA BUSINESS SERVICES LTD,1001290779,"£76,716.80",
Home Office,Home Office,02/08/2012,Business Process Outsourcing,CSL - Civil Service Learning,CAPITA BUSINESS SERVICES LTD,1001290779,"£83,811.80",
Home Office,Home Office,02/08/2012,Business Process Outsourcing,CSL - Civil Service Learning,CAPITA BUSINESS SERVICES LTD,1001290779,"£42,052.80",
Home Office,Home Office,03/08/2012,Call management systems,CSL - Civil Service Learning,CAPITA BUSINESS SERVICES LTD,1001291668,"£27,939.60",
Home Office,Home Office,07/08/2012,"Science, Technical & Research.",HOS - Home Office Science,UNIVERSITY COLLEGE LONDON,1001292891,"£31,243.00",
Home Office,Home Office,22/08/2012,"Science, Technical & Research.",HOS - Home Office Science,IMPERIAL COLLEGE LONDON,1001299167,"£54,250.00",
Home Office,Home Office,15/08/2012,"Science, Technical & Research.",HOS - Home Office Science,NHS IC,3000045217,"£30,000.00",
Home Office,Home Office,31/08/2012,Management & Admin Serv.Scientific research,HOS - Home Office Science,TNS UK LTD,1001302694,"£96,000.00",
Home Office,Home Office,07/08/2012,Grants,"SIIG - Strategy, Immigration & International Group",INDEPENDENT SAFEGUARDING AUTHORITY (G),3000045184,"£993,458.00",
Home Office,Home Office,03/08/2012,"IT, TelecommsManaged Service.Support (General)","SIIG - Strategy, Immigration & International Group",LOGICA UK LTD,1001291712,"£50,871.60",
Home Office,Home Office,20/08/2012,Legal Services.Legal Fees,"SIIG - Strategy, Immigration & International Group",TREASURY SOLICITORS OFFICE,3000045240,"£29,864.40",
Home Office,UKBA - UK Border Agency,16/08/2012,Grants,UKBA - UK Border Agency,ACCENT ON TRAINING LTD (G),1001297057,"£85,327.99",
Home Office,UKBA - UK Border Agency,22/08/2012,Contingent Labour.Specialist IT,UKBA - UK Border Agency,ADVANTAGE TECHNICAL RESOURCING,1001299114,"£27,266.98",
Home Office,UKBA - UK Border Agency,22/08/2012,Contingent Labour.Specialist IT,UKBA - UK Border Agency,ADVANTAGE TECHNICAL RESOURCING,1001299114,£211.68,
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,ANGEL GROUP,1001301251,"£109,879.96",
Home Office,UKBA - UK Border Agency,29/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,ANGEL GROUP,1001301251,"£26,896.28",
Home Office,UKBA - UK Border Agency,07/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,ASSOCIATED BRITISH PORTS,1001292791,"£274,234.39",
Home Office,UKBA - UK Border Agency,14/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,ASSOCIATED BRITISH PORTS,1001295307,"£274,234.39",
Home Office,UKBA - UK Border Agency,02/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001290758,"£42,385.80",
Home Office,UKBA - UK Border Agency,02/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001290758,"£21,021.80",
Home Office,UKBA - UK Border Agency,02/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001290758,"£13,646.80",
Home Office,UKBA - UK Border Agency,02/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001290758,"£56,169.60",
Home Office,UKBA - UK Border Agency,16/08/2012,"IT, TelecommsSoftware (COTS).GIS Data-Supp & Maintance",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001296725,"£149,679.62",
Home Office,UKBA - UK Border Agency,16/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001296725,"£28,232.22",
Home Office,UKBA - UK Border Agency,14/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295308,"£467,206.03",
Home Office,UKBA - UK Border Agency,14/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295308,"£63,157.33",
Home Office,UKBA - UK Border Agency,14/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295308,"£174,749.36",
Home Office,UKBA - UK Border Agency,14/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295308,"£48,169.19",
Home Office,UKBA - UK Border Agency,14/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295308,"£292,664.15",
Home Office,UKBA - UK Border Agency,14/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295308,"£25,651.93",
Home Office,UKBA - UK Border Agency,14/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295308,"£100,228.80",
Home Office,UKBA - UK Border Agency,14/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295308,"£37,154.06",
Home Office,UKBA - UK Border Agency,15/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001295962,"£82,799.94",
Home Office,UKBA - UK Border Agency,23/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001299637,"£32,294.34",
Home Office,UKBA - UK Border Agency,28/08/2012,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001301104,"£219,349.58",
Home Office,UKBA - UK Border Agency,28/08/2012,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001301104,"£57,080.24",
Home Office,UKBA - UK Border Agency,23/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001299637,"£39,037.20",
Home Office,UKBA - UK Border Agency,24/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,ATOS I T SERVICES UK LTD,1001300248,"£61,287.60",
Home Office,UKBA - UK Border Agency,22/08/2012,"Vehicles, Ships, Airplanes",UKBA - UK Border Agency,BABCOCK MARINE & TECHNOLOGY (ROSYTH),1001299119,"£323,999.72",
Home Office,UKBA - UK Border Agency,09/08/2012,Grants,UKBA - UK Border Agency,BLACKBURNE HOUSE (WOMENS' TECHNOLOGY & ED CENTRE) (G),1001294279,"£31,297.18",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,BOROUGH OF POOLE 1 (G),1001298877,"£25,986.00",
Home Office,UKBA - UK Border Agency,30/08/2012,Grants,UKBA - UK Border Agency,BRACKNELL FOREST BC (G),1001302409,"£96,577.84",
Home Office,UKBA - UK Border Agency,14/08/2012,Grants,UKBA - UK Border Agency,BRADFORD COLLEGE (G),1001295945,"£36,483.08",
Home Office,UKBA - UK Border Agency,16/08/2012,Grants,UKBA - UK Border Agency,BRITISH COUNCIL (G),1001297058,"£68,075.79",
Home Office,UKBA - UK Border Agency,22/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,CAPITA BUSINESS SERVICES LTD,1001299130,"-£52,404.48",
Home Office,UKBA - UK Border Agency,22/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,CAPITA BUSINESS SERVICES LTD,1001299130,"£52,404.48",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CARDIFF COUNTY COUNCIL,1001302589,"£188,844.65",
Home Office,UKBA - UK Border Agency,31/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CARDIFF COUNTY COUNCIL,1001302589,"£19,941.39",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,CARDIFF COUNTY COUNCIL 1 (G),1001298882,"£74,502.00",
Home Office,UKBA - UK Border Agency,29/08/2012,Grants,UKBA - UK Border Agency,CARDIFF COUNTY COUNCIL 1 (G),1001301919,"£32,670.00",
Home Office,UKBA - UK Border Agency,07/08/2012,Grants,UKBA - UK Border Agency,CHESHIRE EAST BC (G),1001293231,"£43,134.00",
Home Office,UKBA - UK Border Agency,02/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CITY AND COUNTY OF SWANSEA,1001290784,"£34,894.84",
Home Office,UKBA - UK Border Agency,16/08/2012,Grants,UKBA - UK Border Agency,CITY COLLEGE NOTTINGHAM (G),1001297061,"£27,851.10",
Home Office,UKBA - UK Border Agency,30/08/2012,Politics & Civic Affairs.Refugee repatriation.serv,UKBA - UK Border Agency,CLEAREL LTD,1001301987,"£243,000.00",
Home Office,UKBA - UK Border Agency,22/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEAREL LTD,1001299135,"£446,238.15",
Home Office,UKBA - UK Border Agency,22/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEAREL LTD,1001299135,"£184,314.00",
Home Office,UKBA - UK Border Agency,22/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEAREL LTD,1001299135,"£218,616.36",
Home Office,UKBA - UK Border Agency,22/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEAREL LTD,1001299136,"£177,151.50",
Home Office,UKBA - UK Border Agency,22/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEAREL LTD,1001299136,"£82,883.64",
Home Office,UKBA - UK Border Agency,22/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEAREL LTD,1001299136,"£37,843.92",
Home Office,UKBA - UK Border Agency,24/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEARSPRINGS MANAGEMENT LTD,1001300268,"£127,018.41",
Home Office,UKBA - UK Border Agency,24/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEARSPRINGS MANAGEMENT LTD,1001300268,"£36,830.58",
Home Office,UKBA - UK Border Agency,24/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEARSPRINGS MANAGEMENT LTD,1001300268,"£43,159.83",
Home Office,UKBA - UK Border Agency,24/08/2012,Asylum Provision.Asylum Accomodation,UKBA - UK Border Agency,CLEARSPRINGS MANAGEMENT LTD,1001300268,"£3,201.00",
Home Office,UKBA - UK Border Agency,01/08/2012,Grants,UKBA - UK Border Agency,COMMUNITY SUPPORT PLUS (G),1001290736,"£34,539.42",
Home Office,UKBA - UK Border Agency,21/08/2012,Legal Fees and Disbursements,UKBA - UK Border Agency,CROWN SOLICITORS OFFICE,1001298370,"£31,857.40",
Home Office,UKBA - UK Border Agency,29/08/2012,Grants,UKBA - UK Border Agency,CROYDON COUNCIL (G),1001301925,"£1,575,767.00",
Home Office,UKBA - UK Border Agency,29/08/2012,Professional & Admin Services. Visa Processing Services,UKBA - UK Border Agency,CSC COMPUTER SCIENCES CORPORATION,1001301284,"£1,492,165.57",
Home Office,UKBA - UK Border Agency,29/08/2012,Reimbursement Of Integration Loan Scheme,UKBA - UK Border Agency,DEPARTMENT FOR WORK & PENSIONS (DWP),3000045284,"£52,550.00",
Home Office,UKBA - UK Border Agency,13/08/2012,"Messenger, Portering and Reception Services",UKBA - UK Border Agency,EAMUS CORK SOLUTIONS,7000007016,"£180,365.01",
Home Office,UKBA - UK Border Agency,07/08/2012,Grants,UKBA - UK Border Agency,EAST MIDLANDS REGIONAL LOCAL GOVERNMENT ASSOCIATION (G),1001293233,"£30,000.00",
Home Office,UKBA - UK Border Agency,23/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",UKBA - UK Border Agency,ENTRUST (EUROPE) LTD,7000007049,"£25,647.00",
Home Office,UKBA - UK Border Agency,23/08/2012,Management & Admin Serv.Overseas Posting Costs,UKBA - UK Border Agency,EXPOTEL HOTEL RESERVATIONS LTD,7000007048,"£35,485.07",
Home Office,UKBA - UK Border Agency,23/08/2012,Management & Admin Serv.Overseas Posting Costs,UKBA - UK Border Agency,EXPOTEL HOTEL RESERVATIONS LTD,7000007048,"£42,663.59",
Home Office,UKBA - UK Border Agency,02/08/2012,Business Process Outsourcing.Capita Development Spend,UKBA - UK Border Agency,FCO SERVICES,3000045159,"£1,193,400.00",
Home Office,UKBA - UK Border Agency,08/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,FCO SERVICES,3000045187,"£31,763.82",
Home Office,UKBA - UK Border Agency,22/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",UKBA - UK Border Agency,FCO SERVICES,3000045254,"£165,000.00",
Home Office,UKBA - UK Border Agency,23/08/2012,IT & Telecoms Components.Standard Software ,UKBA - UK Border Agency,FCO SERVICES,3000045261,"£18,367.20",
Home Office,UKBA - UK Border Agency,23/08/2012,IT & Telecoms Components.Standard Software ,UKBA - UK Border Agency,FCO SERVICES,3000045261,"£14,466.00",
Home Office,UKBA - UK Border Agency,29/08/2012,"IT,TelecommsHardwarePeripheral.Support and Maintenance",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001301297,"£94,224.85",
Home Office,UKBA - UK Border Agency,03/08/2012,"IT,TelecommsHardwarePeripheral.Support and Maintenance",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£61,147.17",
Home Office,UKBA - UK Border Agency,03/08/2012,"IT,TelecommsHardwarePeripheral.Support and Maintenance",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£30,875.91",
Home Office,UKBA - UK Border Agency,14/08/2012,"IT, TelecommsManaged Service.Support (General)",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001295337,"£40,612.80",
Home Office,UKBA - UK Border Agency,13/08/2012,"IT, TelecommsHardware Desktop.Support and Maintenance",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001294852,"£80,226.00",
Home Office,UKBA - UK Border Agency,06/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001292146,"£52,880.96",
Home Office,UKBA - UK Border Agency,03/08/2012,"IT, TelecommsManaged Service.Support (General) ",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£69,681.42",
Home Office,UKBA - UK Border Agency,03/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001291688,"£381,090.91",
Home Office,UKBA - UK Border Agency,10/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001294407,"£84,144.06",
Home Office,UKBA - UK Border Agency,07/08/2012,"Science, Technical & Research.IT Running costs",UKBA - UK Border Agency,FUJITSU SERVICES (ALCEDO) LTD,1001292819,"£53,151.45",
Home Office,UKBA - UK Border Agency,20/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",UKBA - UK Border Agency,FUJITSU SERVICES LTD,1001298248,"£9,140.33",
Home Office,UKBA - UK Border Agency,20/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,FUJITSU SERVICES LTD,1001298248,"£48,301.43",
Home Office,UKBA - UK Border Agency,22/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,FUJITSU SERVICES LTD,1001299160,"£35,053.59",
Home Office,UKBA - UK Border Agency,10/08/2012,Politics & Civic Affairs.Refugee repatriation.serv,UKBA - UK Border Agency,G4S CARE & JUSTICE SERVICES (UK) LTD,1001294409,"£265,716.77",
Home Office,UKBA - UK Border Agency,24/08/2012,Politics & Civic Affairs.Refugee repatriation.serv,UKBA - UK Border Agency,G4S CARE & JUSTICE SERVICES (UK) LTD,1001300285,"£290,523.14",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,GLOUCESTERSHIRE COUNTY COUNCIL 1 (G),1001298890,"£82,732.00",
Home Office,UKBA - UK Border Agency,29/08/2012,Grants,UKBA - UK Border Agency,GLOUCESTERSHIRE COUNTY COUNCIL 1 (G),1001301930,"£35,094.00",
Home Office,UKBA - UK Border Agency,31/08/2012,Grants,UKBA - UK Border Agency,GROUNDWORK LONDON (G),1001303023,"£115,977.95",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,HAMMERSMITH & FULHAM COMMUNITY (G),1001298892,"£35,520.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Grants,UKBA - UK Border Agency,HAMPSHIRE COUNTY COUNCIL 1 (G),1001298893,"£96,760.00",
Home Office,UKBA - UK Border Agency,21/08/2012,Healthcare Services.Occupational Health Services,UKBA - UK Border Agency,HEALTH MANAGEMENT LTD,1001298392,"£120,202.04",
Home Office,UKBA - UK Border Agency,07/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,HM REVENUE & CUSTOMS,1001292826,"£527,786.16",
Home Office,UKBA - UK Border Agency,23/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,HM REVENUE & CUSTOMS,3000045262,"£195,556.00",
Home Office,UKBA - UK Border Agency,23/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,HM REVENUE & CUSTOMS,3000045262,"£195,556.00",
Home Office,UKBA - UK Border Agency,23/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,HM REVENUE & CUSTOMS,3000045262,"£195,556.00",
Home Office,UKBA - UK Border Agency,24/08/2012,Law Enforcement & Safety Equipment,UKBA - UK Border Agency,HM REVENUE & CUSTOMS,1001300291,"£195,556.00",
Home Office,UKBA - UK Border Agency,23/08/2012,Grants,UKBA - UK Border Agency,HOUSING ASSOC CHARITABLE TRUST (G),1001300059,"£34,890.50",
Home Office,UKBA - UK Border Agency,07/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001292829,"£944,193.98",
Home Office,UKBA - UK Border Agency,07/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001292829,"£398,459.48",
Home Office,UKBA - UK Border Agency,09/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001293946,"£1,843,174.86",
Home Office,UKBA - UK Border Agency,07/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001292829,"£204,270.26",
Home Office,UKBA - UK Border Agency,15/08/2012,IT & Telecoms Components.Computer Equip,UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001296056,"£64,457.82",
Home Office,UKBA - UK Border Agency,17/08/2012,Contingent Labour.Asset Clearing - Computers,UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001297321,"£38,182.46",
Home Office,UKBA - UK Border Agency,17/08/2012,"IT, Broadcasting & Telecomms.IT Run Costs other",UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001297321,"£24,924.66",
Home Office,UKBA - UK Border Agency,28/08/2012,IT & Telecoms Components.Standard Software ,UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001301141,"£1,467,510.38",
Home Office,UKBA - UK Border Agency,01/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,6200029385,"-£11,236.76",
Home Office,UKBA - UK Border Agency,07/08/2012,"Science, Technical & Research.Computer services ",UKBA - UK Border Agency,IBM DIRECT UNITED KINGDOM LTD,1001292829,"-£1,920,168.04",
Home Office,UKBA - UK Border Agency,20/08/2012,Grants,UKBA - UK Border Agency,INSPIRE FUTURES LTD(G),1001298100,"£70,935.51",
Home Office,UKBA - UK Border Agency,28/08/2012,Education & Training Services.Training & Development,UKBA - UK Border Agency,IRON MOUNTAIN (UK) LTD,1001301143,"£22,030.00",
