Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,02/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,KPMG LLP,WD17 1DE,29833,Equipment support non-project costs,"Ł57,752.00"
Ministry of Defence,Ministry of Defence,23/07/2015,Spend on Inventory - General,Defence Equipment + Support,SURVITEC GROUP LIMITED,CH41 1HQ,37171,Spend on Inventory - General,"Ł57,721.88"
Ministry of Defence,Ministry of Defence,20/07/2015,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,SODEXO LTD,M50 0AL,35774,Cost of clothing and textile services received,"Ł57,689.92"
Ministry of Defence,Ministry of Defence,09/07/2015,Fuel for military use,Navy Command,WFL (UK) LIMITED,SN15 5DN,32536,Cost of ground diesel fuel consumed,"Ł57,658.53"
Ministry of Defence,Ministry of Defence,28/07/2015,"Transportation of personnel, freight and travel expenses",Navy Command,AGILITY LOGISTICS LIMITED,RG1 2LG,38317,Movement of service personnel,"Ł57,561.96"
Ministry of Defence,Ministry of Defence,17/07/2015,Research and development,JFC,TRL TECHNOLOGY LTD,GL20 8DN,35017,Research and development excluding defence science and technology laboratory,"Ł57,000.00"
Ministry of Defence,Ministry of Defence,02/07/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,29613,Cost of ground diesel fuel consumed,"Ł56,950.98"
Ministry of Defence,Ministry of Defence,08/07/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,31680,Spend on Inventory - General,"Ł56,914.85"
Ministry of Defence,Ministry of Defence,23/07/2015,Spend on Inventory - General,Defence Equipment + Support,BRITANNIA FIRE LIMITED,NR10 4JJ,36799,Spend on Inventory - General,"Ł56,868.00"
Ministry of Defence,Ministry of Defence,27/07/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,37838,Cost of ground diesel fuel consumed,"Ł56,774.82"
Ministry of Defence,Ministry of Defence,24/07/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,37707,Works - estate management,"Ł56,501.79"
Ministry of Defence,Ministry of Defence,07/07/2015,Spend on Inventory - General,Defence Equipment + Support,ALPHA ELECTRONICS (SOUTHERN) LIMITED,ME15 9YP,31297,Spend on Inventory - General,"Ł56,248.80"
Ministry of Defence,Ministry of Defence,20/07/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,TEWKESBURY BOROUGH COUNCIL,GL20 5TT,35833,Rent buildings - non civil estate property and married quarter property,"Ł56,243.22"
Ministry of Defence,Ministry of Defence,24/07/2015,Dilapidation charges  ,Defence Equipment + Support,GOVERNMENT LEGAL DEPARTMENT,WC2B 4TS,37413,Other provisions payment against provision,"Ł56,167.10"
Ministry of Defence,Ministry of Defence,28/07/2015,Design services and minor equipment purchases,DES Bespoke Trading Entity,H.FINE & SON LTD,HA0 1XB,38480,Equipment support non-project costs,"Ł56,160.00"
Ministry of Defence,Ministry of Defence,21/07/2015,Fuel for military use,Air Command,CERTAS ENERGY UK LIMITED,WA3 6XG,36010,Cost of ground diesel fuel consumed,"Ł56,139.91"
Ministry of Defence,Ministry of Defence,28/07/2015,Fuel for military use,Land Forces,CERTAS ENERGY UK LIMITED,WA3 6XG,38392,Cost of ground diesel fuel consumed,"Ł56,131.02"
Ministry of Defence,Ministry of Defence,24/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,37362,Equipment support project costs,"Ł56,118.49"
Ministry of Defence,Ministry of Defence,08/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,31753,Equipment support project costs,"Ł55,917.95"
Ministry of Defence,Ministry of Defence,23/07/2015,Design services and minor equipment purchases,DES Bespoke Trading Entity,ASSYSTEM UK LIMITED,BS16 7FD,36765,Equipment support non-project costs,"Ł55,717.08"
Ministry of Defence,Ministry of Defence,17/07/2015,Spend on Inventory - General,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,34777,Spend on Inventory - General,"Ł55,697.28"
Ministry of Defence,Ministry of Defence,30/07/2015,Spend on Inventory - General,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,39453,Spend on Inventory - General,"Ł55,555.72"
Ministry of Defence,Ministry of Defence,29/07/2015,Fees for professional services,HO+CS,IBM UNITED KINGDOM LIMITED,PO6 3AE,38948,Fees for professional services excluding legal fees,"Ł55,552.00"
Ministry of Defence,Ministry of Defence,30/07/2015,IT and communication services,JFC,CAPITA BUSINESS SERVICES LTD,DL1 9HN,39367,Information technology services,"Ł55,507.31"
Ministry of Defence,Ministry of Defence,28/07/2015,Spend on Inventory - General,Defence Equipment + Support,SURVITEC GROUP LIMITED,CH41 1HQ,38686,Spend on Inventory - General,"Ł55,494.30"
Ministry of Defence,Ministry of Defence,08/07/2015,Spend on Inventory - General,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,31837,Spend on Inventory - General,"Ł55,473.60"
Ministry of Defence,Ministry of Defence,31/07/2015,Spend on Inventory - General,Defence Equipment + Support,JAGUAR LAND ROVER LIMITED,CV35 0RR,39952,Spend on Inventory - General,"Ł55,473.60"
Ministry of Defence,Ministry of Defence,23/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,36773,Equipment support non-project costs,"Ł55,338.48"
Ministry of Defence,Ministry of Defence,20/07/2015,Inventory Accruals,Defence Equipment + Support,SURVITEC GROUP LIMITED,CH41 1HQ,35814,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"Ł55,200.00"
Ministry of Defence,Ministry of Defence,09/07/2015,Fuel for military use,Air Command,BP INTERNATIONAL LIMITED,HP2 4UL,2000000505,Aviation fuel casual uplift consumed,"Ł55,187.94"
Ministry of Defence,Ministry of Defence,10/07/2015,Dilapidation charges  ,Defence Equipment + Support,JACOBS U.K. LIMITED,RG41 5TU,32767,Other provisions payment against provision,"Ł55,084.00"
Ministry of Defence,Ministry of Defence,16/07/2015,Spend on Inventory - General,Defence Equipment + Support,KEY INDUSTRIAL EQUIPMENT LIMITED,BH31 6AT,34252,Spend on Inventory - General,"Ł55,061.69"
Ministry of Defence,Ministry of Defence,29/07/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,CBGA ROBSON LLP,W1S 4NG,38837,Rent buildings - non civil estate property and married quarter property,"Ł55,000.00"
Ministry of Defence,Ministry of Defence,24/07/2015,Spend on Inventory - General,Defence Equipment + Support,ITW LIMITED,LS26 8BS,37452,Spend on Inventory - General,"Ł54,960.33"
Ministry of Defence,Ministry of Defence,08/07/2015,Fees for professional services,DES Bespoke Trading Entity,BMT ISIS LIMITED,BA2 3BH,31699,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł54,855.33"
Ministry of Defence,Ministry of Defence,23/07/2015,Spend on Inventory - General,Defence Equipment + Support,TURNER VIRR & CO. LTD,LS25 2DY,37206,Spend on Inventory - General,"Ł54,742.10"
Ministry of Defence,Ministry of Defence,10/07/2015,"Transportation of personnel, freight and travel expenses",Land Forces,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,32802,Freight movement costs,"Ł54,720.47"
Ministry of Defence,Ministry of Defence,02/07/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,29900,Spend on Inventory - General,"Ł54,589.70"
Ministry of Defence,Ministry of Defence,13/07/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,SECURITAS SECURITY SERVICES (UK) LIMITED,B6 7SS,33402,Fees for professional services excluding legal fees,"Ł54,386.76"
Ministry of Defence,Ministry of Defence,31/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,RAYTHEON SYSTEMS LIMITED,CM19 5BB,40086,Equipment support non-project costs,"Ł54,375.77"
Ministry of Defence,Ministry of Defence,20/07/2015,Fuel for military use,Navy Command,ALLSTAR BUSINESS SOLUTIONS LTD,SN5 6PS,35095,Cost of ground diesel fuel consumed,"Ł54,346.39"
Ministry of Defence,Ministry of Defence,21/07/2015,Spend on Inventory - General,Defence Equipment + Support,AIRCRAFT MAINTENANCE SUPPORT SERVICES LTD,CF33 6NU,35949,Spend on Inventory - General,"Ł54,320.44"
Ministry of Defence,Ministry of Defence,28/07/2015,Purchase of information and communications technology,JFC,SOFTWARE BOX LIMITED,YO61 1ET,38673,IT + communications asset - in year capital addition,"Ł54,317.92"
Ministry of Defence,Ministry of Defence,03/07/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ISS MEDICLEAN LIMITED,GU21 5RW,30575,Estate + facilities management services - accommodation inventory + service,"Ł54,299.67"
Ministry of Defence,Ministry of Defence,06/07/2015,Design services and minor equipment purchases,Air Command,OPP LTD,OX2 8EP,31128,Equipment support non-project costs,"Ł54,109.17"
Ministry of Defence,Ministry of Defence,17/07/2015,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,34948,Cost of food services,"Ł54,087.86"
Ministry of Defence,Ministry of Defence,30/07/2015,"Transportation of personnel, freight and travel expenses",Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000415,Aircraft landing fees,"Ł54,070.25"
Ministry of Defence,Ministry of Defence,23/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,CLAVERHAM LTD,BS49 4NF,36841,Equipment support non-project costs,"Ł54,040.00"
Ministry of Defence,Ministry of Defence,02/07/2015,Spend on Inventory - General,Defence Equipment + Support,JOSEPH GLEAVE & SON LTD,M32 0NB,29813,Spend on Inventory - General,"Ł54,026.27"
Ministry of Defence,Ministry of Defence,06/07/2015,Spend on Inventory - General,Defence Equipment + Support,BRAMMER UK LIMITED,B24 9PR,30884,Spend on Inventory - General,"Ł53,911.20"
Ministry of Defence,Ministry of Defence,20/07/2015,Purchase of inventory and services ,Navy Command,CALUMET PHOTOGRAPHIC LTD,MK7 8AJ,35197,Cost of other material consumed,"Ł53,895.96"
Ministry of Defence,Ministry of Defence,17/07/2015,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,INTERSERVE (DEFENCE) LTD,B70 1DA,34770,Works - estate management,"Ł53,811.87"
Ministry of Defence,Ministry of Defence,21/07/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,ROCKWELL COLLINS UK LIMITED,RG6 1LA,36230,Fiscal asset under construction - capital in year addition,"Ł53,775.60"
Ministry of Defence,Ministry of Defence,29/07/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,PRIMARY HEALTH INVESTMENT  PROPERTIES LIMITED,GU21 6BS,39136,Rent land - non civil estate property + married quarter property,"Ł53,700.00"
Ministry of Defence,Ministry of Defence,31/07/2015,"Transportation of personnel, freight and travel expenses",Land Forces,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,39863,Freight movement costs,"Ł53,674.99"
Ministry of Defence,Ministry of Defence,14/07/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DB SCHENKER RAIL (UK) LTD,DN4 5PN,33591,Freight movement costs,"Ł53,579.04"
Ministry of Defence,Ministry of Defence,08/07/2015,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,32032,Spend on Inventory - General,"Ł53,502.75"
Ministry of Defence,Ministry of Defence,08/07/2015,Fees for professional services,Land Forces,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,31753,Fees for professional services excluding legal fees,"Ł53,337.20"
Ministry of Defence,Ministry of Defence,10/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,GARDNER DENVER LIMITED,B98 0DS,32720,Equipment support non-project costs,"Ł53,335.02"
Ministry of Defence,Ministry of Defence,08/07/2015,General services and support,Air Command,ROLLS ROYCE MARINE POWER  OPERATIONS  LIMITED,DE24 8BJ,31977,Purchase of defence support equipment below capitalisation threshold of Ł25k.,"Ł53,280.00"
Ministry of Defence,Ministry of Defence,10/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,32589,Equipment support non-project costs,"Ł53,218.19"
Ministry of Defence,Ministry of Defence,20/07/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WINDSOR AND MAIDENHEAD ROYAL BOROUGH COUNCIL,SL6 1RF,35920,Rent buildings - non civil estate property and married quarter property,"Ł53,174.06"
Ministry of Defence,Ministry of Defence,07/07/2015,Inventory Accruals,Defence Equipment + Support,WESTON AEROSPACE LIMITED,GU14 7PW,31630,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"Ł53,155.92"
Ministry of Defence,Ministry of Defence,13/07/2015,IT and communication services,Navy Command,HP ENTERPRISE SERVICES DEFENCE & SECURITY UK LIMITED,RG27 9XA,33234,Information technology services,"Ł52,877.89"
Ministry of Defence,Ministry of Defence,23/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,YOUNGMAN GROUP LTD,CM9 4LJ,37232,Equipment support non-project costs,"Ł52,850.63"
Ministry of Defence,Ministry of Defence,20/07/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,LOGISTICAL SUPPORT SERVICES  LIMITED,BS36 2RL,35503,Freight movement costs,"Ł52,820.47"
Ministry of Defence,Ministry of Defence,16/07/2015,Design services and minor equipment purchases,Air Command,SAFESKYS LTD,HP11 1LT,34416,Equipment support non-project costs,"Ł52,800.16"
Ministry of Defence,Ministry of Defence,03/07/2015,Spend on Inventory - General,Defence Equipment + Support,TOTAL INTEGRATED SOLUTIONS LIMITED,NG18 5BU,30779,Spend on Inventory - General,"Ł52,741.68"
Ministry of Defence,Ministry of Defence,28/07/2015,Spend on Inventory - General,Defence Equipment + Support,AGUSTAWESTLAND LIMITED,BA20 2YB,38319,Spend on Inventory - General,"Ł52,697.33"
Ministry of Defence,Ministry of Defence,27/07/2015,Food and clothing,Land Forces,NAVY ARMY AND AIR FORCE INSTITUES (THE),DL1 1YN,6000004007,Cost of food purchases,"Ł52,600.27"
Ministry of Defence,Ministry of Defence,16/07/2015,Administration,Land Forces,NORTHUMBERLAND COUNTY COUNCIL,NE63 9XL,34360,General administration,"Ł52,571.00"
Ministry of Defence,Ministry of Defence,30/07/2015,Spend on Inventory - General,Defence Equipment + Support,BRAMMER UK LIMITED,M23 9NE,39343,Spend on Inventory - General,"Ł52,552.66"
Ministry of Defence,Ministry of Defence,03/07/2015,"Adminstration, claims, compensation and awards",Land Forces,LEGAL SERVICES COMMISSION,NG1 2AS,30591,Cost of claims/compensation and related expenses against MOD,"Ł52,416.00"
Ministry of Defence,Ministry of Defence,07/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,ALLIED AEROSYSTEMS LTD,CF37 5YL,31295,Equipment support non-project costs,"Ł52,394.05"
Ministry of Defence,Ministry of Defence,16/07/2015,Externally delivered education and training,Land Forces,JSMDT LTD,N18 2QD,34250,External military training ,"Ł52,283.00"
Ministry of Defence,Ministry of Defence,23/07/2015,Spend on Inventory - General,Defence Equipment + Support,TVS SUPPLY CHAIN SOLUTIONS LIMITED,PR6 7AJ,37207,Spend on Inventory - General,"Ł52,183.52"
Ministry of Defence,Ministry of Defence,09/07/2015,Spend on Inventory - General,Defence Equipment + Support,DS SMITH CORRUGATED PACKAGING LIMITED,LE10 3BX,32204,Spend on Inventory - General,"Ł52,148.03"
Ministry of Defence,Ministry of Defence,09/07/2015,IT and communication services,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,32156,Computer equipment costing below the capitalisation threshold,"Ł52,126.14"
Ministry of Defence,Ministry of Defence,20/07/2015,IT and communication services,Land Forces,DATANET INSTALLATION SERVICES UK LIMITED,RG12 1RP,35276,Information technology services,"Ł52,040.40"
Ministry of Defence,Ministry of Defence,23/07/2015,Fuel for military use,JFC,BOC LIMITED,M28 2UT,36794,Cost of industrial gas fuel consumed,"Ł51,888.52"
Ministry of Defence,Ministry of Defence,22/07/2015,Design services and minor equipment purchases,JFC,BRIGGS MARINE CONTRACTORS LIMITED,KY3 9AU,36396,Equipment support non-project costs,"Ł51,873.66"
Ministry of Defence,Ministry of Defence,30/07/2015,"Transportation of personnel, freight and travel expenses",JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,39404,Military short term detached duty,"Ł51,443.94"
Ministry of Defence,Ministry of Defence,16/07/2015,Rent and rates,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000332,Rent buildings - non civil estate property and married quarter property,"Ł51,402.64"
Ministry of Defence,Ministry of Defence,10/07/2015,Fees for professional services,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,32778,PSS Other Tech Support Exc R+D,"Ł51,273.60"
Ministry of Defence,Ministry of Defence,02/07/2015,"Transportation of personnel, freight and travel expenses",Air Command,GLASGOW PRESTWICK AIRPORT LTD,KA9 2PL,29745,Aircraft landing fees,"Ł51,055.87"
Ministry of Defence,Ministry of Defence,22/07/2015,Externally delivered education and training,Land Forces,BABCOCK TRAINING LIMITED,PO6 3EN,186426,External military training ,"Ł50,981.60"
Ministry of Defence,Ministry of Defence,28/07/2015,Estate management,Defence Equipment + Support,ELIOR UK PLC,SK11 6ET,38449,Estate + facilities management services - accommodation inventory + service,"Ł50,976.36"
Ministry of Defence,Ministry of Defence,20/07/2015,Spend on Inventory - General,Defence Equipment + Support,CARWOOD MOTOR UNITS LTD,CV3 2RQ,35214,Spend on Inventory - General,"Ł50,865.21"
Ministry of Defence,Ministry of Defence,23/07/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,36872,Freight movement costs,"Ł50,817.28"
Ministry of Defence,Ministry of Defence,08/07/2015,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300000293,Cost of claims/compensation and related expenses against MOD,"Ł50,774.91"
Ministry of Defence,Ministry of Defence,10/07/2015,"Purchase of munitions, other inventory or fuel",Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,32589,Raw materials and consumable engineering and technical fiscal inventory purchased,"Ł50,649.04"
Ministry of Defence,Ministry of Defence,13/07/2015,Spend on Inventory - General,Defence Equipment + Support,LLANELEC PRECISION ENGINEERING COMPANY LIMITED,SA11 1YD,33268,Spend on Inventory - General,"Ł50,499.86"
Ministry of Defence,Ministry of Defence,31/07/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,HUNTINGDONSHIRE DISTRICT COUNCIL,PE29 3TN,39945,Rent buildings - non civil estate property and married quarter property,"Ł50,489.90"
Ministry of Defence,Ministry of Defence,02/07/2015,Design services and minor equipment purchases,Land Forces,AUTOMOBILE ASSOCIATION DEVELOPMENTS LTD,RG21 4EA,186219,Equipment support project costs,"Ł50,353.97"
Ministry of Defence,Ministry of Defence,22/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,36444,Equipment support project costs,"Ł50,261.59"
Ministry of Defence,Ministry of Defence,09/07/2015,Food and clothing,Defence Equipment + Support,PURPLE FOODSERVICE SOLUTIONS LIMITED,GU32 3QD,32410,Cost of food purchases,"Ł50,133.56"
Ministry of Defence,Ministry of Defence,02/07/2015,Rent and rates,Air Command,SELEX ES LTD,SS14 3EL,30204,Rent buildings - non civil estate property and married quarter property,"Ł50,011.00"
Ministry of Defence,Ministry of Defence,22/07/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,DEPARTMENT FOR REGIONAL DEVELOPMENT,BT1 9DJ,10534,Utilities consumed - water + sewage,"Ł49,984.93"
Ministry of Defence,Ministry of Defence,20/07/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,WINCHESTER CITY COUNCIL,SO23 9LJ,35919,Rent buildings - non civil estate property and married quarter property,"Ł49,975.51"
Ministry of Defence,Ministry of Defence,23/07/2015,IT and communication services,JFC,PROLINX LIMITED,OX44 7NW,37095,Information technology services,"Ł49,800.00"
Ministry of Defence,Ministry of Defence,02/07/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,FLOGAS BRITAIN LIMITED,LE7 1PF,29723,Utilities consumed - liquid petroleum gas,"Ł49,718.10"
Ministry of Defence,Ministry of Defence,24/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,KIDDE GRAVINER LIMITED,SL3 0HB,37460,Equipment support non-project costs,"Ł49,636.66"
Ministry of Defence,Ministry of Defence,16/07/2015,Spend on Inventory - General,Defence Equipment + Support,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,34499,Spend on Inventory - General,"Ł49,575.90"
Ministry of Defence,Ministry of Defence,28/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,MARSHALL AVIATION SERVICES LIMITED,CH4 0BA,38537,Equipment support non-project costs,"Ł49,538.96"
Ministry of Defence,Ministry of Defence,31/07/2015,Rent and rates,DEFENCE INFRASTRUCTURE ORGANISATION,FAREHAM BOROUGH COUNCIL,PO16 7PU,39893,Rent buildings - non civil estate property and married quarter property,"Ł49,532.49"
Ministry of Defence,Ministry of Defence,20/07/2015,"Transportation of personnel, freight and travel expenses",Air Command,AGILITY LOGISTICS LIMITED,RG1 2LG,35076,Movement of service personnel,"Ł49,469.89"
Ministry of Defence,Ministry of Defence,06/07/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,MARINE SPECIALISED TECHNOLOGY LIMITED,L3 4BE,31060,Freight movement costs,"Ł49,468.33"
Ministry of Defence,Ministry of Defence,23/07/2015,Fees for professional services,DES Bespoke Trading Entity,MYCSP LTD,SK3 0XN,37038,Fees for professional services excluding legal fees,"Ł49,014.00"
Ministry of Defence,Ministry of Defence,30/07/2015,Design services and minor equipment purchases,JFC,L.A. INTERNATIONAL COMPUTER  CONSULTANTS LIMITED,ST1 5UB,39514,Equipment support project costs,"Ł48,980.00"
Ministry of Defence,Ministry of Defence,10/07/2015,Purchase of inventory and services ,JFC,AAH PHARMACEUTICALS LTD,CV2 2TX,32550,Consumption of medical dental and veterinary inventory,"Ł48,972.68"
Ministry of Defence,Ministry of Defence,02/07/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,AIRTRICITY GAS SUPPLY (NI) LIMITED,BT3 9ED,186214,Utilities consumed - gas,"Ł48,825.40"
Ministry of Defence,Ministry of Defence,24/07/2015,Externally delivered education and training,Air Command,STAFFORDSHIRE UNIVERSITY,ST16 9EF,37670,External military training ,"Ł48,793.60"
Ministry of Defence,Ministry of Defence,20/07/2015,Purchase of buildings and military equipment ,Defence Equipment + Support,SECURITY SERVICES GROUP,SN6 8LA,300000357,Fiscal asset under construction - capital in year addition,"Ł48,789.60"
Ministry of Defence,Ministry of Defence,24/07/2015,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,DHL GLOBAL FORWARDING (UK)  LIMITED,KT16 8SH,37363,Freight movement costs,"Ł48,767.52"
Ministry of Defence,Ministry of Defence,27/07/2015,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED.,KY1 2SB,37946,Spend on Inventory - General,"Ł48,531.07"
Ministry of Defence,Ministry of Defence,29/07/2015,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,BRITISH GAS TRADING LIMITED,M16 0TW,38816,Utilities consumed - electricity,"Ł48,455.23"
Ministry of Defence,Ministry of Defence,17/07/2015,Transport hire charges,Land Forces,RYDER PUBLIC LIMITED COMPANY,SK16 4UL,34932,Transport other operating lease,"Ł47,999.95"
Ministry of Defence,Ministry of Defence,15/07/2015,Fees for professional services,JFC,CORPS OF COMMISSIONAIRES  MANAGEMENT LIMITED,RH10 9WE,33938,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"Ł47,892.20"
Ministry of Defence,Ministry of Defence,15/07/2015,Spend on Inventory - General,Defence Equipment + Support,FORCE PROTECTION EUROPE LIMITED,CV31 1FQ,33956,Spend on Inventory - General,"Ł47,782.04"
Ministry of Defence,Ministry of Defence,23/07/2015,General services and support,Land Forces,BERGANS OUTDOOR GMBH,LA8 0PB,36787,Purchase of defence support equipment below capitalisation threshold of Ł25k.,"Ł47,678.31"
Ministry of Defence,Ministry of Defence,20/07/2015,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,35128,Spend on Inventory - General,"Ł47,642.56"
Ministry of Defence,Ministry of Defence,13/07/2015,"Transportation of personnel, freight and travel expenses",Air Command,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,33288,Freight movement costs,"Ł47,601.87"
Ministry of Defence,Ministry of Defence,13/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,DM SYSTEMS AND TEST LIMITED,SG6 1TN,33173,Equipment support non-project costs,"Ł47,585.07"
Ministry of Defence,Ministry of Defence,28/07/2015,Fees for professional services,DEFENCE INFRASTRUCTURE ORGANISATION,WYG MANAGEMENT SERVICES LIMITED,L2 6RE,38745,Fees for professional services excluding legal fees,"Ł47,577.09"
Ministry of Defence,Ministry of Defence,17/07/2015,Spend on Inventory - General,Defence Equipment + Support,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,NP15 1XL,34543,Spend on Inventory - General,"Ł47,480.44"
Ministry of Defence,Ministry of Defence,08/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,VL TEST SYSTEMS LTD,MK18 1WA,32046,Equipment support non-project costs,"Ł47,426.89"
Ministry of Defence,Ministry of Defence,09/07/2015,Fuel for military use,Land Forces,WFL (UK) LIMITED,SN15 5DN,32536,Cost of ground diesel fuel consumed,"Ł47,401.76"
Ministry of Defence,Ministry of Defence,03/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,HODGE CLEMCO LTD,S13 9NR,30559,Equipment support non-project costs,"Ł47,329.75"
Ministry of Defence,Ministry of Defence,02/07/2015,Fuel for military use,JFC,BABCOCK COMMUNICATIONS LIMITED,B37 7YB,186221,Oil and lubricants consumed excluding those from the inventory system,"Ł47,250.00"
Ministry of Defence,Ministry of Defence,09/07/2015,Design services and minor equipment purchases,Defence Equipment + Support,SAFRAN POWER UK LTD,LU7 9GT,32430,Equipment support non-project costs,"Ł47,168.00"
Ministry of Defence,Ministry of Defence,23/07/2015,Payment of utilities,Land Forces,CORONA ENERGY RETAIL 4 LIMITED,WD17 1JW,36852,Utilities consumed - gas,"Ł47,095.82"
Ministry of Defence,Ministry of Defence,03/07/2015,Fees for professional services,Land Forces,RACKSPACE LIMITED,UB3 4AZ,30690,Fees for professional services excluding legal fees,"Ł47,026.51"
Ministry of Defence,Ministry of Defence,28/07/2015,Design services and minor equipment purchases,Navy Command,ISS MEDICLEAN LIMITED,GU21 5RW,38500,Equipment support non-project costs,"Ł47,022.24"
Ministry of Defence,Ministry of Defence,20/07/2015,Grants to Reserves Forces and Cadets Association,Land Forces,COUNCIL FOR CADET RIFLE SHOOTING,GU24 0NY,35257,Grants to reserve forces and cadet associations,"Ł46,958.93"
Ministry of Defence,Ministry of Defence,09/07/2015,Spend on Inventory - General,Defence Equipment + Support,COONEEN DEFENCE LIMITED,BT75 0NE,10447,Spend on Inventory - General,"Ł46,868.01"
Ministry of Defence,Ministry of Defence,29/07/2015,Spend on Inventory - General,Defence Equipment + Support,WYEDEAN WEAVING COMPANY  LIMITED (THE),BD22 8PA,39268,Spend on Inventory - General,"Ł46,593.58"
