Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001761411," 320,166.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001761411," 1,733,462.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001761411," 3,141,658.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001761412," 62,578.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001761412," 204,704.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001761412," 323,866.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001761412," 1,955,086.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,POLICE AND CRIME COMMISSIONER FOR BEDFORDSHIRE (THE) (G),1001761412," 3,380,541.00 "
Home Office,Home Office,05/08/2015,Healthcare Services,CPG - Crime & Policing Group,SALVATION ARMY (THE),1001761640," 732,286.11 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,SURREY COUNTY COUNCIL 1 (G),1001761414," 66,180.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,THE NIA PROJECT (G),1001761416," 60,000.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001761417," 75,994.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001761417," 32,426.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001761417," 615,653.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001761417," 572,223.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001761417," 8,998,972.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001761417," 9,229,890.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001761418," 164,640.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001761418," 66,627.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001761418," 355,999.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001761418," 766,660.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001761418," 3,636,416.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MERCIA PCC (G),1001761418," 5,560,752.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001761419," 165,945.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001761419," 1,199,797.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001761419," 1,419,533.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001761419," 15,109,206.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001761419," 21,021,902.00 "
Home Office,Home Office,05/08/2015,Grant,CPG - Crime & Policing Group,WOMEN AND GIRLS NETWORK (G),1001761420," 30,000.00 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 1,145,539.03 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 416,089.65 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 302,853.22 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 302,182.56 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 319,896.26 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 343,960.64 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 309,597.03 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 309,016.04 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 338,344.44 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 304,995.70 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 305,827.76 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 349,840.67 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 303,946.75 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 315,565.15 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 328,889.20 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 319,529.96 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 302,674.74 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 304,605.33 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 303,393.20 "
Home Office,Home Office,05/08/2015,Passport Production,HMPO - HM Passport Office,SOPRA STERIA LTD,1001761645," 625,582.67 "
Home Office,Home Office,05/08/2015,Asylum Services,Immigration Law,CARLSON WAGONLIT TRAVEL,1001761584," 72,761.66 "
Home Office,Home Office,05/08/2015,Asylum Services,Immigration Law,CARLSON WAGONLIT TRAVEL,1001761584," 35,980.95 "
Home Office,Home Office,05/08/2015,Public Order & Security Services,Immigration Law,GEO GROUP UK LTD (THE),1001761601," 458,124.00 "
Home Office,Home Office,05/08/2015,Interpreters,Immigration Law,THE BIG WORD (LINK UP MITAKA),1001761650," 32,024.86 "
Home Office,Home Office,05/08/2015,Grant,OSCT - Office of Security and Counter-Terrorism,COMMUNITY SECURITY TRUST (G),1001761369," 659,298.48 "
Home Office,Home Office,05/08/2015,Grant,Visa & Immigration,LEICESTER CITY COUNCIL (G),1001761374," 57,532.00 "
Home Office,Home Office,05/08/2015,Asylum Provision,Visa & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001761623," 164,202.00 "
Home Office,Home Office,05/08/2015,Professional & Admin Services,Visa & Immigration,VF WORLDWIDE HOLDINGS LTD,7000009744," 5,306,656.88 "
Home Office,Home Office,05/08/2015,Public Administration Services,Visa & Immigration,VF WORLDWIDE HOLDINGS LTD,7000009744," 100,587.45 "
Home Office,Home Office,06/08/2015,IT & Telecoms Components,Corporate Services Group,ATOS IT SERVICES UK LTD,1001761935," 33,000.00 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,DTZ DEBENHAM TIE LEUNG LTD,1001761981," 423,817.43 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,DTZ DEBENHAM TIE LEUNG LTD,1001761982," 180,536.64 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,DTZ DEBENHAM TIE LEUNG LTD,1001761983," 40,167.48 "
Home Office,Home Office,06/08/2015,Sirius - Telephony Services,Corporate Services Group,FUJITSU SERVICES LTD,1001761991," 41,611.84 "
Home Office,Home Office,06/08/2015,Sirius - Telephony Services,Corporate Services Group,FUJITSU SERVICES LTD,1001761991," 1,547,696.81 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001762001," 88,226.72 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001762001," 69,239.26 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001762001," 197,261.70 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001762001," 402,646.75 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001762001," 407,796.82 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001762001," 524,491.34 "
Home Office,Home Office,06/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001762001," 618,879.11 "
Home Office,Home Office,06/08/2015,Grant,CPG - Crime & Policing Group,INDEPENDENT POLICE COMPLAINTS COMISSION (G),3000050395," 7,000,000.00 "
Home Office,Home Office,06/08/2015,Defense & Law Enforcement,CPG - Crime & Policing Group,MAYORS OFFICE FOR POLICING AND CRIME (MOPC),1001762009," 60,000.00 "
Home Office,Home Office,06/08/2015,Human Resource Development,CPG - Crime & Policing Group,ROYAL MINT,1001762035," 88,320.00 "
Home Office,Home Office,06/08/2015,Public Administration Services,Group Human Resources,MINISTRY OF JUSTICE,3000050396," 333,998.40 "
Home Office,Home Office,06/08/2015,Contingent Labour,HMPO - HM Passport Office,CAPITA BUSINESS SERVICES LTD (E),1001761976," 26,563.03 "
Home Office,Home Office,06/08/2015,Publishing & Media Design Services,HMPO - HM Passport Office,WILLIAMS LEA,1001762074," 51,718.73 "
Home Office,Home Office,06/08/2015,Publishing & Media Design Services,HMPO - HM Passport Office,WILLIAMS LEA,1001762074," 25,785.24 "
Home Office,Home Office,06/08/2015,Passport Production,HMPO - HM Passport Office,WILLIAMS LEA,1001762074," 75,904.92 "
Home Office,Home Office,06/08/2015,Passport Production,HMPO - HM Passport Office,WILLIAMS LEA,1001762074," 33,972.12 "
Home Office,Home Office,06/08/2015,Passport Production,HMPO - HM Passport Office,WILLIAMS LEA,1001762074," 50,417.64 "
Home Office,Home Office,06/08/2015,Public Order & Security Services,Immigration Law,MITIE CARE & CUSTODY LTD,1001762012," 562,864.20 "
Home Office,Home Office,06/08/2015,Public Order & Security Services,Immigration Law,MITIE CARE & CUSTODY LTD,1001762012," 50,796.72 "
Home Office,Home Office,06/08/2015,Public Order & Security Services,Immigration Law,MITIE CARE & CUSTODY LTD,1001762012," 1,999,341.60 "
Home Office,Home Office,06/08/2015,Public Order & Security Services,Immigration Law,MITIE CARE & CUSTODY LTD,1001762012," 59,875.50 "
Home Office,Home Office,06/08/2015,Public Order & Security Services,Immigration Law,MITIE CARE & CUSTODY LTD,1001762012," 45,978.20 "
Home Office,Home Office,06/08/2015,IT & Telecoms Components,UKBF - UK Border Force,CAPGEMINI UK PLC,1001761975," 117,157.87 "
Home Office,Home Office,06/08/2015,IT & Telecoms Components,UKBF - UK Border Force,CAPGEMINI UK PLC,1001761975," 106,831.04 "
Home Office,Home Office,06/08/2015,IT & Telecoms Components,UKBF - UK Border Force,CAPGEMINI UK PLC,1001761975," 46,971.88 "
Home Office,Home Office,06/08/2015,IT & Telecoms Components,UKBF - UK Border Force,CAPGEMINI UK PLC,1001761975," 96,388.25 "
Home Office,Home Office,06/08/2015,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001761991," 59,123.16 "
Home Office,Home Office,06/08/2015,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001761991," 42,571.18 "
Home Office,Home Office,06/08/2015,IT Application Consultancy & Development,Visa & Immigration,ATOS IT SERVICES UK LTD,1001761935," 51,217.21 "
Home Office,Home Office,06/08/2015,"IT, Telecomms Managed Service",Visa & Immigration,ATOS IT SERVICES UK LTD,1001761935," 37,518.00 "
Home Office,Home Office,06/08/2015,Other Government Department,Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000050393," 419,738.92 "
Home Office,Home Office,07/08/2015,Arval Fuel Card - INVOICE,Corporate Services Group,ALLSTAR BUSINESS SOLUTIONS LTD,1001762279," 113,655.06 "
Home Office,Home Office,07/08/2015,"IT, Telecomms Managed Service",Corporate Services Group,BRITISH TELECOMMUNICATIONS LTD,1001762299," 120,172.69 "
Home Office,Home Office,07/08/2015,IT Application Consultancy & Development,Corporate Services Group,CASSIDIAN CYBERSECURITY LTD T/A REGENCY IT CONSULTING,1001762341," 41,905.20 "
Home Office,Home Office,07/08/2015,Travel & Food & Lodging,Corporate Services Group,REDFERN TRAVEL LTD,1001762418," 25,379.18 "
Home Office,Home Office,07/08/2015,IT & Telecoms Components,Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001762425," 960,970.70 "
Home Office,Home Office,07/08/2015,"IT, TelecommsSoftware (COTS)",Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001762425," 248,869.20 "
Home Office,Home Office,07/08/2015,"IT, TelecommsSoftware (COTS)",Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001762425," 267,088.80 "
Home Office,Home Office,07/08/2015,"IT, TelecommsSoftware (COTS)",Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001762425,"-165,913.20 "
Home Office,Home Office,07/08/2015,Legal Services,CPG - Crime & Policing Group,TEMPLE GARDEN CHAMBERS,1001762459," 26,988.00 "
Home Office,Home Office,07/08/2015,Building Maintenance & Construction Services,HMPO - HM Passport Office,CARILLION (MAPLE OAK) LTD,1001762337," 402,912.62 "
Home Office,Home Office,07/08/2015,Passport Production,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001762458," 27,000.00 "
Home Office,Home Office,07/08/2015,Passport Production,HMPO - HM Passport Office,TELEPERFORMANCE LTD,1001762458," 27,786.76 "
Home Office,Home Office,07/08/2015,Asylum Services,Immigration Law,CARLSON WAGONLIT TRAVEL,1001762339," 310,840.00 "
Home Office,Home Office,07/08/2015,Asylum Services,Immigration Law,CARLSON WAGONLIT TRAVEL,1001762340," 100,743.71 "
Home Office,Home Office,07/08/2015,Asylum Services,Immigration Law,CARLSON WAGONLIT TRAVEL,1001762340," 86,594.62 "
Home Office,Home Office,07/08/2015,Public Order & Security Services,Immigration Law,MITIE CARE & CUSTODY LTD,1001762395," 165,068.23 "
Home Office,Home Office,07/08/2015,Grant,OSCT - Office of Security and Counter-Terrorism,LUCY FAITHFULL FOUNDATION TRADING LTD (G),1001762259," 182,000.00 "
Home Office,Home Office,07/08/2015,Public Administration Services,UKBF - UK Border Force,EAMUS CORK SOLUTIONS (ECS),7000009759," 35,856.64 "
Home Office,Home Office,07/08/2015,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001762364," 75,015.74 "
Home Office,Home Office,07/08/2015,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001762364," 125,191.59 "
Home Office,Home Office,07/08/2015,Airport Parking,UKBF - UK Border Force,HEATHROW AIRPORT LTD,1001762371," 304,598.47 "
Home Office,Home Office,07/08/2015,Fleet,UKBF - UK Border Force,MERCEDES-BENZ LEASING POLSKA SP.Z.O.O,7000009757," 31,534.50 "
Home Office,Home Office,07/08/2015,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,SENTINEL MARINE LTD,1001762424," 49,000.00 "
Home Office,Home Office,07/08/2015,IT Application Consultancy & Development,Visa & Immigration,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,1001762286," 237,560.96 "
Home Office,Home Office,07/08/2015,IT & Telecoms Components,Visa & Immigration,FCO SERVICES,3000050398," 32,036.80 "
Home Office,Home Office,07/08/2015,IT & Telecoms Components,Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001762374," 742,615.20 "
Home Office,Home Office,07/08/2015,"IT, TelecommsHardware",Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001762374," 186,693.04 "
Home Office,Home Office,07/08/2015,IT Software,Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001762374," 291,544.99 "
Home Office,Home Office,07/08/2015,IT & Telecoms Components,Visa & Immigration,IBM DIRECT UNITED KINGDOM LTD,1001762374," 40,522.04 "
Home Office,Home Office,07/08/2015,Asylum Provision,Visa & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001762394," 119,884.42 "
Home Office,Home Office,07/08/2015,Asylum Provision,Visa & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001762394," 25,171.76 "
Home Office,Home Office,07/08/2015,Public Administration Services,Visa & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000050400," 86,744.84 "
Home Office,Home Office,07/08/2015,Public Administration Services,Visa & Immigration,NATIONAL SAVINGS AND INVESTMENTS,3000050400," 204,990.00 "
Home Office,Home Office,07/08/2015,"IT, Telecomms Managed Service",Visa & Immigration,POST OFFICE LTD,1001762414," 163,800.00 "
Home Office,Home Office,07/08/2015,Asylum Provision,Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001762428," 227,128.44 "
Home Office,Home Office,07/08/2015,Asylum Provision,Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001762428," 1,313,564.09 "
Home Office,Home Office,07/08/2015,Asylum Provision,Visa & Immigration,SODEXO MOTIVATION SOLUTIONS UK LTD,1001762428," 158,108.74 "
Home Office,Home Office,10/08/2015,IT & Telecoms Components,Corporate Services Group,HEWLETT PACKARD (HP) LTD,1001762802," 482,336.82 "
Home Office,Home Office,10/08/2015,Legal Services,CPG - Crime & Policing Group,FIELD FISHER WATERHOUSE LLP T/A FIELDFISHER,1001762793," 26,284.80 "
Home Office,Home Office,10/08/2015,Other Government Department,Group Human Resources,GOVERNMENT LEGAL DEPARTMENT,3000050403," 117,838.72 "
Home Office,Home Office,10/08/2015,Other Government Department,Group Human Resources,GOVERNMENT LEGAL DEPARTMENT,3000050403," 345,447.90 "
Home Office,Home Office,10/08/2015,"Vehicles, Ships, Airplanes",UKBF - UK Border Force,BURGESS MARINE LTD,1001762773," 39,473.81 "
Home Office,Home Office,10/08/2015,Law Enforcement & Safety Equipment,UKBF - UK Border Force,TNT UK LTD,1001762854," 260,079.32 "
Home Office,Home Office,10/08/2015,Law Enforcement & Safety Equipment,UKBF - UK Border Force,VETSPEED LTD T/A NOVUS ENVIRONMENTAL,1001762857," 29,620.12 "
Home Office,Home Office,10/08/2015,"Transport, Storage & Mail Services",Visa & Immigration,DX NETWORK SERVICES LTD,1001762789," 20,589.70 "
Home Office,Home Office,10/08/2015,"Transport, Storage & Mail Services",Visa & Immigration,DX NETWORK SERVICES LTD,1001762789," 21,483.97 "
Home Office,Home Office,10/08/2015,"Transport, Storage & Mail Services",Visa & Immigration,DX NETWORK SERVICES LTD,1001762789," 122,498.77 "
Home Office,Home Office,10/08/2015,IT Application Consultancy & Development,Visa & Immigration,ENGINE PARTNERS UK LLP T/A TRANSFORM,1001762792," 296,085.00 "
Home Office,Home Office,10/08/2015,Other Government Department,Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000050404," 184,064.70 "
Home Office,Home Office,10/08/2015,Asylum Provision,Visa & Immigration,MIGRANT HELPLINE LTD T/A MIGRANT HELPLINE,1001762818," 27,805.03 "
Home Office,Home Office,10/08/2015,"IT, Telecomms Managed Service",Visa & Immigration,SKYSCAPE CLOUD SERVICES,1001762844," 255,085.80 "
Home Office,Home Office,11/08/2015,Building Maintenance & Construction Services,Corporate Services Group,AMEY COMMUNITY LTD,1001763214," 106,165.30 "
Home Office,Home Office,11/08/2015,Building Maintenance & Construction Services,Corporate Services Group,AMEY COMMUNITY LTD,1001763214,"-106,165.30 "
Home Office,Home Office,11/08/2015,FM Contract Services,Corporate Services Group,AMEY COMMUNITY LTD,1001763214," 360,042.96 "
Home Office,Home Office,11/08/2015,FM Contract Services,Corporate Services Group,AMEY COMMUNITY LTD,1001763214," 460,041.36 "
Home Office,Home Office,11/08/2015,IT Application Consultancy & Development,Corporate Services Group,DATALYNX LTD,1001763234," 35,580.00 "
Home Office,Home Office,11/08/2015,IT Application Consultancy & Development,Corporate Services Group,DATALYNX LTD,1001763234," 8,730.00 "
Home Office,Home Office,11/08/2015,IT Application Consultancy & Development,Corporate Services Group,IDENTITY E2E LTD,1001763247," 25,680.00 "
Home Office,Home Office,11/08/2015,Fleet,Corporate Services Group,INCHCAPE FLEET SOLUTIONS LTD,1001763248," 100,125.11 "
Home Office,Home Office,11/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001763251," 38,667.99 "
Home Office,Home Office,11/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001763252," 83,620.78 "
Home Office,Home Office,11/08/2015,FM Contract Services,Corporate Services Group,INTERSERVE (FACILITIES MANAGEMENT) LTD.,1001763253," 74,662.51 "
Home Office,Home Office,11/08/2015,"IT, Telecomms Managed Service",Corporate Services Group,POLICE & CRIME COMMISSIONER FOR HAMPSHIRE,1001763271," 300,000.00 "
Home Office,Home Office,11/08/2015,"IT, Telecomms Managed Service",Corporate Services Group,SERCO LTD,1001763282," 174,872.40 "
Home Office,Home Office,11/08/2015,"Print, Photo, Audio & Visual",HMPO - HM Passport Office,CANON (UK) LTD,1001763225," 1,183.36 "
Home Office,Home Office,11/08/2015,"Print, Photo, Audio & Visual",HMPO - HM Passport Office,CANON (UK) LTD,1001763225," 31,685.96 "
Home Office,Home Office,11/08/2015,Secure Delivery Costs,HMPO - HM Passport Office,DHL GLOBAL FORWARDING UK LTD,1001763235," 643,347.23 "
Home Office,Home Office,11/08/2015,Secure Delivery Costs,HMPO - HM Passport Office,DHL GLOBAL FORWARDING UK LTD,1001763235," 255,858.11 "
Home Office,Home Office,11/08/2015,Airport Parking,UKBF - UK Border Force,MANCHESTER AIRPORT PLC,1001763266," 127,220.36 "
Home Office,Home Office,11/08/2015,Grant,Visa & Immigration,BRITISH REFUGEE COUNCIL (G),1001763127," 181,884.00 "
Home Office,Home Office,11/08/2015,Other Government Department,Visa & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000050410," 48,420.09 "
Home Office,Home Office,11/08/2015,Grant,Visa & Immigration,IOM INTERNATIONAL ORGANISATION FOR MIGRATION (G),1001763128," 250,303.77 "
Home Office,Home Office,11/08/2015,IT Application Consultancy & Development,Visa & Immigration,KINEGISTIC LTD,1001763260," 26,280.00 "
Home Office,Home Office,12/08/2015,FM Contract Services,Corporate Services Group,AMEY COMMUNITY LTD,1001763672," 28,484.08 "
Home Office,Home Office,12/08/2015,FM Contract Services,Corporate Services Group,AMEY COMMUNITY LTD,1001763674," 86,504.12 "
Home Office,Home Office,12/08/2015,FM Contract Services,Corporate Services Group,AMEY COMMUNITY LTD,1001763675," 151,235.46 "
Home Office,Home Office,12/08/2015,Procurement Card,Corporate Services Group,BARCLAYS BANK,1001763686," 84,067.73 "
Home Office,Home Office,12/08/2015,Conferences & Events,Corporate Services Group,CALDER CONFERENCES LTD,1001763704," 27,061.49 "
Home Office,Home Office,12/08/2015,"IT, Telecomms Managed Service",Corporate Services Group,CLEARVISION (CM) 2005 LTD,1001763720," 14,976.00 "
Home Office,Home Office,12/08/2015,"IT, Telecomms Managed Service",Corporate Services Group,CLEARVISION (CM) 2005 LTD,1001763720," 14,976.00 "
Home Office,Home Office,12/08/2015,"IT, Telecomms Managed Service",Corporate Services Group,CLEARVISION (CM) 2005 LTD,1001763720," 26,520.00 "
Home Office,Home Office,12/08/2015,"IT, Telecomms Managed Service",Corporate Services Group,CLEARVISION (CM) 2005 LTD,1001763720," 26,520.00 "
Home Office,Home Office,12/08/2015,Grant,Corporate Services Group,CT CENTRE (MOD) T/A DSTL(G),1001763492," 105,826.10 "
Home Office,Home Office,12/08/2015,"IT, TelecommsSoftware (COTS)",Corporate Services Group,FINCORE LTD,1001763739," 62,520.00 "
Home Office,Home Office,12/08/2015,Professional & Admin Services,Corporate Services Group,SODEXO PROPERTY SOLUTIONS LTD,1001763847," 224,895.60 "
Home Office,Home Office,12/08/2015,"IT, Telecomms Managed Service",Corporate Services Group,THALES UK LTD,1001763864," 195,867.29 "
Home Office,Home Office,12/08/2015,Contingent Labour,CPG - Crime & Policing Group,ATOS IT SERVICES UK LTD,1001763677," 26,978.40 "
Home Office,Home Office,12/08/2015,HOPG Contracted Out Services,Immigration Law,CAPITA BUSINESS SERVICES LTD,6200055891," 92,356.07 "
Home Office,Home Office,12/08/2015,HOPG Contracted Out Services,Immigration Law,CAPITA BUSINESS SERVICES LTD,6200055891,"-60,844.90 "
Home Office,Home Office,12/08/2015,HOPG Contracted Out Services,Immigration Law,CAPITA BUSINESS SERVICES LTD,6200055891,"-50,834.74 "
Home Office,Home Office,12/08/2015,Asylum Services,Immigration Law,CARLSON WAGONLIT TRAVEL,1001763709," 68,770.46 "
Home Office,Home Office,12/08/2015,Asylum Services,Immigration Law,CARLSON WAGONLIT TRAVEL,1001763709," 133,486.87 "
Home Office,Home Office,12/08/2015,Public Order & Security Services,Immigration Law,GEO GROUP UK LTD (THE),1001763745," 76,656.72 "
Home Office,Home Office,12/08/2015,Grant,Immigration Law,HIBISCUS INITIATIVES (G),1001763494," 50,000.00 "
Home Office,Home Office,12/08/2015,Grant,Immigration Law,HIBISCUS INITIATIVES (G),1001763494," 50,000.00 "
Home Office,Home Office,12/08/2015,Public Order & Security Services,Immigration Law,MINISTRY OF JUSTICE,3000050417," 3,300,000.00 "
Home Office,Home Office,12/08/2015,Public Order & Security Services,Immigration Law,MINISTRY OF JUSTICE,3000050417," 2,984,037.00 "
Home Office,Home Office,12/08/2015,Public Order & Security Services,Immigration Law,MINISTRY OF JUSTICE,3000050417," 2,670,000.00 "
Home Office,Home Office,12/08/2015,Public Order & Security Services,Immigration Law,MINISTRY OF JUSTICE,3000050417," 3,900,000.00 "
Home Office,Home Office,12/08/2015,IT & Telecoms Components,UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001763762," 235,640.40 "
Home Office,Home Office,12/08/2015,"Science, Technical & Research",Visa & Immigration,FUJITSU SERVICES LTD,1001763740," 83,144.06 "
