Department Family,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Transactions Number, Amount (£)
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"4,704.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,789.98"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"7,150.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Specialist Contractors,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"7,150.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,106.56"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,292.41
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,509.38"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Interim Managers,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"6,641.25"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,872.20"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,860.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,936.1
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"2,808.30"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,936.1
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"11,158.56"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme and Project Management Consultancy,DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"10,360.35"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,"10,580.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"4,284.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"2,380.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"2,867.40"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,564.83"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,"8,767.31"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"11,151.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"4,115.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"-4,115.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"3,695.85"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,366.16"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,"9,072.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"-2,867.40"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"4,460.40"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,425.25
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,271.69
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,780.57
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,823.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,952.75"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HAYS SPECIALIST RECRUITMENT LTD,1170580,226.8
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,313.25
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,478.18
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,529.09
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,491.45
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,491.45
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,491.45
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,239.08
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,71.1
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Corporate Strategy Consultancy,DG CHANGE & DELIVERY,HAYS SPECIALIST RECRUITMENT LTD,1170580,"2,082.92"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,163.82
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,163.82
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,101.83
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,163.82
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,273.85
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,218.22
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1170580,"24,092.11"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HAYS SPECIALIST RECRUITMENT LTD,1170580,0.2
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"-1,789.98"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,-313.25
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"1,745.70"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,44.28
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,305.5
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,7.75
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"-3,023.35"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,-529.09
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,"2,634.49"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,388.86
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,461.04
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Temporary Staff (Admin and Clerical Only),DG FINANCE,HAYS SPECIALIST RECRUITMENT LTD,1170580,68.05
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,ENERGY AND ENVIRONMENTAL DEVELOPMENT RESEARCH CENTER,1216467,"35,597.40"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,19-Aug-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,THE CLIMATE GROUP,1216473,"27,403.56"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,CAPGEMINI  UK PLC,1170642,"51,161.72"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,CAPGEMINI  UK PLC,1170642,"8,953.30"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Research Budget,UK TRADE AND INVESTMENT DIRECTORATE,ERNST & YOUNG LLP,1170653,"25,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Research Budget,UK TRADE AND INVESTMENT DIRECTORATE,ERNST & YOUNG LLP,1170653,"4,375.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,GLOBAL PARTNERS & ASSOCIATES LTD,1170658,"49,323.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"12,066.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"10,597.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"18,408.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"54,351.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"69,953.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"11,270.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1170663,"42,731.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1170663,"20,047.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"12,176.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Information Systems Maintenance,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1170663,"4,004.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1170663,"13,999.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Information Systems Maintenance,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1170663,700.7
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"2,130.80"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,"44,348.88"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1170663,-0.02
Foreign & Commonwealth Office,Foreign & Commonwealth Office,20-Aug-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,UNITED NATIONS,1170683,"35,406.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Aug-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,INSTITUTE OF PEACE AND CONFLICT STUDIES,20006,"42,291.03"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,COGENT ELECTRICAL SERVICES LTD (FORM WES),1170711,"19,451.45"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,COGENT ELECTRICAL SERVICES LTD (FORM WES),1170711,"5,063.88"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,COGENT ELECTRICAL SERVICES LTD (FORM WES),1170711,"7,696.35"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Aug-10,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,EDENRED,1170737,"28,553.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Aug-10,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,EDENRED,1170737,"1,427.65"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,23-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,EDENRED,1170737,249.84
Foreign & Commonwealth Office,Foreign & Commonwealth Office,24-Aug-10,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,ETIC,14148,"25,003.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,24-Aug-10,Nursery Childcare Subsidy,DG CHANGE & DELIVERY,BRIGHT HORIZONS FAMILY SOLUTION LTD,1170842,"39,499.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,24-Aug-10,General Information Services,DG CHANGE & DELIVERY,BULLET MARKETING LTD,1170846,"26,572.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,24-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,BULLET MARKETING LTD,1170846,"4,650.10"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,24-Aug-10,Information Systems Maintenance,DG CENTRAL GROUP,SPECIALIST COMPUTER CENTRES PLC,1170971,"57,750.44"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,24-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,SPECIALIST COMPUTER CENTRES PLC,1170971,"10,106.33"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,25-Aug-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,FOUNDATION PROPERTY MANAGEMENT CO.LLC,925130,"33,695.97"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,25-Aug-10,Inward Visits/Uk Conferences,DG CHANGE & DELIVERY,WRG CREATIVE COMMINICATIONS LIMITED,2000046,"2,221,865.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,25-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,WRG CREATIVE COMMINICATIONS LIMITED,2000046,"388,826.38"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,25-Aug-10,Programme Spend (Oracle Projects Control Account),DG DEFENCE AND INTELLIGENCE,CPS - CROWN PROSECUTION SERVICE HQ,3000093,"26,559.26"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,25-Aug-10,Recharge Suspense Account (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,TRP EMPLOYEE EXPENSES,3000842,"63,735.58"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,25-Aug-10,Rent and Condominium Charges Non-Residential,DG CHANGE & DELIVERY,COLLIERS MEREDITH & GREW / TECHNOLOGY AGENCY ACCT,2000028434,"37,910.88"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Programme Spend (Oracle Projects Control Account),DG POLITICAL,OSCE PARLIAMENTARY ASSEMBLY,1001877,"222,492.08"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1171154,"51,345.58"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,FTN Unitary Payment,DG CENTRAL GROUP,GLOBAL CROSSING,1171154,"8,985.48"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171160,"18,856.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171160,"3,452.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171160,"45,135.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171160,"20,819.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Other It (Maint),DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171160,"38,678.60"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171160,"66,351.50"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171160,"14,976.73"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171160,"28,410.27"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171160,"41,418.86"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171160,-0.01
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Project Works>10K,DG CHANGE & DELIVERY,WESTBURY ESTATE SERVICES LIMITED,1171234,"3,762.20"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Project Works>10K,DG CHANGE & DELIVERY,WESTBURY ESTATE SERVICES LIMITED,1171234,"6,930.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,26-Aug-10,Project Works>10K,DG CHANGE & DELIVERY,WESTBURY ESTATE SERVICES LIMITED,1171234,"16,528.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171253,"1,534,815.86"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171253,"268,592.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171253,"-1,534,815.86"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171253,"-268,592.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171253,"1,534,816.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171253,"268,592.80"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171253,"-1,534,816.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171253,"-268,592.80"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171253,"1,534,815.66"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171253,"268,592.74"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171253,"-1,534,815.66"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171253,"-268,592.74"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,IT/IS Consultancy,DG CENTRAL GROUP,HEWLETT-PACKARD LTD,1171253,"1,534,815.86"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,HEWLETT-PACKARD LTD,1171253,"268,592.78"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,Assets Under Construction (Oracle PA Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1171272,"756,394.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,STERIA LTD,1171272,"132,368.95"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,Inward Visits/Uk Conferences,DG CHANGE & DELIVERY,MANTAPLAN LTD,2000052,"481,882.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,27-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,MANTAPLAN LTD,2000052,"84,329.35"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,31-Aug-10,Programme Spend (Oracle Projects Control Account),DG EUROPE AND GLOBALISATION,WORLD ECONOMIC FORUM,1171386,"90,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,31-Aug-10,Inward Visits/Uk Conferences,DG CHANGE & DELIVERY,FELTECH ELECTRONICS LTD,2000056,"300,000.00"
Foreign & Commonwealth Office,Foreign & Commonwealth Office,31-Aug-10,VAT (Input) (Oracle Sub-Ledger Control Account),NON CASH & UNALLOCATED COSTS,FELTECH ELECTRONICS LTD,2000056,"52,500.00"
