Department,Entity,Date,Expense Type,Expense Area,Supplier ,Transaction Number,Amount,Description,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,Vat Registration Num
Defra,Core Defra,16/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Cranfield University,1371803,"£72,032.00",FarmFUSE: Fusion of multi-source and multi-sensor information on soil and crop for optimised crop production system,MK45 4DT,,exempt,SFFS0006,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (GB),Policy Delivery DG,University Of Westminster,9801072,"£30,928.50",Sustainable Development Research Network (SDRN),W1W 6UP,,exempt,0,Expense,
Defra,Core Defra,16/04/2013,Evidence Non R&D,Policy Delivery DG,Bureau Veritas UK Ltd,13006059,"£219,328.00",CMCU of the Automatic Uban & Rural Network - March 2013,SE1 2TX,,Exempt,AQNONRDX,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Frontier Economics Ltd,6165,"£39,932.50",agree with column k,WC1V 6DA,SME,exempt,CA040100,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Health Protection Agency,5443522,"£30,586.98",Research run by the Health Protection Agency,SP4 0JG,,17294,0,Expense,
Defra,Core Defra,16/04/2013,Grant-in Aid Payments,Policy Delivery DG,The National Forest Co,30413,"£233,062.00",agree with column k,DE12 6BA,SME,Exempt,0,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments E,Policy Delivery DG,Food & Environment Research Agency,F0021887,"£34,750.00",Quantifying the scale of trade and use of non-native species to support negotiations on forthcoming EU Invasive Alien Species Strategy ,YO41 1LZ,,exempt,0,Expense,
Defra,Core Defra,16/04/2013,Current Grants - Local Authorities,Policy Delivery DG,Dept For Communities & Local Gov,9.04131E+13,"£1,250,000.00",Local Services Support Grant - April 2013,HP2 4XN,,IGS,0,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1701985,"£41,684.39",Cattle testing 2012/13,YO1 2YX,,Exempt,TSE001CA,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP068721,"£34,195.26",Developing a field tool kit for ecological targeting of agricultural diffuse pollution mitigation measures ,WV9 5AP,,Exempt,SFFS0004,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Centre For Ecology & Hydrology,7060004288,"£136,117.00",Developing a field tool kit for ecological targeting of agricultural diffuse pollution mitigation measures ,OX10 8BB,SME,Exempt,SFFS0004,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP068642,"£52,350.00",Long-term Sludge Experiments: Decommissioning ,WV9 5AP,,exempt,0,Expense,
Defra,Core Defra,16/04/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8002719,"£445,000.00",Service Level Agreement - Provision of non-Research and Development services on Marine Biodiversity,NR33 0HT,SME,exempt,0,Expense,
Defra,Core Defra,18/04/2013,Evidence Non R&D,Policy Delivery DG,National Physical Laboratory,115838,"£28,177.75",Heavy Metals monitoring network,TW11 0LW,SME,,AQNONRDX,Expense,
Defra,Core Defra,18/04/2013,Contractor - Management Cover,Policy Delivery DG,Capita Resourcing Ltd,WN4009430,"£30,666.48",Provision of commercial expertise to strengthen Defra's Thames Tideway Tunnel project team - 09 February/March 2013,SW1P 2AF,,16927,0,Expense,
Defra,Core Defra,18/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Scottish Rural University College,10426981,"£69,861.04",The environmental consequences of using home-grown legumes as a protein source in pig diets ,EH9 3JG,,,0,Expense,
Defra,Core Defra,18/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Plymouth,6045201,"£29,259.00",Litter: Microplastic marine debris investigating harm and marine microparticals ,PL4 8AA,,exempt,0,Expense,
Defra,Core Defra,22/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,C E F A S,8002618,"£194,954.00",Use of Toxicology to re construct molecular pathways of adverse outcome,NR33 0HT,SME,CB0457,0,Expense,
Defra,Core Defra,22/04/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025112,"£855,335.73",AHVLA payments relating to disease investigation for - April 2013 - February 2013,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,22/04/2013,Other Current Payments E,Policy Delivery DG,Food Standards Agency,1702043,"£70,866.00",Charges for work relating to the supervision of Cleansing and Dis-infection of Livestock vehicles - March 13,YO1 2YX,,Exempt,MHS00946,Expense,
Defra,Core Defra,22/04/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024892,"£329,202.77",AHVLA payments relating to disease investigation  - February 2013,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,22/04/2013,Other Current Payments E,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024888,"£117,249.10",AHVLA payments relating to disease investigation  - February 2014,YO1 7PX,SME,Exempt,0,Expense,
Defra,Core Defra,22/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Cambridge,EW9060767,"£48,947.82",Cattle vaccination for the control of bovine Tuberculosis - January to March 2013,CB2 1SB,,exempt,0,Expense,
Defra,Core Defra,22/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000024474,"£2,159,651.35",Laboratory Surveillance Contract - March 2013,KT15 3NB,SME,exempt,0,Expense,
Defra,Core Defra,22/04/2013,Current Grants E,Policy Delivery DG,Fauna & Flora International,220313,"£25,350.00",Building capacity for participatory ecosystem-based marine conservation in Central America 2012-2015,CB1 2JD,SME,exempt,DARWDFID,Expense,
Defra,Core Defra,22/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025352,"£750,000.00",Additional financial resource,YO1 7PX,SME,,0,Expense,
Defra,Core Defra,23/04/2013,Payments to Agencies GB,Policy Delivery DG,D L O Holding/Prionics AG,33824,"£298,110.19",Order of Tuberculin Vaccine,8952,,,TUBP0468,Expense,
Defra,Core Defra,24/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Ricardo-A E A Ltd,6151944,"£70,700.00",Community Multi-Scale Air Quality (CIMAQ) Development for National Modelling,OX11 0QR,,Exempt,AQRDXXXX,Expense,
Defra,Core Defra,24/04/2013,Current Grants E,Policy Delivery DG,Waste & Resources Action Programme,APR1160413,"£1,640,733.00",Funding for Waste & Resource Action Programme - April 2013,OX16 0AH,,Admin,0,Expense,
Defra,Core Defra,24/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Royal Veterinary College~233692949,RES6003892,"£25,961.00",Novel products for rats and squirrels,AL9 7TA,SME,Exempt,0,Expense,
Defra,Core Defra,24/04/2013,Payments to Agencies GB,Policy Delivery DG,D L O Holding/Prionics AG,39278,"£66,659.06",Order of Tuberculin Vaccine,8952,,,TUBP0468,Expense,
Defra,Core Defra,24/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,European Food and Farming Partnership LLP,5047,"£35,640.00",Research Project into Producer Organisations and Co-Operatives,EC4M 7JU,,exempt/DO0133,0,Expense,
Defra,Core Defra,24/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,1.80413E+12,"£37,494.75",Greenhouse Gas Platform - Nitrous Oxide Emissions Factors - April 2013,WV9 5AP,,exempt,SFFS0005,Expense,
Defra,Core Defra,24/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,i.con. Innovation GmbH,180413,"£34,340.00",Understanding the potential resource efficiency savings to typical manufacturing processes,70563,SME,,0,Expense,
Defra,Core Defra,24/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Warwick,90665526,"£34,765.00",Household food security - A literature review of Food Aid,CV4 8UW,,Omnicom EV0542,0,Expense,
Defra,Core Defra,25/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,ERS-517083-43815,"£33,796.61",Evaluation of the potential of bio active factors from wasp venom to reduce pesticide usage by improving biological control strategies - April 2013,YO41 1LZ,,Exempt,0,Expense,
Defra,Core Defra,25/04/2013,Payments to Agencies GB,Policy Delivery DG,Food & Environment Research Agency,ERS-517062-43814,"£172,451.00",Food & Environment Research Agency Memorandum of Understanding 2011-12 agreement covering the ‘Wildlife Emerging Diseases,YO41 1LZ,,,0,Expense,
Defra,Core Defra,25/04/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-516835-43847,"£45,564.12",Transmissible Spongiform Encephalopathy (TSE) Molecular Sciences,KT15 3NB,SME,exempt,0,Expense,
Defra,Core Defra,25/04/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-516833-43881,"£28,076.85",Pathology and Pathogenesis of prion diseases - April 2013,KT15 3NB,SME,Exempt,0,Expense,
Defra,Core Defra,25/04/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-516885-43865,"£61,277.75","Antigen mining, DIVA assays and other diagnostic approaches - April 2013",KT15 3NB,SME,Exempt,0,Expense,
Defra,Core Defra,25/04/2013,Other Current Payments (Evidence R&D) (Agency),Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,ERS-516914-43876,"£50,425.00",Control measures for Salmonella on pig farms and their effect on endemic disease and productivity - 2013/14,KT15 3NB,SME,exempt,0,Expense,
Defra,Core Defra,25/04/2013,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,FUND5080UK180413,"£636,169.89",Convention on Biological Diversity - General trust fund,100,,,0,Expense,
Defra,Core Defra,25/04/2013,International Subscriptions (Foreign Payments),Policy Delivery DG,UNEP/CITES Secretariat,2012212,"£237,703.86",Contribution to Convention on International Trade in Endangered Species (CITES) Trust Fund 2013,CH 1219,,,0,Expense,
Defra,Core Defra,25/04/2013,Current Grants E,Policy Delivery DG,Convention On Biological Diversity,BE022013170413,"£400,000.00",Phase 2 on The Resource Requirements for Implementation of the Strategic Plan for Biodiversity 2011-2020,H2Y 1N9,SME,,DARWINXX,Expense,
Defra,Core Defra,26/04/2013,Grant-in Aid Payments,Policy Delivery DG,Commission For Rural Communities,CRCGIA11013,"£50,000.00",agree with column k,GL50 3RA,SME,16466,0,Expense,
Defra,Core Defra,26/04/2013,Application Services/Applications On-Boarding,Policy Delivery DG,IBM United Kingdom Ltd,5803130926,"£71,637.20",Drinking Water Inspectorate Contacts Database,GU1 2LD,SME,FRW10040-00,02DWDWIE,Expense,
Defra,Core Defra,26/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Nottingham,7680163,"£50,000.00","Livestock productivity, practices and greenhouse gas emissions",NG7 2RD,,exempt,0,Expense,
Defra,Core Defra,26/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Best Foot Forward Ltd,101101,"£32,940.00",Review of evidence on consumer food related behaviours that impact on sustainability,OX4 1RE,SME,exempt,0,Expense,
Defra,Core Defra,26/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,A D A S UK Ltd,RIRP068071,"£31,416.00","Set up payment for project 'Synthesising Review’ of the use of Environmental Stewardship for restoring, maintaining and enhancing a coherent ecological network in England",WV9 5AP,,exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Stirling,ERS-516952-43767,"£83,046.87",Study to identify ways of reducing farmed fish fin damage in hatcheries - 2012/13,FK9 4LA,,AW1209 Exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Bristol,ERS-11-APR-13-43739,"£151,428.35",Coordinated European Animal Welfare Network 2012/13,BS40 5DU,,AW05015 Exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Bristol,ERS-10-APR-13-43738,"£37,153.54",Evaluation of Meat Chicken Regulations - April 13,BS40 5DU,,Exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-516864-43891,"£81,658.99",Further development of RT-PCR technology in support of Foot and Mouth Disease diagnosis - April 2013,GU24 0NF,,exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-517300-43893,"£92,000.00",Orbivirus molecular epidemiology studies and development of diagnostic assay systems - August 2013,GU24 0NF,,Exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-516868-43892,"£26,169.12",Orbivirus molecular epidemiology studies and development of diagnostic assay systems - April 2013,GU24 0NF,,Exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-516876-43898,"£31,329.99",Understanding and predicting the spread of vector and aerosol-borne livestock pathogens in the UK - April 2013,GU24 0NF,,Exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Pirbright Institute,ERS-516869-43895,"£55,239.75",GRFA development of novel Foot and Mouth Disease vaccines,GU24 0NF,,exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Zoological Society Of London.,ERS-516880-43836,"£40,198.87",A study to examine the interactions between cattle and badgers - April 2013,NW1 4RY,,Exempt,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,North Wyke Research.,ERS-517099-43801,"£38,566.36",Greenhouse Gas Platform - Nitrous Oxide Emissions Factors - April 2013,AL5 2JQ,SME,Exempt,SFFS0005,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of Reading,ERS-517100-43763,"£42,075.12",Optimising the efficiency of dietary nitrogen use to reduce emissions and waste in dairy systems - April 2013,RG6 6AH,,,SFFS0005,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,The Sir Alister Hardy Foundation For Ocean Science,ERS-517023-43736,"£26,666.74",The Continous Plankton Recorder Survey:Monitoring Marine Biodiversity and Environmental Change in the World's Oceans - April 2013,PL1 2PB,SME,,0,Expense,
Defra,Core Defra,29/04/2013,Other Current Payments E,Policy Delivery DG,University Of Reading,ERS-517432-43765,"£33,333.25",The Long Term Maintenance and Scientific Curation of the National Fruit Collection - April 2013,RG6 6AH,,GC0143,PGR00001,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments E,Policy Delivery DG,Acre.,5774,"£562,500.00",Advisory Committee on Releases to the Environment (ACRE) Investment Plan April-June 2013,GL7 1TW,,GIA,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Health & Safety Laboratory,33399,"£44,924.00",he prospective investigation of pesticide applicators health study 2012/13,SK17 9JN,,exempt,0,Expense,
Defra,Core Defra,30/04/2013,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,FUND1040UK230413,"£185,291.03",UK Trust Fund for the Montreal Protocol on Substances that Deplete the Ozone Layer,100,,,0,Expense,
Defra,Core Defra,30/04/2013,International Subscriptions (Foreign Payments),Policy Delivery DG,United Nations Environment Prog,FUND1030UK230413,"£26,120.35",UK Trust Fund for the Vienna Convention for the Protection of the Ozone Layer,100,,,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,University Of St Andrews,PDF041601,"£42,627.00",Investigation of 13-17 year olds’ attitudes and behaviour to animals and development and testing of interventions to promote the concept of Duty of Care,KY16 9AH,,Exempt,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Brunel University,FI151753,"£101,000.00",Development of a Practical in-vivo TIE Method For Testing and Evaluating Mixtures of Endocrine Disrupting Chemicals,UB8 3PH,,CB0461,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Brunel University,FI151752,"£93,820.00",Improving Population Modelling of Effects of Endocrine Disrupting Chemicals in Wild Roach,UB8 3PH,,exempt,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Marine Management Organisation,6000007323,"£105,355.50",Common Fisheries Policy (CFP) Reform (Implementation) Catch-quota trials budget - January to March 2013,NE4 7YH,SME,exempt,0,Expense,
Defra,Core Defra,30/04/2013,Evidence Non R&D,Policy Delivery DG,Sinclair Knight Merz (Europe) Ltd,JW02853,"£28,915.36",agree with column k,M5 3NN,,13908/3,0,Expense,
Defra,Core Defra,30/04/2013,Current Transfers Abroad UK,Policy Delivery DG,Trace Wildlife Forensics Network Ltd,T13041601,"£75,000.00",agree with column k,EH12 6TS,SME,18133,0,Expense,
Defra,Core Defra,30/04/2013,Payments to Agencies GB,Policy Delivery DG,D L O Holding/Prionics AG,33959,"£188,157.36",Order of Tuberculin Vaccine,8952,,,TUBP0468,Expense,
Defra,Core Defra,30/04/2013,Payments to Agencies GB,Policy Delivery DG,Animal Health and Veterinary Laboratories Agency,5000025907,"£266,095.39",Onboarding of Animal Health and Veterinary Laboratories Agency to IBM ,KT15 3NB,SME,,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (GB),Policy Delivery DG,Food Standards Agency,1702044,"£37,676.67",Memorandum of Understanding - Service Level Agreement (SLA) - March 2013,YO1 2YX,,Exempt,ABPO0001,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Office For National Statistics,1026419,"£39,308.72",agree with column k,NP10 9XG,,,FCAG0003,Expense,
Defra,Core Defra,30/04/2013,Evidence Non R&D,Policy Delivery DG,C E F A S,8002831,"£1,802,196.25",agree with column k,NR33 0HT,SME,IDS,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments E,Policy Delivery DG,JSS Pensions Administration,RCPS10012,"£110,359.95",agree with column k,SN2 1FF,,exempt,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments E,Policy Delivery DG,Ricardo-A E A Ltd,6152052,"£55,630.18",agree with column k,OX11 0QJ,,15760,0,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (Evidence R&D),Policy Delivery DG,Food & Environment Research Agency,F0028892,"£27,569.00","Synthesising Review’ of the use of Environmental Stewardship for restoring, maintaining and enhancing a coherent ecological network in England",YO41 1LZ,,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (GB),"Strategy, Evidence and Customers DG",W S P Environmental Ltd,16008,"£54,000.00",Mapping Regulatory Landscape,WC2A 1AF,,exempt,0,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Food & Environment Research Agency,F0028037,"£37,364.00",New tools in evidence gathering; traceability through metagenomics,YO41 1LZ,,Exempt,RDEVFUND,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Kings College London,RSI12131992,"£25,586.55",Animal Welfare Social Research Fellowship,WC2R 2LS,,exempt,RDEVFUND,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",C E F A S,8002773,"£110,126.66",Maritime Climate Change,NR33 0HT,SME,Exempt,RDEVFUND,Expense,
Defra,Core Defra,02/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",C E F A S,8002742,"£199,898.00",Development of the UK Integrated Marine Observing Network (UK-IMON),NR33 0HT,SME,Exempt,RDEVFUND,Expense,
Defra,Core Defra,08/04/2013,IT Consultancy Non-Scheme,"Strategy, Evidence and Customers DG",Agri-Food & Biosciences Institute,INV07749,"£27,000.00",Food and Agriculture Policy - United Kingdom Project - December 2012,BT9 5PX,,Exempt,0,Expense,
Defra,Core Defra,08/04/2013,Current Transfers UK,"Strategy, Evidence and Customers DG",B B S R C,BBSR10239,"£77,514.78",agree with column k,SN2 1UH,,,0,Expense,
Defra,Core Defra,08/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Resource Efficiency Ser LGC Ltd,RES13105,"£29,000.00",Developing an Evidence Base for Futhering the use of Home-Grown (English) Wood Products,CA10 1AR,SME,Exempt,RDEVFUND,Expense,
Defra,Core Defra,10/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Royal Borough of Greenwich,10125812,"£50,000.00","Grant Funding Award-The Royal Borough of Greenwich, Low Emission Strategies - Partnership",SE18 6HQ,,17456,RDEVFUND,Expense,
Defra,Core Defra,10/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Forest Research Agency,R0007469,"£41,000.00",Developing an Evidence Base for Futhering the use of Home-Grown (English) Wood Products in a range of mark,GU10 4LH,,exempt,RDEVFUND,Expense,
Defra,Core Defra,10/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Cranfield University,1372318,"£50,000.00",The Collaborative Centre of Excellence in Understanding and Managing Natural and Environmental Risk and Futures,MK43 0AL,,exempt,HSFUTURE,Expense,
Defra,Core Defra,12/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Institute of Zoology,32178,"£40,000.00",Contribution to support components of the Garden Wildlife Health (GWH) Initiative,NW1 4RY,,WC1027/exempt,RDEVFUND,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Food & Environment Research Agency,F0028497,"£44,948.00",agree with column k,YO41 1LZ,,exempt,RDEVFUND,Expense,
Defra,Core Defra,16/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Leeds City Council,6281248092,"£50,000.00",Payment to Leeds City Council in respect of the Convention on International Trade in Endangered Species (Cities) Climate Evidence Project.,LS11 0LS,,exempt/16997A,RDEVFUND,Expense,
Defra,Core Defra,18/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Tavistock Institute Of Human Relations,26231,"£36,225.00",Local Nature Partnerships Formative Evaluation,EC2A 4UE,SME,Exempt,RDEVFUND,Expense,
Defra,Core Defra,18/04/2013,Evidence Non R&D,"Strategy, Evidence and Customers DG",B E T A Technology Ltd,5242,"£29,550.33",Provision of UK national contact points services for FP7 & LIFE+,DN4 5HZ,SME,exempt,EUIPARTN,Expense,
Defra,Core Defra,22/04/2013,Other Current Payments (Evidence R&D),"Strategy, Evidence and Customers DG",Food & Environment Research Agency,F0028747,"£41,034.82",agree with column k,YO41 1LZ,,exempt,RDEVFUND,Expense,
Defra,Core Defra,30/04/2013,Other Current Payments (Evidence R&D) (Agency),"Strategy, Evidence and Customers DG",Animal Health and Veterinary Laboratories Agency,ERS-515518-43660,"£76,032.00",Studies related to Schmallenberg Virus 2012/13,KT15 3NB,SME,Exempt,RDEVFUND,Expense,
Defra,NE,02/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Centre For Ecology & Hydrology,7060004290,"£57,681.00",Lowland Heathland Structured Species Surveillance Phase 1,LA1 4AP,SME,24757,,,
Defra,NE,02/04/2013,Science & Evidence Studies,"People, Landscape & Biodiversity",Centre For Ecology & Hydrology,7060004355,"£39,040.00",Research into landscape configuration and resilience of species populations - interim report,OX10 8BB,SME,24802,,,
Defra,NE,02/04/2013,"IT services, equipment & consumables",Corporate Services,DEFRA,1000023031,"£9,753,967.22",Charge for IT service provision - up to November 2012,YO1 7PX,,21865,,,
Defra,NE,02/04/2013,Service charges,Corporate Services,DEFRA,1000023352,"£868,120.80",Defra Shared Services charges - quarterly,YO1 7PX,,,,,
Defra,NE,02/04/2013,Grants & contributions,"Science, Evidence & Advice",DEFRA,1000023071,"£50,000.00","Memorandum of Agreement between Natural England and Defra, the Centre of Excellence for Environmental Risk and Futures",YO1 7PX,,23990,,,
Defra,NE,02/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Natural Environ Research Council,7060004378,"£25,000.00",Overview Report for 3-year Higher Level Stewardship (HLS) Agreement Monitoring Programme,SN2 1EU,,24721,,,
Defra,NE,03/04/2013,Land Management payments,Customers & Land Management,Canal & River Trust,90672112,"£50,000.00",Kilby-Foxton Canal Site of Special Scientific Interest Restoration Project grant,MK9 1BB,,,,,
Defra,NE,03/04/2013,Land Management payments,Customers & Land Management,Canal & River Trust,CRT0067,"-£50,000.00",Kilby-Foxton Canal Site of Special Scientific Interest Restoration Project grant - credit,MK9 1BB,,,,,
Defra,NE,03/04/2013,Grants & contributions,"Science, Evidence & Advice",Fareham Borough Council,5466542,"£83,745.28",Water Framework Directive Research Project to determine the levels of contamination at coastal land-fill sites in North-West of Portsmouth Harbour,PO16 7AZ,,25047,,,
Defra,NE,03/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Game & Wildlife Conservation Trust,2.50E+12,"£27,853.00",Factors confirming resilience to climate change in invertebrate populations in agricultural systems,SP6 1EF,SME,24256,,,
Defra,NE,03/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",Hyder Consulting Ltd,IUG00014225,"£206,566.57",Great Crested Newt Evidence Enhancement Project - preparatory fieldwork and pond surveys,CF3 0EY,SME,25055,,,
Defra,NE,03/04/2013,Grants & contributions,"People, Landscape & Biodiversity",J Wareing & Son (Wrea Green) Ltd,27750,"£47,531.40",Construction of new agricultural building at Ingleborough National Nature Reserve,PR4 2RJ,SME,22431A,,,
Defra,NE,03/04/2013,Land Management payments,"People, Landscape & Biodiversity",Jacobs UK Ltd t/a Jacobs,B4070001001AH,"£43,440.00",Produce supplement to existing River Restoration Strategy with a focus on the Middle Clun and tributaries,RG41 5TU,SME,24929,,,
Defra,NE,03/04/2013,"IT services, equipment & consumables",Corporate Services,Oracle Corporation UK Ltd,1399765,"£190,871.19","Oracle Programme update license & support fees as specified in Agreement, 6 April 2013 to 5 April 2014",RG6 1RA,,24561,,,
Defra,NE,03/04/2013,Grants & contributions,Customers & Land Management,Somerset County Council,60368064,"£32,979.40",Working our Wetlands grant,TA1 4DY,,25048,,,
Defra,NE,03/04/2013,"Monitoring, Evaluation & Surveillance costs","Science, Evidence & Advice",T N S Uk Ltd,260119286,"£95,160.00",The Monitor of Engagement with the Natural Environment (MENE) Survey ,W5 1UA,,24097,,,
Defra,NE,03/04/2013,Grants & contributions,"People, Landscape & Biodiversity",The Deer Initiative,3123,"£49,999.60",Contribution to the improvement of woodland Sites of Special Scientific Interest in unfavourable condition because of deer impacts,LL14 5NS,SME,24811,,,
Defra,NE,03/04/2013,Science & Evidence Studies,"People, Landscape & Biodiversity",University Of Exeter,GHA0107728,"£38,420.45",Palaeoecological research,EX4 4QJ,,24837,,,
Defra,NE,03/04/2013,Grants & contributions,Customers & Land Management,Westminster City Council,YP25015901,"£45,000.00",Greening the Bids - Funds to support small scale Green Infrastructure projects ,SW1E 6QP,,25104,,,
Defra,NE,03/04/2013,Land Management payments,Customers & Land Management,WLW Ltd,266,"£47,788.80",Mechanical removal of Crassula,SO51 9BN,SME,24856,,,
Defra,NE,04/04/2013,Staff costs,"Science, Evidence & Advice",A B P Marine Environmental Res Ltd,4372,"£25,660.80",Cumulative Impacts research project - guidance document,SO14 2AQ,,24917,,,
Defra,NE,04/04/2013,Land Management payments,Customers & Land Management,A D A S UK Ltd,RIRP067686,"£34,848.60",South East Region Group events Setting up of 25 horticultural trial plots (non standard),WV6 5AP,,24727,,,
Defra,NE,04/04/2013,Grants & contributions,"Science, Evidence & Advice",Broads Authority,5900,"£47,393.00","Lake Restoration at Crome's Broad, Ant broads and marshes Site of Special Scientific Interest",NR1 1RY,SME,,,,
