DEPARTMENT FAMILY,ENTITY,DATE,EXPENSE_AREA,EXPENSE_TYPE,SUPPLIER,TRANSACTION_NUMBER,AMOUNT
Ministry of Justice,HMCS,23-Sep-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,LEEDS CITY COUNCIL,1346440,"£60,030.00"
Ministry of Justice,HMCS,23-Sep-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF LONDON,1346361,"£32,631.00"
Ministry of Justice,HMCS,23-Sep-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1346363,"£295,306.71"
Ministry of Justice,HMCS,23-Sep-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,LEEDS CITY COUNCIL,1346440,"£39,951.00"
Ministry of Justice,HMCS,23-Sep-10,IZ999-RCJ Group,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1346449,"£131,896.33"
Ministry of Justice,HMCS,23-Sep-10,IZ999-RCJ Group,311200-Criminal Legal Aid,TUCKERS SOLICITORS#200805399-D3,204992,"£47,949.24"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6208,"£21,900,000.00"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,246000-Current Grants,MONEY ADVICE TRUST,1030044,"£187,500.00"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,212001-Agency staff,CENTRAL OFFICE OF INFORMATION (COI),1029937,"£27,233.05"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1030020,"£47,000.00"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1030111,"£61,135.10"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1030111,"£38,859.60"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,223000-Other Expenditure,SWEET & MAXWELL LTD,1030111,"£38,859.60"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,THE NATIONAL ARCHIVES,1030115,"£75,000.00"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,222002-Other Property Costs,CARLISLE SECURITY SERVICES LTD,1029934,"£28,404.45"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,222002-Other Property Costs,CARLISLE SECURITY SERVICES LTD,1029934,"£31,366.73"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,DTZ CLIENT A/C RE. NIALL CALTHORPE DISC SETT,1029966,"£933,411.78"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,LAND SECURITIES PROPERTIES LTD,1030011,"£3,252,798.50"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,WESTMINSTER CITY COUNCIL,1030132,"£64,501.48"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,FUJITSU SERVICES LTD,1029976,"£348,025.40"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1030019,"£419,475.00"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1030020,"£47,649.78"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,LIBERATA UK LTD,1030017,"£63,643.82"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,LIBERATA UK LTD,1030017,"£41,988.61"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,223000-Other Expenditure,HOME OFFICE,1029994,"£53,261.58"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1029885,"£92,934.33"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF WESTMINSTER,1029885,"£56,401.50"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1029888,"£52,710.98"
Ministry of Justice,MoJ HQ,23-Sep-10,ZZ900-MoJ HQ,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1029889,"£31,465.00"
Ministry of Justice,Tribunals,23-Sep-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,CITY OF LONDON,1046619,"£54,419.40"
Ministry of Justice,Tribunals,23-Sep-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1046628,"£46,805.26"
Ministry of Justice,Tribunals,23-Sep-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF CAMDEN,1046628,"£27,779.03"
Ministry of Justice,Tribunals,23-Sep-10,TR120-Corporate,610400-Debtors <1 year - Prepayments & Accrued Income,LONDON BOROUGH OF ISLINGTON,1046630,"£72,590.53"
Ministry of Justice,HMCS,24-Sep-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS CHRIS SALTRESE#PR8 6PU,205202,"£85,523.25"
Ministry of Justice,HMCS,24-Sep-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS CLOVIS KHUJA#DX 154783,205204,"£27,012.60"
Ministry of Justice,HMCS,24-Sep-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS MIKE NORTHERN LEGAL#DA11 0LH,205219,"£227,607.77"
Ministry of Justice,HMCS,24-Sep-10,AU999-National Taxing Teams,226000-Court Costs,MESSRS MORGAN ROSE#DX 280,205220,"£118,673.28"
Ministry of Justice,HMCS,24-Sep-10,AV322-CP Change Management SUPS,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1347834,"£291,944.03"
Ministry of Justice,HMCS,24-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1348125,"£93,843.41"
Ministry of Justice,HMCS,24-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1348125,"£55,924.83"
Ministry of Justice,HMCS,24-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,265000-IT & Telecommunications,LOGICA UK LTD,1348125,"£38,505.95"
Ministry of Justice,HMCS,24-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1348125,"£46,953.07"
Ministry of Justice,HMCS,24-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1348125,"£31,126.48"
Ministry of Justice,HMCS,24-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1348125,"£120,233.64"
Ministry of Justice,HMCS,24-Sep-10,BZ999-London Region,226000-Court Costs,SELLERS LEGAL SERVICES LTD,1348287,"£42,830.70"
Ministry of Justice,HMCS,24-Sep-10,CZ999-South East Region,261000-Fuel and Utilities,BRITISH GAS BUSINESS,1347881,"£46,400.33"
Ministry of Justice,HMCS,24-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,CP & CJ BROWN,1347934,"£36,718.75"
Ministry of Justice,HMCS,24-Sep-10,DZ999-South West Region,222001-Maintenance,HERMAN MILLER LTD,1348060,"£212,209.63"
Ministry of Justice,HMCS,24-Sep-10,DZ999-South West Region,222001-Maintenance,NORLAND MANAGED SERVICES LTD,1348183,"£38,544.62"
Ministry of Justice,HMCS,24-Sep-10,DZ999-South West Region,222002-Other Property Costs,REGENT OFFICE CARE LTD,1348251,"£26,239.34"
Ministry of Justice,HMCS,24-Sep-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,SWANSTON HOLDINGS,1348324,"£31,137.50"
Ministry of Justice,HMCS,24-Sep-10,DZ999-South West Region,222001-Maintenance,ROKFORCE,1348269,"£37,348.23"
Ministry of Justice,HMCS,24-Sep-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,SCOTTS PROPERTY LLP,1348285,"£39,656.25"
Ministry of Justice,HMCS,24-Sep-10,EZ999-Wales Region,532000-Tangible GBV - Additions,DERYN PROPERTIES (INVESTMENTS) LLP,1347952,"£161,258.31"
Ministry of Justice,HMCS,24-Sep-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1348161,"£82,475.94"
Ministry of Justice,HMCS,24-Sep-10,FZ999-Midlands Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1348161,"£82,475.94"
Ministry of Justice,HMCS,24-Sep-10,GZ999-North West Region,532000-Tangible GBV - Additions,MANCHESTER & CHESHIRE CONSTRUCTION CO LTD,1348137,"£38,281.84"
Ministry of Justice,HMCS,24-Sep-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,HARTLEPOOL BOROUGH COUNCIL,1348050,"£117,500.00"
Ministry of Justice,HMCS,24-Sep-10,IZ999-RCJ Group,222002-Other Property Costs,VICTORIA MEDICAL & GENERAL CLEANING SERVICES LTD,1348360,"£65,716.73"
Ministry of Justice,Tribunals,24-Sep-10,TR120-Corporate,222001-Maintenance,BEACHCROFT,1046661,"£28,706.00"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,264000-Consultancy,PRICEWATERHOUSECOOPERS SERVICES,1030291,"£88,125.00"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,245000-Grants in Aid to NDPBs,INFORMATION COMMISSIONER (ICO),1030232,"£1,500,000.00"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,255000-Capital Grants,INFORMATION COMMISSIONER (ICO),1030232,"£2,000,000.00"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,266000-Judicial Costs,HAMMICKS LEGAL BOOKSHOPS,1030215,"£77,359.25"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,266000-Judicial Costs,HAMMICKS LEGAL BOOKSHOPS,1030216,"£80,781.25"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,266000-Judicial Costs,SWEET & MAXWELL LTD,1030310,"£40,229.99"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,266000-Judicial Costs,SWEET & MAXWELL LTD,1030310,"£61,135.11"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,262000-SCA Costs,LIBERATA UK LTD,1030246,"£1,375,455.79"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,CBRE RICHARD ELLIS,1030178,"£130,527.45"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,YORKE PROPERTY MANAGEMENT LTD,1030323,"£627,924.27"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,222002-Other Property Costs,YORKE PROPERTY MANAGEMENT LTD,1030323,"£26,261.73"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,CBRE RICHARD ELLIS,1030179,"£31,993.05"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,GOVERNMENT CAR & DESPATCH AGENCY,1030211,"£25,421.76"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,263000-Other Contracted Out Services,COMPASS GROUP PLC,1030186,"£32,954.11"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030157,"£121,025.00"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030157,"£531,708.65"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030157,"£259,167.69"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030157,"£377,429.04"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030157,"£62,200.98"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,532000-Tangible GBV - Additions,ATOS ORIGIN IT SERVICES UK LTD,1030157,"£488,936.02"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,262000-SCA Costs,HP ENTERPRISE SERVICES UK LTD,1030227,"£180,246.18"
Ministry of Justice,MoJ HQ,27-Sep-10,ZZ900-MoJ HQ,223000-Other Expenditure,HM PRISON SERVICE,14687,"£35,000.00"
Ministry of Justice,Tribunals,28-Sep-10,TR190-Regional North,221000-Property Rent and Rates,MARDAN NORWICH LTD,16796,"£141,000.00"
Ministry of Justice,Tribunals,28-Sep-10,TR200-Regional South,221000-Property Rent and Rates,CBRE RICHARD ELLIS,1047039,"£47,940.00"
Ministry of Justice,Tribunals,28-Sep-10,TR200-Regional South,221000-Property Rent and Rates,ROSEMOUNT PROPERTIES,1047147,"£70,163.95"
Ministry of Justice,HMCS,29-Sep-10,AV322-CP Change Management SUPS,512000-Intangible GBV - Additions,LOGICA UK LTD,1352803,"£360,534.65"
Ministry of Justice,HMCS,29-Sep-10,AV329-CP-Mag. Courts Operational Bus.sys,532000-Tangible GBV - Additions,LOGICA UK LTD,1352803,"£165,665.69"
Ministry of Justice,HMCS,29-Sep-10,BZ999-London Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1352873,"£117,286.57"
Ministry of Justice,HMCS,29-Sep-10,BZ999-London Region,532000-Tangible GBV - Additions,BRITSPACE MODULAR BUILDINGS LIMITED,1352383,"£171,060.77"
Ministry of Justice,HMCS,29-Sep-10,BZ999-London Region,532000-Tangible GBV - Additions,LAING O'ROURKE CONSTRUCTION SOUTH LTD,1352784,"£1,440,245.68"
Ministry of Justice,HMCS,29-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,HMRC,1352696,"£96,524.30"
Ministry of Justice,HMCS,29-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,HMRC,1352696,"£41,110.14"
Ministry of Justice,HMCS,29-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,HMRC,1352696,"£41,110.14"
Ministry of Justice,HMCS,29-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,GDPP,1352601,"£62,421.88"
Ministry of Justice,HMCS,29-Sep-10,DZ999-South West Region,222001-Maintenance,ATKINS,1352310,"£113,539.96"
Ministry of Justice,HMCS,29-Sep-10,DZ999-South West Region,222001-Maintenance,MITIE TECHNICAL FACILITIES MANAGEMENT LTD,1352873,"£89,677.01"
Ministry of Justice,HMCS,29-Sep-10,DZ999-South West Region,610400-Debtors <1 year - Prepayments & Accrued Income,SCOTTISH WIDOWS PLC,1353071,"£1,171,388.49"
Ministry of Justice,HMCS,29-Sep-10,DZ999-South West Region,532000-Tangible GBV - Additions,ATKINS,1352310,"£28,843.99"
Ministry of Justice,HMCS,29-Sep-10,EZ999-Wales Region,222001-Maintenance,WYG MANAGEMENT SERVICES LTD,1353258,"£35,250.00"
Ministry of Justice,HMCS,29-Sep-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,CNC PROPERTY MANAGEMENT LTD,1352461,"£53,796.03"
Ministry of Justice,HMCS,29-Sep-10,EZ999-Wales Region,610400-Debtors <1 year - Prepayments & Accrued Income,NEWPORT CITY COUNCIL,1352903,"£32,015.99"
Ministry of Justice,HMCS,29-Sep-10,EZ999-Wales Region,222001-Maintenance,KIER BUILDING SERVICES ENG,206263,"£35,338.37"
Ministry of Justice,HMCS,29-Sep-10,FZ999-Midlands Region,222002-Other Property Costs,MITIE SECURITY LTD,1352872,"£32,164.60"
Ministry of Justice,HMCS,29-Sep-10,FZ999-Midlands Region,262000-SCA Costs,DERBYSHIRE COURTS LTD,1352521,"£479,464.68"
Ministry of Justice,HMCS,29-Sep-10,FZ999-Midlands Region,610400-Debtors <1 year - Prepayments & Accrued Income,HOWELL BROOKS,1352714,"£124,898.69"
Ministry of Justice,HMCS,29-Sep-10,GZ999-North West Region,222001-Maintenance,DRIVERS JONAS DELOITTE,1352539,"£61,079.00"
Ministry of Justice,HMCS,29-Sep-10,GZ999-North West Region,222001-Maintenance,DRIVERS JONAS DELOITTE,1352539,"£56,600.00"
Ministry of Justice,HMCS,29-Sep-10,GZ999-North West Region,222001-Maintenance,DRIVERS JONAS DELOITTE,1352539,"£91,468.54"
Ministry of Justice,HMCS,29-Sep-10,HZ999-North East and Yorkshire,222001-Maintenance,DTZ DEBENHAM TIE LEUNG,1352542,"£58,164.34"
Ministry of Justice,HMCS,29-Sep-10,HZ999-North East and Yorkshire,610400-Debtors <1 year - Prepayments & Accrued Income,GVA GRIMLEY LLP,1352642,"£54,429.82"
Ministry of Justice,HMCS,29-Sep-10,IZ999-RCJ Group,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1352544,"£30,370.70"
Ministry of Justice,HMCS,29-Sep-10,IZ999-RCJ Group,223001-Printing Postage and Office expenditure,DX NETWORK SERVICES LTD,1352544,"£38,821.98"
Ministry of Justice,HMCS,29-Sep-10,IZ999-RCJ Group,222001-Maintenance,CARILLION PLANNED MAINTENANCE,1352430,"£64,601.79"
Ministry of Justice,HMCS,29-Sep-10,IZ999-RCJ Group,222001-Maintenance,SYKES & SON LTD,1353140,"£87,849.50"
Ministry of Justice,HMCS,30-Sep-10,CZ999-South East Region,610400-Debtors <1 year - Prepayments & Accrued Income,HMRC,1353898,"£96,051.21"
Ministry of Justice,HMCS,30-Sep-10,EZ999-Wales Region,532000-Tangible GBV - Additions,STS BUILDING SERVICES LTD-IN ADMINISTRATION,1353906,"£28,786.34"
Ministry of Justice,HMCS,30-Sep-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,207836,"£43,339.24"
Ministry of Justice,HMCS,30-Sep-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,208825,"£33,023.03"
Ministry of Justice,HMCS,30-Sep-10,FZ999-Midlands Region,710800-Creditor <1 yr - Third Party Monies,ONE TIME CAPS,209483,"£30,139.58"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,311100-Legal Aid,LEGAL SERVICES COMMISSION,6209,"£21,000,000.00"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,212001-Agency staff,CABINET OFFICE,1030447,"£54,000.00"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,223000-Other Expenditure,ADVICE SERVICES ALLIANCE,1030424,"£50,000.00"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,HOME OFFICE,1030503,"£168,137.39"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,BROOKS PROPERTIES,1030444,"£561,650.00"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,223001-Printing Postage and Office expenditure,GOVERNMENT CAR & DESPATCH AGENCY,1030483,"£28,025.81"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,GVA GRIMLEY LLP,1030487,"£295,473.96"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,221000-Property Rent and Rates,GVA GRIMLEY LLP,1030487,"£368,396.47"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£37,060.68"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£35,385.13"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£43,083.34"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£94,787.25"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£27,784.05"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£25,439.93"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£34,341.73"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£30,158.34"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£151,755.66"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£55,229.21"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£162,090.63"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£83,229.95"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£293,426.88"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£206,924.55"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£29,612.48"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ALLIES COMPUTING,1030426,"£25,850.00"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,LOGICA UK LTD,1030527,"£35,250.00"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£26,173.64"
Ministry of Justice,MoJ HQ,30-Sep-10,ZZ900-MoJ HQ,265000-IT & Telecommunications,ATOS ORIGIN IT SERVICES UK LTD,1030430,"£171,884.88"
