Department family,Entity,Date,Expense type,Expense area,Supplier,Transaction number,Amount,,,,,,,,
Home Office,Home Office,15/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011088,"52,306.55",,,,,,,,
Home Office,Home Office,15/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011088,"109,458.79",,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,561.50,,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,"29,605.99",,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,"9,178.02",,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,"2,390.42",,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,"32,407.51",,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,"7,381.20",,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,"56,456.76",,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,782.33,,,,,,,,
Home Office,Home Office,15/03/2016,Other Government Department,UKBF - UK Border Force,FOREIGN AND COMMONWEALTH OFFICE,3000052035,"3,925.33",,,,,,,,
Home Office,Home Office,15/03/2016,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001843274,"52,375.03",,,,,,,,
Home Office,Home Office,15/03/2016,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001843274,"48,077.04",,,,,,,,
Home Office,Home Office,15/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,SOCIETE D'EXPLOITATION DES PORTS DU DETROIT,7000011092,"1,940,993.79",,,,,,,,
Home Office,Home Office,16/03/2016,"Airport parking, Local council parking, Private owned car parks, Other parking",UKBF - UK Border Force,BIRMINGHAM INT AIRPORT A/PT,1001843812,"46,353.60",,,,,,,,
Home Office,Home Office,16/03/2016,Professional & Admin Services,UKBF - UK Border Force,BIRMINGHAM INT AIRPORT A/PT,1001843812,"-13,379.78",,,,,,,,
Home Office,Home Office,16/03/2016,Professional & Admin Services,UKBF - UK Border Force,BIRMINGHAM INT AIRPORT A/PT,1001843812,"-7,729.11",,,,,,,,
Home Office,Home Office,16/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,FINCORE LTD,1001843837,"29,790.00",,,,,,,,
Home Office,Home Office,16/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,SOCIETE D'EXPLOITATION DES PORTS DU DETROIT,7000011095,"628,535.51",,,,,,,,
Home Office,Home Office,18/03/2016,"IT, Tele ApplicConsult&Development",UKBF - UK Border Force,BIG DATA PARTNERSHIP LTD,1001844964,"37,563.20",,,,,,,,
Home Office,Home Office,18/03/2016,"IT, Tele ApplicConsult&Development",UKBF - UK Border Force,BIG DATA PARTNERSHIP LTD,1001844964,"38,418.00",,,,,,,,
Home Office,Home Office,18/03/2016,"IT, Tele ApplicConsult&Development",UKBF - UK Border Force,BIG DATA PARTNERSHIP LTD,1001844964,"38,418.00",,,,,,,,
Home Office,Home Office,18/03/2016,Professional & Admin Services,UKBF - UK Border Force,EAMUS CORK SOLUTIONS (ECS),7000011104,"153,713.94",,,,,,,,
Home Office,Home Office,18/03/2016,Professional & Admin Services,UKBF - UK Border Force,EAMUS CORK SOLUTIONS (ECS),7000011104,"304,156.68",,,,,,,,
Home Office,Home Office,18/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,FINCORE LTD,1001845019,"97,200.00",,,,,,,,
Home Office,Home Office,18/03/2016,Animal Material & Supplies,UKBF - UK Border Force,WAGTAIL UK LTD,1001845089,"187,749.12",,,,,,,,
Home Office,Home Office,21/03/2016,"IT, Tele ApplicConsult&Development",UKBF - UK Border Force,BIG DATA PARTNERSHIP LTD,1001845664,"37,563.20",,,,,,,,
Home Office,Home Office,21/03/2016,"IT, Tele ApplicConsult&Development",UKBF - UK Border Force,BIG DATA PARTNERSHIP LTD,1001845664,"38,418.00",,,,,,,,
Home Office,Home Office,21/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011106,"25,667.97",,,,,,,,
Home Office,Home Office,21/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011106,"34,729.69",,,,,,,,
Home Office,Home Office,21/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011106,"119,989.53",,,,,,,,
Home Office,Home Office,21/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011106,"265,624.29",,,,,,,,
Home Office,Home Office,21/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011106,"43,811.41",,,,,,,,
Home Office,Home Office,21/03/2016,Law Enforcement & safety Equipment,UKBF - UK Border Force,HEATHROW AIRPORT LTD,1001845699,"36,600.00",,,,,,,,
Home Office,Home Office,21/03/2016,"IT, Tele ApplicConsult&Development",UKBF - UK Border Force,KAINOS,1001845707,699.90,,,,,,,,
Home Office,Home Office,21/03/2016,"IT, Tele ApplicConsult&Development",UKBF - UK Border Force,KAINOS,1001845707,"64,440.00",,,,,,,,
Home Office,Home Office,21/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,SKYSCAPE CLOUD SERVICES,1001845731,"90,396.48",,,,,,,,
Home Office,Home Office,21/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,VILLE DE CALAIS (G),7000011107,"70,238.97",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,FINCORE LTD,1001846356,"26,996.40",,,,,,,,
Home Office,Home Office,22/03/2016,IT & Telecoms Components,UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001846370,"63,727.20",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,NATS SERVICES LTD,1001846395,"34,236.30",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,SPECIALIST COMPUTER CENTRES PLC,1001846422,"9,660.39",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,SPECIALIST COMPUTER CENTRES PLC,1001846422,"39,587.48",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsManaged Service",UKBF - UK Border Force,SPECIALIST COMPUTER CENTRES PLC,1001846422,"35,081.02",,,,,,,,
Home Office,Home Office,22/03/2016,"IT, TelecommsManaged Service",UKBF - UK Border Force,SPECIALIST COMPUTER CENTRES PLC,1001846422,"104,809.01",,,,,,,,
Home Office,Home Office,22/03/2016,Law Enforcement & safety Equipment,UKBF - UK Border Force,TNT UK LTD,1001846429,"187,291.97",,,,,,,,
Home Office,Home Office,22/03/2016,IT & Telecoms Components,UKBF - UK Border Force,WTG TECHNOLOGIES LTD,1001846435,"36,900.00",,,,,,,,
Home Office,Home Office,23/03/2016,Professional & Admin Services,UKBF - UK Border Force,EAMUS CORK SOLUTIONS (ECS),7000011118,"37,503.99",,,,,,,,
Home Office,Home Office,23/03/2016,"Building, Construction Services",UKBF - UK Border Force,HM REVENUE & CUSTOMS,1001846921,"5,750.15",,,,,,,,
Home Office,Home Office,23/03/2016,"IT, TelecommsManaged Service",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001846923,"27,326.40",,,,,,,,
Home Office,Home Office,23/03/2016,IT & Telecoms Components,UKBF - UK Border Force,VISION-BOX SYSTEMS LTD,1001846968,"131,099.04",,,,,,,,
Home Office,Home Office,23/03/2016,IT & Telecoms Components,UKBF - UK Border Force,VISION-BOX SYSTEMS LTD,1001846968,"48,242.40",,,,,,,,
Home Office,Home Office,24/03/2016,"Vehicles, Ships, Airplanes.Vessel Maintenance",UKBF - UK Border Force,BABCOCK MARINE & TECHNOLOGY (ROSYTH),1001847430,"248,792.88",,,,,,,,
Home Office,Home Office,24/03/2016,"Vehicles, Ships, Airplanes.Vessel Maintenance",UKBF - UK Border Force,BABCOCK MARINE & TECHNOLOGY (ROSYTH),1001847430,"7,396.48",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011125,"206,423.95",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011125,"270,831.97",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011125,"92,581.24",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011126,"60,398.32",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011126,"125,289.83",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011126,"85,871.60",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011126,"224,984.22",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011126,"159,146.78",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011126,"43,226.49",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011127,"69,208.45",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011132,"1,669,609.67",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011127,"214,495.00",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011127,"27,620.01",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011128,"61,533.31",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011128,"46,513.65",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011128,"126,807.34",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011128,"362,025.38",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011129,"107,399.09",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011129,"274,088.17",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011129,"31,313.93",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011129,"29,100.31",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011130,"89,733.25",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011130,"34,863.21",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011131,"908,025.35",,,,,,,,
Home Office,Home Office,24/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011133,"300,365.46",,,,,,,,
Home Office,Home Office,24/03/2016,Professional & Admin Services,UKBF - UK Border Force,HM REVENUE & CUSTOMS,1001847485,"403,763.63",,,,,,,,
Home Office,Home Office,24/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001847487,"69,505.46",,,,,,,,
Home Office,Home Office,24/03/2016,IT & Telecoms Components,UKBF - UK Border Force,SPECIALIST COMPUTER CENTRES PLC,1001847536,"568,059.79",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011140,"51,300.00",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011140,"26,634.63",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011140,"131,504.00",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011140,"59,520.80",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011140,"60,945.19",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011139,"91,131.30",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011139,"26,077.09",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011139,"102,900.00",,,,,,,,
Home Office,Home Office,29/03/2016,"Vehicles, Ships, Airplanes.Vessel Maintenance",UKBF - UK Border Force,CHESS DYNAMICS LTD,1001848613,"150,000.00",,,,,,,,
Home Office,Home Office,29/03/2016,"IT, TelecommsHardware",UKBF - UK Border Force,FUJITSU SERVICES LTD,1001848648,"-37,781.50",,,,,,,,
Home Office,Home Office,29/03/2016,"IT, TelecommsHardware",UKBF - UK Border Force,FUJITSU SERVICES LTD,1001848648,"37,781.50",,,,,,,,
Home Office,Home Office,29/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,GRAND PORT MARITIME DE DUNKERQUE (G),7000011141,"178,989.08",,,,,,,,
Home Office,Home Office,29/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,IBM DIRECT UNITED KINGDOM LTD,1001848659,"687,893.45",,,,,,,,
Home Office,Home Office,29/03/2016,IT & Telecoms Components,UKBF - UK Border Force,ORACLE CORPORATION UK LIMITED,1001848699,"1,870,486.50",,,,,,,,
Home Office,Home Office,29/03/2016,Professional & Admin Services,UKBF - UK Border Force,SOPRA STERIA LTD,1001848724,"70,344.00",,,,,,,,
Home Office,Home Office,29/03/2016,"Vehicles, Ships, Airplanes.Vessel Maintenance",UKBF - UK Border Force,VULKAN INDUSTRIES LTD,1001848738,"30,296.16",,,,,,,,
Home Office,Home Office,30/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKBF - UK Border Force,BORDER-SYSTEMS.COM LTD,1001849299,"301,233.60",,,,,,,,
Home Office,Home Office,30/03/2016,Resource Grants - Overseas,UKBF - UK Border Force,CHANNEL TUNNEL GROUP LTD (THE) T/A EUROTUNNEL(G),7000011149,"2,213,759.98",,,,,,,,
Home Office,Home Office,30/03/2016,IT & Telecoms Components,UKBF - UK Border Force,FUJITSU SERVICES LTD,1001849332,"44,026.66",,,,,,,,
Home Office,Home Office,30/03/2016,Laboratory & Scientific Equipment,UKBF - UK Border Force,NUCTECH COMPANY LTD,7000011144,"106,800.00",,,,,,,,
Home Office,Home Office,30/03/2016,"IT, TelecommsSoftware (COTS).ERP",UKBF - UK Border Force,SHARED SERVICES CONNECTED LTD (SSCL),1001849376,"1,331,728.56",,,,,,,,
Home Office,Home Office,01/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001837318,"92,314.80",,,,,,,,
Home Office,Home Office,01/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001837318,"25,587.56",,,,,,,,
Home Office,Home Office,01/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001837318,"-92,314.80",,,,,,,,
Home Office,Home Office,01/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001837318,"62,910.00",,,,,,,,
Home Office,Home Office,01/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ENGINE PARTNERS UK LLP T/A TRANSFORM,1001837353,337.49,,,,,,,,
Home Office,Home Office,01/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,ENGINE PARTNERS UK LLP T/A TRANSFORM,1001837353,"117,859.97",,,,,,,,
Home Office,Home Office,01/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001837359,"83,144.06",,,,,,,,
Home Office,Home Office,01/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001837359,"54,000.00",,,,,,,,
Home Office,Home Office,01/03/2016,Grants,UKVI - UK Visas & Immigration,KENT COUNTY COUNCIL 1 (G),1001837178,"220,600.00",,,,,,,,
Home Office,Home Office,01/03/2016,Grants,UKVI - UK Visas & Immigration,LEEDS CITY COUNCIL 1 (G),1001837180,"38,402.00",,,,,,,,
Home Office,Home Office,01/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,MASTEK (UK) LTD,1001837374,"114,570.00",,,,,,,,
Home Office,Home Office,01/03/2016,Grants,UKVI - UK Visas & Immigration,SURREY COUNTY COUNCIL 1 (G),1001837187,"41,400.00",,,,,,,,
Home Office,Home Office,01/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,VF WORLDWIDE HOLDINGS LTD,7000011025,"2,666,321.83",,,,,,,,
Home Office,Home Office,01/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,VF WORLDWIDE HOLDINGS LTD,7000011025,"100,587.45",,,,,,,,
Home Office,Home Office,02/03/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,1001837845,"104,615.84",,,,,,,,
Home Office,Home Office,02/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001837850,"64,650.86",,,,,,,,
Home Office,Home Office,02/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001837850,"70,352.44",,,,,,,,
Home Office,Home Office,02/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001837850,"-41,128.05",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,CITY OF WAKEFIELD METROPOLITAN DISTRICT COUNCIL (G),1001837704,"41,779.00",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,CROYDON COUNCIL (G),1001837705,"216,150.00",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,GLASGOW CITY COUNCIL 1 (G),1001837707,"93,356.00",,,,,,,,
Home Office,Home Office,02/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000051257,"197,656.44",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,LANCASHIRE COUNTY COUNCIL 1 (G),1001837711,"29,787.00",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,LEEDS CITY COUNCIL 1 (G),1001837712,"39,649.00",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,LIVERPOOL CITY COUNCIL 1 (G),1001837713,"43,306.00",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,LONDON BOROUGH OF HILLINGDON (G),1001837718,"97,350.00",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,MANCHESTER CITY COUNCIL (G),1001837721,"53,423.00",,,,,,,,
Home Office,Home Office,02/03/2016,IT & Telecoms Components,UKVI - UK Visas & Immigration,NORTHROP GRUMMAN UK LTD,1001837891,"183,084.01",,,,,,,,
Home Office,Home Office,02/03/2016,Grants,UKVI - UK Visas & Immigration,SHEFFIELD CITY COUNCIL (G),1001837730,"50,218.00",,,,,,,,
Home Office,Home Office,02/03/2016,Professional & Admin Services,UKVI - UK Visas & Immigration,TELEPERFORMANCE LTD,1001837920,"48,903.25",,,,,,,,
Home Office,Home Office,03/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001838416,"45,847.27",,,,,,,,
Home Office,Home Office,03/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001838416,"57,536.04",,,,,,,,
Home Office,Home Office,03/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001838416,"19,809.01",,,,,,,,
Home Office,Home Office,03/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001838416,"79,897.20",,,,,,,,
Home Office,Home Office,03/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ATOS IT SERVICES UK LTD,1001838416,"63,444.00",,,,,,,,
Home Office,Home Office,03/03/2016,"IT, TelecommsManaged Service",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001838445,"135,142.76",,,,,,,,
Home Office,Home Office,03/03/2016,"IT, TelecommsManaged Service",UKVI - UK Visas & Immigration,FUJITSU SERVICES LTD,1001838445,"158,160.18",,,,,,,,
Home Office,Home Office,03/03/2016,Other Government Department,UKVI - UK Visas & Immigration,GOVERNMENT LEGAL DEPARTMENT,3000052013,"357,739.00",,,,,,,,
Home Office,Home Office,04/03/2016,HOPG Contracted Out Services,UKVI - UK Visas & Immigration,CAPITA BUSINESS SERVICES LTD,1001838909,"84,029.95",,,,,,,,
Home Office,Home Office,04/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001838914,"72,134.78",,,,,,,,
Home Office,Home Office,04/03/2016,Asylum Services,UKVI - UK Visas & Immigration,CARLSON WAGONLIT TRAVEL,1001838914,"85,683.88",,,,,,,,
Home Office,Home Office,04/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,GEO GROUP UK LTD (THE),1001838941,"462,820.69",,,,,,,,
Home Office,Home Office,04/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,GEO GROUP UK LTD (THE),1001838941,"36,743.20",,,,,,,,
Home Office,Home Office,04/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001838984,"562,864.20",,,,,,,,
Home Office,Home Office,04/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001838984,"1,999,341.60",,,,,,,,
Home Office,Home Office,04/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001838984,"-72,000.00",,,,,,,,
Home Office,Home Office,04/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001838984,"159,933.14",,,,,,,,
Home Office,Home Office,04/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001838984,"59,875.50",,,,,,,,
Home Office,Home Office,04/03/2016,"Public Order, Security, Safety",UKVI - UK Visas & Immigration,MITIE CARE & CUSTODY LTD,1001838984,"45,978.20",,,,,,,,
Home Office,Home Office,04/03/2016,"IT, Tele ApplicConsult&Development",UKVI - UK Visas & Immigration,REDWEB LTD,1001839019,"386,646.00",,,,,,,,
Home Office,Home Office,04/03/2016,Grants,UKVI - UK Visas & Immigration,BRIGHTON & HOVE COUNCIL (G),1001838776,"30,243.00",,,,,,,,
Home Office,Home Office,04/03/2016,Grants,UKVI - UK Visas & Immigration,BUCKINGHAMSHIRE COUNTY COUNCIL 1 (G),1001838777,"47,527.00",,,,,,,,
Home Office,Home Office,04/03/2016,Grants,UKVI - UK Visas & Immigration,CROYDON COUNCIL (G),1001838779,"1,315,999.00",,,,,,,,
Home Office,Home Office,04/03/2016,"Transport, Storage & Mail Services",UKVI - UK Visas & Immigration,DX NETWORK SERVICES LTD,1001838929,"-142,670.97",,,,,,,,
Home Office,Home Office,04/03/2016,"IT, Broadcasting & Telecomms.IT Run Costs",UKVI - UK Visas & Immigration,ECCTIS LTD,1001838931,"34,782.00",,,,,,,,
Home Office,Home Office,04/03/2016,Grants,UKVI - UK Visas & Immigration,HAMMERSMITH & FULHAM COMMUNITY (G),1001838781,"60,584.00",,,,,,,,
