MODGPC48179,11-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł3,471.60",48179
MODGPC48180,11-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,781.25",48180
MODGPC48181,07-Dec-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł1,140.00",48181
MODGPC48182,06-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł9,961.99",48182
MODGPC48183,06-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,692.00",48183
MODGPC48184,06-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł9,927.99",48184
MODGPC48185,06-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł780.00,48185
MODGPC48186,10-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,580.00",48186
MODGPC48187,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,300.00",48187
MODGPC48188,13-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,070.00",48188
MODGPC48189,06-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,051.00",48189
MODGPC48190,05-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł4,275.00",48190
MODGPC48191,05-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,735.00",48191
MODGPC48192,05-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,735.00",48192
MODGPC48193,05-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,735.00",48193
MODGPC48194,11-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł3,970.00",48194
MODGPC48195,11-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł3,970.00",48195
MODGPC48196,11-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł3,970.00",48196
MODGPC48197,05-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,905.60",48197
MODGPC48198,13-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,639.39",48198
MODGPC48199,03-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,800.00",48199
MODGPC48200,13-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł970.00,48200
MODGPC48201,07-Dec-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"Ł3,540.00",48201
MODGPC48202,07-Dec-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"Ł1,848.00",48202
MODGPC48203,06-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,294.00",48203
MODGPC48204,06-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł965.00,48204
MODGPC48205,10-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł775.00,48205
MODGPC48206,13-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł735.00,48206
MODGPC48207,03-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł865.00,48207
MODGPC48208,04-Dec-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł13,132.75",48208
MODGPC48209,04-Dec-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł10,771.39",48209
MODGPC48210,10-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,868.00",48210
MODGPC48211,04-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł627.60,48211
MODGPC48212,04-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł627.60,48212
MODGPC48213,04-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł627.60,48213
MODGPC48214,04-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł862.80,48214
MODGPC48215,04-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,116.00",48215
MODGPC48216,04-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł627.60,48216
MODGPC48217,11-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł817.20,48217
MODGPC48218,05-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł932.40,48218
MODGPC48219,06-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł504.00,48219
MODGPC48220,03-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł13,380.00",48220
MODGPC48221,06-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł957.00,48221
MODGPC48222,10-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł916.03,48222
MODGPC48223,12-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,500.00",48223
MODGPC48224,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,465.00",48224
MODGPC48225,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,465.00",48225
MODGPC48226,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,465.00",48226
MODGPC48227,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,465.00",48227
MODGPC48228,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł800.00,48228
MODGPC48229,11-Dec-12,Training and Educational           , SCHOOLS - DEFAULT,Ł690.00,48229
MODGPC48230,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł800.00,48230
MODGPC48231,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł3,200.00",48231
MODGPC48232,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł12,500.00",48232
MODGPC48233,05-Dec-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,"Ł1,106.40",48233
MODGPC48234,05-Dec-12,Training and Educational           , BUSINESS/SECRETARIAL SCHOOL,Ł843.60,48234
MODGPC48235,05-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,914.00",48235
MODGPC48236,05-Dec-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"Ł1,074.00",48236
MODGPC48237,10-Dec-12,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"Ł2,800.43",48237
MODGPC48238,04-Dec-12,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,500.00",48238
MODGPC48239,12-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,"Ł2,478.00",48239
MODGPC48240,11-Dec-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł601.84,48240
MODGPC48241,04-Dec-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł546.13,48241
MODGPC48242,12-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł695.87,48242
MODGPC48243,12-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł695.87,48243
MODGPC48244,12-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł711.47,48244
MODGPC48245,10-Dec-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,"Ł1,407.00",48245
MODGPC48246,13-Dec-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł853.77,48246
MODGPC48247,03-Dec-12,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł780.00,48247
MODGPC48248,03-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,"Ł1,519.00",48248
MODGPC48249,12-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,"Ł1,200.00",48249
MODGPC48250,04-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł890.11,48250
MODGPC48251,05-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł678.21,48251
MODGPC48252,06-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł967.34,48252
MODGPC48253,07-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł680.45,48253
MODGPC48254,10-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł742.99,48254
MODGPC48255,13-Dec-12,Utilities and Non Automotive Fuel  , FUEL DEALERS,Ł735.77,48255
MODGPC48256,04-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł980.91,48256
MODGPC48257,11-Dec-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł2,749.19",48257
MODGPC48258,06-Dec-12,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,Ł577.40,48258
MODGPC48259,13-Dec-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł2,498.00",48259
MODGPC48260,06-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł650.45,48260
MODGPC48261,03-Dec-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,Ł579.60,48261
MODGPC48262,10-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł2,114.82",48262
MODGPC48263,06-Dec-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,Ł843.90,48263
MODGPC48264,06-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,Ł585.60,48264
MODGPC48265,06-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł787.44,48265
MODGPC48266,13-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,748.00",48266
MODGPC48267,12-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,271.35",48267
MODGPC48268,04-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,301.50",48268
MODGPC48269,12-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł622.93,48269
MODGPC48270,04-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,098.00",48270
MODGPC48271,03-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł866.04,48271
MODGPC48272,12-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,691.84",48272
MODGPC48273,12-Dec-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł3,685.20",48273
MODGPC48274,13-Dec-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł1,360.20",48274
MODGPC48275,11-Dec-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,Ł711.74,48275
MODGPC48276,11-Dec-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/NEW/USED,Ł784.88,48276
MODGPC48277,07-Dec-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,"Ł1,652.14",48277
MODGPC48278,11-Dec-12,"Vehicles, Servicing and Spares     ", CAR & TRUCK DEALERS/USED ONLY,"Ł1,360.00",48278
MODGPC48279,13-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł692.69,48279
MODGPC48280,06-Dec-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł4,944.00",48280
MODGPC48281,06-Dec-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł4,888.08",48281
MODGPC48282,03-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł812.16,48282
MODGPC48283,06-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł661.25,48283
MODGPC48284,10-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł2,160.00",48284
MODGPC48285,07-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł551.88,48285
MODGPC48286,11-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł765.80,48286
MODGPC48287,06-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł786.23,48287
MODGPC48288,06-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł628.48,48288
MODGPC48289,10-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,"Ł3,810.72",48289
MODGPC48290,13-Dec-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł7,995.90",48290
MODGPC48291,06-Dec-12,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,Ł975.20,48291
MODGPC48292,10-Dec-12,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,Ł728.79,48292
MODGPC48293,07-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,Ł644.40,48293
MODGPC48294,07-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE TIRE STORES,Ł659.88,48294
MODGPC48295,11-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł937.37,48295
MODGPC48296,12-Dec-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł3,212.40",48296
MODGPC48297,10-Dec-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł837.60,48297
MODGPC48298,06-Dec-12,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,Ł795.60,48298
MODGPC48299,05-Dec-12,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł763.63,48299
MODGPC48300,18-Dec-12,Auto Rental                        ,Auto Rental                        ,Ł827.88,48300
MODGPC48301,17-Dec-12,Auto Rental                        ,Auto Rental                        ,Ł720.10,48301
MODGPC48302,18-Dec-12,Auto Rental                        ,Auto Rental                        ,"Ł1,845.00",48302
MODGPC48303,14-Dec-12,Auto Rental                        ,Auto Rental                        ,"Ł1,330.56",48303
MODGPC48304,14-Dec-12,Books and Periodicals              , BOOK STORES,Ł505.24,48304
MODGPC48305,17-Dec-12,Books and Periodicals              , BOOK STORES,Ł827.15,48305
MODGPC48306,06-Dec-12,Books and Periodicals              , BOOK STORES,Ł783.99,48306
MODGPC48307,21-Dec-12,Books and Periodicals              , BOOK STORES,Ł833.00,48307
MODGPC48308,21-Dec-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł928.30,48308
MODGPC48309,17-Dec-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł861.73,48309
MODGPC48310,18-Dec-12,Books and Periodicals              , BOOK STORES,"Ł2,079.00",48310
MODGPC48311,20-Dec-12,Books and Periodicals              , BOOK STORES,Ł943.90,48311
MODGPC48312,14-Dec-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł2,701.00",48312
MODGPC48313,18-Dec-12,Books and Periodicals              , BOOK STORES,"Ł1,710.05",48313
MODGPC48314,14-Dec-12,Books and Periodicals              , NEWS DEALERS/NEWSSTANDS,"Ł1,376.64",48314
MODGPC48315,11-Dec-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł20,326.80",48315
MODGPC48316,11-Dec-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł4,996.80",48316
MODGPC48317,19-Dec-12,Books and Periodicals              , BOOK STORES,"Ł1,116.85",48317
MODGPC48318,20-Dec-12,Books and Periodicals              , BOOK STORES,"Ł2,293.55",48318
MODGPC48319,21-Dec-12,Books and Periodicals              , BOOK STORES,"Ł1,391.79",48319
MODGPC48320,14-Dec-12,Books and Periodicals              , BOOK STORES,"Ł2,902.00",48320
MODGPC48321,19-Dec-12,Books and Periodicals              , BOOK STORES,"Ł1,640.00",48321
MODGPC48322,14-Dec-12,Books and Periodicals              , BOOK STORES,"Ł4,028.25",48322
MODGPC48323,20-Dec-12,Books and Periodicals              , BOOK STORES,Ł620.00,48323
MODGPC48324,17-Dec-12,Books and Periodicals              , BOOK STORES,Ł597.93,48324
MODGPC48325,17-Dec-12,Books and Periodicals              , BOOK STORES,"Ł1,884.98",48325
MODGPC48326,17-Dec-12,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,"Ł1,437.74",48326
MODGPC48327,12-Dec-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,Ł522.00,48327
MODGPC48328,12-Dec-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,Ł657.60,48328
MODGPC48329,12-Dec-12,Building Materials                 , CONSTRUCTION MATERIALS - DEF,Ł717.60,48329
MODGPC48330,19-Dec-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł730.80,48330
MODGPC48331,18-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł555.05,48331
MODGPC48332,15-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,101.60",48332
MODGPC48333,17-Dec-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł599.33,48333
MODGPC48334,19-Dec-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł529.87,48334
MODGPC48335,18-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,106.41",48335
MODGPC48336,18-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł790.21,48336
MODGPC48337,19-Dec-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł2,430.60",48337
MODGPC48338,18-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł564.97,48338
MODGPC48339,28-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł804.00,48339
MODGPC48340,18-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,726.92",48340
MODGPC48341,14-Dec-12,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł691.20,48341
MODGPC48342,20-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,806.67",48342
MODGPC48343,19-Dec-12,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,800.18",48343
MODGPC48344,17-Dec-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,Ł544.70,48344
MODGPC48345,17-Dec-12,Building Services                  , ELECTRICAL CONTRACTORS,Ł866.66,48345
MODGPC48346,17-Dec-12,Building Services                  ," HEATING, PLUMBING, AIR COND","Ł1,094.52",48346
MODGPC48347,17-Dec-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,Ł509.38,48347
MODGPC48348,17-Dec-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"Ł1,607.21",48348
MODGPC48349,18-Dec-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"Ł1,202.99",48349
MODGPC48350,21-Dec-12,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,"Ł2,619.19",48350
MODGPC48351,21-Dec-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,Ł567.58,48351
MODGPC48352,19-Dec-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,Ł522.82,48352
MODGPC48353,19-Dec-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"Ł1,464.00",48353
MODGPC48354,19-Dec-12,Building Services                  , SPEC CONTRACTORS - DEFAULT,"Ł3,549.30",48354
MODGPC48355,10-Dec-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,Ł712.98,48355
MODGPC48356,13-Dec-12,Business Clothing and Footwear     , UNIFORMS & COMMERCIAL CLOTHING,Ł614.88,48356
MODGPC48357,19-Dec-12,Business Clothing and Footwear     , COMMERCIAL FOOTWEAR,"Ł3,647.94",48357
MODGPC48358,19-Dec-12,Catering and Catering Supplies     , CATERERS,"Ł3,655.01",48358
MODGPC48359,20-Dec-12,Catering and Catering Supplies     , CATERERS,"Ł3,534.96",48359
MODGPC48360,17-Dec-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,Ł564.20,48360
MODGPC48361,17-Dec-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,Ł522.84,48361
MODGPC48362,17-Dec-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,"Ł1,442.46",48362
MODGPC48363,17-Dec-12,Cleaning Services and Supplies     , EXTERMINATING/DISINFECT SERV,"Ł1,127.52",48363
MODGPC48364,21-Dec-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł4,143.20",48364
MODGPC48365,15-Dec-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"Ł2,267.40",48365
MODGPC48366,14-Dec-12,Cleaning Services and Supplies     , SPECIALTY CLEANING/POLISHING,"Ł1,213.20",48366
MODGPC48367,14-Dec-12,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł1,591.20",48367
MODGPC48368,19-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"Ł6,349.20",48368
MODGPC48369,18-Dec-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"Ł1,242.81",48369
MODGPC48370,05-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"Ł3,486.00",48370
MODGPC48371,13-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"Ł28,724.40",48371
MODGPC48372,18-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł595.00,48372
MODGPC48373,18-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł595.00,48373
MODGPC48374,18-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł595.00,48374
MODGPC48375,20-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł595.00,48375
MODGPC48376,17-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł595.00,48376
MODGPC48377,19-Dec-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"Ł1,890.00",48377
MODGPC48378,14-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,"Ł3,171.00",48378
MODGPC48379,18-Dec-12,Clubs/Associations/Organisations   , MEMBER ORGANIZATIONS - DEF,Ł605.88,48379
MODGPC48380,18-Dec-12,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"Ł1,220.00",48380
MODGPC48381,18-Dec-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,Ł760.70,48381
MODGPC48382,17-Dec-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł759.90,48382
MODGPC48383,18-Dec-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,Ł814.67,48383
MODGPC48384,26-Dec-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,Ł922.80,48384
MODGPC48385,05-Dec-12,Computer Equipment & Services      , COMPUTER NETWORK/INFO SVCS,"Ł1,361.47",48385
MODGPC48386,18-Dec-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł2,016.00",48386
MODGPC48387,21-Dec-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł2,232.00",48387
MODGPC48388,19-Dec-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł3,565.00",48388
MODGPC48389,19-Dec-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł2,485.00",48389
MODGPC48390,15-Dec-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł623.95,48390
MODGPC48391,19-Dec-12,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"Ł1,106.40",48391
MODGPC48392,20-Dec-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł6,306.00",48392
MODGPC48393,18-Dec-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł1,620.00",48393
MODGPC48394,05-Dec-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł1,200.00",48394
MODGPC48395,18-Dec-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,Ł545.48,48395
MODGPC48396,14-Dec-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł1,172.96",48396
MODGPC48397,17-Dec-12,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł1,172.96",48397
MODGPC48398,18-Dec-12,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,900.80",48398
MODGPC48399,20-Dec-12,Estate and Garden Services         ," NURSERIES, LAWN/GARDEN SUPPLY",Ł586.04,48399
MODGPC48400,14-Dec-12,Financial Services                 , INSURANCE SALES/UNDERWRITE,Ł540.60,48400
MODGPC48401,19-Dec-12,Financial Services                 , INSURANCE SALES/UNDERWRITE,"Ł3,000.00",48401
MODGPC48402,18-Dec-12,Financial Services                 , INSURANCE SALES/UNDERWRITE,"Ł3,000.00",48402
MODGPC48403,18-Dec-12,Freight and Storage                , PUBLIC WAREHOUSING,Ł668.39,48403
MODGPC48404,18-Dec-12,Freight and Storage                , MOTOR FREIGHT CARRIERS,Ł728.53,48404
MODGPC48405,18-Dec-12,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł705.43,48405
MODGPC48406,20-Dec-12,General Retail and Wholesale       , SHOE STORES,Ł717.82,48406
MODGPC48407,14-Dec-12,General Retail and Wholesale       , COMBINATION CATALOG & RETAIL,Ł714.00,48407
MODGPC48408,17-Dec-12,General Retail and Wholesale       , SHOE STORES,Ł859.05,48408
MODGPC48409,19-Dec-12,General Retail and Wholesale       , SHOE STORES,Ł526.76,48409
MODGPC48410,18-Dec-12,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł4,877.72",48410
MODGPC48411,18-Dec-12,General Retail and Wholesale       , SPORTING GOODS STORES,"Ł3,201.13",48411
MODGPC48412,15-Dec-12,General Retail and Wholesale       , ELECTRONICS STORES,Ł529.00,48412
MODGPC48413,17-Dec-12,General Retail and Wholesale       , SPORTING GOODS STORES,Ł900.00,48413
MODGPC48414,17-Dec-12,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,155.97",48414
MODGPC48415,19-Dec-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł640.80,48415
MODGPC48416,14-Dec-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł806.40,48416
MODGPC48417,19-Dec-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł720.00,48417
MODGPC48418,19-Dec-12,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł964.32,48418
MODGPC48419,14-Dec-12,General Retail and Wholesale       , SPORTING GOODS STORES,Ł692.55,48419
