Department,Entity,Date,Expense Type,Expense Area,Supplier Name,Transaction Number,  Spend  
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001883382," 1,785,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001883382," 470,742.47 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001883382," 640,699.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR GREATER MANCHESTER (G),1001883382," 91,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR LEICESTERSHIRE (THE) (G),1001883384," 73,855.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001883386," 464,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE POLICE & CRIME COMMISSIONER FOR STAFFORDSHIRE (G),1001883386," 348,116.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001883389," 40,888.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001883389," 110,444.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001883389," 27,732.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001883389," 267,784.26 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001883389," 273,315.80 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001883389," 39,500.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",OFFICE OF THE WEST YORKSHIRE POLICE & CRIME COMMISSIONER (G),1001883389," 64,431.57 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001883391," 967,844.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001883391," 400,495.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001883391," 88,508.15 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001883391," 134,895.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISIONER FOR THAMES VALLEY (G),1001883391," 101,031.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001883393," 74,450.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR CLEVELAND (G),1001883393," 27,233.64 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001883394," 49,886.88 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001883394," 47,174.50 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR DERBYSHIRE (G),1001883394," 28,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001883397," 1,767,982.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001883397," 189,453.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001883397," 1,382,050.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001883397," 95,717.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001883397," 1,378,540.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001883397," 138,240.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR ESSEX  (G),1001883397," 94,260.95 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GLOUCESTERSHIRE (G),1001883398," 35,057.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GWENT (G),1001883399," 80,347.58 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GWENT (G),1001883399," 164,791.95 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GWENT (G),1001883399," 124,219.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR GWENT (G),1001883399," 110,249.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001883400," 151,938.80 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001883400," 2,348,061.20 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001883400," 607,772.81 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001883400," 157,894.31 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001883400," 215,683.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001883400," 111,800.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR HAMPSHIRE (G),1001883400," 902,460.44 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001883402," 174,967.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001883402," 1,627,870.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LANCASHIRE (THE) (G),1001883402," 65,540.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001883403," 41,309.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001883403," 510,313.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR LINCOLNSHIRE (THE) (G),1001883403," 1,014,770.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001883404," 132,874.90 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH WALES (G),1001883404," 33,164.29 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR NORTH YORKSHIRE (G),1001883405," 132,645.76 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001883406," 2,047,689.11 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001883406," 538,181.73 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001883406," 215,244.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001883406," 160,271.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH WALES POLICE (G),1001883406," 103,904.83 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001883407," 332,750.15 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SOUTH YORKSHIRE (G),1001883407," 647,989.53 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SURREY (G),1001883408," 339,502.03 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SURREY (G),1001883408," 365,885.51 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SURREY (G),1001883408," 82,229.67 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001883409," 69,616.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001883409," 356,327.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001883409," 582,073.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001883409," 227,145.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001883409," 68,835.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR SUSSEX (THE) (G),1001883409," 186,518.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001883410," 100,000.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",POLICE & CRIME COMMISSIONER FOR WILTSHIRE (THE) (G),1001883410," 679,645.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 146,193.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 687,130.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 38,155.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 58,313.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 193,852.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 55,440.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 279,645.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 412,598.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",THE OFFICE OF THE POLICE & CRIME COMMISSIONER FOR NORTHUMBRIA (G),1001883430," 27,900.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MERCIA PCC (G),1001883435," 1,899,478.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MERCIA PCC (G),1001883435," 498,600.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MERCIA PCC (G),1001883435," 90,552.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001883436," 39,311.88 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001883436," 251,930.00 "
Home Office,Home Office,29/06/2016,Grant,"CPFG - Crime, Policing and Fire Group",WEST MIDLANDS OFFICE FOR POLICING & CRIME (G),1001883436," 188,800.00 "
Home Office,Home Office,01/06/2016,"IT, TelecommsSoftware (COTS)",CSG - Corporate Services Group,CGI IT UK LTD,1001873016," 31,601.98 "
Home Office,Home Office,01/06/2016,Sirius - Telephony Services,CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001873040," 88,216.21 "
Home Office,Home Office,01/06/2016,"IT, TelecommsSoftware (COTS)",CSG - Corporate Services Group,INSIGHT DIRECT (UK) LTD,1001873049," 287,924.05 "
Home Office,Home Office,01/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,MOZAIC SERVICES LTD,1001873073," 21,168.00 "
Home Office,Home Office,01/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,MOZAIC SERVICES LTD,1001873073," 19,152.00 "
Home Office,Home Office,01/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,NORTHGATE PUBLIC SERVICES (UK) LTD,1001873076," 486,571.68 "
Home Office,Home Office,01/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,NORTHGATE PUBLIC SERVICES (UK) LTD,1001873076," 94,066.05 "
Home Office,Home Office,02/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001873595," 589,485.49 "
Home Office,Home Office,03/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,HEWLETT PACKARD ENTERPRISE SERVICES UK LTD,1001874123," 622,940.15 "
Home Office,Home Office,03/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001874139," 88,545.00 "
Home Office,Home Office,03/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,TRUSTMARQUE SOLUTIONS LIMITED,1001874177," 407,640.00 "
Home Office,Home Office,03/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,UNIFY ENTERPRISE COMMUNICATIONS LTD,1001874180," 144,999.60 "
Home Office,Home Office,03/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,VISION-BOX SYSTEMS LTD,1001874181," 116,301.30 "
Home Office,Home Office,03/06/2016,Facilities Management,CSG - Corporate Services Group,VODAFONE LTD,1001874182," 188,550.00 "
Home Office,Home Office,06/06/2016,"IT, TelecomsComponents",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001874693," 29,031.89 "
Home Office,Home Office,06/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001874693," 2,820.32 "
Home Office,Home Office,06/06/2016,"IT, TelecomsComponents",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001874693," 33,672.07 "
Home Office,Home Office,06/06/2016,"IT, TelecomsComponents",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001874693," 74,917.25 "
Home Office,Home Office,07/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,IPL INFORMATION PROCESSING LTD,1001875223," 27,047.20 "
Home Office,Home Office,07/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,IPL INFORMATION PROCESSING LTD,1001875223," 27,282.00 "
Home Office,Home Office,07/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,IPL INFORMATION PROCESSING LTD,1001875223," 3,954.00 "
Home Office,Home Office,08/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,IDENTITY E2E LTD,1001875686," 26,160.00 "
Home Office,Home Office,08/06/2016,"IT, TelecommsSoftware (COTS)",CSG - Corporate Services Group,CA LTD T/A CA TECHNOLOGIES,1001875657," 42,657.02 "
Home Office,Home Office,08/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,6200060756,"-60,807.19 "
Home Office,Home Office,08/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,6200060756," 381,220.00 "
Home Office,Home Office,09/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,DATALYNX LTD,1001876179," 76,053.60 "
Home Office,Home Office,09/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,SPECIALIST COMPUTER CENTRES PLC,1001876231," 93,799.51 "
Home Office,Home Office,10/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,SOPRA STERIA LTD,1001876791," 150,630.48 "
Home Office,Home Office,13/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001877367," 107,869.03 "
Home Office,Home Office,13/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001877367," 107,869.03 "
Home Office,Home Office,13/06/2016,"IT, TelecommsSoftware (COTS)",CSG - Corporate Services Group,ORACLE CORPORATION UK LIMITED,1001877401," 851,408.80 "
Home Office,Home Office,14/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,ALPINE RESOURCING LIMITED,1001877805," 37,800.00 "
Home Office,Home Office,14/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,ALPINE RESOURCING LIMITED,1001877805," 37,800.00 "
Home Office,Home Office,15/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,SHARED SERVICES CONNECTED LTD (SSCL),1001878355," 952,202.34 "
Home Office,Home Office,15/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,6200060771,"-130,648.37 "
Home Office,Home Office,15/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,6200060771," 85,544.35 "
Home Office,Home Office,15/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,NETBUILDER LTD,6200060776," 26,520.00 "
Home Office,Home Office,15/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,NETBUILDER LTD,6200060776," 32,760.00 "
Home Office,Home Office,15/06/2016,"IT, TelecommsHardware",CSG - Corporate Services Group,PENTURA LTD,1001878339," 6,960.00 "
Home Office,Home Office,15/06/2016,"IT, TelecommsHardware",CSG - Corporate Services Group,PENTURA LTD,1001878339," 19,920.00 "
Home Office,Home Office,16/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,VODAFONE LTD,1001878777," 80,332.00 "
Home Office,Home Office,16/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,VODAFONE LTD,1001878777," 64,528.80 "
Home Office,Home Office,16/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,VODAFONE LTD,1001878777,"-69,384.00 "
Home Office,Home Office,17/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001879271," 356,168.46 "
Home Office,Home Office,17/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001879271,"-283,435.72 "
Home Office,Home Office,21/06/2016,"IT, TelecommsHardware",CSG - Corporate Services Group,CAPITA IT SERVICES,1001880476," 50,068.49 "
Home Office,Home Office,21/06/2016,"IT, TelecommsHardware",CSG - Corporate Services Group,CAPITA IT SERVICES,1001880476," 50,068.49 "
Home Office,Home Office,21/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,IPL INFORMATION PROCESSING LTD,1001880498," 27,047.20 "
Home Office,Home Office,21/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,NORTHROP GRUMMAN UK LTD,1001880510," 1,192,591.29 "
Home Office,Home Office,21/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,NORTHROP GRUMMAN UK LTD,1001880510," 198,765.75 "
Home Office,Home Office,21/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,NORTHROP GRUMMAN UK LTD,1001880510," 1,192,591.29 "
Home Office,Home Office,21/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,NORTHROP GRUMMAN UK LTD,1001880510," 198,765.75 "
Home Office,Home Office,21/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,SOPRA STERIA LTD,1001880520," 80,283.37 "
Home Office,Home Office,21/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,SOPRA STERIA LTD,1001880520," 37,591.02 "
Home Office,Home Office,23/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001881480," 882,684.22 "
Home Office,Home Office,23/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,CGI IT UK LTD,1001881460," 685,525.20 "
Home Office,Home Office,23/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,FUJITSU SERVICES LTD,1001881480," 2,251,135.52 "
Home Office,Home Office,24/06/2016,"IT, TelecommsSoftware (COTS)",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001882044," 91,324.55 "
Home Office,Home Office,24/06/2016,PCD Nat Applications ICT,CSG - Corporate Services Group,IPL INFORMATION PROCESSING LTD,1001882068," 27,047.20 "
Home Office,Home Office,24/06/2016,"IT, TelecommsHardware",CSG - Corporate Services Group,SOFTCAT LTD,1001882110," 45,002.77 "
Home Office,Home Office,27/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,ATOS IT SERVICES UK LTD,1001882598," 1,965,295.21 "
Home Office,Home Office,27/06/2016,Infrastructure Support,CSG - Corporate Services Group,ATOS IT SERVICES UK LTD,1001882598," 128,448.00 "
Home Office,Home Office,27/06/2016,"IT, TelecommsSoftware (COTS)",CSG - Corporate Services Group,FINCORE LTD,1001882625," 62,520.00 "
Home Office,Home Office,27/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,IBM DIRECT UNITED KINGDOM LTD,1001882632," 1,670,088.13 "
Home Office,Home Office,27/06/2016,"IT, TelecommsManaged Service",CSG - Corporate Services Group,TRUSTIS,1001882666," 145,320.00 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 391,421.24 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 391,422.58 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 88,733.68 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 88,733.68 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 1,376,791.18 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 293,752.04 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 89,218.25 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 89,218.25 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 190,762.19 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 324,803.06 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 208,261.93 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 219,267.05 "
Home Office,Home Office,28/06/2016,"IT, Broadcasting & Telecomms.Run Costs",CSG - Corporate Services Group,CSC COMPUTER SCIENCES CORPORATION,1001883009," 319,597.61 "
Home Office,Home Office,28/06/2016,"IT, Tele Application Consultancy & Development",CSG - Corporate Services Group,METHODS PROFESSIONAL SERVICES LTD,1001883032," 140,500.50 "
