Department,Entity,Payment date,Transaction Number,Invoice Amount,Supplier ,Account Description
FCO,FCO,29/09/2014,"4,822,182","33,671.48",ISS FACILITY SERVICES LTD FCO OP - POE,"Electricity Non-Residential, Electricity Residential, Gas Residential, Rental Payments - non residential, Rental Payments - residential, Telephone Call Charges, Water Non-Residential, Water Residential"
FCO,FCO,29/09/2014,"4,822,183","216,574.60",ISS FACILITY SERVICES LTD FCO OP - POE,"Electricity Non-Residential, Electricity Residential, Gas Residential, Property Maintenance Overseas Non Residential, Property Maintenance Overseas Residential, Rent Deposits, Rental Payments - non residential, Rental Payments - residential, Telephone Call Charges, Water Residential"
FCO,FCO,29/09/2014,"4,822,184","172,104.80",ISS FACILITY SERVICES LTD FCO OP - POE,"Electricity Non-Residential, Electricity Residential, Gas Residential, Rent Deposits, Rental Payments - residential, Telephone Call Charges, Water Residential"
FCO,FCO,29/09/2014,"4,822,185","66,550.89",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Rental Payments - residential, Telephone Call Charges, Water Non-Residential, Water Residential"
FCO,FCO,29/09/2014,"4,822,186","37,185.66",ISS FACILITY SERVICES LTD FCO OP - POE,"Electricity Non-Residential, Electricity Residential, Gas Residential, Rental Payments - non residential, Telephone Call Charges, Waste Disposal"
FCO,FCO,29/09/2014,"4,822,187","95,426.25",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Gas Non-Residential, Gas Residential, Rental Payments - residential, Telephone Call Charges, Waste Disposal, Water Residential"
FCO,FCO,29/09/2014,"4,822,188","79,408.53",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Gas Residential, Property Maintenance Overseas Non Residential, Rental Payments - residential, Telephone Call Charges, Water Residential"
FCO,FCO,29/09/2014,"4,822,190","34,109.75",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Gas Residential, Property Maintenance Overseas Non Residential, Property Maintenance Overseas Residential, Rental Payments - non residential, Telephone Call Charges, Waste Disposal, Water Residential"
FCO,FCO,29/09/2014,"4,822,193","98,957.14",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Gas Residential, Property Maintenance Overseas Non Residential, Property Maintenance Overseas Residential, Rent Deposits, Rental Payments - residential, Telephone Call Charges, Water Residential"
FCO,FCO,29/09/2014,"4,822,195","81,828.41",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Rent Deposits, Rental Payments - residential, Telephone Call Charges, Water Non-Residential, Water Residential"
FCO,FCO,29/09/2014,"4,822,196","96,902.98",ISS FACILITY SERVICES LTD FCO OP - POE,"Bank Charges (Oracle Cash Management Control Account), Electricity Non-Residential, Electricity Residential, Gas Residential, Rental Payments - non residential, Rental Payments - residential, Telephone Call Charges, Telephone line and equipment rental charges, Waste Disposal, Water Residential"
FCO,FCO,23/09/2014,"4,822,397","34,195.11",ICLEI - BRASIL ENERGIA,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/09/2014,"4,822,522","27,179.88",DX NETWORK SERVICES,Postal Services
FCO,FCO,24/09/2014,"4,822,539","41,089.50",CONSOLIDATED PR LTD,Public Relations
FCO,FCO,24/09/2014,"4,822,546","42,549.37",N A MOVING SERVICES LTD,Heavy Baggage
FCO,FCO,24/09/2014,"4,822,629","33,219",OPEN SOCIETY FOUNDATION,Programme Spend (Oracle Projects Control Account)
FCO,FCO,24/09/2014,"4,822,755","28,167.02",HEALIX INTERNATIONAL LTD,Hospital/Specialist Treatment
FCO,FCO,25/09/2014,"4,823,688","30,202",BRITISH EXPERTISE,UKTI HQ Allocation- DSO
FCO,FCO,25/09/2014,"4,824,046","53,676.53",PEACEFUL CHANGE INITIATIVE,Programme Spend (Oracle Projects Control Account)
FCO,FCO,26/09/2014,"4,824,658","62,434.02",IESCO,"Electricity Non-Residential, Electricity Residential"
FCO,FCO,26/09/2014,"4,824,940","63,764.74",INTERSERVE FM LTD,Construction Project more than £10k
