Organisation,,Partnerships for Schools,,,,,,
Submitted By,,Management Accountant,,,,,,
Spend Tolerance,,"£25,000",,,,,,
Month,,01.09.2011 to 30.09.2011,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,ISLINGTON LONDON BOROUGH COUNCIL,390525,3024600,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,ISLINGTON LONDON BOROUGH COUNCIL,390525,1262483,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,TOWER HAMLETS LONDON BOROUGH COUNCIL,390527,19406056.71,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,TOWER HAMLETS LONDON BOROUGH COUNCIL,390527,2345094,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,LEWISHAM LONDON BOROUGH COUNCIL,390531,3107636.9,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,LEWISHAM LONDON BOROUGH COUNCIL,390531,4028795,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BEDFORDSHIRE CENTRAL COUNCIL,390533,4690959.91,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,BEDFORDSHIRE CENTRAL COUNCIL,390533,471578,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,BEDFORD BOROUGH COUNCIL,390535,3814501.36,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE WEST AND CHESTER COUNCIL,390537,4681201.34,
DfE,PfS,14/09/2011,Revenue Grant,Schools Capital and Revenue Grants,CHESHIRE WEST AND CHESTER COUNCIL,390537,347222,
DfE,PfS,14/09/2011,Capital Grant,Schools Capital and Revenue Grants,CHESHIRE EAST COUNCIL,390539,777510,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,YESOIDAY HATORAH SCHOOL MCR - CAPITAL,390637,69650,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ORMISTON ACADEMIES TRUST,390639,150000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BEXLEY GRAMMAR SCHOOL,390645,208115,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CHOSEN HILL SCHOOL,390647,37470.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BALCARRAS ,390649,60688,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BEECHEN CLIFF SCHOOL,390651,270000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CUCKOO HALL ACADEMY,390653,111125,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,DARTFORD GRAMMAR SCHOOL,390655,26888.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CRANFORD COMMUNITY COLLEGE,390657,68062.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BRINE LEAS SCHOOL,390661,277750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,EDUCATION FOR THE 21ST CENTURY THE RAVENSBOURNE ,390663,213750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GONVILLE ACADEMY,390665,45875,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GUILSBOROUGH SCHOOL AND ACADEMY TRUST,390667,142750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GILES ACADEMY,390669,49750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HEALING SCHOOL,390671,36573.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,LORDSWOOD GIRLS SCHOOL AND SIXTH FORM CENTRE,390673,220000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SHARNBROOK UPPER SCHOOL,390679,716250,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SALE GRAMMER SCHOOL,390681,102662.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,TEIGNMOUTH COMMUNITY COLLEGE,390685,26500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE COTSWOLD SCHOOL,390687,275017.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE CRYPT SCHOOL,390689,226501.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE QUEEN KATHERINE SCHOOL ACADEMY TRUST,390691,50000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE TIFFIN GIRLS SCHOOL,390693,100000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE FALLIBROOME ACADEMY,390697,260760.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CLAREMONT HIGH SCHOOL ACADEMY TRUST,390699,187500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WEYDON SCHOOL,390701,280017.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HARTISMERE SCHOOL,390703,176107.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SIR ROGER MANWOODS SCHOOL,390705,53625,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE WESTBOROUGH ACADEMY,390707,240500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WIGMORE HIGH SCHOOL,390711,56115.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SWAVESEY VILLAGE COLLEGE,390713,105000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,TRENANCE LEARNING ACADEMY,390715,74634.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WILLIAM DE FERRERS SCHOOL,390717,158098.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WILLIAM HULMES GRAMMAR SCHOOL,390719,26250,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WYCOMBE HIGH SCHOOL,390721,53750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WYMONDHAM COLLEGE,390723,67135.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,TONBRIDGE GRAMMER SCHOOL,390725,32375,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WOOD GREEN ACADEMY,390727,77579.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,COOMBE DEAN SCHOOL ACADEMY TRUST,390731,97687.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GLYN SCHOOL,390735,38570.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,JOHN PORT SCHOOL,390737,73750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ALTRINCHAM GRAMMER SCHOOL FOR BOYS,390739,95212.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BRINSWORTH COMPREHENSIVE SCHOOL SCIENCE COLLEGE,390743,27191.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CAMBORNE SCIENCE AND COMMUNITY COLLEGE,390747,289294.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CHADWELL HEATH ACADEMY,390749,107000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CIRENCESTER DEER PARK SCHOOL,390753,37450.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CITY OF LONDON ACADEMY,390755,187500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,DAVENANT FOUNDATION SCHOOL,390757,45815,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,DR CHALLONERS GRAMMER SCHOOL,390759,50172.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,FAIRFIELD HIGH SCHOOL FOR GIRLS,390761,35500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,FREEMANTLE COE COMMUNITY ACADEMY                  ,390763,61500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GARFORTH ACADEMY,390765,206737.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GREEN LANE PRIMARY ACADEMY,390767,35000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HABERDASHERS ASKE HATCHAM COLLEGE,390769,25415,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HOLYROOD ACADEMY,390775,157750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,LANCASTER GIRLS GRAMMER SCHOOL,390779,901470,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,MAIDEN ERLEGH SCHOOL,390781,56595,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,LAVINGTON SCHOOL,390783,45421,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,LEVER EDGE PRIMARY ACADEMY,390785,27618.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,LOWBROOK ACADEMY,390787,30000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,MOUNT HAWKE ACADEMY,390789,37104.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,PATES GRAMMER SCHOOL,390793,150000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,QE ACADEMY TRUST,390795,147375,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,READING SCHOOL,390797,222500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,RED HOUSE ACADEMY,390799,25000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,RICKMANSWORTH,390801,208750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,RINGWOOD SCHOOL SPECIALIST LANGUAGAE ACADEMY,390803,60025,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SANDRINGHAM SCHOOL,390805,89125,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SANDWICH TECHNOLOGY SCHOOL,390807,40500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SOMERVALE SCHOOL,390811,27250,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ST JOSEPHS COLLEGE EDMUND RICE ACADEMY,390813,96709.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,TEMPLER ACADEMY SCHOOL TRUST,390815,165000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE BURGATE SCHOOL AND SIXTH FORM CENTRE,390817,88396.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE JOHNN WARNER SCHOOL,390825,301972.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,TOWERS SCHOOL AND SIXTH FORM CENTRE,390831,138494.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WALTON GIRLS HIGH SCHOOL AND SIXTH FORM,390835,52250,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,E-ACT   ,390839,131628.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,KIRK HALLAM COMMUNITY TECHNOLOGY/ SPORTS COLLEGE,390841,55595.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,RIDGEWAY SCHOOL,390843,100536,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE BUSINESS ACADEMY BEXLEY,390849,126508.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE FERNWOOD SCHOOL,390851,437783.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE HERMITAGE SCHOOL,390853,444382.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE POLESWORTH SCHOOL,390855,504937.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WATFORD GRAMMER SCHOOL FOR GIRLS,390857,259496.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ARDEN ACADEMY TRUST,390859,167090,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ARTHUR MELLOWS VILLAGE COLLEGE,390861,83750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ASTON ACADEMY,390863,351328.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BISHOP JUSTUS CE SCHOOL,390869,75000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BOHUNT SCHOOL,390873,156582.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,BROOKFIELD COMMUNITY SCHOOL,390877,68750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CASTLE COMMUNITY COLLEGE,390879,26625,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CHELLASTON ACADEMY,390881,127500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CHELTENHAM BOURNSIDE SCHOOL AND SIXTH FORM CENTRE,390883,69686.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,COMBERTON VILLAGE COLLEGE,390885,77869.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,DEBENHAM HIGH SCHOOL,390889,75125,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,DENBIGH HIGH SCHOOL,390891,71071.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,DEVONPORT HIGH SCHOOL FOR BOYS,390893,59257.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GODDARD PARK COMMUNITY PRIMARY SCHOOL,390899,38750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GREIG CITY ACADEMY,390901,136558,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HARROGATE GRAMMAR SCHOOL ACADEMY TRUST,390903,34250,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HARTWELL PRIMARY SCHOOL,390905,41250,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HAYESBROOK SCHOOL,390907,262500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HECKMONDWIKE GRAMMAR SCHOOL ACADEMY TRUST,390909,40537.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HELES SCHOOL,390911,34538,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,IVYBRIDGE COMMUNITY COLLEGE,390913,230000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,JOHN KYRLE HIGH SCHOOL AND SIXTH FORM,390915,70964.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,KING HAROLD BUSINESS AND ENTERPRISE ACADEMY,390919,383750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,KINGS NORTON GIRLS SCHOOL,390921,43000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,MERCHANTS ACADEMY,390923,37500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,NEWSTEAD WOOD SCHOOL,390927,129625,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,NICHOLAS HAWKSMOOR PRIMARY SCHOOL,390929,35000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,NINESTILES SCHOOL AN ACADEMY,390931,414967.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,OAKWOOD PARK GRAMMER SCHOOL,390933,43050,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,OSSETT ACADEMY AND SIXTH FORM COLLEGE,390935,91542.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,OUTWOOD GRANGE ACADEMY,390937,151397.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,PARK HALL INFANT ACADEMY,390939,87500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,PARK HOUSE SCHOOL NEWBURY LTD,390941,32347.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,QUEEN ELIZABETHS GRAMMER SCHOOL FAVERSHAM,390945,95000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,R A  BUTLER INFANT SCHOOL,390951,165000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,R A BUTLER JUNIOR SCHOOL,390953,177500,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,RAINHAM SCHOOL FOR GIRLS,390955,30750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,RAVENS WOOD SCHOOL,390957,71865,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ROYAL GRAMMAR SCHOOL HIGH WYCOMBE,390959,615000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SALTASH NET ACADEMY TRUST,390961,155709.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SHELDON SCHOOL,390963,27305,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SIR THOMAS RICHS,390965,143952,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,EXMOUTH COMMUNITY COLLEGE,390971,322017.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,HAYES SCHOOL BROMLEY,390973,27000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,JOHN TAYLOR HIGB SCHOOL,390975,141220,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,LIPSON COMMUNITY COLLEGE,390977,489023.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,PENAIR SCHOOL,390979,49331.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,QUEENSMEAD,390981,251126,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SOUTH CRAVEN SCHOOL,390983,250000,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SOUTH HUNSLEY SCHOOL AND SIXTH FORM COLLEGE,390985,206243.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ST MARKS CHURCH OF ENGLAND ACADEMY,390989,39915,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,STOCKLEY ACADEMY,390991,65591,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SUNBURY MANOR SCHOOL,390993,93034,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SWAKELEYS SCHOOL FOR GIRLS,390995,103125,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE APPLETON SCHOOL,390997,86102.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE ARNEWOOD SCHOOL,390999,81519.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE BRITTONS ACADEMY,391001,208991,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE BROXBOURNE SCHOOL,391003,116325,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE ECCLESBOURNE SCHOOL,391009,54902.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE KNIGHTS TEMPLAR SCHOOL,391011,55929.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE MORLEY ACADEMY,391013,91125,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE MOUNTBATTEN SCHOOL,391015,185125,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE PREMIER ACADEMY,391017,211508,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE REDHILL ACADEMY,391021,92834.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE WEST BRIDGFORD SCHOOL SPECIALIST TECH  ACADEMY,391025,148450.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,TWYNHAM,391029,26952,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WAKEFIELD CITY ACADEMY,391031,99520.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WEST PARK,391035,61750,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WESTLANDS PRIMARY SCHOOL,391039,40519.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WESTLANDS SCHOOL,391041,25901.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WILDERN SCHOOL,391043,75419.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WILIAM FARR C OF E COMPREHENSIVE SCHOOL,391045,29787.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,WOODLAND MIDDLE SCHOOL ACADEMY,391047,26137.5,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,GEORGE SPENCER ACADEMY,391049,606379,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SAMUEL WARD,391051,393557.25,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,LINCOLN CASTLE ACADEMY,391055,100751,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,THE COOPERS COMPANY AND COBORN SCHOOL,391057,31250,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,CLEETHORPES ACADEMY,391061,322170,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,SPRINGWOOD HIGH SCHOOL ACADEMY TRUST,391063,35640.75,
DfE,PfS,14/09/2011,Grants to Academy Trusts,Schools Capital and Revenue Grants,ALCESTER GRAMMER SCHOOL,391065,30000,
DfE,PfS,16/09/2011,Technical Costs - Capital,Free School Technical Advice,CAPITA SYMONDS LTD,391075,30706.8,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTER DIOCESAN BOARD OF FINANCE,391239,174957.98,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,MANCHESTER DIOCESAN BOARD OF EDUCATION,391241,114630.34,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,391243,70999.11,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,LICHFIELD DIOCESAN EDUCATION COUNCIL BARCHESTER,391245,125285.23,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,391249,35469.35,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,391251,262464.8,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTERSHIRE CATHOLIC SCHOOLS COUNCIL,391253,138927.39,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,ST GEORGES SCHOOL (HARPENDEN) LTD,391255,150866.5,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,GUILDFORD DIOCESAN BOARD OF FINANCE SCHO,391257,33445.66,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,391259,274281.43,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,391261,38349.4,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,ST PATRICKS ROMAN CATHOLIC BUILDING FUND ACCOUNT,391263,42813.32,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,LIVERPOOL ARCHDIOCESIAN SCHOOL REPAIR ACCOUNT,391267,44052.71,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,MOUNT CARMEL ROMAN CATHOLIC PRIMARY SCHOOL,391269,30906.36,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,NOTRE DAME HIGH SCHOOL MAIN FUND DEPOSIT,391271,49825,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,ARCHDIOCESE OF LIVERPOOL SCHOOL CAPITAL ACCOUNT NO 7.,391273,34129.77,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,CARDINAL NEWMAN'S SCHOOL GOVERNORS FUND,391275,70200,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,NEWCASTLE DIOCESAN EDUCATION BOARD,391277,100190.6,
DfE,PfS,19/09/2011,Capital Grant,Schools Capital and Revenue Grants,HOLY TRINITY PARENTS SCHOOL IMP'MENT FUND,391279,45765,
