UniqueRef,DATE OF TRANSACTION,MERCHANT CATEGORY,MERCHANT CATEGORY DESC,AMOUNT,SortFunction
MODGPC15330,31-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł4,921.20",15330
MODGPC15331,26-Oct-11,Building Services                  ," HEATING, PLUMBING, AIR COND","Ł8,906.40",15331
MODGPC15332,27-Oct-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,"Ł4,628.64",15332
MODGPC15333,27-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,Ł855.00,15333
MODGPC15334,20-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł6,886.94",15334
MODGPC15335,17-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",Ł684.89,15335
MODGPC15336,20-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł1,309.82",15336
MODGPC15337,26-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł4,581.60",15337
MODGPC15338,18-Oct-11,Leisure Activities                 , BOAT DEALERS,"Ł2,078.16",15338
MODGPC15339,18-Oct-11,Leisure Activities                 , BOAT DEALERS,"Ł3,385.92",15339
MODGPC15340,27-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY","Ł4,988.23",15340
MODGPC15341,25-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł685.20,15341
MODGPC15342,19-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł5,520.00",15342
MODGPC15343,31-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,266.00",15343
MODGPC15344,25-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,886.40",15344
MODGPC15345,28-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,302.84",15345
MODGPC15346,24-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł655.20,15346
MODGPC15347,26-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł4,602.00",15347
MODGPC15348,17-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,834.93",15348
MODGPC15349,17-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,632.00",15349
MODGPC15350,19-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł994.80,15350
MODGPC15351,20-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,631.04",15351
MODGPC15352,27-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,350.88",15352
MODGPC15353,18-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,760.92",15353
MODGPC15354,14-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł2,221.62",15354
MODGPC15355,19-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,002.40",15355
MODGPC15356,14-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł616.20,15356
MODGPC15357,28-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,"Ł1,378.42",15357
MODGPC15358,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł9,451.07",15358
MODGPC15359,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł9,900.00",15359
MODGPC15360,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł6,600.00",15360
MODGPC15361,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł6,600.00",15361
MODGPC15362,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł6,600.00",15362
MODGPC15363,21-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł3,204.50",15363
MODGPC15364,21-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł3,220.27",15364
MODGPC15365,21-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł3,300.00",15365
MODGPC15366,21-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł4,183.27",15366
MODGPC15367,21-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł4,295.94",15367
MODGPC15368,21-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł4,788.76",15368
MODGPC15369,19-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł4,275.60",15369
MODGPC15370,28-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł1,562.09",15370
MODGPC15371,19-Oct-11,Professional Services              , ACCOUNTANTS/AUDITORS/BOOKPR,"Ł1,084.62",15371
MODGPC15372,20-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,565.97",15372
MODGPC15373,24-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł2,578.80",15373
MODGPC15374,31-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł4,766.04",15374
MODGPC15375,19-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,203.52",15375
MODGPC15376,20-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł9,864.00",15376
MODGPC15377,21-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł1,263.84",15377
MODGPC15378,19-Oct-11,Print and Advertising              , STENOGRAPHIC SERVICES,"Ł1,407.60",15378
MODGPC15379,25-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł945.00,15379
MODGPC15380,31-Oct-11,General Retail and Wholesale       , SPORTS/RIDING APPAREL STORES,"Ł7,501.95",15380
MODGPC15381,19-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł660.00,15381
MODGPC15382,21-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł508.94,15382
MODGPC15383,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł762.00,15383
MODGPC15384,28-Oct-11,General Retail and Wholesale       , HOME SUPPLY WAREHOUSE STORES,"Ł1,164.00",15384
MODGPC15385,17-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł3,555.84",15385
MODGPC15386,14-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł1,004.59",15386
MODGPC15387,18-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł898.80,15387
MODGPC15388,18-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł898.80,15388
MODGPC15389,28-Oct-11,General Retail and Wholesale       , SPORTING GOODS STORES,Ł762.55,15389
MODGPC15390,28-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"Ł1,816.83",15390
MODGPC15391,25-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,095.90",15391
MODGPC15392,25-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł1,121.04",15392
MODGPC15393,21-Oct-11,Professional Services              , LEGAL SERVICES ATTORNEYS,Ł945.00,15393
MODGPC15394,31-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł3,970.00",15394
MODGPC15395,31-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł3,970.00",15395
MODGPC15396,20-Oct-11,"Vehicles, Servicing and Spares     ", AUTO SERVICE SHOPS/NON DEALER,"Ł1,132.19",15396
MODGPC15397,14-Oct-11,General Retail and Wholesale       , MUSIC STORES/PIANOS,Ł708.00,15397
MODGPC15398,31-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł543.00,15398
MODGPC15399,27-Oct-11,"Office Stationery, Equipment and Su", STATIONERY STORES,Ł543.00,15399
MODGPC15400,21-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł714.00,15400
MODGPC15401,28-Oct-11,Professional Services              , MGMT/CONSULT/PUBLIC REL SER,"Ł1,200.00",15401
MODGPC15402,17-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,688.00",15402
MODGPC15403,17-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł610.00,15403
MODGPC15404,20-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,095.00",15404
MODGPC15405,21-Oct-11,Training and Educational           , TRADE/VOCATIONAL SCHOOLS,"Ł3,600.00",15405
MODGPC15406,19-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł5,000.00",15406
MODGPC15407,19-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł1,050.00",15407
MODGPC15408,31-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,"Ł2,222.04",15408
MODGPC15409,25-Oct-11,Building Services                  ," HEATING, PLUMBING, AIR COND",Ł969.17,15409
MODGPC15410,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł7,513.37",15410
MODGPC15411,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł957.02,15411
MODGPC15412,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł871.24,15412
MODGPC15413,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł892.08,15413
MODGPC15414,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,758.05",15414
MODGPC15415,26-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł883.20,15415
MODGPC15416,26-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł596.40,15416
MODGPC15417,26-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł804.00,15417
MODGPC15418,26-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł655.20,15418
MODGPC15419,26-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł562.97,15419
MODGPC15420,31-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł847.20,15420
MODGPC15421,31-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,Ł625.20,15421
MODGPC15422,14-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT","Ł2,068.14",15422
MODGPC15423,17-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł670.90,15423
MODGPC15424,19-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł1,110.00",15424
MODGPC15425,24-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł736.50,15425
MODGPC15426,27-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł1,819.44",15426
MODGPC15427,28-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł556.80,15427
MODGPC15428,18-Oct-11,Miscellaneous Industrial/Commercial, INDUSTRIAL SUPPLIES - DEF,Ł553.48,15428
MODGPC15429,27-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł2,116.80",15429
MODGPC15430,28-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,086.00",15430
MODGPC15431,18-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,587.00",15431
MODGPC15432,24-Oct-11,"Vehicles, Servicing and Spares     ", MISC AUTO DEALERS - DEFAULT,"Ł4,968.00",15432
MODGPC15433,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,Ł780.00,15433
MODGPC15434,27-Oct-11,"Vehicles, Servicing and Spares     ", AUTO BODY REPAIR SHOPS,Ł940.00,15434
MODGPC15435,19-Oct-11,Miscellaneous Industrial/Commercial, HARDWARE EQUIPMENT/SUPPLIES,"Ł1,350.00",15435
MODGPC15436,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł3,147.66",15436
MODGPC15437,26-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł950.40,15437
MODGPC15438,27-Oct-11,Print and Advertising              , PHOTOFINISH LABS/DEV,"Ł3,716.99",15438
MODGPC15439,24-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł2,200.00",15439
MODGPC15440,24-Oct-11,Statutory Bodies                   , GOV'T SERV - DEFAULT,"Ł2,200.00",15440
MODGPC15441,26-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł884.86,15441
MODGPC15442,19-Oct-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"Ł1,430.40",15442
MODGPC15443,19-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł3,356.42",15443
MODGPC15444,14-Oct-11,Computer Equipment & Services      , COMPUTER PROGRAM/SYS DESIGN,"Ł1,675.00",15444
MODGPC15445,24-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł950.40,15445
MODGPC15446,24-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł4,638.90",15446
MODGPC15447,20-Oct-11,Professional Services              , ARCHITECTURAL/ENG/SURVEY,"Ł3,072.72",15447
MODGPC15448,21-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł2,305.00",15448
MODGPC15449,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,449.60",15449
MODGPC15450,14-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,Ł780.77,15450
MODGPC15451,21-Oct-11,General Retail and Wholesale       , MENS/WOMENS CLOTHING STORES,"Ł3,780.68",15451
MODGPC15452,17-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł529.42,15452
MODGPC15453,20-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,Ł519.50,15453
MODGPC15454,13-Oct-11,Print and Advertising              , MISC PUBLISHING & PRINTING,"Ł4,336.20",15454
MODGPC15455,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł625.00,15455
MODGPC15456,21-Oct-11,Statutory Bodies                   , FINES,"Ł3,106.00",15456
MODGPC15457,31-Oct-11,General Retail and Wholesale       , MISC SPECIALTY RETAIL,"Ł2,220.00",15457
MODGPC15458,21-Oct-11,Leisure Activities                 ," MARINAS, SERVICE & SUPPLY",Ł589.93,15458
MODGPC15459,14-Oct-11,Miscellaneous Industrial/Commercial, COMMERCIAL EQUIPMENT - DEFAULT,Ł932.82,15459
MODGPC15460,17-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,"Ł7,951.56",15460
MODGPC15461,17-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł578.74,15461
MODGPC15462,24-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,Ł768.00,15462
MODGPC15463,17-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,200.00",15463
MODGPC15464,17-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł1,200.00",15464
MODGPC15465,14-Oct-11,Building Services                  , GEN CONTRACTORS RESIDENTL/COML,Ł568.80,15465
MODGPC15466,19-Oct-11,General Retail and Wholesale       , MEN/BOYS CLOTHING/ACC STORES,"Ł1,890.00",15466
MODGPC15467,19-Oct-11,General Retail and Wholesale       , GROCERY STORES/SUPERMARKETS,Ł513.97,15467
MODGPC15468,24-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"Ł2,000.00",15468
MODGPC15469,25-Oct-11,Leisure Activities                 , MEMBER CLUBS/SPORT/REC/GOLF,"Ł2,000.00",15469
MODGPC15470,19-Oct-11,Mail Order / Direct Selling        , CATALOG MERCHANT,"Ł1,009.36",15470
MODGPC15471,31-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,016.59",15471
MODGPC15472,31-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,"Ł1,218.67",15472
MODGPC15473,24-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,Ł962.64,15473
MODGPC15474,20-Oct-11,General Retail and Wholesale       , ELECTRONICS STORES,Ł710.71,15474
MODGPC15475,19-Oct-11,"Office Stationery, Equipment and Su", COMMERCIAL FURNITURE,Ł596.64,15475
MODGPC15476,21-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł700.00,15476
MODGPC15477,20-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,740.84",15477
MODGPC15478,19-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,205.57",15478
MODGPC15479,20-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,049.47",15479
MODGPC15480,25-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,802.26",15480
MODGPC15481,25-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł597.65,15481
MODGPC15482,14-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,420.78",15482
MODGPC15483,19-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,251.75",15483
MODGPC15484,19-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,165.99",15484
MODGPC15485,26-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł616.90,15485
MODGPC15486,19-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł865.41,15486
MODGPC15487,19-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,119.55",15487
MODGPC15488,25-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,224.92",15488
MODGPC15489,31-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł540.15,15489
MODGPC15490,17-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł2,098.89",15490
MODGPC15491,19-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł833.53,15491
MODGPC15492,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,293.60",15492
MODGPC15493,21-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł3,880.80",15493
MODGPC15494,25-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,414.91",15494
MODGPC15495,31-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł686.02,15495
MODGPC15496,25-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł676.68,15496
MODGPC15497,26-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł2,078.56",15497
MODGPC15498,19-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł737.31,15498
MODGPC15499,19-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł638.40,15499
MODGPC15500,20-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł1,113.17",15500
MODGPC15501,25-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł792.29,15501
MODGPC15502,25-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł840.00,15502
MODGPC15503,25-Oct-11,Auto Rental                        ,Auto Rental                        ,"Ł4,414.37",15503
MODGPC15504,21-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł566.05,15504
MODGPC15505,26-Oct-11,Auto Rental                        ,Auto Rental                        ,Ł685.44,15505
MODGPC15506,25-Oct-11,Building Services                  ," HEATING, PLUMBING, AIR COND",Ł642.00,15506
MODGPC15507,18-Oct-11,Cleaning Services and Supplies     , CLEAN/MAINT/JANITORAL SERV,"Ł1,276.80",15507
MODGPC15508,21-Oct-11,Clubs/Associations/Organisations   , CHARITABLE/SOC SERVICE ORGS,"Ł1,437.03",15508
MODGPC15509,24-Oct-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,Ł972.19,15509
MODGPC15510,24-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,759.20",15510
MODGPC15511,31-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,977.60",15511
MODGPC15512,31-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł832.00,15512
MODGPC15513,28-Oct-11,Medical Supplies and Services      , MED/HEALTH SERVICES - DEF,"Ł3,685.00",15513
MODGPC15514,18-Oct-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,Ł900.00,15514
MODGPC15515,18-Oct-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,Ł900.00,15515
MODGPC15516,21-Oct-11,Medical Supplies and Services      ," LABORATORY, MEDICAL AND HOSPITAL EQUIPMENT",Ł843.12,15516
MODGPC15517,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł5,494.27",15517
MODGPC15518,24-Oct-11,Medical Supplies and Services      , DRUG STORES & PHARMACIES,Ł734.40,15518
MODGPC15519,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł5,911.76",15519
MODGPC15520,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł3,902.72",15520
MODGPC15521,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł4,772.56",15521
MODGPC15522,24-Oct-11,Medical Supplies and Services      , NURSING/PERSONAL CARE FAC,"Ł3,870.76",15522
MODGPC15523,28-Oct-11,Medical Supplies and Services      , ORTHOPEDIC GOODS,Ł775.00,15523
MODGPC15524,17-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,Ł900.00,15524
MODGPC15525,18-Oct-11,Utilities and Non Automotive Fuel  , UTILITIES/ELEC/GAS/H2O/SANI,Ł608.06,15525
MODGPC15526,14-Oct-11,"Vehicles, Servicing and Spares     ", AUTOMOTIVE PARTS STORES,Ł607.20,15526
MODGPC15527,24-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł643.74,15527
MODGPC15528,19-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł6,510.40",15528
MODGPC15529,21-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł16,797.00",15529
MODGPC15530,27-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł500.00,15530
MODGPC15531,26-Oct-11,Telecommunication Services         , TELECOMMUNICATION SERVICES,"Ł1,969.44",15531
MODGPC15532,20-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł1,406.34",15532
MODGPC15533,17-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł930.00,15533
MODGPC15534,31-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,"Ł1,749.66",15534
MODGPC15535,18-Oct-11,Mail Order / Direct Selling        , OTHER DIRECT MARKETERS,"Ł6,147.84",15535
MODGPC15536,25-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,Ł660.00,15536
MODGPC15537,31-Oct-11,Freight and Storage                , MOTOR FREIGHT CARRIERS,"Ł2,110.00",15537
MODGPC15538,24-Oct-11,Books and Periodicals              , BOOKS/PERIODICALS/NEWSPAPERS,Ł642.09,15538
MODGPC15539,19-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł619.82,15539
MODGPC15540,27-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,"Ł1,226.40",15540
MODGPC15541,27-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł622.01,15541
MODGPC15542,31-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł941.09,15542
MODGPC15543,28-Oct-11,Building Materials                 , ELECTRICAL PARTS/EQUIPMENT,Ł603.47,15543
MODGPC15544,26-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł796.31,15544
MODGPC15545,20-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł579.60,15545
MODGPC15546,31-Oct-11,Computer Equipment & Services      , COMPUTER SOFTWARE STORES,Ł691.16,15546
MODGPC15547,20-Oct-11,Computer Equipment & Services      , COMPUTERS/PERIPHERALS/SOFTWARE,"Ł4,140.00",15547
MODGPC15548,19-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,"Ł1,690.28",15548
MODGPC15549,21-Oct-11,General Retail and Wholesale       , MISC GENERAL MERCHANDISE,Ł606.40,15549
MODGPC15550,21-Oct-11,General Retail and Wholesale       ," GIFT, CARD, NOVELTY STORES",Ł689.85,15550
MODGPC15551,26-Oct-11,General Retail and Wholesale       , SHOE STORES,Ł914.61,15551
MODGPC15552,19-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,320.00",15552
MODGPC15553,19-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł4,320.00",15553
MODGPC15554,19-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,600.00",15554
MODGPC15555,31-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,"Ł3,600.00",15555
MODGPC15556,21-Oct-11,Miscellaneous Industrial/Commercial, BUSINESS SERVICES - DEFAULT,Ł678.00,15556
MODGPC15557,21-Oct-11,Training and Educational           , SCHOOLS - DEFAULT,"Ł1,100.85",15557
MODGPC15558,31-Oct-11,"Vehicles, Servicing and Spares     ", MOTOR VEHICLE SUPPLY/NEW PARTS,"Ł1,560.00",15558
MODGPC15559,28-Oct-11,Building Materials                 , LUMBER/BUILD. SUPPLY STORES,Ł720.00,15559
MODGPC15560,14-Oct-11,General Retail and Wholesale       , FURNITURE/EQUIP STORES,Ł595.80,15560
MODGPC15561,18-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł960.00,15561
MODGPC15562,18-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł924.00,15562
MODGPC15563,27-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,"Ł1,764.00",15563
MODGPC15564,27-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł936.00,15564
MODGPC15565,27-Oct-11,Professional Services              , PROFESSIONAL SERVICES - DEF,Ł912.00,15565
MODGPC15566,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,010.00",15566
MODGPC15567,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł826.00,15567
MODGPC15568,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł1,680.00",15568
MODGPC15569,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,Ł900.00,15569
MODGPC15570,14-Oct-11,Training and Educational           , COLLEGES/UNIV/JC/PROFESSION,"Ł2,010.00",15570
