Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,05/11/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,"£2,224.27"
Ministry of Defence,Ministry of Defence,24/11/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,WATSON PETROLEUM LTD,SN15 5DN,407585,Utilities consumed - heating oil,"£2,221.14"
Ministry of Defence,Ministry of Defence,28/11/2014,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,409584,Freight movement costs,"£2,211.73"
Ministry of Defence,Ministry of Defence,12/11/2014,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,401778,Freight movement costs,"£2,203.42"
Ministry of Defence,Ministry of Defence,28/11/2014,Spend on Inventory - General,Air Command,REXEL UK LTD,EN6 9EB,409918,Spend on Inventory - General,"£2,187.56"
Ministry of Defence,Ministry of Defence,10/11/2014,Fuel for military use,HO+CS,EUROSHELL DEUTSCHLAND GMBH,,5000120659,Oil and lubricants consumed excluding those from the inventory system,"£2,182.63"
Ministry of Defence,Ministry of Defence,26/11/2014,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,408675,Cost of other material consumed,"£2,145.66"
Ministry of Defence,Defence Science and Technology Laboratory,07/11/2014,Repairs & Maintenance,Infrastructure,SERCO LIMITED,,V - 9000162030 - 00194926,Repairs & Maintenance,"£2,144.23"
Ministry of Defence,Ministry of Defence,20/11/2014,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,404848,Cost of other material consumed,"£2,138.06"
Ministry of Defence,Ministry of Defence,10/11/2014,Official entertainment and hospitality,Defence Equipment + Support,MODUS SERVICES LIMITED,SW1A 2HB,400975,Entertainment + hospitality,"£2,127.49"
Ministry of Defence,Ministry of Defence,06/11/2014,Spend on Inventory - General,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,399232,Spend on Inventory - General,"£2,126.76"
Ministry of Defence,Ministry of Defence,13/11/2014,"Transportation of personnel, freight and travel expenses",HO+CS,SERCO LIMITED,RG27 9UY,402637,Civilian air travel costs for short term detached duty,"£2,119.97"
Ministry of Defence,Ministry of Defence,21/11/2014,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,405664,Cost of other material consumed,"£2,118.15"
Ministry of Defence,Defence Science and Technology Laboratory,14/11/2014,Publications/Subscriptions,Programme Delivery Directorate,BARCLAYCARD,,G - 9000162196 - 00196215,Publications/Subscriptions,"£2,109.24"
Ministry of Defence,Ministry of Defence,05/11/2014,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,399126,Cost of other material consumed,"£2,106.03"
Ministry of Defence,Ministry of Defence,10/11/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,400750,Cost of other material consumed,"£2,103.06"
Ministry of Defence,Ministry of Defence,07/11/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,399669,Cost of other material consumed,"£2,101.77"
Ministry of Defence,Ministry of Defence,03/11/2014,Spend on Inventory - General,Air Command,SURVITEC GROUP LIMITED,CH41 1HQ,398210,Spend on Inventory - General,"£2,100.24"
Ministry of Defence,Ministry of Defence,13/11/2014,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,402212,Cost of other material consumed,"£2,090.89"
Ministry of Defence,Ministry of Defence,25/11/2014,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,407602,Consumption of medical dental and veterinary inventory,"£2,076.33"
Ministry of Defence,Ministry of Defence,26/11/2014,Building maintenance and accommodation stores,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED,DE5 3NT,408309,Building maintenance accommodation inventory,"£2,068.84"
Ministry of Defence,Ministry of Defence,20/11/2014,Design services and minor equipment purchases,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,404908,Equipment support non-project costs,"£2,061.66"
Ministry of Defence,Defence Science and Technology Laboratory,14/11/2014,Publications/Subscriptions,Infrastructure,BARCLAYCARD,,G - 9000162196 - 00196215,Publications/Subscriptions,"£2,048.71"
Ministry of Defence,Ministry of Defence,06/11/2014,Spend on Inventory - General,Land Forces,TURNER VIRR & CO. LTD,LS25 2DY,399559,Spend on Inventory - General,"£2,046.33"
Ministry of Defence,Ministry of Defence,14/11/2014,Purchase of inventory and services ,Defence Equipment + Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,402794,Cost of other material consumed,"£2,033.87"
Ministry of Defence,Ministry of Defence,11/11/2014,Food and clothing,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,401612,Cost of purchasing and repairing clothing,"£2,007.39"
Ministry of Defence,Ministry of Defence,06/11/2014,Property leases,DEFENCE INFRASTRUCTURE ORGANISATION,MODUS SERVICES LIMITED,SW1A 2HB,399382,Property non dwellings private finance initiative - service concession arrangement service charge,"£2,001.52"
Ministry of Defence,Ministry of Defence,05/11/2014,Externally delivered education and training,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,398990,External training - civilian,"£2,000.00"
Ministry of Defence,Ministry of Defence,28/11/2014,Externally delivered education and training,Defence Equipment + Support,QINETIQ LIMITED,GU14 0LX,409903,External training - civilian,"£2,000.00"
Ministry of Defence,Ministry of Defence,17/11/2014,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,403824,Cost of other material consumed,"£1,995.75"
Ministry of Defence,Ministry of Defence,24/11/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,407173,Cost of other material consumed,"£1,995.58"
Ministry of Defence,Ministry of Defence,05/11/2014,"Transportation of personnel, freight and travel expenses",Land Forces,ISS MEDICLEAN LIMITED,GU21 5RW,398786,Military short term detached duty,"£1,987.44"
Ministry of Defence,Ministry of Defence,11/11/2014,Purchase of inventory and services ,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,401265,Cost of other material consumed,"£1,984.77"
Ministry of Defence,Ministry of Defence,17/11/2014,IT and communication services,Land Forces,XEROX (UK) LIMITED,BN13 1QG,403823,Computer equipment costing below the capitalisation threshold,"£1,984.00"
Ministry of Defence,Ministry of Defence,11/11/2014,"Transportation of personnel, freight and travel expenses",JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,401323,Freight movement costs,"£1,982.07"
Ministry of Defence,Ministry of Defence,21/11/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,AGILITY LOGISTICS LIMITED,RG1 2LG,405615,Movement of service personnel,"£1,981.62"
Ministry of Defence,Ministry of Defence,25/11/2014,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,407754,Spend on Inventory - General,"£1,961.28"
Ministry of Defence,Ministry of Defence,20/11/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,404848,Cost of other material consumed,"£1,960.89"
Ministry of Defence,Ministry of Defence,11/11/2014,Spend on Inventory - General,Air Command,TURNER VIRR & CO. LTD,LS25 2DY,401612,Spend on Inventory - General,"£1,955.29"
Ministry of Defence,Ministry of Defence,07/11/2014,"Transportation of personnel, freight and travel expenses",Land Forces,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Movement of service personnel,"£1,926.68"
Ministry of Defence,Ministry of Defence,25/11/2014,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,407790,Medical health services,"£1,925.10"
Ministry of Defence,Ministry of Defence,26/11/2014,Medical treatment & stores and welfare services,Land Forces,HONEYBEERECRUITMENT.COM LTD,TW12 1PD,408346,Medical health services,"£1,925.10"
Ministry of Defence,Ministry of Defence,06/11/2014,Property leases,HO+CS,MODUS SERVICES LIMITED,SW1A 2HB,399382,Property non dwellings private finance initiative - service concession arrangement service charge,"£1,924.00"
Ministry of Defence,Ministry of Defence,04/11/2014,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,398563,Cost of other material consumed,"£1,909.13"
Ministry of Defence,Ministry of Defence,21/11/2014,Purchase of inventory and services ,Land Forces,CARWOOD MOTOR UNITS LTD,CV3 2RQ,405704,Cost of other material consumed,"£1,895.48"
Ministry of Defence,Ministry of Defence,11/11/2014,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,401561,Cost of food purchases,"£1,889.98"
Ministry of Defence,Ministry of Defence,27/11/2014,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,409425,Cost of other material consumed,"£1,887.35"
Ministry of Defence,Ministry of Defence,27/11/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Civilian short term detached duty,"£1,885.93"
Ministry of Defence,Defence Science and Technology Laboratory,14/11/2014,Energy & Utility,Infrastructure,BARCLAYCARD,,G - 9000162196 - 00196215,Energy & Utility,"£1,881.91"
Ministry of Defence,Ministry of Defence,13/11/2014,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,402212,Cost of other material consumed,"£1,875.25"
Ministry of Defence,Ministry of Defence,14/11/2014,IT and communication services,Land Forces,CANON (UK) LIMITED,RH2 8BF,402830,Computer equipment costing below the capitalisation threshold,"£1,860.85"
Ministry of Defence,Ministry of Defence,21/11/2014,Spend on Inventory - General,DEFENCE INFRASTRUCTURE ORGANISATION,FORBO FLOORING UK LIMITED,DE5 3NT,405786,Spend on Inventory - General,"£1,845.50"
Ministry of Defence,Ministry of Defence,14/11/2014,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,402740,Consumption of medical dental and veterinary inventory,"£1,842.68"
Ministry of Defence,Ministry of Defence,27/11/2014,"Transportation of personnel, freight and travel expenses",DEFENCE INFRASTRUCTURE ORGANISATION,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,409265,Civilian short term detached duty,"£1,840.80"
Ministry of Defence,Ministry of Defence,18/11/2014,Food and clothing,Land Forces,ISS MEDICLEAN LIMITED,GU21 5RW,404076,Cost of food services,"£1,833.33"
Ministry of Defence,Ministry of Defence,24/11/2014,IT and communication services,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,407236,Line + telephone rental including commercial charge for use of radio frequencies,"£1,825.29"
Ministry of Defence,Ministry of Defence,14/11/2014,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,402794,Cost of other material consumed,"£1,823.12"
Ministry of Defence,Ministry of Defence,14/11/2014,Purchase of inventory and services ,Air Command,CANON (UK) LIMITED,RH2 8BF,402830,Cost of other material consumed,"£1,800.58"
Ministry of Defence,Ministry of Defence,20/11/2014,Purchase of inventory and services ,JFC,BOC LIMITED,M28 2UT,404861,Consumption of engineering and technical inventory,"£1,799.40"
Ministry of Defence,Defence Science and Technology Laboratory,14/11/2014,Contracted out Office Services,Corporate,BARCLAYCARD,,G - 9000162196 - 00196215,Contracted out Office Services,"£1,792.80"
Ministry of Defence,Ministry of Defence,05/11/2014,"Transportation of personnel, freight and travel expenses",HO+CS,DEFENCE SCIENCE & TECHNOLOGY LABORATORY,PO14 9HL,398691,"Civilian permanent in the public interest movement including removal expenses, legal costs and transfer grants","£1,772.38"
Ministry of Defence,Ministry of Defence,12/11/2014,Externally delivered education and training,Air Command,J A MAFFIA T/A JOHNS SCHOOL OF MOTORING,N18 2QD,401854,External military training ,"£1,766.00"
Ministry of Defence,Ministry of Defence,04/11/2014,"Transportation of personnel, freight and travel expenses",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Military short term detached duty,"£1,745.38"
Ministry of Defence,Ministry of Defence,27/11/2014,Purchase of inventory and services ,Defence Equipment + Support,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,408741,Cost of other material consumed,"£1,698.97"
Ministry of Defence,Ministry of Defence,14/11/2014,Estate management,Defence Equipment + Support,ELIOR UK PLC,SK11 6ET,402935,Estate + facilities management services - accommodation inventory + service,"£1,693.28"
Ministry of Defence,Ministry of Defence,18/11/2014,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,404028,Spend on Inventory - General,"£1,692.37"
Ministry of Defence,Ministry of Defence,03/11/2014,Design services and minor equipment purchases,Air Command,SERCO LIMITED,RG27 9UY,398179,Equipment support non-project costs,"£1,683.43"
Ministry of Defence,Ministry of Defence,10/11/2014,Payment of utilities,JFC,DEFENCE MANAGEMENT (WATCHFIELD) LIMITED,SN6 8TS,400823,Utilities consumed - electricity,"£1,680.00"
Ministry of Defence,Ministry of Defence,28/11/2014,IT and communication services,Navy Command,CANON (UK) LIMITED,RH2 8BF,409528,Computer equipment costing below the capitalisation threshold,"£1,674.81"
Ministry of Defence,Ministry of Defence,27/11/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Line + telephone rental including commercial charge for use of radio frequencies,"£1,672.07"
Ministry of Defence,Ministry of Defence,18/11/2014,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK LTD,LS16 6QY,403870,Cost of clothing and textile services received,"£1,662.89"
Ministry of Defence,Ministry of Defence,18/11/2014,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,403834,Consumption of medical dental and veterinary inventory,"£1,658.27"
Ministry of Defence,Ministry of Defence,21/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,406083,Post design services which are not capitalised,"£1,655.50"
Ministry of Defence,Ministry of Defence,10/11/2014,Spend on Inventory - General,Defence Equipment + Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,400738,Spend on Inventory - General,"£1,650.67"
Ministry of Defence,Ministry of Defence,19/11/2014,Spend on Inventory - General,Navy Command,REXEL UK LTD,EN6 9EB,404658,Spend on Inventory - General,"£1,645.14"
Ministry of Defence,Ministry of Defence,06/11/2014,Design services and minor equipment purchases,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,399232,Equipment support non-project costs,"£1,640.14"
Ministry of Defence,Ministry of Defence,27/11/2014,Estate management,Land Forces,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Works - estate management,"£1,622.28"
Ministry of Defence,Ministry of Defence,28/11/2014,IT and communication services,DEFENCE INFRASTRUCTURE ORGANISATION,CANON (UK) LIMITED,RH2 8BF,409528,Computer equipment costing below the capitalisation threshold,"£1,613.41"
Ministry of Defence,Ministry of Defence,06/11/2014,Purchase of buildings and military equipment ,Air Command,TURNER FACILITIES MANAGEMENT LTD,G51 3EQ,399558,Fiscal asset under construction - capital in year addition,"£1,598.42"
Ministry of Defence,Ministry of Defence,21/11/2014,Externally delivered education and training,Navy Command,ATKINS LIMITED,WR5 1WS,405637,External military training ,"£1,595.00"
Ministry of Defence,Ministry of Defence,21/11/2014,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,405605,Consumption of medical dental and veterinary inventory,"£1,594.10"
Ministry of Defence,Ministry of Defence,17/11/2014,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,403742,Cost of food services,"£1,584.90"
Ministry of Defence,Ministry of Defence,28/11/2014,"Transportation of personnel, freight and travel expenses",Air Command,CITYSPRINT (UK) LIMITED,RH1 1SH,409550,Freight movement costs,"£1,572.25"
Ministry of Defence,Ministry of Defence,06/11/2014,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,399190,Cost of other material consumed,"£1,569.02"
Ministry of Defence,Ministry of Defence,28/11/2014,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED,DE5 3NT,409634,Spend on Inventory - General,"£1,564.16"
Ministry of Defence,Ministry of Defence,11/11/2014,Purchase of inventory and services ,Navy Command,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,401235,Consumption of engineering and technical inventory,"£1,560.85"
Ministry of Defence,Ministry of Defence,07/11/2014,"Transportation of personnel, freight and travel expenses",JFC,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,399752,Freight movement costs,"£1,552.65"
Ministry of Defence,Ministry of Defence,13/11/2014,Purchase of inventory and services ,Land Forces,AAH PHARMACEUTICALS LTD,CV2 2TX,402153,Consumption of medical dental and veterinary inventory,"£1,551.14"
Ministry of Defence,Ministry of Defence,07/11/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,399669,Cost of other material consumed,"£1,544.60"
Ministry of Defence,Ministry of Defence,11/11/2014,Spend on Inventory - General,Defence Equipment + Support,MEL AVIATION LTD,CO10 2YW,401437,Spend on Inventory - General,"£1,538.71"
Ministry of Defence,Ministry of Defence,13/11/2014,Fees for professional services,JFC,SERCO LIMITED,RG27 9UY,402637,Fees for professional services excluding legal fees,"£1,529.05"
Ministry of Defence,Ministry of Defence,25/11/2014,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,408088,Cost of other material consumed,"£1,521.75"
Ministry of Defence,Ministry of Defence,07/11/2014,"Transportation of personnel, freight and travel expenses",Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Aircraft landing fees,"£1,520.39"
Ministry of Defence,Ministry of Defence,10/11/2014,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,401181,Cost of other material consumed,"£1,514.00"
Ministry of Defence,Ministry of Defence,14/11/2014,IT and communication services,Navy Command,CANON (UK) LIMITED,RH2 8BF,402830,Computer equipment costing below the capitalisation threshold,"£1,512.60"
Ministry of Defence,Ministry of Defence,25/11/2014,Estate management,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Estate core services charge,"£1,497.65"
Ministry of Defence,Ministry of Defence,25/11/2014,Building maintenance and accommodation stores,Navy Command,MILLBROOK FURNISHING INDUSTRIES LIMITED,SO40 3XJ,407856,Building maintenance accommodation inventory,"£1,480.70"
Ministry of Defence,Ministry of Defence,18/11/2014,Estate management,Navy Command,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,403889,Estate + facilities management services - accommodation inventory + service,"£1,476.64"
Ministry of Defence,Ministry of Defence,21/11/2014,"Transportation of personnel, freight and travel expenses",Air Command,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,405869,Freight movement costs,"£1,473.60"
Ministry of Defence,Ministry of Defence,26/11/2014,"Transportation of personnel, freight and travel expenses",Defence Equipment + Support,METCALFE FARMS (HAULAGE) LIMITED,DL8 5JZ,408418,Freight movement costs,"£1,471.02"
Ministry of Defence,Ministry of Defence,14/11/2014,"Transportation of personnel, freight and travel expenses",Land Forces,CITYSPRINT (UK) LIMITED,RH1 1SH,402848,Freight movement costs,"£1,467.15"
Ministry of Defence,Ministry of Defence,11/11/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,401236,Cost of other material consumed,"£1,466.19"
Ministry of Defence,Ministry of Defence,14/11/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,402794,Cost of other material consumed,"£1,452.95"
Ministry of Defence,Ministry of Defence,28/11/2014,Food and clothing,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,409460,Cost of food purchases,"£1,440.64"
Ministry of Defence,Ministry of Defence,24/11/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,XMA LTD,NG11 7EP,407594,Cost of other material consumed,"£1,435.63"
Ministry of Defence,Ministry of Defence,25/11/2014,Food and clothing,Defence Equipment + Support,ARAMARK LTD,LS16 6QY,407632,Cost of food purchases,"£1,435.46"
Ministry of Defence,Ministry of Defence,11/11/2014,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,401188,Consumption of medical dental and veterinary inventory,"£1,434.17"
Ministry of Defence,Ministry of Defence,07/11/2014,Food and clothing,Defence Equipment + Support,SODEXO LTD,M50 0AL,400072,Cost of food services,"£1,420.84"
Ministry of Defence,Ministry of Defence,11/11/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,401236,Cost of other material consumed,"£1,417.59"
Ministry of Defence,Ministry of Defence,21/11/2014,Spend on Inventory - General,Land Forces,ARNOLD LAVER & COMPANY LIMITED,S2 4RJ,405633,Spend on Inventory - General,"£1,410.82"
Ministry of Defence,Ministry of Defence,07/11/2014,Payment of utilities,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Utilities consumed - electricity,"£1,407.16"
Ministry of Defence,Ministry of Defence,10/11/2014,General services and support,Air Command,KELWAY (UK) LIMITED,EC4M 7RB,400938,Purchase of defence support equipment below capitalisation threshold of £25k.,"£1,406.64"
Ministry of Defence,Ministry of Defence,25/11/2014,Preparation of land & buildings for disposal,DEFENCE INFRASTRUCTURE ORGANISATION,KELDA WATER SERVICES (ESTATES) LIMITED,S75 3JR,407820,Works in aid of disposal,"£1,400.00"
Ministry of Defence,Ministry of Defence,05/11/2014,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,ASPIRE DEFENCE LIMITED,SP9 7QD,398598,Works - estate management,"£1,396.49"
Ministry of Defence,Ministry of Defence,26/11/2014,Preparation of land & buildings for disposal,DEFENCE INFRASTRUCTURE ORGANISATION,CARILLIONAMEY LIMITED,B75 7RL,408207,Works in aid of disposal,"£1,395.98"
Ministry of Defence,Ministry of Defence,25/11/2014,"Transportation of personnel, freight and travel expenses",Navy Command,LGC LTD,TW11 0LY,407830,Freight movement costs,"£1,382.68"
Ministry of Defence,Ministry of Defence,21/11/2014,Spend on Inventory - General,Air Command,ARNOLD LAVER & COMPANY LIMITED,S2 4RJ,405633,Spend on Inventory - General,"£1,376.96"
Ministry of Defence,Ministry of Defence,14/11/2014,Payment of utilities,DEFENCE INFRASTRUCTURE ORGANISATION,STADTWERKE BIELEFELD GMBH,,5000120925,Utilities consumed - electricity,"£1,376.87"
Ministry of Defence,Ministry of Defence,07/11/2014,Food and clothing,JFC,SODEXO LTD,M50 0AL,400072,Cost of food services,"£1,368.60"
Ministry of Defence,Ministry of Defence,14/11/2014,Food and clothing,JFC,SODEXO LTD,M50 0AL,403173,Cost of food services,"£1,368.60"
Ministry of Defence,Ministry of Defence,28/11/2014,Design services and minor equipment purchases,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,409537,Equipment support non-project costs,"£1,366.56"
Ministry of Defence,Ministry of Defence,10/11/2014,Purchase of inventory and services ,Air Command,AAH PHARMACEUTICALS LTD,CV2 2TX,400696,Consumption of medical dental and veterinary inventory,"£1,365.16"
Ministry of Defence,Ministry of Defence,21/11/2014,Spend on Inventory - General,JFC,FORBO FLOORING UK LIMITED,DE5 3NT,405786,Spend on Inventory - General,"£1,350.00"
Ministry of Defence,Ministry of Defence,18/11/2014,Design services and minor equipment purchases,Defence Equipment + Support,TYNE SLIPWAY & ENGINEERING CO LIMITED,NE33 5PL,404300,Post design services which are not capitalised,"£1,341.45"
Ministry of Defence,Ministry of Defence,03/11/2014,Purchase of inventory and services ,JFC,BOC LIMITED,M28 2UT,397840,Consumption of engineering and technical inventory,"£1,339.13"
Ministry of Defence,Ministry of Defence,27/11/2014,IT and communication services,HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Telephone minor equipment below capitalisation threshold,"£1,336.94"
Ministry of Defence,Ministry of Defence,03/11/2014,Purchase of inventory and services ,HO+CS,XMA LTD,NG11 7EP,398263,Cost of other material consumed,"£1,336.35"
Ministry of Defence,Ministry of Defence,17/11/2014,Food and clothing,Land Forces,SODEXO LTD,M50 0AL,403742,Cost of clothing and textile services received,"£1,334.68"
Ministry of Defence,Ministry of Defence,04/11/2014,IT and communication services,Air Command,INSIGHT DIRECT (U K) LTD,S9 2BU,398402,Computer equipment costing below the capitalisation threshold,"£1,332.85"
Ministry of Defence,Ministry of Defence,21/11/2014,Purchase of inventory and services ,Land Forces,BOC LIMITED,M28 2UT,405672,Consumption of engineering and technical inventory,"£1,331.78"
Ministry of Defence,Ministry of Defence,07/11/2014,"Transportation of personnel, freight and travel expenses",JFC,AGILITY LOGISTICS LIMITED,RG1 2LG,399609,Movement of service personnel,"£1,329.90"
Ministry of Defence,Ministry of Defence,21/11/2014,Medical treatment & stores and welfare services,Land Forces,PULSE FITNESS LTD,CW12 4TR,405982,Welfare services including sports equipment and ministers of religion.,"£1,324.90"
Ministry of Defence,Ministry of Defence,17/11/2014,"Transportation of personnel, freight and travel expenses",Air Command,RAIL SETTLEMENT PLAN LIMITED,SG1 2YN,403703,Military short term detached duty,"£1,317.90"
Ministry of Defence,Ministry of Defence,07/11/2014,Purchase of inventory and services ,JFC,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,399669,Cost of other material consumed,"£1,312.13"
Ministry of Defence,Ministry of Defence,21/11/2014,Administration,HO+CS,CABINET OFFICE,CF14 3UW,2.00E+11,General administration,"£1,311.26"
Ministry of Defence,Ministry of Defence,24/11/2014,Purchase of inventory and services ,Navy Command,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,407173,Cost of other material consumed,"£1,308.58"
Ministry of Defence,Ministry of Defence,25/11/2014,Spend on Inventory - General,Air Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,407690,Spend on Inventory - General,"£1,294.64"
Ministry of Defence,Ministry of Defence,28/11/2014,IT and communication services,Air Command,SPECIALIST COMPUTER CENTRES PLC,B11 2LE,409963,Telephone minor equipment below capitalisation threshold,"£1,288.68"
Ministry of Defence,Ministry of Defence,14/11/2014,Food and clothing,Land Forces,ELIOR UK PLC,SK11 6ET,402935,Cost of clothing and textile services received,"£1,286.35"
Ministry of Defence,Ministry of Defence,25/11/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,407656,Cost of other material consumed,"£1,281.06"
Ministry of Defence,Ministry of Defence,05/11/2014,Purchase of inventory and services ,HO+CS,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,398622,Cost of other material consumed,"£1,280.96"
Ministry of Defence,Ministry of Defence,17/11/2014,Development costs for military equipment,Defence Equipment + Support,SHELDON CLAYTON LOGISTICS LIMITED,B70 0BD,403736,Intangible single use military equipment asset  - in year capital addition,"£1,280.44"
Ministry of Defence,Ministry of Defence,07/11/2014,"Transportation of personnel, freight and travel expenses",Navy Command,DHL GLOBAL FORWARDING (UK)  LIMITED,TW18 4BP,399752,Freight movement costs,"£1,279.98"
Ministry of Defence,Ministry of Defence,21/11/2014,Purchase of inventory and services ,DEFENCE INFRASTRUCTURE ORGANISATION,BANNER BUSINESS SERVICES LIMITED,NR3 1PD,405664,Cost of other material consumed,"£1,276.22"
Ministry of Defence,Ministry of Defence,05/11/2014,"Adminstration, claims, compensation and awards",HO+CS,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,2.00E+11,Cost of claims/compensation and related expenses against MOD,"£1,271.29"
Ministry of Defence,Ministry of Defence,07/11/2014,Spend on Inventory - General,Air Command,RIGHTON LIMITED,BS37 5FF,400036,Spend on Inventory - General,"£1,261.20"
