Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Amount (Sterling) 
DFID,DFID,16/03/2011,Aid to international organisations,East and Central Africa,FAO,400148642,"120,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FAO,400149939,"200,000.00"
DFID,DFID,03/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOOD AND AGRICULTURE ORGANISATION,400146214,"53,600.00"
DFID,DFID,18/03/2011,Aid to international organisations,Policy and Research Directorate,GALVmed,400149684,"630,995.00"
DFID,DFID,04/03/2011,Aid to international organisations,Policy and Research Directorate,Global Forum for Health Research,400146512,"500,000.00"
DFID,DFID,24/03/2011,Aid to international organisations,Policy and Research Directorate,GTZ GmBH Eschborn,400150616,"120,000.00"
DFID,DFID,03/03/2011,Aid to international organisations,International Finance Division,IBRD (HSBC)  C/O THE WORLD BANK,400146553,"4,000,000.00"
DFID,DFID,04/03/2011,Aid to international organisations,Evaluation Department,IBRD (HSBC)  C/O THE WORLD BANK,400146822,"300,000.00"
DFID,DFID,08/03/2011,Aid to international organisations,Asia Division,IBRD (HSBC)  C/O THE WORLD BANK,400147118,"890,000.00"
DFID,DFID,08/03/2011,Aid to international organisations,East and Central Africa,IBRD (HSBC)  C/O THE WORLD BANK,400147143,"800,000.00"
DFID,DFID,09/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",IBRD (HSBC)  C/O THE WORLD BANK,400147507,"330,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,Asia Division,IBRD (HSBC)  C/O THE WORLD BANK,400149955,"390,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,Asia Division,IBRD (HSBC)  C/O THE WORLD BANK,400149995,"150,000.00"
DFID,DFID,22/03/2011,Aid to international organisations,Asia Division,IBRD (HSBC)  C/O THE WORLD BANK,400150307,"3,000,000.00"
DFID,DFID,23/03/2011,Aid to international organisations,Asia Division,IBRD (HSBC)  C/O THE WORLD BANK,400150758,"500,000.00"
DFID,DFID,28/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD (HSBC)  C/O THE WORLD BANK,400151135,"64,335.00"
DFID,DFID,26/03/2011,Aid to international organisations,International Finance Division,IBRD (HSBC)  C/O THE WORLD BANK,400151548,"1,500,000.00"
DFID,DFID,30/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD (HSBC)  C/O THE WORLD BANK,400152504,"470,000.00"
DFID,DFID,07/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",IBRD HSBC T,400146559,"450,000.00"
DFID,DFID,08/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400146707,"3,333,334.00"
DFID,DFID,08/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400146707,"466,666.00"
DFID,DFID,08/03/2011,Aid to international organisations,Asia Division,IBRD HSBC T,400146707,"600,000.00"
DFID,DFID,07/03/2011,Aid to international organisations,Asia Division,IBRD HSBC T,400146977,"5,000,000.00"
DFID,DFID,07/03/2011,Aid to international organisations,Asia Division,IBRD HSBC T,400147011,"3,199,999.00"
DFID,DFID,10/03/2011,Aid to international organisations,Asia Division,IBRD HSBC T,400147786,"700,000.00"
DFID,DFID,10/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400147823,"500,000.00"
DFID,DFID,11/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400148172,"10,000,000.00"
DFID,DFID,11/03/2011,Aid to international organisations,East and Central Africa,IBRD HSBC T,400148174,"900,000.00"
DFID,DFID,14/03/2011,Aid to international organisations,Asia Division,IBRD HSBC T,400148359,"800,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400148726,"310,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400148726,"166,666.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400148736,"280,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400148736,"166,667.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400148743,"166,667.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400148743,"310,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400148745,"100,000.00"
DFID,DFID,17/03/2011,Aid to international organisations,International Finance Division,IBRD HSBC T,400149447,"1,240,000.00"
DFID,DFID,18/03/2011,Aid to international organisations,Asia Division,IBRD HSBC T,400149777,"480,000.00"
DFID,DFID,22/03/2011,Aid to international organisations,International Finance Division,IBRD HSBC T,400150320,"3,000,000.00"
DFID,DFID,22/03/2011,Aid to international organisations,Western Asia and Stabilisation Division,IBRD HSBC T,400150382,"50,000.00"
DFID,DFID,28/03/2011,Aid to international organisations,Policy and Research Directorate,IBRD HSBC T,400151532,"2,000,000.00"
DFID,DFID,29/03/2011,Aid to international organisations,International Finance Division,IBRD HSBC T,400151943,"1,000,000.00"
DFID,DFID,29/03/2011,Aid to international organisations,International Finance Division,IBRD HSBC T,400152027,"30,380,000.00"
DFID,DFID,28/03/2011,Aid to international organisations,International Finance Division,IBRD-IFFIm,400151691,"1,534,075.00"
DFID,DFID,16/03/2011,Aid to international organisations,West and Southern Africa,ILO,400148761,"71,848.00"
DFID,DFID,08/03/2011,Aid to international organisations,East and Central Africa,INFRASTRUCTURE CONSORTIUM FOR AFRICA,400147021,"275,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,International Finance Division,INTER AMERICAN DEV. BANK,400149966,"2,000,000.00"
DFID,DFID,10/03/2011,Aid to international organisations,Policy and Research Directorate,INTERNATIONAL AIDS VACCINE INITIATIV,400147778,"2,000,000.00"
DFID,DFID,26/03/2011,Aid to international organisations,Policy and Research Directorate,INTERNATIONAL CENTRE FOR DIARRO,400151542,"800,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,West and Southern Africa,International Monetary Fund (GBP),400148780,"88,520.00"
DFID,DFID,26/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",International Monetary Fund (GBP),400151440,"200,000.00"
DFID,DFID,26/03/2011,Aid to international organisations,Western Asia and Stabilisation Division,International Monetary Fund (GBP),400151440,"200,000.00"
DFID,DFID,26/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",International Monetary Fund (GBP),400151440,"200,000.00"
DFID,DFID,26/03/2011,Aid to international organisations,East and Central Africa,International Monetary Fund (GBP),400151440,"200,000.00"
DFID,DFID,24/03/2011,Aid to international organisations,Policy and Research Directorate,International Partnership for Microbicides,400150984,"500,000.00"
DFID,DFID,03/03/2011,Aid to international organisations,Asia Division,IOM,400145554,"713,681.00"
DFID,DFID,04/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",IOM (GENEVA),400145526,"938,808.79"
DFID,DFID,30/03/2011,Aid to international organisations,East and Central Africa,Kindom of the Netherlands,400151701,"1,098,125.00"
DFID,DFID,04/03/2011,Aid to international organisations,Policy and Research Directorate,Medicines for Malaria Venture,400146563,"1,500,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,East and Central Africa,NEPAD (International Partnership for Africa Fisheries),400149775,"423,196.00"
DFID,DFID,29/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",OFFICE /COORDINATION OF HUMANITARIAN,400151883,"15,000,000.00"
DFID,DFID,25/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Pan American Health Organisation,400150661,"265,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,Programme for Appropriate Technology in Health,400148295,"692,677.00"
DFID,DFID,30/03/2011,Aid to international organisations,International Finance Division,SG HAMBROS BANK & TRUST LTD (USD),400151538,"6,000,000.00"
DFID,DFID,30/03/2011,Aid to international organisations,International Finance Division,SG HAMBROS BANK & TRUST LTD (USD),400151539,"6,000,000.00"
DFID,DFID,01/03/2011,Aid to international organisations,International Finance Division,SG HAMBROS TRUST COMPANY LIMITED,400145860,"2,130,000.00"
DFID,DFID,26/03/2011,Aid to international organisations,International Finance Division,SG HAMBROS TRUST COMPANY LIMITED,400151537,"500,000.00"
DFID,DFID,18/03/2011,Aid to international organisations,West and Southern Africa,Southern African Development Community Secretariat,400149434,"98,999.21"
DFID,DFID,25/03/2011,Aid to international organisations,Policy and Research Directorate,The Foundation for Innovative Diagnostics (FIND),400150962,"500,000.00"
DFID,DFID,04/03/2011,Aid to international organisations,Policy and Research Directorate,The Global Alliance for TB Drug Development,400146503,"2,000,000.00"
DFID,DFID,23/03/2011,Aid to international organisations,East and Central Africa,THE INTERNATIONAL COMMITTEE OF THE RED CROSS (ICRC),400150343,"5,500,000.00"
DFID,DFID,31/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE INTERNATIONAL COMMITTEE OF THE RED CROSS (ICRC),400152727,"25,000,000.00"
DFID,DFID,10/03/2011,Aid to international organisations,Policy and Research Directorate,The World Bank (EFO),400147911,"100,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,West and Southern Africa,The World Bank (EFO),400148570,"180,000.00"
DFID,DFID,04/03/2011,Aid to international organisations,Asia Division,THE WORLD BANK (IBRD ACCOUNT),400145419,"123,260.00"
DFID,DFID,14/03/2011,Aid to international organisations,International Relations Division,UN WOMEN,400148390,"500,000.00"
DFID,DFID,22/03/2011,Aid to international organisations,International Relations Division,UN WOMEN,400150338,"606,664.00"
DFID,DFID,14/03/2011,Aid to international organisations,West and Southern Africa,UNAIDS,400148041,"465,197.00"
DFID,DFID,25/03/2011,Aid to international organisations,Policy and Research Directorate,UNDESA,400151099,"525,480.67"
DFID,DFID,14/03/2011,Aid to international organisations,Asia Division,UNDP (USD) ACCOUNT,400148118,"1,300,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,West and Southern Africa,UNDP (USD) ACCOUNT,400149829,"750,000.00"
DFID,DFID,30/03/2011,Aid to international organisations,East and Central Africa,UNDP (USD) ACCOUNT,400151395,"1,800,000.00"
DFID,DFID,03/03/2011,Aid to international organisations,East and Central Africa,UNDP CONTRIBUTIONS ACCOUNT,400146416,"250,000.00"
DFID,DFID,10/03/2011,Aid to international organisations,West and Southern Africa,UNDP CONTRIBUTIONS ACCOUNT,400147872,"2,434,843.00"
DFID,DFID,22/03/2011,Aid to international organisations,East and Central Africa,UNDP CONTRIBUTIONS ACCOUNT,400150354,"150,000.00"
DFID,DFID,26/03/2011,Aid to international organisations,Asia Division,UNDP CONTRIBUTIONS ACCOUNT,400151550,"1,500,000.00"
DFID,DFID,02/03/2011,Aid to international organisations,Asia Division,UNDP CONTRIBUTIONS GBP,400146059,"4,000,000.00"
DFID,DFID,03/03/2011,Aid to international organisations,Asia Division,UNDP CONTRIBUTIONS GBP,400146396,"150,000.00"
DFID,DFID,08/03/2011,Aid to international organisations,Western Asia and Stabilisation Division,UNDP CONTRIBUTIONS GBP,400147121,"1,776,715.00"
DFID,DFID,09/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",UNDP CONTRIBUTIONS GBP,400147575,"300,000.00"
DFID,DFID,11/03/2011,Aid to international organisations,Asia Division,UNDP CONTRIBUTIONS GBP,400148033,"180,000.00"
DFID,DFID,18/03/2011,Aid to international organisations,International Relations Division,UNDP CONTRIBUTIONS GBP,400149797,"3,500,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,West and Southern Africa,UNDP CONTRIBUTIONS GBP,400149933,"553,056.25"
DFID,DFID,25/03/2011,Aid to international organisations,East and Central Africa,UNDP MULTI-DONOR TRUST FUND OFFICE (GBP) ACCOUNT,400150998,"1,000,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,West and Southern Africa,UNFPA,400148751,"331,528.00"
DFID,DFID,18/03/2011,Aid to international organisations,East and Central Africa,UNFPA,400149725,"1,500,000.00"
DFID,DFID,21/03/2011,Aid to international organisations,East and Central Africa,UNFPA,400150063,"6,500,000.00"
DFID,DFID,24/03/2011,Aid to international organisations,East and Central Africa,United Nations Development Programme,400151008,"500,000.00"
DFID,DFID,10/03/2011,Aid to international organisations,International Relations Division,United Nations General Trust Fund (USD),400147237,"124,080.00"
DFID,DFID,31/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",United Nations General Trust Fund Account,400152745,"20,000,000.00"
DFID,DFID,04/03/2011,Aid to international organisations,East and Central Africa,UNOPS,400146662,"1,000,000.00"
DFID,DFID,14/03/2011,Aid to international organisations,Policy and Research Directorate,UNU-Wider,400148143,"125,000.00"
DFID,DFID,22/03/2011,Aid to international organisations,Policy and Research Directorate,USDA-ARS,400150081,"270,599.00"
DFID,DFID,22/03/2011,Aid to international organisations,Policy and Research Directorate,USDA-ARS,400150081,"270,599.00"
DFID,DFID,16/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",WFP CONTRIBUTIONS UNIT,400148609,"800,000.00"
DFID,DFID,08/03/2011,Aid to international organisations,Policy and Research Directorate,WHO (GENEVA),400146999,"1,000,000.00"
DFID,DFID,15/03/2011,Aid to international organisations,Policy and Research Directorate,WHO (GENEVA),400147886,"228,000.00"
DFID,DFID,25/03/2011,Aid to international organisations,Policy and Research Directorate,WHO (GENEVA),400150990,"300,000.00"
DFID,DFID,30/03/2011,Aid to international organisations,International Finance Division,WHO (GENEVA),400152182,"53,000,000.00"
DFID,DFID,07/03/2011,Aid to international organisations,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",World Food  Programme,400146887,"55,000.00"
DFID,DFID,21/03/2011,Aid to other bilateral donors,West and Southern Africa,(GIZ) GmbH,400149827,"2,000,000.00"
DFID,DFID,02/03/2011,Aid to other bilateral donors,East and Central Africa,Danida,400146017,"300,000.00"
DFID,DFID,02/03/2011,Aid to other bilateral donors,East and Central Africa,Deepening Democracy Programme,400146032,"1,150,000.00"
DFID,DFID,09/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,213.45
DFID,DFID,09/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,702.94
DFID,DFID,09/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,148.81
DFID,DFID,09/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,440.37
DFID,DFID,09/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,208.38
DFID,DFID,09/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,332.96
DFID,DFID,09/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,"13,524.18"
DFID,DFID,09/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400147520,285.99
DFID,DFID,11/03/2011,Aid to other bilateral donors,West and Southern Africa,FRANCE COOPERATION INTERNATIONALE,400147813,"998,630.00"
DFID,DFID,15/03/2011,Aid to other bilateral donors,Asia Division,GTZ GmBH Eschborn,400148338,"300,000.00"
DFID,DFID,01/03/2011,Aid to other bilateral donors,East and Central Africa,GTZ Health Sector Program,400145490,"250,000.00"
DFID,DFID,11/03/2011,Aid to other bilateral donors,Policy and Research Directorate,INTERNATIONAL DEVELOPMENT RESEARCH CENTRE,400147873,"2,436,702.00"
DFID,DFID,22/03/2011,Aid to other bilateral donors,East and Central Africa,Irish Aid,400150062,"1,500,000.00"
DFID,DFID,22/03/2011,Aid to other bilateral donors,East and Central Africa,Irish Aid,400150065,"1,500,000.00"
DFID,DFID,18/03/2011,Aid to other bilateral donors,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",KINGDOM OF THE NETHERLANDS,400149316,"400,000.00"
DFID,DFID,30/03/2011,Aid to other bilateral donors,Policy and Research Directorate,MET OFFICE,400152415,"261,375.00"
DFID,DFID,01/03/2011,Aid to other bilateral donors,West and Southern Africa,The World Bank (EFO),400145861,"179,979.50"
DFID,DFID,26/03/2011,Aid to other bilateral donors,Finance and Corporate Performance Division,The World Bank (EFO),400151543,"50,000.00"
DFID,DFID,29/03/2011,Aid to other bilateral donors,Asia Division,The World Bank (EFO),400151986,"125,000.00"
DFID,DFID,15/03/2011,Aid to other bilateral donors,Asia Division,UNDP CONTRIBUTIONS ACCOUNT,400148773,"40,000.00"
DFID,DFID,01/03/2011,Aid to other bilateral donors,East and Central Africa,UNDP CONTRIBUTIONS GBP,400145277,"500,000.00"
DFID,DFID,22/03/2011,Aid to other bilateral donors,East and Central Africa,UNDP CONTRIBUTIONS GBP,400150379,"70,800.00"
DFID,DFID,22/03/2011,Aid to other bilateral donors,East and Central Africa,UNDP CONTRIBUTIONS GBP,400150400,"1,400,000.00"
DFID,DFID,25/03/2011,Aid to other bilateral donors,East and Central Africa,UNDP CONTRIBUTIONS GBP,400151409,"1,500,000.00"
DFID,DFID,25/03/2011,Aid to other bilateral donors,Western Asia and Stabilisation Division,UNDP MULTI-DONOR TRUST FUND OFFICE (USD) ACCOUNT,400151001,"1,000,000.00"
DFID,DFID,18/03/2011,Aid to other bilateral donors,West and Southern Africa,UNICEF,400149730,"1,500,000.00"
DFID,DFID,18/03/2011,Aid to other bilateral donors,West and Southern Africa,UNIDO,400149437,"1,700,000.00"
DFID,DFID,24/03/2011,Aid to other bilateral donors,East and Central Africa,UNOPS,400150724,"350,000.00"
DFID,DFID,14/03/2011,Aid to other bilateral donors,West and Southern Africa,USAID/NIGERIA,400147488,"5,210,957.00"
DFID,DFID,02/03/2011,Aid to other bilateral donors,East and Central Africa,WHO (GENEVA),400145985,"484,000.00"
DFID,DFID,18/03/2011,Aid to other bilateral donors,East and Central Africa,WHO (GENEVA),400149432,"633,613.00"
DFID,DFID,22/03/2011,Aid to partner government,East and Central Africa,IBRD HSBC T,400150315,"5,000,000.00"
DFID,DFID,02/03/2011,Aid to partner government,East and Central Africa,THE CROWN AGENTS (Tanzania),400146232,"56,828.00"
DFID,DFID,03/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Sierra Leone),400146452,"4,000,000.00"
DFID,DFID,03/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Malawi),400146472,"500,000.00"
DFID,DFID,04/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400146473,"1,204,604.85"
DFID,DFID,04/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400146475,"652,540.93"
DFID,DFID,07/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Ghana),400146478,"1,800,000.00"
DFID,DFID,07/03/2011,Aid to partner government,Western Asia and Stabilisation Division,THE CROWN AGENTS (Pakistan),400146556,"7,000,000.00"
DFID,DFID,07/03/2011,Aid to partner government,Western Asia and Stabilisation Division,THE CROWN AGENTS (Pakistan),400146556,"3,000,000.00"
DFID,DFID,04/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (China),400146805,"100,000.00"
DFID,DFID,08/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Zambia),400147158,"26,300,000.00"
DFID,DFID,09/03/2011,Aid to partner government,East and Central Africa,THE CROWN AGENTS (Ethiopia),400147393,"10,000,000.00"
DFID,DFID,09/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Mozambique),400147422,"2,700,000.00"
DFID,DFID,09/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Mozambique),400147471,"2,000,000.00"
DFID,DFID,09/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400147473,"1,000,000.00"
DFID,DFID,09/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400147610,"1,239,788.43"
DFID,DFID,10/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Mozambique),400147717,"675,000.00"
DFID,DFID,10/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Mozambique),400147717,"3,825,000.00"
DFID,DFID,11/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400147891,"1,712,991.52"
DFID,DFID,14/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400147919,"41,355.49"
DFID,DFID,14/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400147919,-1
DFID,DFID,11/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400148038,"28,165.31"
DFID,DFID,11/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400148151,"40,039.11"
DFID,DFID,11/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400148151,"-15,000.00"
DFID,DFID,11/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Malawi),400148166,"5,991,948.00"
DFID,DFID,11/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Malawi),400148167,"1,566,667.00"
DFID,DFID,15/03/2011,Aid to partner government,East and Central Africa,THE CROWN AGENTS (Uganda),400148558,"2,600,000.00"
DFID,DFID,15/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Mozambique),400148804,"2,500,000.00"
DFID,DFID,16/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400148807,"8,000,001.00"
DFID,DFID,16/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400148807,-1
DFID,DFID,16/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400148813,"2,000,001.00"
DFID,DFID,16/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400148813,-1
DFID,DFID,15/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400148822,"433,346.99"
DFID,DFID,18/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Mozambique),400148965,"145,500.00"
DFID,DFID,16/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400149000,"4,690,949.00"
DFID,DFID,16/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (Vietnam),400149002,"3,000,000.00"
DFID,DFID,16/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400149003,"2,130,646.41"
DFID,DFID,17/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400149013,"828,429.32"
DFID,DFID,21/03/2011,Aid to partner government,East and Central Africa,THE CROWN AGENTS (Kenya),400149424,"152,951.36"
DFID,DFID,22/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Malawi),400149711,"181,172.00"
DFID,DFID,18/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (Nepal),400149781,"2,000,000.00"
DFID,DFID,21/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400149784,"1,075,000.00"
DFID,DFID,18/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400149787,"1,660,648.93"
DFID,DFID,21/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Mozambique),400150053,"2,500,000.00"
DFID,DFID,22/03/2011,Aid to partner government,East and Central Africa,THE CROWN AGENTS (Rwanda),400150054,"1,000,000.00"
DFID,DFID,21/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400150055,"3,112,854.97"
DFID,DFID,22/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (China),400150120,"44,197.63"
DFID,DFID,24/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400150641,"1,040,000.00"
DFID,DFID,23/03/2011,Aid to partner government,Western Asia and Stabilisation Division,THE CROWN AGENTS (Pakistan),400150652,"5,100,000.00"
DFID,DFID,23/03/2011,Aid to partner government,Western Asia and Stabilisation Division,THE CROWN AGENTS (Pakistan),400150654,"10,000,000.00"
DFID,DFID,23/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (Nepal),400150656,"2,000,000.00"
DFID,DFID,24/03/2011,Aid to partner government,West and Southern Africa,THE CROWN AGENTS (Southern Africa),400150751,"4,000,000.00"
DFID,DFID,25/03/2011,Aid to partner government,Western Asia and Stabilisation Division,THE CROWN AGENTS (Pakistan),400151140,"2,200,000.00"
DFID,DFID,28/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400151360,"1,100,309.22"
DFID,DFID,25/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151434,"132,732.22"
DFID,DFID,25/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151435,"91,539.46"
DFID,DFID,25/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151436,"232,859.84"
DFID,DFID,25/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151437,"228,848.66"
DFID,DFID,28/03/2011,Aid to partner government,East and Central Africa,THE CROWN AGENTS (Burundi),400151462,"500,000.00"
DFID,DFID,26/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151465,"457,697.32"
DFID,DFID,26/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151468,"34,327.30"
DFID,DFID,26/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151469,"343,272.99"
DFID,DFID,26/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151476,"96,116.44"
DFID,DFID,26/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151477,"434,812.46"
DFID,DFID,26/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151478,"45,769.73"
DFID,DFID,26/03/2011,Aid to partner government,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",THE CROWN AGENTS (Overseas Territories),400151481,"167,786.16"
DFID,DFID,26/03/2011,Aid to partner government,Asia Division,THE CROWN AGENTS (India),400151510,"770,614.96"
DFID,DFID,28/03/2011,Aid to partner government,Western Asia and Stabilisation Division,THE CROWN AGENTS (Pakistan),400151667,"3,800,000.00"
