Department Family,Entity,Transaction Date,Expense Type,Expense Area,Supplier Name,Transaction Number, Amount 
DFID,DFID,28/10/2010,Aid to civil society organisations / NGOs,Asia Division,MAXWELL STAMP PLC,400126111,"468,390.47"
DFID,DFID,28/10/2010,Technical & Advisory services,Policy and Research Directorate,MICHAEL FLINT & PARTNERS,400126112,"31,543.62"
DFID,DFID,28/10/2010,Technical & Advisory services,West and Southern Africa,ONE WORLD,400126165,"36,350.00"
DFID,DFID,28/10/2010,Technical & Advisory services,West and Southern Africa,ONE WORLD,400126167,"43,371.00"
DFID,DFID,28/10/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400126197,"414,097.26"
DFID,DFID,28/10/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400126197,"769,037.77"
DFID,DFID,28/10/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400126200,"639,074.11"
DFID,DFID,28/10/2010,Aid to partner government,Asia Division,THE CROWN AGENTS,400126200,"1,186,851.93"
DFID,DFID,29/10/2010,Aid to partner government,West and Southern Africa,THE CROWN AGENTS,400126224,"600,000.00"
DFID,DFID,29/10/2010,Research & Development,Policy and Research Directorate,BRITISH COUNCIL,400126269,"238,207.00"
DFID,DFID,29/10/2010,Technical & Advisory services,Policy and Research Directorate,BRITISH COUNCIL,400126272,"5,957.66"
DFID,DFID,29/10/2010,Technical & Advisory services,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",BRITISH COUNCIL,400126272,"58,817.17"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Group,6000029,"-1,034.04"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Group,6000029,"4,905.44"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Communications Division,Hogg Robinson Group,6000029,"2,089.81"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,East and Central Africa,Hogg Robinson Group,6000029,"7,289.88"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Group,6000029,969.98
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Group,6000029,"2,767.07"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Group,6000029,"5,169.19"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Group,6000029,126.69
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Group,6000029,"5,338.61"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Group,6000029,672.91
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Group,6000029,"13,397.37"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000029,"7,976.48"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Group,6000029,"10,798.65"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Group,6000029,"11,286.93"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Group,6000029,"15,090.68"
DFID,DFID,05/10/2010,Staff training & Conferences,Policy and Research Directorate,Hogg Robinson Group,6000029,93.23
DFID,DFID,05/10/2010,Staff training & Conferences,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000029,129.23
DFID,DFID,05/10/2010,Staff training & Conferences,West and Southern Africa,Hogg Robinson Group,6000029,568.85
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Group,6000030,"1,190.87"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Group,6000030,"5,681.55"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Communications Division,Hogg Robinson Group,6000030,"1,265.69"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,East and Central Africa,Hogg Robinson Group,6000030,"11,865.38"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Group,6000030,956.85
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Group,6000030,"1,457.71"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Group,6000030,"8,012.05"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Group,6000030,"3,719.09"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Group,6000030,"3,420.54"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Group,6000030,"6,668.00"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Group,6000030,"29,555.98"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000030,"15,590.15"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Group,6000030,"9,183.76"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Group,6000030,"15,667.06"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Group,6000030,"21,456.91"
DFID,DFID,05/10/2010,Staff training & Conferences,Business Solutions Division Level,Hogg Robinson Group,6000030,137.18
DFID,DFID,05/10/2010,Staff training & Conferences,East and Central Africa,Hogg Robinson Group,6000030,117.75
DFID,DFID,05/10/2010,Staff training & Conferences,Finance and Corporate Performance Division,Hogg Robinson Group,6000030,37.33
DFID,DFID,05/10/2010,Staff training & Conferences,Human Resources Division,Hogg Robinson Group,6000030,31.09
DFID,DFID,05/10/2010,Staff training & Conferences,Policy and Research Directorate,Hogg Robinson Group,6000030,441
DFID,DFID,05/10/2010,Staff training & Conferences,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000030,216.37
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Group,6000031,"8,332.84"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Group,6000031,"7,927.55"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Communications Division,Hogg Robinson Group,6000031,"4,121.95"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,East and Central Africa,Hogg Robinson Group,6000031,"5,050.26"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Group,6000031,"2,617.24"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Group,6000031,"6,411.98"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Group,6000031,"13,927.71"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Group,6000031,"3,398.65"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Group,6000031,"7,780.69"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Group,6000031,"7,764.68"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Group,6000031,"35,977.13"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000031,"38,022.05"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Group,6000031,"30,341.48"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Group,6000031,"24,536.03"
DFID,DFID,05/10/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Group,6000031,"27,069.60"
DFID,DFID,05/10/2010,Staff training & Conferences,Asia Division,Hogg Robinson Group,6000031,"1,534.57"
DFID,DFID,05/10/2010,Staff training & Conferences,Business Solutions Division Level,Hogg Robinson Group,6000031,243.45
DFID,DFID,05/10/2010,Staff training & Conferences,Communications Division,Hogg Robinson Group,6000031,152.3
DFID,DFID,05/10/2010,Staff training & Conferences,East and Central Africa,Hogg Robinson Group,6000031,357.93
DFID,DFID,05/10/2010,Staff training & Conferences,Finance and Corporate Performance Division,Hogg Robinson Group,6000031,68.2
DFID,DFID,05/10/2010,Staff training & Conferences,Policy and Research Directorate,Hogg Robinson Group,6000031,"1,130.30"
DFID,DFID,05/10/2010,Staff training & Conferences,West and Southern Africa,Hogg Robinson Group,6000031,187.75
DFID,DFID,05/10/2010,Staff training & Conferences,Western Asia and Stabilisation Division,Hogg Robinson Group,6000031,33.54
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Group,6000033,"10,050.83"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Group,6000033,"4,595.42"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Central Department Division,Hogg Robinson Group,6000033,114.22
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Communications Division,Hogg Robinson Group,6000033,477.98
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,East and Central Africa,Hogg Robinson Group,6000033,"9,903.62"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Group,6000033,"6,492.21"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Group,6000033,"4,011.74"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Group,6000033,"12,366.56"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Group,6000033,"6,762.09"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Group,6000033,"6,167.80"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Group,6000033,"9,561.54"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Group,6000033,"36,140.87"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000033,"32,001.84"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Group,6000033,"21,500.35"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Group,6000033,"17,956.36"
DFID,DFID,28/10/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Group,6000033,"52,356.62"
DFID,DFID,28/10/2010,Staff training & Conferences,Asia Division,Hogg Robinson Group,6000033,326.42
DFID,DFID,28/10/2010,Staff training & Conferences,Business Solutions Division Level,Hogg Robinson Group,6000033,418.47
DFID,DFID,28/10/2010,Staff training & Conferences,East and Central Africa,Hogg Robinson Group,6000033,672.48
DFID,DFID,28/10/2010,Staff training & Conferences,Finance and Corporate Performance Division,Hogg Robinson Group,6000033,101.82
DFID,DFID,28/10/2010,Staff training & Conferences,International Relations Division,Hogg Robinson Group,6000033,546.34
DFID,DFID,28/10/2010,Staff training & Conferences,Policy and Research Directorate,Hogg Robinson Group,6000033,"4,916.91"
DFID,DFID,28/10/2010,Staff training & Conferences,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000033,141.39
DFID,DFID,28/10/2010,Staff training & Conferences,Western Asia and Stabilisation Division,Hogg Robinson Group,6000033,87.69
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Asia Division,Hogg Robinson Group,6000032,"9,542.89"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Hogg Robinson Group,6000032,"4,860.56"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Central Department Division,Hogg Robinson Group,6000032,-653.42
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Communications Division,Hogg Robinson Group,6000032,-44.75
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,East and Central Africa,Hogg Robinson Group,6000032,"10,742.47"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Evaluation Department,Hogg Robinson Group,6000032,"2,257.47"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Hogg Robinson Group,6000032,"3,963.53"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Human Resources Division,Hogg Robinson Group,6000032,"8,103.96"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Internal Audit,Hogg Robinson Group,6000032,840.59
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,International Finance Division,Hogg Robinson Group,6000032,794.92
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,International Relations Division,Hogg Robinson Group,6000032,"4,670.53"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Hogg Robinson Group,6000032,"35,847.01"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Hogg Robinson Group,6000032,"13,458.27"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Top Management Group,Hogg Robinson Group,6000032,"8,438.33"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,West and Southern Africa,Hogg Robinson Group,6000032,"18,052.85"
DFID,DFID,14/10/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Hogg Robinson Group,6000032,"29,467.15"
DFID,DFID,13/10/2010,Technical & Advisory services,Asia Division,TRIBAL HELM CORPORATION LTD,400122894,"-111,135.00"
DFID,DFID,27/10/2010,Technical & Advisory services,Asia Division,UNIVERSITY OF WOLVERHAMPTON,400125692,"-67,238.84"
DFID,DFID,01/10/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400121065,"6,717.43"
DFID,DFID,01/10/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400121065,"11,871.31"
DFID,DFID,01/10/2010,FCO Post Account,Policy and Research Directorate,FOREIGN AND COMMONWEALTH OFFICE,400121065,642.97
DFID,DFID,01/10/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400121065,"7,225.20"
DFID,DFID,01/10/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400121148,82.33
DFID,DFID,01/10/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400121148,"5,750.91"
DFID,DFID,01/10/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400121148,"29,152.10"
DFID,DFID,01/10/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400121148,722.59
DFID,DFID,01/10/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400121148,19.78
DFID,DFID,01/10/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400121148,644.28
DFID,DFID,01/10/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400121148,"1,253.96"
DFID,DFID,05/10/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400121603,"1,115.18"
DFID,DFID,05/10/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400121603,46.96
DFID,DFID,05/10/2010,FCO Post Account,West and Southern Africa,FOREIGN AND COMMONWEALTH OFFICE,400121603,"8,371.92"
DFID,DFID,05/10/2010,FCO Post Account,East and Central Africa,FOREIGN AND COMMONWEALTH OFFICE,400121603,"120,550.83"
DFID,DFID,05/10/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400121603,184.66
DFID,DFID,05/10/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400121603,712.38
DFID,DFID,05/10/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400121603,"2,442.14"
DFID,DFID,05/10/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400121603,"4,887.56"
DFID,DFID,05/10/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400121603,-85.95
DFID,DFID,05/10/2010,FCO Post Account,Business Solutions Division Level,FOREIGN AND COMMONWEALTH OFFICE,400121603,425.78
DFID,DFID,05/10/2010,FCO Post Account,Western Asia and Stabilisation Division,FOREIGN AND COMMONWEALTH OFFICE,400121603,388.74
DFID,DFID,05/10/2010,FCO Post Account,International Relations Division,FOREIGN AND COMMONWEALTH OFFICE,400121603,713.68
DFID,DFID,05/10/2010,FCO Post Account,Human Resources Division,FOREIGN AND COMMONWEALTH OFFICE,400121603,566.14
DFID,DFID,05/10/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400121603,"10,078.44"
DFID,DFID,08/10/2010,FCO Post Account,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",FOREIGN AND COMMONWEALTH OFFICE,400122398,"16,539.23"
DFID,DFID,13/10/2010,FCO Post Account,Asia Division,FOREIGN AND COMMONWEALTH OFFICE,400122808,"26,535.66"
DFID,DFID,04/10/2010,Books & Publications,Finance and Corporate Performance Division,Natwest Government Procurement Card,100032,98.4
DFID,DFID,04/10/2010,Books & Publications,Policy and Research Directorate,Natwest Government Procurement Card,100032,10.05
DFID,DFID,04/10/2010,Books & Publications,West and Southern Africa,Natwest Government Procurement Card,100032,101.2
DFID,DFID,04/10/2010,Clothing & Uniforms,Evaluation Department,Natwest Government Procurement Card,100032,112.57
DFID,DFID,04/10/2010,Communications,Business Solutions Division Level,Natwest Government Procurement Card,100032,360.7
DFID,DFID,04/10/2010,Communications,Policy and Research Directorate,Natwest Government Procurement Card,100032,23.49
DFID,DFID,04/10/2010,Consumables,Business Solutions Division Level,Natwest Government Procurement Card,100032,"7,337.46"
DFID,DFID,04/10/2010,Contract & Agency,Communications Division,Natwest Government Procurement Card,100032,"2,518.90"
DFID,DFID,04/10/2010,Contract & Agency,International Finance Division,Natwest Government Procurement Card,100032,"3,253.86"
DFID,DFID,04/10/2010,Contract & Agency,International Relations Division,Natwest Government Procurement Card,100032,"1,288.74"
DFID,DFID,04/10/2010,Contract & Agency,Policy and Research Directorate,Natwest Government Procurement Card,100032,"22,903.72"
DFID,DFID,04/10/2010,Contract & Agency,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100032,"7,758.95"
DFID,DFID,04/10/2010,Contract & Agency,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100032,"7,486.83"
DFID,DFID,04/10/2010,Energy Costs,West and Southern Africa,Natwest Government Procurement Card,100032,143.79
DFID,DFID,04/10/2010,Entertainment & Hospitality,West and Southern Africa,Natwest Government Procurement Card,100032,5.87
DFID,DFID,04/10/2010,Entertainment & Hospitality,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100032,87.6
DFID,DFID,04/10/2010,Furniture & Fittings,Human Resources Division,Natwest Government Procurement Card,100032,"2,764.31"
DFID,DFID,04/10/2010,Hardware,Business Solutions Division Level,Natwest Government Procurement Card,100032,"3,416.90"
DFID,DFID,04/10/2010,Hardware,East and Central Africa,Natwest Government Procurement Card,100032,438
DFID,DFID,04/10/2010,Hardware,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100032,"3,439.92"
DFID,DFID,04/10/2010,Office Equipment,Finance and Corporate Performance Division,Natwest Government Procurement Card,100032,124.6
DFID,DFID,04/10/2010,Office Equipment,Human Resources Division,Natwest Government Procurement Card,100032,"1,048.66"
DFID,DFID,04/10/2010,Other Admin Costs,Human Resources Division,Natwest Government Procurement Card,100032,285.5
DFID,DFID,04/10/2010,"Printing,Stationery & Postage",Human Resources Division,Natwest Government Procurement Card,100032,"1,182.71"
DFID,DFID,04/10/2010,"Printing,Stationery & Postage",West and Southern Africa,Natwest Government Procurement Card,100032,103.46
DFID,DFID,04/10/2010,"Printing,Stationery & Postage",Western Asia and Stabilisation Division,Natwest Government Procurement Card,100032,"2,887.07"
DFID,DFID,04/10/2010,Professional Member Subscriptions,Evaluation Department,Natwest Government Procurement Card,100032,100
DFID,DFID,04/10/2010,Professional Member Subscriptions,Policy and Research Directorate,Natwest Government Procurement Card,100032,25
DFID,DFID,04/10/2010,Software,Business Solutions Division Level,Natwest Government Procurement Card,100032,507.42
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,Asia Division,Natwest Government Procurement Card,100032,66.74
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,Business Solutions Division Level,Natwest Government Procurement Card,100032,323.01
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,Finance and Corporate Performance Division,Natwest Government Procurement Card,100032,448.14
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,Human Resources Division,Natwest Government Procurement Card,100032,225.88
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,International Finance Division,Natwest Government Procurement Card,100032,635.34
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,International Relations Division,Natwest Government Procurement Card,100032,"1,004.06"
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,Policy and Research Directorate,Natwest Government Procurement Card,100032,"2,098.59"
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100032,80
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,Top Management Group,Natwest Government Procurement Card,100032,63.57
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,West and Southern Africa,Natwest Government Procurement Card,100032,"7,858.10"
DFID,DFID,04/10/2010,Staff Business Travel and Subsistence,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100032,"3,255.09"
DFID,DFID,04/10/2010,Staff training & Conferences,Asia Division,Natwest Government Procurement Card,100032,292.08
DFID,DFID,04/10/2010,Staff training & Conferences,Business Solutions Division Level,Natwest Government Procurement Card,100032,"5,631.71"
DFID,DFID,04/10/2010,Staff training & Conferences,Finance and Corporate Performance Division,Natwest Government Procurement Card,100032,540
DFID,DFID,04/10/2010,Staff training & Conferences,Human Resources Division,Natwest Government Procurement Card,100032,63.95
DFID,DFID,04/10/2010,Staff training & Conferences,International Finance Division,Natwest Government Procurement Card,100032,550
DFID,DFID,04/10/2010,Staff training & Conferences,International Relations Division,Natwest Government Procurement Card,100032,727.67
DFID,DFID,04/10/2010,Staff training & Conferences,Policy and Research Directorate,Natwest Government Procurement Card,100032,"1,570.16"
DFID,DFID,04/10/2010,Staff training & Conferences,"Security & Humanitarian, Middle East, Caribbean & Overseas Territories Division",Natwest Government Procurement Card,100032,146.04
DFID,DFID,04/10/2010,Staff training & Conferences,West and Southern Africa,Natwest Government Procurement Card,100032,"1,725.81"
DFID,DFID,04/10/2010,Staff training & Conferences,Western Asia and Stabilisation Division,Natwest Government Procurement Card,100032,"1,005.87"
DFID,DFID,04/10/2010,Subscriptions,Business Solutions Division Level,Natwest Government Procurement Card,100032,231.53
DFID,DFID,04/10/2010,Subscriptions,Policy and Research Directorate,Natwest Government Procurement Card,100032,556.81
DFID,DFID,04/10/2010,Subscriptions,West and Southern Africa,Natwest Government Procurement Card,100032,13.35
DFID,DFID,04/10/2010,Technical & Advisory services,Business Solutions Division Level,Natwest Government Procurement Card,100032,"1,410.00"
DFID,DFID,04/10/2010,Technical & Advisory services,Communications Division,Natwest Government Procurement Card,100032,16.59
DFID,DFID,04/10/2010,Vehicle Running Costs,West and Southern Africa,Natwest Government Procurement Card,100032,4.66
DFID,DFID,06/10/2010,Donor Replenishment of funding,International Finance Division,Asian Development Bank,400122005,"4,537,000.00"
DFID,DFID,06/10/2010,Donor Replenishment of funding,International Finance Division,Asian Development Bank,400122007,"1,922,000.00"
DFID,DFID,22/10/2010,Donor Replenishment of funding,Policy and Research Directorate,Global Environment Facility (IBRD),400124903,"7,000,000.00"
DFID,DFID,22/10/2010,Donor Replenishment of funding,Policy and Research Directorate,Global Environment Facility (IBRD),400124901,"5,000,000.00"
DFID,DFID,28/10/2010,Donor Replenishment of funding,International Finance Division,International Development Association (World Bank),400125911,"42,540,000.00"
DFID,DFID,28/10/2010,Donor Replenishment of funding,International Finance Division,International Development Association (World Bank),400125916,"97,630,000.00"
DFID,DFID,01/10/2010,Donor Replenishment of funding,International Finance Division,International Development Association (World Bank),400121012,"14,122,530.00"
DFID,DFID,25/10/2010,Donor Replenishment of funding,International Finance Division,African Development Bank,400124987,"13,114,650.00"
DFID,DFID,25/10/2010,Donor Replenishment of funding,International Finance Division,African Development Bank,400124986,"7,062,045.11"
DFID,DFID,25/10/2010,Donor Replenishment of funding,International Finance Division,African Development Bank,400124985,"3,106,340.03"
DFID,DFID,25/10/2010,Donor Replenishment of funding,International Finance Division,African Development Bank,400124984,"789,769.42"
DFID,DFID,01/10/2010,Donor Replenishment of funding,International Finance Division,International Development Association (World Bank),400121006,"83,507,470.00"
DFID,DFID,06/10/2010,Donor Replenishment of funding,International Finance Division,Asian Development Bank,400122002,"781,086.00"
