Organisation,,Partnerships for Schools,,,,,,
Submitted By,,Management Accountant,,,,,,
Spend Tolerance,,"£25,000",,,,,,
Month,,01.10.2011 to 31.10.2011,,,,,,
Department family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount Including VAT,VAT Registration Number
DfE,PfS,21/10/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,399584,74223.92,
DfE,PfS,21/10/2011,Capital Grant,Schools Capital and Revenue Grants,TRURO DIOCESAN BOARD OF FINANCE - DEVOLVED FORMULA CAPITAL CAPITAL ACCOUNT,399586,51524.67,
DfE,PfS,21/10/2011,Capital Grant,Schools Capital and Revenue Grants,BOARD OF GOVERNMENT NW LONDON JEWISH DAY SCHOOL,399590,58145.78,
DfE,PfS,21/10/2011,Capital Grant,Schools Capital and Revenue Grants,PORTSMOUTH DIOCESAN CHURCH SCHOOL GOVERNORS FUND,399594,64800.63,
DfE,PfS,21/10/2011,Capital Grant,Schools Capital and Revenue Grants,ST MARYS ROMAN CATHOLIC HIGH SCHOOL CAPITAL ACCOUNT,399596,123791.76,
DfE,PfS,21/10/2011,Building Work - Capital Programme,Free School Capital Costs,ALDBOROUGH E-ACT FREE SCHOOL,399602,34627,
DfE,PfS,21/10/2011,"Furniture, Fixtures & Fittings - Capital Programme",Free School Capital Costs,ALDBOROUGH E-ACT FREE SCHOOL,399602,1900.8,
DfE,PfS,21/10/2011,ICT - Capital Programme,Free School Capital Costs,ALDBOROUGH E-ACT FREE SCHOOL,399602,71225.5,
DfE,PfS,21/10/2011,VAT Debtor - Academy Trusts,Free School Capital Costs,ALDBOROUGH E-ACT FREE SCHOOL,399602,21423.94,
DfE,PfS,21/10/2011,ICT - Capital Programme,Free School Capital Costs,THE FREE SCHOOL NORWICH,399604,89760,
DfE,PfS,21/10/2011,VAT Debtor - Academy Trusts,Free School Capital Costs,THE FREE SCHOOL NORWICH,399604,17952,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,CHESTER DIOCESAN BOARD OF EDUCATION,399606,45922.3,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,GLOUCESTER DIOCESAN BOARD OF FINANCE,399608,161606.37,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,SALISBURY DIOCESAN BOARD OF EDUCATION,399612,57937.96,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,OXFORD DIOCESAN COUNCIL OF EDUCATION,399614,59568.1,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,TRUSTEES OF THE DIOCESE OF LEEDS,399618,100328.41,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,DERBY DIOCESAN COUNCIL OF EDUCATION,399620,136366.42,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,ST ALBANS DIOCESAN BOARD OF FINANCE,399622,143306.42,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,LICHFIELD DIOCESAN EDUCATION COUNCIL BARCHESTER,399624,61484.2,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,NORWICH DIOCESAN BOARD OF FINANCE LIMITED,399628,36180,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC ARCHDIOCESE OF SOUTHWARK,399630,143550.36,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,BLACKBURN DIOCESAN BOARD OF EDUCATION BARCHESTER,399632,46286.34,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,LONDON DIOCESAN BOARD FOR SCHOOLS ACCOUNT,399634,110730.04,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,EXETER DIOCESAN BOARD OF FINANCE CHURCH,399638,221842.97,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,LEICESTER DIOCESAN BOARD OF EDUCATION,399640,154225.94,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,BRISTOL DIOCESAN BOARD OF FINANCE EDUC. FUND,399644,25042,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,CLIFTON CATHOLIC DIOCESAN TRUSTEES REGISTERED,399646,246248.42,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,ADDEY AND STANHOPE GENERAL FUND,399648,29723.91,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,ROMAN CATHOLIC DIOCESE HEXHAM AND NEWCASTLE,399652,312259.56,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,ST EDWARDS CHURCH OF ENGLAND PRIMARY SCHOOL,399654,52839,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,BIRMINGHAM ROMAN CATHOLIC DIOCESAN TRUSTEES REGISTERED DEVOLVED,399656,195310.91,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,REDBRIDGE ST AIDANS ROMAN CATHOLIC PRIMARY SCHOOL,399660,36289.67,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,BRENTWOOD URSULINE CONVENT HIGH SCHOOL ACCOUNT,399666,110093.06,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,ST PETER AND ST PAUL SCHOOL,399668,33358,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,SOUTHWARK DIOCESAN BOARD OF EDUCATION INC NO 3 ACCOUNT,399670,763703.53,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,CARDINAL VAUGHAN MEMORIAL SCHOOL GOVERNMENT FUND,399674,93836.65,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,LANCASTER SCHOOL BUILDING FUND ACCOUNT,399676,46364.94,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,SHREWSBURY DIOCESAN SCHOOLS ACCOUNT,399684,39809.7,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,SALFORD ROMAN CATHOLIC DIOCESE DEVOLVED FORMULA CAPITAL 1 ACCOUNT,399694,318455.47,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,WESTMINSTER ROMAN CATHOLIC DIOCESE TRUST SCHOOL BUILDING FUND PROJECTS,399700,204657.96,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,OAKLANDS ROMAN CATHOLIC SCHOOL,399704,67180.77,
DfE,PfS,27/10/2011,Capital Grant,Schools Capital and Revenue Grants,PARMITERS SCHOOL CURRENT ACCOUNT,399708,38789.6,
DfE,PfS,27/10/2011,Revenue Grant,Schools Capital and Revenue Grants,EXETER DIOCESAN BOARD OF FINANCE CHURCH,399712,180125.8,
DfE,PfS,27/10/2011,Revenue Grant,Schools Capital and Revenue Grants,REDCAR PRIVATE FINANCE INITIATIVE,399714,368367.28,
DfE,PfS,28/10/2011,Rail and Tube Costs,Academies Programme Management,THE TRAINLINE,401156,6393.85,
DfE,PfS,28/10/2011,Rail and Tube Costs,Central & West Director,THE TRAINLINE,401156,5917.25,
DfE,PfS,28/10/2011,Rail and Tube Costs,Chief Executives Office,THE TRAINLINE,401156,94.12,
DfE,PfS,28/10/2011,Rail and Tube Costs,Co-location Programme Team,THE TRAINLINE,401156,735.6,
DfE,PfS,28/10/2011,Rail and Tube Costs,Design Management,THE TRAINLINE,401156,194.4,
DfE,PfS,28/10/2011,Rail and Tube Costs,Director Commercial Team,THE TRAINLINE,401156,4988.94,
DfE,PfS,28/10/2011,Rail and Tube Costs,Director Communications,THE TRAINLINE,401156,47.5,
DfE,PfS,28/10/2011,Rail and Tube Costs,Education ICT Strategic Director,THE TRAINLINE,401156,4606.22,
DfE,PfS,28/10/2011,Rail and Tube Costs,Education Strategic Director,THE TRAINLINE,401156,4200.93,
DfE,PfS,28/10/2011,Rail and Tube Costs,Finance,THE TRAINLINE,401156,2885.3,
DfE,PfS,28/10/2011,Rail and Tube Costs,Information Systems,THE TRAINLINE,401156,1310.6,
DfE,PfS,28/10/2011,Rail and Tube Costs,North Director,THE TRAINLINE,401156,3489.45,
DfE,PfS,28/10/2011,Rail and Tube Costs,Operations Director,THE TRAINLINE,401156,223.3,
DfE,PfS,28/10/2011,Rail and Tube Costs,Primary Capital Programme Team,THE TRAINLINE,401156,291.2,
DfE,PfS,28/10/2011,Rail and Tube Costs,South Director,THE TRAINLINE,401156,753.2,
