Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Supplier Type,Supplier Site Postcode,Transaction Number,Amount,PO Line Description,Expenditure Type,Contract Number
Department of Health,Department of Health,14/12/2012,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-479383-68286,11938,NHR Research Methods Fellowships and internships,Programme
Department of Health,Department of Health,14/12/2012,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-479383-68286,35962,Career Development Fellowship,Programme
Department of Health,Department of Health,14/12/2012,Research & development,Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-479467-68397,173784,Professorship Awards,Programme
Department of Health,Department of Health,14/12/2012,Revenue Grants to non-profit institutions,Social Care,CARERS UK,VCS,EC1A 4JS,ERS-479394-68301,51000,2012/062 Carers UK - PROJECT: To develop an evidence base from international practice on interventions supporting carers to stay in employment - policy grant ,Programme
Department of Health,Department of Health,17/12/2012,Secondees in invoiced costs,Strategy Finance & NHS,NATIONAL AUDIT OFFICE (NAO),PUBLIC,SW1W 9SP,1273,5610.68,,Admin
Department of Health,Department of Health,17/12/2012,Secondees in invoiced costs,Strategy Finance & NHS,NATIONAL AUDIT OFFICE (NAO),PUBLIC,SW1W 9SP,1273,657.48,Director of Group Finance Secondment 18 mths starting Oct 2012 EXPENSES,Admin
Department of Health,Department of Health,17/12/2012,Secondees in invoiced costs,Strategy Finance & NHS,NATIONAL AUDIT OFFICE (NAO),PUBLIC,SW1W 9SP,1273,28053.38,Director of group finance Secondment 18 mths starting Oct 2012,Admin
Department of Health,Department of Health,17/12/2012,ENDPBs Admin Capital Grant in Aid,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,948501,1000000,GIA - Capital drawdown for NHSBT for 2012/13,Programme
Department of Health,Department of Health,17/12/2012,ENDPBs Admin Revenue Grant in Aid,Public Health,NHS BLOOD AND TRANSPLANT (NHSBT),PUBLIC,LS15 7TW,948502,5210000,NHSBT - GIA allocation for 12/13,Programme
Department of Health,Department of Health,17/12/2012,ENDPBs Admin Revenue Grant in Aid,External Relations,COUNCIL FOR HEALTHCARE REGULATORY EXCELLENCE (CHRE),PUBLIC,WC2N 5HR,DH037,195000,CHRE Transition Funding Drawdown 2012/13,Admin
Department of Health,Department of Health,17/12/2012,Revenue Grants to non-profit institutions,Social Care,THE ROYAL COLLEGE OF PAEDIATRICS AND CHILD HEALTH,PUBLIC,WC1X 8SH,ERS-479575-68421,331477.4,2012/070 Royal College of Paediatrics and Child Health - project: developing an ePortal for children and young people mental health - policy grant -,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,UNIVERSITY OF WEST LONDON,PUBLIC,SL1 1YG,ERS-479596-68454,72274,Infections,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-479597-68447,75723,Other PRP Research,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-479599-68448,36000,Other PRP Research,Programme
Department of Health,Department of Health,17/12/2012,Additions NHS Trust Working Capital Loans,CENTRAL TECHNICAL,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,PUBLIC,WR5 1DD,HAFS-14646,12000000,,Other
Department of Health,Department of Health,17/12/2012,Additions NHS Trust Working Capital Loans,CENTRAL TECHNICAL,EAST & NORTH HERTFORDSHIRE NHS TRUST,PUBLIC,BS1 2NP,HAFS-14647,2064000,,Other
Department of Health,Department of Health,17/12/2012,Additions NHS Trust Capital Investment Loans,CENTRAL TECHNICAL,HINCHINGBROOKE HEALTH CARE NHS TRUST,PUBLIC,PE29 6NT,HAFS-14648,1000000,,Other
Department of Health,Department of Health,17/12/2012,Additions NHS Trust Capital Investment Loans,CENTRAL TECHNICAL,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,PUBLIC,N18 1QX,HAFS-14649,1900000,,Other
Department of Health,Department of Health,17/12/2012,Additions NHS Trust Capital Investment Loans,CENTRAL TECHNICAL,PENNINE ACUTE HOSPITALS NHS TRUST,PUBLIC,OL1 2PN,HAFS-14650,3750000,,Other
Department of Health,Department of Health,17/12/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PUBLIC,L9 7AL,HAFS-14671,5000000,,Other
Department of Health,Department of Health,17/12/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,PUBLIC,FY3 8NR,HAFS-14672,5000000,,Other
Department of Health,Department of Health,17/12/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,HARROGATE & DISTRICT NHS FOUNDATION TRUST,PUBLIC,HG2 7UG,HAFS-14673,1588000,,Other
Department of Health,Department of Health,17/12/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,PUBLIC,RH19 3DZ,HAFS-14674,600000,,Other
Department of Health,Department of Health,17/12/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,PUBLIC,TS4 3BW,HAFS-14675,1100000,,Other
Department of Health,Department of Health,17/12/2012,Additions FT Financing Facility Loans,CENTRAL TECHNICAL,THE WALTON CENTRE NHS FOUNDATION TRUST,PUBLIC,L9 7LJ,HAFS-14676,600000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,BOLTON NHS FOUNDATION TRUST,PUBLIC,BL4 0JR,HAFS-14677,3250000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,PUBLIC,SL2 4HL,HAFS-14678,1000000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CW1 4QJ,HAFS-14679,1000000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,MID STAFFORDSHIRE NHS FOUNDATION TRUST,PUBLIC,ST16 3SA,HAFS-14680,1700000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,MID YORKSHIRE HOSPITALS NHS TRUST,PUBLIC,WF1 4TU,HAFS-14681,2000000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,PUBLIC,CA2 7HX,HAFS-14682,1250000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,NORTH WEST LONDON HOSPITALS NHS TRUST,PUBLIC,HA1 3UJ,HAFS-14683,1700000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC temporary,CENTRAL TECHNICAL,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,PUBLIC,NN1 5BD,HAFS-14684,3000000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC temporary,CENTRAL TECHNICAL,SOUTH LONDON HEALTHCARE NHS TRUST,PUBLIC,DA14 6LT,HAFS-14685,2100000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,PUBLIC,UB8 3NN,HAFS-14686,585000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,THE IPSWICH HOSPITAL NHS TRUST,PUBLIC,IP4 5PD,HAFS-14687,1438000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC temporary,CENTRAL TECHNICAL,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,PUBLIC,HP7 0JD,HAFS-15026,6500000,,Other
Department of Health,Department of Health,17/12/2012,Additions-PDC permanent,CENTRAL TECHNICAL,CROYDON HEALTH SERVICES NHS TRUST,PUBLIC,CR7 7YE,HAFS-15027,737000,,Other
Department of Health,Department of Health,17/12/2012,Contractor/Staff Substitution,Strategy Finance & NHS,DELOITTE LLP,LARGE,MK9 1FD,1110870784,78817.8,Finance Imporovement Programme Support Call-off Contract,Admin
Department of Health,Department of Health,17/12/2012,Policy Payments,Social Care,LOCAL GOVERNMENT ASSOCIATION,SME,SW1P 3HZ,40208474,250000,Extension to MOU to LGA for leadership support to health & wellbeing boards.,Admin
Department of Health,Department of Health,17/12/2012,Contractor/Staff Substitution,Goverance Operations & Assurance,GRANT THORNTON LTD,LARGE,NW1 2EP,6713598,39419.93,DH ALBs Audit review work,Admin
Department of Health,Department of Health,17/12/2012,Contractor/Staff Substitution,Goverance Operations & Assurance,GRANT THORNTON LTD,LARGE,NW1 2EP,6713598,41738.31,DH Internal Audit review work,Admin
Department of Health,Department of Health,17/12/2012,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,863261,45788.22,"C4L Alcohol Search and Display, 1 Oct 12 - 18 Nov 13",Programme
Department of Health,Department of Health,17/12/2012,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,863263,59438.48,flu digital display,Programme
Department of Health,Department of Health,17/12/2012,Publicity & advertising,External Relations,GROUPM UK LTD,LARGE,WC7X 8RX,863302,73062.54,Dementia paid search activity,Programme
Department of Health,Department of Health,17/12/2012,Contractor/Staff Substitution,Strategy Finance & NHS,NORTHGATE UK LTD,LARGE,HP2 4NW,91240299,85117.32,Proms Lot1 - Data collection for Proms - CCN / Add to PO for 2012/13 ,Programme
Department of Health,Department of Health,17/12/2012,Outsourcing Contract,Strategy Finance & NHS,THE SOCIAL INVESTMENT BUSINESS,LARGE,WC1H 8AG,TSIB081,195147.6,FUTURE BUILDERS ENGLAND - Contract Extension Year 1 June 2012 to 31 May 2013- Management Fee Costs,Programme
Department of Health,Department of Health,17/12/2012,Contr Other External,INFORMATICS,CAPITA BUSINESS SERVICES LTD,,,15903868,38550,,
Department of Health,Department of Health,17/12/2012,External Consultancy Fees,INFORMATICS,ERNST & YOUNG LLP,,,15892221,85553.8,,
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,NOTTINGHAM UNIVERSITY OF,PUBLIC,NG7 2RD,ERS-479588-68451,79543,Other PRP Research,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,CITY UNIVERSITY,PUBLIC,EC1V 0HB,ERS-479590-68444,153093,Other PRP Research,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-479591-68452,105289,Other PRP Research,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-479592-68455,68634,Other PRP Research,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-479593-68445,126279,Other PRP Research,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,YORK UNIVERSITY OF,PUBLIC,YO10 5DD,ERS-479594-68456,369384,Other PRP Research,Programme
Department of Health,Department of Health,17/12/2012,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-479595-68453,232522,UNITS,Programme
Department of Health,Department of Health,17/12/2012,Outsourcing Contract,Public Health,NATIONAL CENTRE FOR SOCIAL RESEARCH,VCS,EC1V 0AX,50286,475125,National Diet and Nutrition Survey (NDNS - C018) Years 1-4 FS136002,Programme
Department of Health,Department of Health,17/12/2012,Outsourcing Contract,Public Health,NATIONAL CENTRE FOR SOCIAL RESEARCH,VCS,EC1V 0AX,50287,520533,National Diet and Nutrition Survey (NDNS) FS136002 (Year 5 extension) - FY 2012-13 payment,Programme
Department of Health,Department of Health,17/12/2012,Revenue Grants to non-profit institutions,Social Care,BRITISH ASSOCIATION FOR COUNSELLING & PSYCHOTHERAPY,VCS,LE17 4HB,ERS-479585-68441,101290,2012/072 British Association for counselling and Psychotherapy - Developing e-learning for school and youth counselling- policy grant,Programme
Department of Health,Department of Health,18/12/2012,Outsourcing Contract,Goverance Operations & Assurance,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,100013620,188449.49,NHS SBS  High Level Design Specification Work as per 30 March 2012 agreement. Figure given is maximum total. Supplier will be paid monthly. ,Admin
Department of Health,Department of Health,18/12/2012,Outsourcing Contract,Goverance Operations & Assurance,NHS SHARED BUSINESS SERVICES (SBS),PUBLIC,WF3 1WE,100013645,191174.8,NHS SBS  High Level Design Specification Work as per 30 March 2012 agreement. Figure given is maximum total. Supplier will be paid monthly. ,Admin
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PUBLIC,CB2 2QQ,ERS-479691-68481,44560,vCJD research,Programme
Department of Health,Department of Health,18/12/2012,Other programme expenditure,Public Health,REDCAR AND CLEVELAND BOROUGH COUNCIL,PUBLIC,TS6 9AR,ERS-479715-68501,66342,"2012/12 WHHP URN 182 ""warm, well, winterproof"" ",Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,MEDICAL RESEARCH COUNCIL MRC,PUBLIC,SN2 1FF,ERS-479921-68531,40539,NA,Programme
Department of Health,Department of Health,18/12/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262294RI,31875.08,"CQC Buildings - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£31,875.08 mthly",Admin
Department of Health,Department of Health,18/12/2012,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262294RI,3497.75,"CQC Buildings - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management @£3,497.75 mthly",Admin
Department of Health,Department of Health,18/12/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262296RI,13107.33,"Maple Street - Fixed Building Maintenance Costs from 01/04/12 - 31/03/2013 @13,107.33 mthly",Admin
Department of Health,Department of Health,18/12/2012,Cleaning: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262296RI,4947.75,"Maple Street - Fixed Cleaning Costs from 01/04/12 - 31/03/2013 @4,947.75 mthly",Admin
Department of Health,Department of Health,18/12/2012,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262296RI,11209.92,"Maple Street - Fixed FM Costs from 01/04/12 - 31/03/2013 @11,209.92 mthly",Admin
Department of Health,Department of Health,18/12/2012,Security: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262296RI,16487.5,"Maple Street - Fixed Security Costs from 01/04/12 - 31/03/2013 @16,487.50 mthly",Admin
Department of Health,Department of Health,18/12/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262297RI,36259.76,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£36,259.76mthly",Admin
Department of Health,Department of Health,18/12/2012,Cleaning: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262297RI,19251.42,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning @£19,251.42mthly",Admin
Department of Health,Department of Health,18/12/2012,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262297RI,12533.53,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management @£12,533.53mthly",Admin
Department of Health,Department of Health,18/12/2012,Security: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262297RI,26405.67,"Skipton House - Fixed Costs from Apr 2012 - Mar 2013 - Security @£26,405.67mthly",Admin
Department of Health,Department of Health,18/12/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262298RI,35756.01,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance@£35,756.01 mthly",Admin
Department of Health,Department of Health,18/12/2012,Cleaning: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262298RI,27299.1,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning@£27,299.10 mthly",Admin
Department of Health,Department of Health,18/12/2012,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262298RI,19049.25,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management@£19,049.25 mthly",Admin
Department of Health,Department of Health,18/12/2012,Security: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262298RI,43887.65,"Richmond House - Fixed Costs from Apr 2012 - Mar 2013 - Security@£43,887.65 mthly",Admin
Department of Health,Department of Health,18/12/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262299RI,26814.04,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance@£26,814.04 mthly.",Admin
Department of Health,Department of Health,18/12/2012,Cleaning: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262299RI,13028.68,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Cleaning@£13,028.68 mthly.",Admin
Department of Health,Department of Health,18/12/2012,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262299RI,9772.88,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Facilities Management@£9,772.88 mthly.",Admin
Department of Health,Department of Health,18/12/2012,Security: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262299RI,25902.42,"Wellington House - Fixed Costs from Apr 2012 - Mar 2013 - Security@£25,902.42 mthly.",Admin
Department of Health,Department of Health,18/12/2012,Building repairs & maintenance,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262301RI,50048.95,"Accommodation Central - Fixed Costs from Apr 2012 - Mar 2013 - Building Maintenance @£50,048.95 mthly",Admin
Department of Health,Department of Health,18/12/2012,Facilities management: contract,Goverance Operations & Assurance,EMCOR FACILITIES SERVICES LTD,LARGE,SO53 3YE,00262301RI,5385.19,"Accommodation Central - FM Fixed Costs from Apr 2012 - Mar 2013 @£5,385.19 mthly",Admin
Department of Health,Department of Health,18/12/2012,Outsourcing Contract,External Relations,IPSOS MORI UK LTD,LARGE,HA1 1PT,12002276,25340,Dementia door drop evaluation,Programme
Department of Health,Department of Health,18/12/2012,Outsourcing Contract,Commissioning,IPSOS MORI UK LTD,LARGE,HA1 1PT,12002289,431398.23,GP Patient Survey 2012/13,Programme
Department of Health,Department of Health,18/12/2012,Outsourcing Contract,Public Health,SOLUTIONS STRATEGY RESEARCH FACILITATION LTD,SME,NN12 8EQ,400,76560,Genomics research - public & stakeholder consultation. ,Programme
Department of Health,Department of Health,18/12/2012,IT minor costs non capital,Goverance Operations & Assurance,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,NW1 3HG,5584120539,90677,PRP 0045 Apps & Server Migration –  Purchase of Swing kit for IBM power series servers,Admin
Department of Health,Department of Health,18/12/2012,Outsourcing Contract,External Relations,SERCO LISTENING LTD,LARGE,RG27 9UY,90779905,200000,Stoptober Contact Centre,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,PICKER INSTITUTE EUROPE,VCS,OX2 0JB,ERS-479903-68521,61668,Other PRP Research,Programme
Department of Health,Department of Health,18/12/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15949723,628344.16,,
Department of Health,Department of Health,18/12/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15949724,61103.01,,
Department of Health,Department of Health,18/12/2012,Computer Hardware Purch,INFORMATICS,PROBRAND LTD,,,15940411,224629.85,,
Department of Health,Department of Health,18/12/2012,SYS VAT Non Recoverable,INFORMATICS,PROBRAND LTD,,,15940411,-0.02,,
Department of Health,Department of Health,18/12/2012,Mobile Phones,INFORMATICS,VODAFONE CORPORATE LTD,,,15920717,35706.09,,
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,NEWCASTLE UNIVERSITY,PUBLIC,NE1 7RU,ERS-479687-68483,263683,NA,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,SOUTHAMPTON UNIVERSITY OF,PUBLIC,SO17 1BJ,ERS-479689-68484,25651,Other PRP Research,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-479914-68526,46599,Other PRP Research,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-479915-68532,34742,Other PRP Research,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,INSTITUTE OF EDUCATION (IOE),PUBLIC,WC1H 0AL,ERS-479916-68523,127022,Health Promotion,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-479918-68524,61557,Other PRP Research,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,CAMBRIDGE UNIVERSITY OF,PUBLIC,CB2 1TN,ERS-479919-68522,319104,UNITS,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,LONDON SCHOOL OF HYGIENE AND TROPICAL MEDICINE,PUBLIC,WC1E 7HT,ERS-479920-68525,315604,Other PRP Research,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,IMPERIAL COLLEGE LONDON,PUBLIC,SW7 2AZ,ERS-479923-68527,190249,Radiation project and mobile phone research,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,QUEEN MARY AND WESTFIELD COLLEGE,PUBLIC,E1 2AX,ERS-479924-68533,240288,UNITS,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,MANCHESTER UNIVERSITY OF,PUBLIC,M13 9PL,ERS-479925-68530,95000,Other PRP Research,Programme
Department of Health,Department of Health,18/12/2012,Research & development,Research & Development,KENT UNIVERSITY OF,PUBLIC,CT2 7NZ,ERS-479926-68528,300558,Other PRP Research,Programme
Department of Health,Department of Health,19/12/2012,Professional fees,Social Care,PGO FOREIGN CURRENCY PAYMENTS,PUBLIC,RH10 1UH,1042523540J3EPH2,28639.35,,Programme
Department of Health,Department of Health,19/12/2012,Building repairs & maintenance,Goverance Operations & Assurance,DRIVER AND VEHICLE LICENSING AGENCY (DVLA),PUBLIC,SA6 7JL,9300142367,29971.83,DVLA - Theale House refubishment works & to cover any contingencies and furniture / churn costs.,Admin
Department of Health,Department of Health,19/12/2012,Research & development,Research & Development,UNIVERSITY COLLEGE LONDON UCL,PUBLIC,WC1E 6BT,ERS-480045-68571,330171,NA,Programme
Department of Health,Department of Health,19/12/2012,Research & development,Research & Development,SOUTH LONDON AND MAUDSLEY NHS FOUNDATION TRUST,PUBLIC,BR3 3BX,ERS-480050-68561,50000,NA,Programme
Department of Health,Department of Health,19/12/2012,Research & development,Research & Development,HEALTH PROTECTION AGENCY (HPA),PUBLIC,SP4 0JG,ERS-480057-68562,161640,Infections,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,311263,81306.42,Revenue: Spine FY 2012/13 Revenue Cash Requirements,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584119924,72447.01,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584119927,1241166.96,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584119933,197647.61,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584119934,97236.76,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme
Department of Health,Department of Health,19/12/2012,Revenue Grants to non-profit institutions,Social Care,COMMUNITY SERVICE VOLUNTEERS,VCS,N1 9NJ,ERS-480148-68581,300000,Local Healthwatch lay and volunteer participation and leadership project,Programme
Department of Health,Department of Health,19/12/2012,Outsourcing Contract,Social Care,ECORYS UK LTD,SME,B1 2RA,INV10915,92790,Fund Management of the Health & Social Care Volunteering Fund,Programme
Department of Health,Department of Health,19/12/2012,Utilisation-Hep C,Public Health,MFET LTD,VCS,SW1H 0QS,MFET-5/2012-13/MFET,1203255,MFET Ltd Funding for 2012/13,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584119924,72447.01,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584119927,1241166.96,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584119933,197647.61,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,ATOS IT SOLUTIONS AND SERVICES LTD,LARGE,WS11 0JA,5584119934,97236.76,Revenue: Choose & Book Core Contract to cover spend for services to be paid between April 2012 and March 2013,Programme
Department of Health,Department of Health,19/12/2012,Service charge,INFORMATICS,BT GROUP PLC,LARGE,NW9 6LB,311263,81306.42,Revenue: Spine FY 2012/13 Revenue Cash Requirements,Programme
Department of Health,Department of Health,19/12/2012,Contr Other External,INFORMATICS,CAPITA BUSINESS SERVICES LTD,,,15949721,32430,,
Department of Health,Department of Health,19/12/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15957340,145452.75,,
Department of Health,Department of Health,19/12/2012,Legal / Prof Fees,INFORMATICS,DLA PIPER UK LLP,,,15957341,348003.78,,
Department of Health,Department of Health,19/12/2012,External Consultancy Fees,INFORMATICS,KPMG LLP,,,15934198,235627.54,,
Department of Health,Department of Health,19/12/2012,Research & development,Research & Development,SHEFFIELD UNIVERSITY OF,PUBLIC,S10 2UH,ERS-480031-68541,29380.5,NHS Estates R&D,Programme
Department of Health,Department of Health,19/12/2012,Research & development,Research & Development,OXFORD UNIVERSITY,PUBLIC,OX1 2XN,ERS-480042-68573,10417,NA,Programme
